,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4338-0,,,,,,,,,,,,,,,,,,070102,070146,070218,070322,070709,070803,070907
1,MX3651-0,,,,,,,,,,,,,,,070102,070322,070438,070731,071045,071243,071432,071807,071902,072017
2,MX4365-0,,,070102,070135,070333,070449,070803,071012,071117,071200,071316,071348,071442,071536,071619,072028,072154,072414,072613,072821,073021,073450,073605,073721
3,MX4598-0,071902,072101,072216,072320,,072623,072926,073042,073252,073357,073501,073544,073721,073814,073847,074255,074422,074703,075112,075332,075509,075927,080032,080219
4,MX4041-0,072821,073242,073357,073533,073710,073908,074223,074422,074526,074620,074724,074819,074923,075039,075112,075541,075708,075916,080230,080428,080659,081045,081211,081326
5,MX4383-0,074558,074819,074934,075050,075310,075415,075751,075844,080053,080208,080302,080356,080511,080637,080732,081138,081254,081545,081815,082014,082119,082515,082620,082735
6,MX4458-0,075729,080147,080241,080356,080543,,081013,081221,081326,081430,081534,081628,081815,081859,081920,082338,082505,082807,083133,083216,083448,083730,083835,084014
7,MX4338-1,,081138,081243,081347,,081805,082036,082212,082328,082432,082515,082558,082735,082818,082902,083310,083416,083625,083835,084036,084256,084656,084813,084951
8,MX3651-1,082057,082306,082422,082505,082652,082807,083101,083227,083333,083427,083521,083615,083803,083845,083928,084330,084446,084656,084940,085149,085316,085641,085756,085924
9,MX4365-1,083625,083845,084003,084057,084256,084424,084750,084846,085055,085200,085305,085348,085525,085652,085746,090155,090321,090532,090741,090939,091105,091450,091606,091721
10,MX4598-1,085233,085431,085557,085735,085935,090040,090343,090439,090658,090814,090918,091022,091159,091335,091418,091836,092013,092403,092811,093009,093251,093615,093731,093856
11,MX4041-1,090343,090752,090846,091001,091148,091325,091627,091825,091940,092026,092130,092235,092352,092508,092540,093009,093125,093417,093637,093709,093835,094201,094327,094453
12,MX4383-1,091919,092130,092256,092352,092540,092706,093031,093208,093302,093407,093500,093554,093731,093835,093929,094349,094515,094840,095143,095319,095550,100031,100146,100333
13,MX4458-1,093251,093511,093626,093731,093939,094118,094410,094526,094735,094840,094934,095017,095143,095236,095309,095707,095833,100114,100355,100531,100750,101159,101315,101431
14,MX4338-2,094151,094255,094338,094421,094547,094735,094955,095049,095143,095215,095330,095413,095529,095635,095707,100052,100207,100333,100635,100718,100918,101348,101503,101629
15,MX4388-0,095602,095833,095937,100114,100312,100459,100907,101116,101232,101315,101442,101535,101701,101816,101910,102328,102504,102757,103050,103227,103520,104012,104127,104304
16,MX3651-2,100010,100416,100531,100614,100845,101001,101254,101452,101733,101827,101920,102025,102234,102306,102338,102735,102902,103206,103509,103657,103938,104515,104609,104714
17,MX4365-2,101159,101358,101452,101535,101701,101838,102129,102234,102328,102421,102515,102558,102724,102841,102935,103332,103458,103635,103928,104012,104221,104703,104819,104934
18,MW5264-0,102119,102349,102443,102537,102818,102956,103310,103405,103614,103740,103845,103938,104105,104242,104347,104808,104945,105248,105610,105748,105947,110419,110535,110701
19,MW5191-0,102935,103134,103217,103321,103509,103603,103845,103928,104138,104315,104409,104453,104620,,,,,105705,110032,110220,110451,110931,111036,111213
