,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
11,MS2365-1,,100110,100204,100248,100510,100710,101113,101218,101323,101428,101522,101606,102146,102607,102756,102925,103030,103125,103242,103337,103505,103537,103705,104149,104421,104725,104853,104958,105103,105219,105358,105504,105630,105830,105958,110103
12,MX1545-1,,,,,,,,,,,,,,,,,,,,,100912,100945,101102,101606,101838,102313,102441,102640,102830,103041,103209,103326,103454,103632,103749,104000
13,MX1582-1,101944,102113,102208,102313,,102640,102925,103019,103209,103443,103548,103632,104337,104703,104853,105030,105241,105347,105525,105630,105725,105757,105936,110408,110702,111029,111134,111250,111406,111555,111700,111817,111934,112217,112357,112536
14,MX1614-1,102841,104138,104232,104326,104537,104714,105030,105146,105241,105336,105420,105453,105936,110230,110419,110607,110819,110924,111102,111156,111334,111417,111555,112017,112313,112547,112641,112808,112924,113051,113207,113439,113628,113911,114048,114259
15,MX1698-1,,110640,110724,110819,111051,111156,111439,111606,111700,111923,112050,112133,112630,112851,113051,113229,113345,113512,113639,113744,113900,114005,114143,114637,114954,115228,115347,115441,115557,115808,115924,120113,120302,120525,120705,120811
16,MX1708-1,111522,112829,112924,113007,113229,113334,113606,113722,113911,114016,114132,114215,114742,115016,115334,115514,115630,115724,115840,115935,120040,120145,120324,120832,121148,121358,121541,121720,121804,121942,122109,122247,122530,122836,123038,123155
17,MX4068-2,115301,115334,115420,115514,115746,115913,120240,120356,120536,120800,120948,121032,121604,121931,122131,122258,122414,122530,122730,122836,122953,123049,123217,123722,124016,124300,124428,124523,124712,124913,125051,125251,125431,125634,125834,130002
18,MX1722-2,121552,121659,121753,121858,122142,122225,122519,122614,122741,122847,123004,123038,123510,123743,123911,124101,124217,124355,124523,124617,124733,124818,125018,125516,125751,130002,130118,130234,130350,130540,130645,130803,130931,131143,131332,131500
19,MX1545-2,124038,124101,124206,124322,124544,124744,125102,125229,125357,125505,125600,125645,130245,130508,130740,130910,131037,131132,131344,131522,131627,131733,131849,132428,132743,133004,133121,133259,133416,133543,133711,133910,134038,134206,134345,134534
20,MS2365-2,130234,130340,130424,130508,130729,130740,131026,131205,131249,131344,131449,131532,132038,132300,132449,132605,132816,132932,133121,133227,133354,133427,133616,134111,134356,134546,134629,134818,134955,135146,135314,135421,135526,135718,135834,140047
21,MX1582-2,132417,132555,132710,132816,133015,133110,133416,133554,133700,133921,134016,134049,134608,134912,135123,135208,135325,135453,135707,135812,135939,140057,140236,140709,141004,141237,141342,141521,141659,141848,142004,142141,142257,142510,142636,142815
22,MX1614-2,132721,134807,134923,135101,135303,135432,135801,135928,140108,140341,140510,140604,141132,141426,141659,141837,142015,142131,142351,142437,142604,142709,142910,143332,143617,143849,144005,144100,144143,144310,144416,144543,144721,145038,145238,145354
23,MX1698-2,140953,141059,141154,141248,141532,141659,142004,142109,142152,142426,142604,142647,143310,143650,143911,144100,144320,144448,144637,144732,144859,144954,145111,145701,145955,150239,150356,150544,150733,150911,151027,151205,151355,151617,151755,152008
24,MX1708-2,141659,143205,143259,143404,143606,143700,144121,144248,144404,144637,144805,144848,145427,145723,150028,150228,150345,150501,150638,150744,150911,151016,151143,151701,151956,152219,152356,152523,152618,152829,153050,153239,153501,153830,154104,154325
25,MX1722-3,145755,145923,150017,150122,150345,150522,150827,151005,151205,151429,151545,151639,152219,152512,152723,152840,152956,153101,153250,153345,153512,153556,153745,154252,154548,154800,154916,155044,155233,155410,155621,155758,160106,160400,160528,160717
26,MX4068-3,151005,151237,151355,151450,151701,151806,152113,152240,152502,152618,152734,152840,153556,153830,154042,154220,154410,154515,154716,154821,154927,155044,155211,155726,160022,160255,160423,160601,160728,160910,161026,161205,161912,162500,162627,162848
27,MX1545-3,,152639,152734,152829,153123,153250,153523,153618,153808,153925,154115,154158,154832,155116,155337,155454,155632,155726,155916,160033,160128,160200,160338,160847,161205,161417,161555,161711,161923,162122,162322,162616,163425,163731,163932,164425
28,MS2365-3,153050,154420,154526,154621,154810,154927,155316,155410,155515,155748,155916,160000,160601,160932,161132,161311,161501,161555,161744,161838,162007,162101,162228,162711,163005,163309,163542,163658,163814,164016,164331,164854,165315,165738,165937,170336
29,MX1582-3,,,,160825,160921,161153,161523,161617,161733,161956,162122,162228,162943,163204,163415,163531,163720,163803,163954,164059,164215,164331,164458,165010,165253,165621,165759,165854,170126,170253,170358,170726,171052,171432,171621,171843
30,MX1614-3,162311,162449,162605,162649,162859,163100,163425,163542,163625,163836,164005,164048,164735,164948,165159,165421,165537,165643,165821,165905,170010,170104,170231,170748,171052,171505,171643,171810,172106,172400,172517,172644,172846,173140,173351,173754
31,MS4927-0,163932,164110,164142,164320,164603,164714,165054,165232,165442,165716,165843,165926,170947,171230,171505,171632,171759,171854,172021,172117,172211,172317,172455,173014,173340,173638,173816,173932,174219,174431,174528,174644,174800,175055,175338,175749
32,MX1698-3,,165705,165759,165854,170115,170314,170621,170748,171020,171125,171325,171410,172200,172433,172655,172813,172941,173057,173257,173415,173531,173627,173805,174326,174622,174916,175055,175254,175601,175705,175959,180200,180519,180955,181206,181700
33,MX1708-3,171252,,171537,171632,171843,171927,172305,172455,172644,172857,173046,173130,173721,174052,174326,175138,175349,175516,175716,175832,175948,180116,180244,180815,181144,181522,181700,182021,182422,182601,182728,182857,183238,183521,183804,184042
34,MW2856-0,173035,173246,173340,173436,173616,173710,174326,174431,174622,174905,175055,175149,180200,180519,180826,181133,181311,181427,181616,181722,181851,181958,182200,182655,183003,183521,183658,183851,184420,184620,184737,184905,185211,185456,185741,190131
35,MX1722-4,174927,175033,175127,175233,175443,175549,175843,180010,180222,180339,180508,180552,181438,181722,181958,182348,182835,182941,183130,183238,183448,183543,183720,184231,184653,185328,185456,185752,190309,190542,190658,190835,191014,191403,191551,191857
36,MX4068-4,180625,181006,181100,181206,181332,181510,181851,181958,182211,182517,182857,182941,183731,183945,184148,184558,185222,185328,185507,185625,185719,185803,185941,190658,191257,191751,191908,192119,192436,192647,192814,192921,193027,193321,193437,193720
37,MX1545-4,,182211,182305,182359,182528,182706,183035,183141,183227,183510,183658,183742,184420,184631,184843,185149,185614,185657,185835,190013,190058,190214,190403,192025,192836,193027,193205,193310,193636,193836,193943,194059,194215,194425,194531,194814
38,MS2365-4,184220,184758,184832,185011,185234,185255,185540,185708,185824,190109,190509,190553,191257,191446,191657,191802,191929,192025,192152,192318,192436,192530,192647,193354,193658,193943,194059,194215,194320,194436,194531,194646,194740,195037,195216,195437
39,MX1614-4,192657,192846,192954,193100,193321,193437,193742,193910,194016,194132,194259,194353,194921,195110,195310,195448,195615,195710,195836,195932,200048,200131,200330,200846,201133,201419,201715,201820,201915,202117,202244,202412,202539,202717,202908,203035
40,MX1582-4,,,,,,,,,,,,,,,,,,,193603,193636,193753,193910,194038,194614,194943,195153,195321,195437,195553,195710,195804,195932,200142,200352,200520,200708
41,MX1698-4,,195343,195426,195542,195721,195804,200204,200330,200509,200741,200910,200943,201430,201632,201820,201937,202055,202201,202338,202434,202539,202623,202803,203257,203540,203752,204005,204110,204226,204415,204531,204657,204825,205047,205225,205402
42,MS4927-1,201228,201503,201546,201632,201926,202011,202317,202423,202550,202814,202930,203035,203507,203730,203921,204026,204143,204248,204415,204509,204614,204708,204825,205308,205540,205802,205918,210045,210150,210256,210414,210531,210658,210825,210954,211110
43,MX1708-4,204909,205025,205120,205214,205413,205457,205802,205907,210107,210339,210509,210552,211027,211248,211510,211637,211805,211911,212049,212205,212322,212427,212605,213111,213404,213627,213743,213816,213933,214039,214207,214322,214500,214649,214816,214957
44,MX1722-5,210825,,210954,211048,211216,211405,211721,211837,211943,212248,212416,212510,212921,213111,213259,213448,213542,213700,213816,213912,214049,214145,214311,214816,215041,215230,215346,215526,215621,215726,215831,215947,220103,220229,220324,220440
45,MX1545-5,,212753,212848,212943,213226,213310,213553,213649,213827,214102,214207,214301,214754,214946,215135,215251,215356,215515,215632,215726,215903,215947,220135,220642,220915,221041,221158,221252,221441,221713,221756,221850,221946,222125,222253,222420
46,MS2365-5,213037,214605,214659,214743,214933,215008,215324,215442,215704,215809,215925,220019,220503,220653,220820,220936,221052,221136,221303,221408,221502,221556,221723,222147,222420,222645,222750,222921,223111,223205,223321,223416,223500,223637,223753,223837
47,MX1582-5,,,220503,220620,,220958,221303,221408,221556,221829,222009,222042,222600,222750,222943,223100,223205,223300,223405,223500,223615,223659,223804,224320,224614,224825,225004,225110,225153,225258,225342,225436,225530,225708,225856,225940
48,MX1614-5,222053,222231,222315,222431,222622,222750,223049,223216,223300,223510,223626,223710,224143,224353,224553,224658,224753,224836,224953,225059,225153,225236,225414,225918,230201,230413,230507,230624,230718,230835,230940,231035,231140,231258,231413,231530
49,MS4927-2,224426,224625,224720,224814,224921,225026,225331,225436,225519,225741,225846,225929,230413,230613,230752,230846,231002,231035,231203,231235,231330,231403,231508,231954,232227,232416,232510,,,,,,,,,
50,MX1708-5,231002,231151,231319,231413,231541,231708,232027,232143,232310,232543,,,,,,,,,,,,,,,,,,,,,,,,,,
