,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070206,070312,070355,070651
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,070108,070228,070323,070428,070439,070912,071229,071334,071558,071714,071903,072019,072417,072544,072628,073101
2,MW5853-0,,,,,,,,,,,,,070108,070153,070513,070651,070756,070850,071006,071229,071312,071334,071452,071620,071736,071830,072312,072650,072755,073050,073207,073406,073512,073850,074006,074132,074542
3,MZ3556-0,070108,070228,070345,070428,070502,070545,070607,070651,070734,070850,071039,071133,071301,071345,071736,071830,072040,072124,072250,072533,072617,072722,072850,072956,073101,073155,073638,073922,074027,074310,074437,074647,074741,075025,075119,075236,075615
4,MZ3559-0,,070934,071112,071144,071207,071239,071301,071334,071408,071631,071736,071819,072008,072040,072355,072533,072639,072722,072901,073039,073101,073144,073250,073355,073450,073544,073944,074110,074216,074509,074625,074741,074919,075225,075319,075426,075648
5,MZ3734-0,071609,071725,071830,071924,071946,072019,072040,072124,072156,072417,072512,072617,072711,072839,073112,073301,073344,073406,073544,073743,073816,073839,073955,074059,074205,074249,074709,074930,075035,075426,075542,075720,075858,080151,080413,080541,080802
6,MZ3956-0,072733,,073112,073133,073155,073217,073301,073334,073417,073606,073711,073754,074006,,074343,074437,074520,074625,074730,074930,075014,075108,075236,075330,075437,075521,075941,080151,080257,080530,080624,080909,080952,081213,081328,081401,081622
7,MZ3825-0,074110,074205,074332,074404,074426,074509,074520,074614,074658,074941,075046,075141,075330,075437,075753,080014,080119,080203,080341,080645,080729,080813,080909,081024,081140,081213,081643,081842,081947,082346,082450,082649,082848,083058,083214,083330,083456
8,MW5936-0,075330,075415,075542,075615,075648,075742,075815,075858,075930,080130,080225,080330,080446,080635,080941,081035,081256,081339,081549,081831,081926,082021,082115,082230,082335,082407,082921,083058,083247,083518,083730,084014,084246,084518,084644,084915,085146
9,MZ3978-0,080413,080602,080740,080813,080846,080920,080941,081024,081108,081256,081401,081506,081632,081759,082104,082230,082450,082523,082700,082921,082953,083047,083214,083330,083435,083507,083951,084318,084424,084622,084727,084915,085157,085419,085546,085640,090111
10,MZ3987-0,081726,081821,081936,082010,082031,082104,082125,082208,082241,082450,082544,082639,082859,083036,083319,083424,083529,083551,083719,083856,083940,084025,084130,084246,084413,084456,084959,085146,085315,085535,085640,085912,090006,090249,090416,090521,091024
11,MZ4072-1,082859,083058,083236,083308,083330,083402,083424,083456,083551,083824,083929,084119,084318,084445,084800,084832,084937,085020,085209,085358,085441,085535,085640,085734,085901,085934,090405,090803,090909,091129,091236,091542,091743,092004,092049,092154,092636
12,MZ4228-1,084057,084246,084351,084445,084456,084612,084633,084717,084810,084959,085042,085209,085409,085630,085923,090028,090300,090322,090521,090742,090803,090847,091002,091129,,091257,091732,092026,092216,092510,092626,092858,093057,093310,093520,093626,094036
13,MW5853-1,084340,085503,085640,085702,085723,085756,085818,085912,085945,090144,090227,090322,090521,090648,091013,091214,091308,091353,091531,091826,091909,092004,092111,092227,092332,092416,092836,093057,093237,093626,093815,094108,094332,094553,094720,094908,095341
14,MZ3556-1,090510,090626,090753,090825,090836,090930,091002,091046,091118,091330,091447,091542,091721,091815,092111,092227,092459,092521,092720,093036,093119,093204,093343,093520,093626,093721,094140,094310,094415,094730,094846,095107,095236,095624,095751,095846,100235
