,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,MW4619-0,,,,,,,,070059,070611,070654,070737,070935,071111,071225,071401,071433,071516,071745,071849,072025,072150,072452,072639
1,MW4647-0,,,070059,070132,070351,070600,070852,071215,072212,072315,072410,072546,072722,072827,072941,073046,073149,073338,073431,073607,073650,073953,074037
2,MW4705-0,070059,070308,070445,070903,071100,071433,071702,071838,072941,073139,073232,073420,073546,073650,073804,073910,074005,074214,074246,074414,074550,074852,074945
3,MW4781-0,,071319,071527,071838,072047,072315,072514,072629,073711,073815,073910,074027,074131,074235,074446,074540,074633,074748,074841,075006,075131,075402,075538
4,MR7938-0,,,,,071537,071756,072025,072150,073200,073315,073410,073535,073711,073804,073953,074037,074131,074246,074351,074529,074601,074902,075038
5,MX1260-0,071641,073107,073232,073514,073639,073754,074005,074120,075059,075153,075236,075351,075506,075610,075704,075747,075841,075945,080050,080215,080435,080644,080820
6,MW4856-0,,,072607,072859,073107,073442,073650,073804,074716,074820,074902,075049,075225,075330,075527,075621,075725,075935,080050,080215,080247,080550,080705
7,MW5203-0,073910,074005,074307,074518,074830,074945,075236,075434,080341,080435,080529,080644,080748,080852,081059,081203,081318,081515,081620,081745,081932,082233,082338
8,MW4229-0,074923,075059,075351,075632,075841,075945,080132,080236,081142,081235,081318,081422,081536,081641,081745,081828,081932,082036,082140,082244,082316,082546,082701
9,MW4366-0,,080341,080435,080716,080902,081110,081411,081547,082503,082556,082650,082754,082920,082952,083139,083235,083328,083432,083536,083641,083806,084027,084214
10,MW4619-1,081630,081745,081932,082233,082442,082732,082910,083046,083910,084005,084048,084214,084340,084445,084611,084654,084758,084955,085059,085205,085309,085600,085714
11,MW4705-1,082524,082607,082806,083107,083245,083432,083713,083849,084945,085038,085121,085237,085330,085423,085610,085704,085736,085840,085955,090100,090225,090446,090622
12,MW4647-1,083921,084110,084256,084550,084705,084809,085006,085132,090121,090214,090308,090424,090528,090632,090820,090913,090956,091059,091153,091308,091528,091757,091850
13,MW4781-1,085153,085237,085632,085955,090235,090446,090758,090945,091901,092004,092059,092213,092339,092424,092538,092632,092725,092819,092914,093018,093216,093434,093632
14,MW4856-1,,,090830,091142,091352,091642,091736,091911,092924,093018,093100,,093331,093424,093549,093654,093747,093851,093956,094111,094154,094351,094518
15,MX1260-1,091413,091725,092004,092402,092538,092632,092924,093050,093924,094018,094101,094154,094309,094341,094446,094539,094643,094759,094914,095018,095111,095319,095445
16,MW5203-1,092725,092903,093111,093341,093611,093747,094050,094215,095204,095247,095341,095455,095610,095653,095840,095933,100038,100235,100329,100434,100559,100830,101017
17,MW4229-1,093830,094122,094424,094654,094946,095100,095351,095506,100423,100527,100621,100704,100819,100902,101027,101120,101214,101339,101443,101549,101655,101935,102030
18,MW4366-1,095548,095642,100017,100257,100538,100747,101017,101131,102112,102155,102237,102320,102436,102507,102633,102737,102831,102945,103100,103142,103225,103456,103634
19,MW4705-2,101017,103645,104029,104517,104704,104933,105257,105551,110742,110849,110943,111109,111235,111340,111517,111645,111749,111926,112030,112124,112218,112521,112636
20,MW4619-2,101318,101504,101634,102102,102309,102457,102654,102924,103853,103957,104050,104154,104319,104424,104549,104653,104757,104912,105016,105120,105235,105508,105646
21,MW4647-2,,105435,105613,110021,110252,110440,110731,110849,111810,112102,112145,112301,112427,112521,112657,112741,112856,113033,113148,113242,113336,113618,113805
22,MX1260-2,110648,110932,111131,111528,111706,111832,112041,112145,113253,113325,113430,113607,113722,113816,114037,114153,,,,,114612,115649,115838
23,MW4781-2,,,112950,113221,113440,113628,113839,113954,114937,115020,115114,115229,115334,115417,115616,115659,115732,115922,120026,120131,120330,120644,120738
24,MW4856-2,,114716,114905,115136,115450,115710,115827,120048,121031,121103,121157,121313,121440,121523,121721,121847,121930,122024,122139,122222,122411,122746,122852
25,MW4229-2,120446,120612,120810,121052,121219,121429,121742,121858,122757,122903,122925,123040,123145,123239,123427,123520,123553,123636,123740,123844,124045,124328,124529
26,MW4366-2,122526,122620,123019,123333,123625,123751,124107,124305,125354,125448,125531,125635,125750,125833,130031,130147,130240,130334,130451,130555,130700,130921,131026
