,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070059,070132,070330,070435,070550,070716,070934
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,070059,070121,070247,070403,070456,070539,070945,071215,071319,071517,071632,071934,072059,072318,072424,072506,072840
2,MW5936-0,,,,,,,,,070059,070236,070341,070456,070726,070820,071111,071247,071351,071434,071621,071912,071955,072049,072152,072318,072435,072506,072934,073256,073400,073651,073827,074027,074224,074454,074608,074712,074952
3,MZ3559-0,070705,070758,070924,070956,071018,071100,071122,071215,071258,071412,071506,071559,071746,071830,072049,072214,072307,072339,072600,072819,072851,072955,073048,073153,073256,073318,073734,073921,074016,074307,074422,074629,074744,075046,075202,075402,075632
4,MX1135-0,074723,074827,074942,075024,075107,075139,075202,075235,075330,075517,075610,075704,075830,075935,080236,080330,080550,080633,080831,081050,081143,081215,081330,081444,081559,081652,082129,082442,082535,082722,082910,083057,083235,083506,083621,083726,084110
5,MZ3978-0,080425,080623,080759,080820,080842,080914,080935,081039,081122,081236,081351,081505,081703,081828,082140,082349,082453,082546,082754,083046,083140,083213,083330,083434,083538,083621,084038,084318,084413,084747,084902,085027,085320,085621,085757,085902,090435
6,MZ3825-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081143,081308,081537
7,MZ3987-0,081308,082015,082140,082202,082223,082305,082316,082442,082514,082806,082859,082942,,083340,083632,083841,083945,084006,084142,084413,084435,084518,084632,084737,084841,084902,085320,085538,085632,085912,090038,090204,090257,090622,090726,090830,091122
8,MZ4072-1,082316,083351,083517,083559,083621,083704,083726,083758,083841,083956,084110,084153,084340,084456,084737,084955,085059,085142,085341,085621,085714,085736,085902,090006,090110,090142,090600,090809,090913,091247,091352,091549,091747,092017,092153,092236,092653
9,MW5936-1,084539,090329,090507,090539,090622,090654,090715,090820,090913,091100,091204,091247,091456,091632,091945,092132,092236,092329,092456,092758,092853,092935,093039,093205,093320,093341,093808,094112,094248,094457,094655,094935,095100,095330,095445,095653,100028
