,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
20,MX1517-2,130226,130237,130331,130448,130713,130819,131135,131230,131409,131504,131621,131705,132231,132503,132714,132830,132935,133032,133246,133352,133519,133608,133747,134334,134650,134829,134957,135051,135304,135348,135504,135631,135747,135946,140146,140345
21,MS2243-2,131937,132104,132220,132358,132503,132703,133032,133140,133257,133519,133619,133652,134229,134501,134650,134755,134946,135051,135232,135326,135504,135547,135736,140251,140534,140756,140922,141038,141206,141355,141511,141618,141807,141959,142115,142314
22,MS2365-2,132325,134040,134135,134251,134545,134617,134913,135029,135135,135410,135526,135620,140218,140440,140629,140734,140922,141017,141143,141250,141416,141521,141651,142220,142525,142809,143020,143136,143242,143421,143548,143705,143904,144125,144304,144442
23,MS1903-2,135714,135903,135946,140102,140251,140429,140745,140901,141006,141239,141416,141500,141948,142241,142442,142609,142736,142831,143020,143125,143231,143359,143537,144031,144325,144526,144714,144820,145030,145229,145356,145629,145933,150049,150227,150332
24,MR8026-1,141618,141818,141925,142009,142220,142335,142714,142831,142904,143125,143253,143348,143915,144147,144359,144504,144631,144736,144903,144957,145113,145157,145323,145755,150100,150321,150415,150604,150658,150909,151048,151217,151344,151723,151902,152147
25,MS1953-3,,,,144136,144314,144410,144652,144809,144925,145030,145146,145229,145755,150049,150259,150415,150553,150658,150858,150953,151110,151206,151322,151756,152052,152314,152443,152611,152853,153125,153303,153505,153715,153937,154136,154325
26,MS2259-3,145650,145901,145944,150100,150405,150510,150826,150931,151015,151239,151355,151500,152125,152410,152643,152810,152904,153053,,153621,,,153704,154158,154442,154641,154820,154957,155230,155440,155608,155724,155924,160102,160313,160630
27,MW5645-3,150542,152008,152103,152158,152432,152633,153020,153220,153410,153516,153632,153715,154314,154630,154903,155008,155135,155251,155501,155608,155746,155851,160029,160547,160852,161147,161254,161422,161611,161832,161959,162138,162411,162717,163059,163239
28,MX1517-3,154009,154230,154335,154442,154641,154757,155103,155157,155251,155523,155619,155652,160207,160419,160630,160758,160852,160958,161126,161221,161327,161422,161538,162105,162349,162645,162750,162953,163110,163250,163450,163734,163913,164159,164348,164620
29,MS2243-3,160207,160419,160503,160558,160809,160914,161158,161316,161516,161800,162010,162054,162633,162931,163217,163355,163534,163650,163806,163902,164040,164159,164326,164819,165134,165313,165443,165548,165705,170000,170056,170244,170552,170814,171136,171325
30,MS2365-3,162539,162633,162717,162836,162953,163143,163523,163639,163734,163957,164123,164159,164620,164913,165112,165218,165348,165454,165621,165716,165821,165916,170056,170540,170814,171136,171348,171516,171747,171926,172043,172254,172421,172716,172928,173150
31,MS1903-3,164210,164410,164454,164547,164747,164830,165102,165156,165251,165505,165559,165643,170128,170400,170647,170803,170954,171051,171230,171325,171443,171537,171736,172232,172504,172821,172939,173106,173340,173446,173608,173725,173907,174218,174442,174706
32,MS1935-2,170106,170139,170244,170349,170614,170814,171209,171314,171432,171704,171843,171926,172432,172726,173001,173106,173257,173402,173546,173642,173833,173940,174120,174644,175005,175251,175451,175608,175829,180156,180345,180556,180806,180936,181230,181620
33,MS1953-4,171747,171937,172021,172116,172305,172537,172917,173012,173225,173319,173446,173535,174036,174301,174525,174633,174752,174849,175028,175101,175217,175323,175451,175923,180218,180556,180733,180852,181008,181147,181325,181504,181759,182042,182220,182601
34,MR8026-2,173508,173642,173725,173844,174109,174205,174503,174644,174825,175101,175217,175312,180029,180251,180523,180628,180841,180958,181135,181252,181410,181515,181620,182136,182505,183403,183458,183709,183932,184226,184404,184531,184731,185100,185300,185459
35,MS2259-4,175123,175207,175302,175418,175556,,175901,180008,180218,180334,180512,180606,181103,181325,181526,181631,182010,182104,182231,182326,182432,182529,182645,183142,183614,184059,184215,184321,184625,184921,185049,185110,185416,185649,185838,190050
36,MW5645-4,175745,180841,180958,181135,181336,181431,181810,181915,182031,182304,182707,182803,183309,183519,183720,183848,184248,184342,184531,184625,184741,184825,184943,185427,190006,190512,190621,190802,191110,191325,191455,191610,191726,192014,192058,192249
37,MX1517-4,183048,183121,183204,183331,183436,183541,183836,183943,184037,184310,184520,184604,185110,185321,185521,185554,185755,185900,190017,190111,190249,190343,190512,190959,191432,191820,191937,192058,192216,192310,192426,192555,192725,192915,193139,193259
38,MS2243-4,185343,185459,185605,185700,185900,190039,190332,190439,190621,190739,190840,190916,191359,191610,191758,191904,192142,192300,192448,192606,192737,192854,193022,193531,193830,194055,194259,194354,194513,194653,194748,194854,195015,195236,195439,195638
39,MS2365-4,191510,191535,191621,191737,191914,191959,192310,192416,192448,192714,192854,192949,193404,193648,193841,193948,194055,194150,194310,194405,194524,194630,194811,195247,195522,195827,195944,200103,200210,200340,200435,200600,200705,200943,201016,201146
40,MS1903-4,193426,193626,193713,193819,194022,194055,194354,194451,194619,194715,194843,194930,195417,195628,195838,195933,200052,200147,200318,200458,200611,200705,200859,201410,201653,201857,202026,202145,202314,202446,202535,202631,202737,202853,203011,203127
41,MS1935-3,,195922,200031,200159,200329,200351,200738,200859,201038,201303,201453,201537,202122,202338,202547,202642,202748,202904,203033,203138,203244,203400,203543,204111,204353,204531,204814,204921,205110,205258,205356,205538,205632,205821,205948,210126
42,MS1953-5,,,202547,202642,202831,202949,203338,203433,203626,203742,203849,203922,204332,204542,204720,204804,204932,205027,205204,205309,205432,205516,205643,210115,210410,210516,210632,210759,210905,210959,211053,211211,211327,211528,211718,211845
43,MS2259-5,,204658,204753,204921,205059,205121,205356,205505,205705,205810,205905,205938,210410,210559,210748,210821,210948,211053,211211,211316,211400,211505,211635,212129,212402,212518,212623,212707,212802,212910,213037,213131,213225,213257,213403,213509
44,MW5645-5,205843,211137,211222,211316,211455,211624,211928,212035,212129,212402,212529,212613,213026,213225,213403,213520,213615,213720,213848,213944,214101,214206,214334,214829,215102,215251,215345,215429,215545,215713,215818,215924,220102,220229,220323,220418
45,MX1517-5,213414,213447,213615,213720,213911,214007,214301,214417,214545,214807,214913,214946,215440,215651,215851,215956,220134,220218,220355,220450,220546,220629,220758,221254,221527,221705,221905,222011,222149,222232,222349,222454,222554,222804,222920,223038
46,MS2243-5,215451,215629,215746,215840,220040,220124,220407,220501,220607,220853,221010,221053,221549,221738,222000,222106,222200,222243,222411,222505,222615,222721,222836,223335,223629,223756,223924,224018,224051,224145,224251,224356,224513,224745,224914,225043
47,MS2365-5,,222011,222055,222138,,222422,222637,222742,222836,223111,223219,223302,223745,223946,224145,224251,224356,224440,224545,224618,224735,224819,224936,225506,225727,225916,230054,230148,230243,230339,230434,230528,230601,230812,230938,231033
48,MS1953-6,,,,224702,224841,224936,225232,225338,225444,225549,225622,225705,230221,230401,230539,230623,230750,230844,231011,,231221,231243,231410,231830,232113,232312,232417,232555,232711,,,,,,,
49,MS2259-6,231054,231116,231210,231316,231453,231526,231747,231841,232051,232145,232250,232323,,,,,,,,,,,,,,,,,,,,,,,,
50,MW5645-6,231159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
