,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070100,070217,070333,070438,070709
1,MZ4228-0,,,,,,,,,,,,,,,,,,,070100,070228,070250,070322,070427,070532,070637,070709,071139,071425,071529,071645,071750,072042,072136,072313,072418,,072932
2,MW5853-0,,,,,,,,,,,,,070100,070217,070459,070553,070647,070731,070940,071227,071310,071353,071447,071540,071645,071739,072158,072440,072545,072754,072910,073058,073151,073351,073517,073736,074132
3,MZ3556-0,070100,070156,070312,070355,070427,070510,070532,070615,070658,070930,071035,071129,071310,071447,071717,071854,072010,072053,072302,072534,072606,072700,072817,072932,073058,073141,073559,073912,074017,074248,074403,074612,074810,075102,075228,075322,075646
4,MZ3559-0,070741,070908,071024,071107,071139,071215,071237,071342,071414,071519,071602,071656,071844,071905,072230,072429,072512,072545,072722,072932,073004,073047,073214,073319,073402,073434,073902,074121,074226,074508,074623,074810,074957,075228,075354,075509,075855
5,MW5936-0,071728,071739,071905,071937,071959,072031,072053,072136,072158,072302,072356,072451,072617,072711,073025,073214,073319,073351,073610,073829,073912,073934,074049,074153,074258,074352,074810,074947,075123,075333,075459,075657,075855,080104,080147,080345,080638
6,MZ3734-0,072617,072921,073036,073058,073130,073225,073246,073329,073402,073632,073725,073819,,074121,074341,074425,074518,074551,074759,075051,075123,075206,075300,075416,075509,075542,080000,080209,080345,080627,080742,080848,081025,081344,081500,081543,081837
7,MZ3825-0,074110,074215,074352,074425,074446,074529,074551,074644,074738,075019,075102,075217,075322,075437,075801,080021,080302,080334,080522,080838,080932,081036,081203,081312,081449,081532,082024,082237,082353,082658,082752,082859,083036,083518,083635,083834,084319
8,MZ3956-0,075112,075322,075426,075459,075520,075553,075614,075657,075729,080000,080043,080147,,,080825,081015,081130,081218,081417,081637,081721,081826,081931,082057,082248,082332,082752,083047,083236,083424,083539,083708,083939,084159,084351,084601,085242
9,MW3053-0,,,,,,,,,,,,,,,075520,075625,075718,075801,075938,080230,080302,080356,080511,080659,080825,080910,081312,081616,081732,081952,082057,082248,082353,082615,082658,082814,083246
10,MX1135-0,,080605,080721,080742,080814,080910,080932,081015,081058,081334,081427,081511,081637,081753,082046,082216,082332,082353,082604,082825,082859,082942,083119,083258,083413,083518,083939,084116,084308,084551,084728,084916,085053,085514,085640,085901,090509
11,MZ3987-0,081637,081742,081920,081952,082014,082046,082118,082216,082248,082510,082604,082658,082837,083014,083331,083424,083657,083729,083917,084138,084225,084308,084446,084612,084728,084811,085303,085546,085734,090249,090415,090541,090740,090950,091044,091211,091829
12,MZ4072-1,082532,082709,082848,082920,082931,083014,083036,083119,083151,083309,083352,083456,083708,083802,084105,084225,084446,084540,084645,084905,084937,085031,085136,085252,085409,085441,085912,090154,090249,090751,090939,091148,091410,091641,091746,091829,092331
