,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4598-0,,,,,,,,,,,,,,,,,,,,070103,070201,070521,070648,070838
1,AA7749-0,,,,,,,,,,,,070103,,070257,070319,070753,070911,,071414,,071815,,072310,072459
2,AA7931-0,,,,,,070103,070148,070319,070542,070658,070816,070911,071040,071146,071213,071625,071753,072059,072342,072532,072732,073211,073317,073457
3,MX4338-0,,,,,070103,070126,070414,070521,070604,070710,070816,070849,071040,071124,071213,071603,071709,072015,072405,072554,072743,073211,073328,073519
4,MX4021-0,070414,070816,070922,071040,071319,071425,071709,071815,072037,072143,072248,072353,072521,072616,072710,073110,073255,073636,073910,074059,074321,074604,074720,074954
5,MX4383-0,070626,071352,071509,071647,071921,072015,072405,072532,072648,072754,072911,073005,073211,073244,073317,073731,073910,074248,074459,074827,075311,075744,075911,080028
6,AA7699-0,072543,072659,072816,072922,073255,073413,073720,073837,074110,074226,074332,074437,074659,074805,074859,075311,075439,075744,080220,,,,,
7,MX4365-0,072838,072932,073048,073132,073446,073541,073837,074015,074131,074248,074353,074448,074604,074742,074827,075301,075417,075722,080017,080358,080714,081210,081327,081504
8,MS1935-0,072911,073401,073519,073636,073921,074048,074353,074626,074910,075005,075121,075228,075417,075522,075555,080006,080133,080347,080736,080903,081243,081621,081759,082010
9,MX3783-0,074720,074805,074921,075048,075206,075449,075733,075838,080100,080231,080336,080441,080642,080758,080852,081316,081454,081759,082115,082255,082516,082834,083012,083246
10,AA7539-0,074720,075155,075239,075333,075555,075722,080017,080220,080325,080409,080514,080547,080747,080852,080947,081348,081515,081854,082115,082306,082705,082907,083023,083319
11,MX4598-1,081337,081421,081526,081621,081843,082032,082255,082422,082516,082621,082738,082907,083034,083149,083225,083635,083813,084322,084734,084852,085304,085749,085916,090054
12,AA7749-1,082010,082104,082200,,082600,082918,083117,083236,083456,083602,083718,083824,084003,084205,084300,084745,084841,,,085548,085905,085959,090505,090716
13,MX4614-0,082433,082516,082610,082654,082800,082928,083225,083424,083518,083635,083740,083845,084047,084227,084311,084713,084852,085147,085421,085559,085948,090422,090600,090748
14,AA7931-1,083424,083602,083718,083834,084025,084311,084556,084640,084914,085030,085136,085221,085410,085537,085621,090032,090159,090516,090905,091105,091457,092013,092202,092425
15,MX4338-1,084047,084142,084238,084405,084523,084651,084935,085030,085253,085432,085526,085621,085800,085843,085937,090348,090505,090727,091054,091257,091656,092213,092330,092531
16,AA6760-0,084841,084924,085030,085158,085443,085515,085821,090032,090254,090411,090505,090610,090810,090915,090959,091414,091551,,092235,092436,092731,093146,093256,093530
17,MX4021-1,085136,085515,085621,085738,085959,090210,090516,090632,090854,091032,091138,091257,091446,091624,091718,092213,092403,092626,093017,093200,093519,094251,094439,094701
18,AA7708-0,090348,090549,090643,090810,090948,090959,091635,091823,091929,092035,092151,092235,092458,092553,092647,093124,093256,093637,094113,094324,094723,095231,095419,095558
19,MX4383-1,090527,091021,091127,091257,091446,091646,091950,092224,092319,092425,092531,092626,092838,092922,093017,093446,093615,093849,094324,094512,095007,095652,095819,095936
20,MX4365-1,091801,091856,092013,092202,092414,092626,092922,093028,093135,093245,093340,093446,093626,093817,093911,094313,094501,094851,095314,095503,095914,100525,100630,100843
