,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,070108,070120,070406
1,MW5132-0,,,,,,,,,,,070108,070649,070912,071017,071121,071206,071250,071604
2,MW5594-0,,,,,,,,070108,070120,070555,070722,071741,071950,072107,072212,072255,072423,072644
3,MW4366-0,070152,070354,070743,070850,071006,071038,071217,071322,071355,071813,071950,073123,073355,073522,073627,073721,073815,074213
4,MW4503-0,,072255,072517,072738,072904,072936,073207,073312,073355,073826,074140,075130,075342,075520,075647,075730,075835,080140
5,MW4619-0,,073051,073312,073511,073616,073710,073815,073858,073931,074519,074814,,080118,080224,080330,080403,080519,080751
6,MP6361-0,073721,073804,074108,074224,074340,074435,074519,074624,074656,075057,075258,080341,080602,080718,080824,080858,080908,081202
7,MW4557-0,074457,074707,075035,075225,075330,075404,075531,075625,075719,080224,080424,081559,081819,082050,082144,082300,082343,082647
8,MW4781-0,075330,075603,075835,,,080235,080308,080403,080446,,081223,082332,,082730,082836,082919,083035,083424
9,MW4837-1,080341,080718,080941,081046,081213,081307,081433,081527,081621,082101,082300,083247,083456,083635,083740,083834,083917,084222
10,MW5132-1,081444,081715,082007,082217,082310,082415,082509,082553,082647,083150,083308,084326,084547,084735,084840,084945,085101,085513
11,MW5645-0,082354,082603,082857,083024,083139,083214,083340,083435,083507,083939,084127,085231,085451,085629,085745,085901,090039,090321
12,MW5124-0,083045,083308,083614,083823,083939,084011,084105,084200,084243,084746,084945,090205,090416,090604,090709,090814,090940,091350
13,MW5594-1,084022,084138,084421,084619,084724,084829,084956,085039,085122,085556,085734,091106,091328,091506,091611,091654,091820,092145
14,MW4229-0,084547,084757,085018,085220,085336,085441,085545,085651,085734,090205,090332,091412,091622,091726,091831,091914,092030,092439
15,MW4366-1,085112,085314,085840,090028,090144,090216,090259,090353,090426,091002,091200,092322,092533,092721,092827,092920,093025,093248
16,MW4503-1,,090227,090626,090825,090940,091045,091200,091317,091412,092008,092250,093404,093626,093826,093942,094026,094131,094625
17,MW4705-0,090940,091117,091328,091423,091539,091611,091748,091831,091914,092429,092627,093721,093942,094058,094204,094237,094332,094647
18,MP6361-1,091306,091455,091716,091820,091925,091957,092040,092145,092218,092649,092816,094026,094237,094353,094459,094531,094625,094940
19,MW4619-1,092030,092134,092512,092627,092732,092805,092931,093025,093108,093520,093743,094803,095013,095139,095247,095352,095436,095950
20,MW4825-0,,,093025,093108,093215,093248,093353,093436,093541,094058,094248,095225,095447,095602,095718,095751,095939,100256
21,MW4557-1,093204,093353,093659,093826,093942,094026,094109,094215,094248,094719,094908,100013,100234,100445,100550,100633,100717,101020
22,MW4846-0,093848,094015,094259,094415,094520,094553,094709,094752,094846,095403,095530,100749,101009,101136,101245,101328,101411,101823
23,MW4781-1,095024,095309,095530,095708,095824,095929,100003,100108,100151,,101042,102148,102351,102550,102655,102800,102854,103137
24,MW4837-2,100118,100329,100623,100821,100926,101020,101157,101245,101339,101812,102021,103043,103316,103442,103558,103703,103840,104238
25,MW5132-2,101307,101317,101632,101727,101833,101938,102043,102137,102234,102738,102916,104133,104354,104552,104708,104751,104907,105318
26,MW5124-1,102351,102507,102822,103032,103137,103222,103359,103442,103525,104111,104354,105517,105748,105925,110030,110134,110312,110649
27,MW5594-2,103137,103254,103547,103746,103912,104006,104111,104206,104300,104813,104951,105946,110218,110334,110439,110512,110606,110920
28,MW4229-1,104531,104603,104918,105106,105224,105256,105434,105517,105600,110124,110312,111351,111613,111835,111940,112046,112151,112539
29,MW4366-2,105622,105748,110218,110407,110512,110555,110617,110733,110816,111329,111518,112601,112810,113019,113124,113219,113323,113554
30,MW4705-1,111035,111151,111445,111550,111646,111719,111835,111929,112003,112518,112810,114003,114141,114308,114425,114447,114519,114940
31,MW4825-1,112424,112445,112727,112915,112958,113030,113146,113240,113334,113859,114036,115211,115431,115620,115735,115840,115913,120228
32,MW4503-2,,113754,114130,114330,114458,114552,114802,114907,114950,115546,115851,121034,121435,121552,121657,121824,122003,122532
33,MW5112-0,115200,115431,115735,120007,120134,120239,120405,120532,120626,121107,121246,122300,122626,122836,122952,123046,123150,123507
34,MW4557-2,120615,120731,121002,121139,121235,121329,121435,121541,121625,122130,122300,123434,123718,123833,123949,124043,124147,124533
35,MW4781-2,122238,122343,122648,122836,122941,123035,123150,123340,123434,123927,124137,125250,125533,125721,125826,125930,130046,130413
36,MW4837-3,123540,123812,124115,124314,124429,124501,124638,124732,124836,125334,125555,130716,130959,131136,131242,131326,131442,131725
37,MW5132-3,,125312,125555,125753,125909,125941,130036,130151,130235,130811,130948,132007,132243,132454,132610,132653,132736,133040
38,MW5594-3,130633,130843,131147,131304,131410,131442,131631,131747,131830,132326,132443,133430,133723,133828,133956,134041,134146,134357
39,MW4366-3,132221,132454,132747,132957,133102,133145,133326,133409,133514,134008,134219,135435,135708,135907,140014,140119,140240,140607
