,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070119,070214,070404,070531,070710,070817,070944,071227
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,,,070106,070404,070615,070710,070900,071049,071227,071322,071512,071639,071712,072037
2,MW5853-0,,,,,,,,,,,,,,070106,070247,070331,070436,070509,070648,071006,071100,071132,071216,071333,071439,071512,071954,072247,072342,072531,072708,072940,073045,073342,073458,073625,074013
3,MZ3556-0,070106,070203,070320,070415,070436,070520,070542,070626,070710,070839,070955,071049,071311,071439,071744,071838,072059,072121,072258,072614,072646,072740,072846,073002,073129,073203,073625,073918,074024,074245,074423,074518,074655,074909,075025,075130,075532
4,MZ3559-0,070604,070817,070933,071006,071027,071100,071122,071154,071249,071333,071450,071534,071755,071806,072121,072215,072447,072520,072708,073002,073045,073118,073203,073309,073353,073425,073907,074130,074224,074507,074623,074813,075036,075236,075415,075510,075901
5,MZ3734-0,071701,071733,071900,071943,072016,072048,072110,072142,072215,072331,072426,072520,,072929,073118,073203,073309,073342,073603,073752,073835,073907,074024,074130,074245,074318,074739,074930,075036,075320,075426,075617,075733,075944,080101,080145,080514
6,MX1135-0,072813,072929,073107,073139,073150,073247,073309,073342,073415,073520,073614,073658,073802,073857,074130,074224,074329,074351,074612,074803,074847,074941,075047,075152,075247,075320,075755,080006,080101,080409,080525,080809,081020,081315,081432,081558,081937
7,MZ3825-0,074046,074130,074256,074329,074351,074445,074507,074539,074623,074728,074835,074930,075036,075203,075510,075617,075849,075912,080101,080251,080335,080420,080536,080642,080809,080831,081254,081631,081725,082010,082105,082221,082315,082611,082749,082833,083056
8,MZ3956-0,075025,075141,075258,075331,075342,075426,075448,075521,075554,075733,075839,075933,080218,080240,080525,080620,080853,080926,081115,081315,081421,081504,081558,081715,081758,081831,082326,082655,082800,083130,083246,083541,083647,083920,084059,084215,084606
9,MZ3978-0,080324,080420,080536,080558,080620,080653,080715,080758,080831,080926,081031,081136,081315,081421,081620,081820,081926,081948,082116,082410,082444,082517,082611,082738,082855,082939,083424,083709,083803,084027,084110,084332,084417,084638,084859,084954,085236
10,MZ3987-0,081410,081558,081725,081758,081820,081842,081904,081948,082022,082116,082200,082254,082506,082655,082928,083023,083130,083152,083308,083541,083614,083647,083752,083909,084016,084038,084512,084733,084910,085225,085352,085542,085733,090050,090155,090249,090534
11,MZ4072-1,082433,082706,082833,082906,082928,083034,083056,083130,083203,083308,083413,083508,083658,083931,084205,084417,084522,084555,084754,085015,085048,085131,085247,085342,085458,085520,085955,090206,090300,090756,090901,091144,091239,091439,091533,091616,092038
12,MP6422-0,083636,083709,083859,083931,083953,084027,084059,084143,084215,084321,084417,084617,084805,084943,085247,085425,085700,085744,085944,090249,090333,090355,090534,090702,090829,090912,091345,091616,091722,091922,092048,092344,092556,092818,093007,093207,093503
13,MZ4228-1,084606,084700,084816,084838,084859,084921,084943,085015,085048,085153,085258,085403,085605,085733,090028,090217,090323,090344,090534,090756,090851,090945,091101,091228,091333,091406,091816,092027,092132,092355,092545,092745,093007,093218,093324,093430,093736
