,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070108,070415,070635,070813,070908,071035,071108,071151,071318,071351,071423,071550,071657,071802
1,MW5346-0,,,,,,,,,070108,070131,070214,070258,070730,070929,071129,071235,071402,071445,071614,071708,071802,071835,071951,072447,072719,072910,073038,073215,073320,073404,073458,073553,073709,073825,073922,074007
2,MW5537-0,,071056,071140,071235,071340,071423,071741,071846,071940,072152,072235,072308,072825,073027,073215,073310,073426,073520,073636,073720,073814,073859,074039,074523,074745,075019,075103,075208,075241,075314,080145,,,,,
3,MS2365-0,,072752,072836,072921,073027,073154,073509,073625,073814,073910,073944,074028,074450,074650,074829,074913,075041,075125,075230,075324,075419,075513,075608,080040,080302,080545,080712,080828,081018,081102,081207,081335,081513,081618,081735,081818
4,MW5264-0,074734,074851,074946,075041,075157,075314,075619,075745,075829,075935,080018,080102,080545,080806,081040,081135,081240,081335,081502,081556,081713,081807,081935,082410,082643,082737,082855,083000,083106,083200,083254,083410,083504,083621,083726,083853
5,MS2259-0,075041,080451,080545,080640,080924,,081302,081408,081618,081724,081756,081850,082336,082537,082726,082833,082949,083117,,083243,083338,083443,,084030,084253,084359,084550,084645,084740,085025,,085414,,085603,085658,085825
6,MX1509-0,081018,082304,082359,082504,082654,082917,083316,083443,083621,083704,083748,083853,084433,084729,084941,085057,085202,085247,085414,085530,085647,085731,085859,090411,090656,090802,090911,091038,091154,091333,091449,091639,091849,092123,092250,092439
7,MS1953-1,084813,085309,085403,085447,085541,085731,090146,090230,090411,090517,090612,090645,091154,091406,091532,091628,091733,091827,091944,092028,092134,092206,092333,092840,093103,093231,093348,093505,093643,093811,093939,094036,094132,094310,094417,094555
8,MW5346-1,091344,091521,091628,091711,091900,092038,092301,092417,092439,092523,092607,092651,093103,093253,093432,093549,093643,093716,093844,093950,094048,094132,094248,094732,095005,095217,095322,095428,095523,095639,095734,095902,100007,100217,100355,100522
9,MP5824-0,,,,,,,,,,,,,,,,,,,,,091911,091955,092155,092651,092925,093146,093304,093432,093632,093811,093906,094003,094109,094248,094406,094522
10,MP6380-0,,,093242,093421,093705,093738,094059,094215,094310,094406,094449,094533,095016,095312,095545,095650,095817,095923,100051,100207,100312,100406,100522,101028,101332,101458,101708,101835,101940,102119,102235,102413,102530,102751,102918,103056
11,MS2365-1,095048,095110,095206,095301,095512,095556,095828,095945,100145,100228,100344,100427,100944,101143,101342,101509,101614,101708,101824,101856,101950,102046,102224,102740,103013,103246,103351,103446,103635,103814,103921,104027,104133,104312,104501,104651
12,MW5264-1,100944,101100,101143,101259,101437,101553,101846,101950,102025,102246,102351,102435,102951,103151,103351,103435,103541,103646,103814,103910,104027,104122,104238,104702,104926,105104,105231,105421,105610,105715,105821,105926,110053,110231,110400,110516
13,MS2259-1,102802,103202,103246,103351,103530,,104005,104100,104249,104355,104450,104523,,105325,105538,105621,105759,105915,110114,110125,110242,110337,110505,111010,111232,111612,111655,111823,111950,112152,,,,112819,112935,113124
14,MX1509-1,105136,105336,105432,105516,105643,105821,110220,110347,110505,110738,110844,110938,111538,111833,112130,112310,112449,112616,112744,112840,113007,113051,113207,113734,114020,114253,114400,114610,114715,114915,115042,115158,115346,115608,115747,115925
15,MP5824-1,111433,111538,111633,111739,111917,112024,112416,112543,112733,112840,112946,113040,113546,113829,114042,114148,114337,114443,114632,114737,114831,114937,115104,115608,115841,120052,120229,120346,120513,120829,120947,121115,121231,121348,121527,121717
16,MS2243-0,113557,113745,113903,113957,114159,114253,114643,114748,114959,115230,115346,115441,120052,120408,120629,120724,120903,121020,121158,121337,121505,121549,121728,122245,122603,122911,123111,123219,123505,123615,123803,123943,124144,124332,124510,124626
