,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070218,070313
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070109,070123,070240,070504,070620,070748,070820,070937,071044,071117,071150,071235,071318,071446,071540
2,MZ3825-0,,,,,,,,,,,,,,,,,070109,070218,070313,070442,070504,070548,070715,070831,071150,071308,071529,071657,071814,071835,071940,072014,072036,072058,072141,072203,072308,072341
3,MZ3978-0,,,,,,,,,,,070109,070537,070642,070759,070915,071010,071106,071246,071340,071529,071625,071708,071824,071952,072246,072458,072646,072741,072857,072941,073046,073130,073214,073235,073257,073319,073446,073508
4,MZ3987-0,,,,,,070109,070207,070336,070453,070653,070831,071257,071351,071446,071625,071719,071814,072025,072130,072235,072341,072436,072552,072730,073046,073246,073519,073603,073709,073753,073859,073931,074017,074039,074123,074156,074303,074347
5,MX1213-0,,070109,070251,070430,070620,070937,071044,071213,071424,071719,071857,072352,072436,072552,072730,072835,072930,073119,073224,073351,073551,073636,073826,074006,074408,074547,074831,074958,075126,075221,075315,075410,075505,075537,075610,075643,075749,075832
6,MW5936-0,070408,072835,073108,073402,073709,074101,074303,074430,074747,075243,075410,075937,080116,080211,080338,080424,080530,080814,080920,081036,081153,081226,081309,081426,081722,081911,082135,082240,082335,082408,082452,082537,082559,082644,082706,082739,082908,083003
7,MZ4228-0,070831,070937,071340,071507,071814,072141,072308,072414,072530,072803,072919,073424,073540,073709,073920,074017,074112,074336,074441,074547,074737,074809,074904,075031,075337,075537,075716,075821,075937,080021,080127,080221,080306,080328,080402,080435,080541,080636
8,MW5853-0,071741,071952,072225,072519,072730,073214,073508,073709,074050,074419,074758,075359,075505,075621,075821,075937,080054,080328,080435,080614,080742,080825,080909,081047,081437,081649,081849,082007,082135,082218,082335,082441,082526,082610,082706,082728,082847,082941
9,MZ3559-0,072319,072614,072919,073319,073647,074006,074156,074357,074715,075053,075210,075810,075915,080021,080159,080255,080402,080636,080731,080847,080953,081026,081058,081226,081531,081744,082007,082112,082230,082252,082357,082441,082537,082610,082706,082728,082857,082952
10,MW5966-0,072857,075137,075516,080010,080709,081015,081120,081404,081553,081933,082101,082739,082857,083036,083216,083321,083437,083711,083822,084003,084132,084215,084248,084427,084805,085016,085227,085354,085510,085604,085721,085815,085837,085910,085943,090005,090110,090154
11,MZ3956-0,073108,073257,073837,074156,074525,074948,075104,075326,075516,075716,080021,080520,080636,080836,080953,081058,081142,081542,081649,081900,081955,082028,082112,082240,082537,082728,082930,083036,083153,083237,083343,083415,083459,083521,083617,083638,083744,083822
12,MX1197-0,,074112,074609,075159,075421,075854,075937,080159,080435,080720,080847,081404,081509,081638,081849,081955,082050,082537,082655,082847,082952,083058,083226,083354,083733,083939,084204,084310,084427,084543,084648,084743,084827,084859,084943,085005,085110,085154
13,MW5943-0,074642,074853,075254,075643,080306,080625,080909,081131,081531,081755,082050,082621,082802,082930,083109,083204,083259,083459,083606,083711,083801,083844,084014,084154,084521,084732,084932,085038,085154,085238,085332,085427,085459,085521,085604,085626,085732,085815
14,MX1067-0,075643,075926,080211,080814,081331,081700,082017,082208,082430,082802,082919,083510,083617,083822,084310,084416,084532,084859,085005,085132,085227,085310,085416,085626,090026,090143,090416,090544,090711,090806,090911,090955,091016,091039,091111,091133,091249,091322
15,MX1084-0,080221,080446,080753,081342,081605,082050,082335,082655,082847,083226,083332,083855,084003,084204,084554,084659,084816,085016,085110,085238,085354,085416,085510,085637,085954,090132,090248,090343,090438,090522,090700,090733,090755,090838,090911,090933,091049,091155
16,MW5898-0,080909,081015,081237,081816,082218,082610,082825,083131,083459,084003,084132,084648,084754,084910,085121,085227,085354,085626,085721,085859,085954,090026,090121,090259,090605,090755,090922,091016,091133,091217,091322,091406,091439,091523,091556,091618,091734,091818
17,MX1135-0,,081816,082146,082441,082847,083226,083521,083733,084059,084626,084754,085416,085532,085637,085932,090037,090132,090416,090522,090806,090944,091028,091111,091239,091545,091713,091913,091958,092115,092148,092304,092336,092409,092420,092515,092537,092643,092726
18,MZ3556-0,082240,082621,082857,083109,083510,083844,084110,084332,084510,085027,085154,085721,085815,085943,090205,090259,090405,090700,090755,091028,091144,091228,091300,091406,091745,091936,092137,092315,092432,092515,092632,092726,092811,092832,092905,092927,093045,093118
19,MZ3734-1,083437,083649,084059,084405,084816,085205,085532,085648,090016,090310,090605,091133,091239,091439,091545,091651,091756,092009,092126,092315,092420,092515,092621,092748,093118,093257,093457,093603,093721,093754,093859,093943,094016,094048,094143,094205,094331,094426
20,MZ3740-1,084648,084754,085059,085438,085710,090016,090205,090343,090638,090922,091039,091545,091702,091818,091958,092104,092220,092420,092526,092704,092759,092854,093012,093129,093541,093710,093826,093932,094059,094143,094259,094342,094437,094511,094616,094649,094816,094921
21,MZ3825-1,085826,090059,090500,090733,091144,091451,091713,091913,092231,092654,092905,093414,093519,093659,093826,093932,094027,094259,094353,094522,094710,094754,094837,095005,095240,095429,095629,095724,095840,095923,100029,100112,100155,100206,100239,100333,100429,100524
22,MZ3978-1,091016,091144,091513,091651,091851,092231,092610,092748,093035,093424,093721,094321,094426,094532,094710,094816,094921,095145,095240,095356,095502,095545,095702,095818,100112,100250,100451,100546,100702,100746,100852,100925,100947,101009,101042,101104,101220,101314
23,MZ3987-1,092158,092231,092432,092737,093129,093424,093530,093721,094016,094226,094342,094837,094932,095050,095240,095334,095440,095702,095756,095913,100029,100101,100145,100301,100557,100756,101009,101053,101220,101252,101358,101431,101504,101526,101632,101716,101810,101905
24,MX1213-1,,093257,093603,093815,094005,094237,094544,094710,095016,095251,095356,095851,095945,100050,100228,100344,100451,100629,100735,100903,100947,101031,101158,101314,101621,101716,101854,102011,102116,102232,102338,102433,102454,102527,102600,102622,102729,102814
25,MZ4228-1,094426,094616,094837,095134,095523,095902,100134,100250,100513,100841,101031,101526,101621,101737,101916,102022,102116,102316,102422,102549,102633,102718,102847,102953,103226,103417,103554,103627,103722,103744,103900,104007,104018,104040,104115,104137,104243,104304
26,MW5853-1,095027,095156,095545,100134,100557,100947,101158,101336,101621,101927,102243,102814,102920,103059,103237,103343,103449,103700,103805,103911,104007,104051,104159,104326,104653,104854,105104,105210,105315,105359,105516,105559,105624,105647,105731,105753,105911,105954
27,MZ3559-1,095934,100239,100546,100830,101209,101621,101810,102022,102305,102600,102847,103354,103511,103700,103922,104029,104126,104326,104421,104621,104726,104810,104926,105137,105505,105647,105954,110038,110132,110205,110311,110406,110449,110511,110555,110618,110735,110808
28,MW5936-1,,101031,101303,101632,101854,102211,102433,102549,102909,103332,103522,104051,104232,104337,104537,104653,104759,105010,105115,105232,105432,105505,105647,105804,110110,110300,110449,110533,110640,110713,110830,110925,110947,111032,111127,111149,111328,111422
29,MX1197-1,,101916,102254,102516,102729,103025,103248,103500,103805,104159,104337,104904,105021,105148,105326,105443,105538,105720,105826,105921,110016,110110,110132,110333,110606,110808,110936,111021,111138,111211,111306,111401,111444,111517,111550,111613,111709,111752
30,MP5823-0,102305,102400,102729,102931,103142,103427,103605,103805,104018,104410,104715,105243,105337,105516,105753,105837,105943,110216,110311,110438,110544,110618,110757,110914,111317,111433,111636,111731,111836,111858,112003,112036,112058,112120,112215,112226,112332,112416
31,MP5813-0,102611,102645,102953,103131,103544,103838,104148,104304,104643,105021,105148,105731,105848,110005,110154,110322,110417,110629,110735,110903,110958,111032,111138,111255,111602,111742,111908,112025,112131,112215,112343,112449,112522,112543,112617,112638,112806,112900
32,MW5966-1,,103047,103500,103711,103816,104210,104527,104704,104926,105326,105410,105943,110049,110205,110355,110500,110555,110757,110903,111032,111149,111211,111339,111455,111803,111858,112025,112058,112204,112321,112416,112510,112554,112617,112649,112722,112839,112922
33,MX1067-1,103438,103711,103954,104232,104621,105021,105221,105348,105658,110110,110355,110947,111054,111211,111412,111528,111658,111847,112014,112153,112259,112343,112449,112638,113006,113155,113334,113450,113619,113702,113830,113903,113925,113947,114042,114115,114210,114315
34,MZ3956-1,103922,104232,104454,104726,104904,105232,105559,105804,110005,110300,110417,111054,111149,111255,111433,111602,111709,112003,112058,112204,112310,112343,112449,112638,113006,113155,113334,113501,113619,113713,113841,113925,113958,114020,114053,114115,114253,114315
35,MP5834-0,104715,104748,105115,105304,105709,110016,110249,110511,110819,111138,111422,111941,112036,112215,112405,112522,112617,112900,113006,113133,113334,113428,113557,113735,114159,114337,114600,114705,114811,114832,114959,115032,115126,115149,115233,115305,115400,115433
36,MW5943-1,105221,105549,105837,110132,110355,110808,110936,111138,111433,111742,112036,112606,112700,112849,113038,113206,113301,113501,113629,113808,113925,113958,114137,114253,114621,114738,114905,115010,115105,115138,115244,115316,115411,115433,115506,115538,115656,115751
37,MX1135-1,,110914,111317,111550,111709,112025,112215,112500,112700,113122,113312,113925,114031,114126,114304,114421,114537,114811,114905,115115,115222,115305,115327,,115740,115857,120047,120154,120249,120343,120449,120532,120605,120627,120711,120744,120851,120945
38,MX1084-1,111159,111433,111803,112120,112510,112839,113144,113312,113724,114348,114537,115222,115349,115506,115656,115751,115857,120120,120227,120405,120532,120627,120744,120902,121159,121316,121548,121704,121810,121843,121948,122022,122055,122117,122200,122233,122349,122432
39,MW5898-1,112058,112237,112522,112944,113206,113450,113557,113830,114137,114610,114749,115400,115517,115645,115857,120014,120120,120310,120416,120521,120711,120755,120840,120945,121305,121443,121559,121704,121821,121843,121959,122033,122055,122128,122200,122244,122400,122454
