,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MX1545-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070120,070216,070310,070343
1,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070216,070321,070417,070439,070534,070607,070723,070852,071136,071326,071538,071623,071750,071834
2,MX1582-0,,,,,,,,,,,,,070107,070439,070830,070947,071030,071147,071253,071410,071505,071634,071856,072110,072205,072322,072452,072619,072714,072851,072945,073029,073156,073251,073418,073619,073948,074116,074350,074457,074614,074658
3,MX1614-0,,070107,070354,070556,070755,070936,071041,071158,071410,071505,071612,071656,071845,072227,,072757,072851,073029,073134,073356,073451,073641,074010,074350,074436,074531,074636,074803,074909,075058,075142,075236,075341,075414,075446,075625,080003,080204,080414,080530,080636,080741
4,MS1935-0,071750,072015,072343,072546,072913,073229,073334,073556,073819,073937,074255,074350,074447,074825,075214,075446,075552,075719,075824,080037,080142,080353,080625,080836,080943,081026,081131,081259,081353,081553,081712,081842,081948,082053,082126,082253,110922,111017,083001,111301,111355,111429
5,MX1708-0,073641,074116,074752,075142,075446,075813,080153,080509,080708,080814,081004,081110,081310,081627,082020,082148,082231,082411,082454,083150,083235,083459,083849,084121,084237,084332,084439,084555,084649,084849,084944,085100,085157,085230,085303,085420,085738,085845,,090142,090300,090322
6,MX4068-0,,080226,080752,081605,082020,082538,083001,083235,083459,083616,083816,083932,084132,084501,084900,085146,085230,085358,085453,085705,085812,090025,090300,090514,090619,090713,090819,090945,091051,091301,091355,091512,091617,091639,091712,091850,092155,092344,092512,092556,092723,092756
7,MX1545-1,,083203,083426,083911,084343,085039,085303,085526,085750,085907,090036,090142,090322,090713,091112,091239,091323,091512,091607,091733,091817,092101,092355,092607,092650,092745,092852,093041,093114,093335,093419,093502,093619,093702,093735,093913,094229,094429,094607,094757,094902,094946
8,MS2365-1,083659,084522,084817,085006,085230,085929,090226,090355,090702,090746,090945,091051,091239,091556,091922,092101,092133,092311,092417,092556,092639,092841,093041,093241,093335,093429,093641,093807,093913,094112,094145,094218,094345,094419,094440,094546,094924,095040,095240,095324,095429,095502
9,MX1582-1,,090406,090735,090913,091156,091523,091733,091944,,092311,092512,092712,092756,093125,093513,093630,093724,093902,093934,094112,094156,094356,094557,094757,094852,094946,095040,095208,095251,095440,095513,095629,095702,095724,095745,095851,100156,100418,100606,100701,100755,100850
10,MX1614-1,092028,092807,093135,093408,093535,093913,094018,094134,094408,094513,094703,094757,094902,095302,095713,095840,095923,100040,100123,100334,100418,100617,100817,101039,101111,101206,101312,101512,101556,101839,101934,102041,102124,102157,102335,102441,102757,103008,103208,103324,103440,103535
11,MX1698-0,,094451,094830,095102,095451,095756,100040,100207,100450,100545,100733,100923,101039,101407,101807,101934,102019,102157,102240,102420,102503,102725,102946,103135,103230,103324,103429,103701,103741,103910,104005,104059,104153,104215,104237,104415,104755,104944,105122,105228,105323,105356
12,MX4068-1,,103451,103752,103954,104226,104626,104838,105122,105419,105514,105735,105841,105946,110312,110711,110828,110933,111122,111217,111407,111501,111650,111933,112146,112251,112345,112502,112746,112852,113113,113207,113312,113407,113450,113523,113639,114005,114205,114345,114450,114607,114640
13,MX1708-1,,105619,105924,110156,110606,111039,111323,111556,111944,112018,112229,112357,112524,112841,113207,113312,113355,113512,113545,113722,113817,114016,114205,114356,114450,114534,114651,114808,114840,114957,115051,115135,115230,115303,115336,115431,115716,115908,120026,120109,120153,120225
14,MX1447-0,112345,112546,112830,113135,113355,113701,113806,114005,114322,114429,114607,114702,114745,115135,115538,115716,115811,115940,120048,120225,120320,120541,120836,121057,121202,121256,121412,121539,121625,121803,121857,122013,122057,122141,122257,122415,122741,122953,123238,123344,123451,123535
15,MS2365-2,,114418,114713,114902,115303,115705,115800,115908,120048,120203,120342,120458,120552,120952,121340,121455,121539,121719,121803,121940,122035,122257,122531,122730,122825,122921,123048,123153,123249,123451,123535,123608,123725,123757,123841,123946,124253,124359,124558,124641,124736,124808
16,MX1545-2,,,,,,,,,,,,,,,,,,,,,,,,,,,115951,120058,120142,120258,120342,120425,120541,120603,120636,120752,121108,121307,121455,121603,121741,121824
17,MX1582-2,,120530,120657,121025,121455,121741,121929,122119,122520,122604,122752,122910,122953,123311,123757,123903,123957,124137,124220,124359,124504,124736,125041,125314,125346,125430,125557,125735,125819,125946,130051,130156,130334,130355,130417,130544,130849,131049,131154,131333,131429,131502
18,MX1614-2,,122658,123037,123311,123641,123935,124031,124220,124525,124620,124808,124852,125041,125430,125840,130007,130102,130239,130323,130511,130617,130849,131143,131418,131524,131607,131712,131817,131922,132121,132227,132310,132415,132459,132626,132741,133046,133140,133352,133458,133554,133627
19,MX1698-1,,124819,124957,125230,125525,125956,130206,130355,130733,130827,131005,131110,131249,131618,132049,132205,132248,132405,132459,132647,132731,132940,133140,133352,133425,133522,133627,133743,133827,134005,134100,134155,134249,134333,134500,134616,134923,135113,135356,135440,135524,135618
20,MS1935-1,,130954,131154,131407,131723,132005,132227,132426,132731,132836,133024,133130,133225,133532,133932,134100,134144,134322,134355,134543,134627,134829,135017,135240,135323,135356,135502,135640,135736,135852,135946,140040,140135,140229,140345,140536,141020,141209,141443,141559,141642,141715
21,MX1708-2,133118,133341,133522,133711,133910,134216,134500,134850,135524,135607,135736,135903,140008,140323,140652,140808,140852,141020,141125,141315,141410,141548,141809,142008,142052,142135,142242,142359,142421,142632,142726,142759,142930,143002,143024,143129,143423,143507,143658,143804,143910,143943
22,MX1545-3,135251,135502,135651,135913,140229,140630,140735,141315,141621,141726,141914,141957,142158,142538,142951,143129,143213,143340,143445,143709,143804,144005,144205,144418,144512,144607,144723,144839,144944,145144,145344,145546,145724,145841,145946,150114,150430,150629,150808,150927,151043,151127
23,MS2365-3,140841,141631,141831,142052,142359,142705,143257,143815,144121,144250,144451,144556,144712,145039,145440,145619,145724,145830,145935,150103,150157,150408,150640,150905,150938,151032,151149,151338,151422,151703,151810,151825,152011,152102,152221,152337,152739,152848,153049,153205,153333,153430
24,MX1582-3,143720,144016,144227,144429,144745,145122,145312,145641,145946,150052,150219,150314,150419,150756,151200,151316,151422,151617,151651,151857,152025,152243,152457,152653,152739,152826,152921,153132,153239,153407,153502,153619,153703,153735,153852,153957,154327,154423,154634,154739,154846,154919
25,MX1614-3,145924,150157,150357,150535,150916,151305,151601,152126,152620,152653,152848,153016,153049,153430,153809,153925,154010,154200,154254,154456,154539,154813,155036,155248,155342,155426,155553,155720,155825,160015,160131,160309,160437,160510,160630,160725,161125,161303,161619,161724,161818,161851
