,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
54,MW3346-1,,155510,155732,160020,160430,160616,161059,161436,163129,163226,163321,163426,163548,163621,163812,163855,164027,164220,164321,164415,164619,164914,165147
55,AA7195-1,,,,,,,,,,,,,,,,,,,,,,160514,160736
56,AA7492-3,,160757,161059,161436,162538,,163226,163511,164651,164808,164852,165147,165235,165319,165457,165556,165734,165839,165955,170050,170155,170406,170616
57,AA7530-2,161639,163500,164003,,164903,165202,165457,165806,171039,171155,171229,171502,171714,171757,172051,172207,172406,172554,172702,172825,173004,173226,173415
58,MW4705-4,161816,162046,162403,163237,163559,163756,164310,164651,165828,165923,170006,170133,170311,170406,170616,170723,170818,171006,171122,171229,171357,171641,171841
59,AA7536-3,,162417,162935,163534,164038,,,164936,170111,170217,170311,170511,170616,170651,170818,170901,171028,171155,171313,171440,171557,,
60,AA7322-3,,164157,164546,165020,,165755,170039,170228,171545,171641,171735,,172007,172051,172156,172303,172406,172543,172651,172740,172953,173226,173415
61,MW4366-4,165257,165755,170133,170616,171039,171229,171757,172123,173321,173437,173543,173710,173816,173932,174134,174257,174331,174448,174554,174700,174754,175022,175157
62,AA7101-2,170311,170651,170945,171207,171502,171808,172543,172740,173743,173827,173921,174050,174206,174309,174521,174605,174711,174816,174921,175022,175147,175419,175524
63,MW4892-1,,,,172639,172909,173121,173710,173859,174838,174945,175007,175219,175403,175451,175640,175740,175855,180022,180138,180245,180402,180627,180817
64,AA7706-3,173237,173710,174134,174554,174911,175042,175440,175757,180931,181015,181059,181216,181340,181423,181528,181635,181741,181929,182108,182202,182340,182625,182837
65,AA7488-5,174838,175403,175740,,180446,180723,181143,181517,182826,182932,183015,183121,183259,183353,183554,183702,183853,184022,184149,184327,184550,184800,184905
66,AA7149-5,175208,180001,180256,180554,180853,181329,181741,,,,,,,,,184338,184400,184539,184644,184738,184938,185227,185406
67,AA7492-4,182152,182636,182943,183215,183448,183926,184106,184349,185428,185501,185546,,185814,185848,190148,190258,190429,190617,190726,190820,190953,191238,191436
68,MW4705-5,182826,183310,183735,184222,184455,184633,185010,185333,190407,190501,190607,190715,190842,190942,191120,191216,191311,191458,191631,191733,191950,192237,192415
69,AA7322-4,184338,185948,190148,190556,190831,191004,191311,191631,192647,192752,192825,,193109,193141,193345,193428,193549,193726,193821,193915,193959,194242,194420
70,AA7530-3,184800,185344,185901,,190704,190942,191300,191447,192426,192509,192604,192731,192919,193003,193204,193334,193451,193611,193748,193904,194010,194325,194431
71,MW4366-5,190246,190523,190942,191414,191700,191937,192259,192741,193821,193915,194010,194115,194253,194336,194515,194548,194726,194820,194926,195031,195148,195445,195646
72,AA7101-3,191120,191828,192047,192342,192720,192836,193037,193356,194347,194431,194515,194621,194726,194810,195031,195137,195222,195317,195434,195529,195741,195951,200204
73,AA7440-5,,192836,193109,193345,193632,193821,194021,194136,195137,195233,195328,,195519,195602,195802,195907,200013,200204,200321,200416,200616,200857,201002
74,AA6952-5,,194747,194948,195233,195529,,,,200952,201046,201118,201215,201343,201416,201542,201626,201710,201826,201937,202043,202255,202544,202639
75,AA7149-6,202032,202511,202701,202923,203251,203450,203705,203811,204820,204853,204947,205042,205147,205231,205348,205453,205559,205714,205825,205930,210018,210220,210359
76,AA6482-4,204010,204358,,,,,,,,,,,,,,,,,212643,212738,212832,213044,213235
77,MW4705-6,210115,210147,210420,210834,210950,211139,211345,211535,212538,212643,212738,212844,213001,213106,213235,213319,213414,213521,213638,213755,213933,214227,214334
78,AA7440-6,,211407,211640,211928,212210,212505,212716,212917,213850,213944,214039,214133,214238,214323,214534,214637,214743,214933,215050,215144,215249,215615,215721
79,AA6952-6,,214502,214817,215050,215300,215615,215710,215836,220815,220848,220931,221036,221203,221257,221507,221613,221718,221823,221928,222024,222057,222259,222415
80,AA7488-6,215858,220130,220351,220656,221004,221141,221341,221446,222405,222437,222521,222637,222804,222910,223047,223152,223257,223423,223540,223624,223729,223940,224057
81,AA6482-5,223235,223518,223857,224129,224446,224634,224856,225002,230008,230105,230148,230304,230422,230516,230715,230759,230905,230959,231104,231209,231314,231547,231652
82,MW4705-7,224750,225002,225319,225722,230019,230138,230411,230621,231619,231703,231809,231936,232125,232241,232430,232536,232630,232841,232957,233123,233322,,
83,AA7440-7,230019,230443,230610,230916,231220,,231514,231609,232609,232641,232735,232852,232957,233040,233250,233355,,,,,,,
84,AA7195-2,,232208,232525,232841,233145,233406,,,,,,,,,,,,,,,,,
