,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070116,070130,070203,070235,070257,070341,070403,070509,070552
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070116,070341,070458,070614,070709,070804,070826,070932,071015,071059,071121,071154,071217,071333,071417
2,MZ3825-0,,,,,,,,,,,,,,,070116,070141,070214,070436,070531,070636,070720,070815,070932,071059,071355,071618,071828,071933,072049,072133,072239,072312,072355,072417,072501,072523,072639,072733
3,MZ3956-0,,,,,,,070116,070203,070341,070531,070636,071154,071301,071417,071554,071650,071723,072006,072111,072217,072355,072439,072523,072701,073049,073253,073506,073613,073719,073814,073920,073953,074037,074059,074142,074226,074320,074406
4,MZ3978-0,,070116,070403,070531,070658,071026,071143,071301,071439,071723,071850,072334,072450,072606,072701,072755,072849,073100,073154,073304,073411,073444,073613,073752,074048,074226,074438,074544,074701,074744,074850,074922,075017,075039,075101,075134,075254,075350
5,MZ3987-0,071059,071239,071428,071629,071912,072217,072312,072439,072617,072755,072911,073422,073602,073646,073814,073920,074015,074258,074406,074511,074606,074650,074712,074901,075207,075433,075646,075802,075918,080014,080122,080206,080302,080323,080418,080503,080631,080726
6,MX1105-0,072250,072512,072806,073006,073231,073550,073803,073931,074059,074226,074342,074850,074944,075101,075232,075327,075433,075636,075741,075856,080003,080048,080218,080345,080715,080855,081023,081118,081235,081307,081402,081445,081540,081551,081637,081720,081847,081931
7,MX1135-0,,074258,074522,074744,074850,075134,075305,075422,075636,075907,080014,080536,080642,080737,080906,081001,081107,081329,081435,081551,081742,081804,081837,082004,082342,082617,082818,082923,083050,083134,083241,083324,083419,083451,083535,083557,083704,083759
8,MW5853-0,,075050,075327,075455,075636,075951,080048,080206,080356,080704,080822,081340,081435,081551,081720,081826,081920,082058,082142,082320,082406,082449,082606,082744,083123,083302,083524,083631,083748,083810,083927,084023,084106,084201,084251,084312,084419,084452
9,MZ3556-0,080206,080418,080704,080950,081202,081602,081858,082015,082258,082606,082913,083451,083608,083726,083949,084044,084201,084408,084514,084642,084758,084854,085022,085200,085449,085640,085829,085945,090052,090114,090222,090255,090317,090402,090457,090541,090646,090741
10,MZ3559-0,081001,081224,081435,081709,081837,082215,082342,082522,082639,082945,083112,083631,083726,083905,084033,084139,084301,084452,084558,084725,084820,084905,085022,085226,085544,085735,085945,090052,090147,090222,090317,090402,090424,090446,090530,090541,090708,090752
11,MZ3734-1,082320,082533,082851,083112,083324,083653,083748,084012,084301,084620,084747,085320,085439,085617,085746,085851,085945,090211,090317,090446,090551,090646,090814,090942,091249,091427,091638,091806,091901,091955,092101,092144,092231,092253,092348,092411,092539,092623
12,MZ3740-1,083524,083631,083905,084218,084419,084653,084949,085106,085342,085651,085807,090255,090402,090457,090635,090730,090836,091142,091249,091438,091544,091627,091711,091839,092144,092315,092455,092601,092718,092753,092847,092931,093026,093100,093143,093206,093323,093420
13,MZ3825-1,084441,084715,084916,085106,085309,085640,085902,090125,090255,090457,090624,091110,091204,091333,091500,091554,091700,091850,091955,092101,092155,092231,092315,092411,092753,092953,093143,093239,093358,093431,093526,093610,093643,093716,093750,093812,093918,094002
14,MW5898-0,085500,085746,085945,090147,090541,090909,091120,091238,091449,091733,091850,092455,092612,092742,092921,093026,093206,093503,093610,093750,093856,093940,094058,094229,094601,094740,094941,095108,095228,095311,095416,095511,095532,095605,095648,095721,095837,095920
15,MZ3956-1,090446,090551,090825,091026,091227,091638,091733,091901,092144,092433,092506,093015,093122,093250,093442,093559,093654,094014,094058,094217,094409,094442,094528,094656,095036,095249,095427,095648,095743,095815,095920,100026,100059,100121,100217,100228,100345,100430
16,MZ3987-1,092601,092718,093015,093323,093739,094120,094324,094455,094634,095036,095203,095721,095848,100004,100205,100323,100430,100630,100737,100855,101012,101056,101129,101300,101618,101808,102031,102214,102321,102407,102513,102546,102641,102714,102811,102822,102928,103023
17,MZ3978-1,,,,,,,,,093239,093548,093716,094217,094324,094420,094550,094645,094740,095036,095130,095300,095344,095427,095543,095659,100015,100217,100430,100536,100641,100726,100810,100843,100906,100928,101012,101034,101140,101216
18,MX1105-1,093716,093801,094014,094229,094442,094729,094941,095130,095344,095637,095804,100250,100345,100525,100704,100810,100906,101056,101150,101300,101406,101439,101523,101629,101914,102052,102247,102355,102501,102535,102652,102725,102800,102833,102939,103001,103129,103218
19,MW5943-0,094506,094612,094858,095119,095311,095721,095931,100037,100239,100514,100620,101150,101300,101428,101640,101735,101841,102031,102125,102236,102332,102418,102535,102641,103012,103129,103324,103442,103548,103644,103802,103857,103930,103941,104036,104108,104214,104308
20,MP5834-0,095024,101012,101227,101450,101702,102103,102225,102343,102630,102939,103107,103633,103739,103845,104025,104130,104236,104436,104541,104719,104824,104846,105003,105119,105447,105614,105752,105846,110015,110048,110121,110205,110238,110300,110322,110344,110500,110533
21,MX1135-1,,100217,100536,100821,101034,101333,101545,101651,102020,102321,102513,103045,103203,103324,103453,103611,103717,103919,104025,104225,104352,104447,104509,104646,105014,105214,105403,105457,105625,105708,105825,105930,105952,110037,110132,110216,110333,110428
22,MW5853-1,100441,100726,101012,101203,101450,101724,101935,102114,102429,102736,103045,103611,103706,103824,104003,104108,104214,104436,104530,104708,104803,104846,104952,105057,105436,105614,105741,105835,105930,105952,110059,110143,110205,110227,110300,110322,110428,110522
23,MW5966-0,101629,101819,102125,102332,102524,103034,103229,103358,103611,103835,104119,104657,104803,104930,105108,105214,105319,105603,105708,105835,110037,110121,110205,110311,110650,110755,110922,111016,111110,111143,111249,111322,111355,111406,111450,111512,111640,111723
24,MZ3559-1,102822,103140,103358,103633,104014,104341,104603,104719,105025,105236,105403,105857,105952,110059,110249,110333,110439,110722,110817,110955,111143,111205,111238,111406,111723,111923,112134,112337,112455,112527,112632,112716,112738,112822,112906,112939,113106,113202
25,MW5936-0,103346,104225,104541,104803,105057,105403,105625,105825,110143,110450,110617,111132,111238,111406,111556,111701,111756,112028,112123,112304,112455,112538,112716,112833,113150,113321,113534,113723,113850,113944,114049,114144,114229,114251,114346,114357,114503,114547
