,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4041-0,,,,,,,,,,,,,,,,,,,,,070100,070312,070427,070604,070658,070814,071013
1,MX4159-0,,,,,,,,,,,,,,,,,070100,070145,070228,070250,070406,070730,070846,071034,071128,071234,071412
2,MX4338-0,,,,,,,,,,,070100,070510,070604,070709,070825,070919,071034,071117,071202,071317,071506,071841,071945,072049,072206,072310,072404
3,MX4365-0,,,,,,070100,070217,070312,070427,070615,070825,071350,071444,071549,071704,071758,071913,072017,072100,072238,072414,072800,072948,073208,073312,073427,073532
4,MX4383-0,070100,070312,070615,070658,070741,070919,071034,071117,071255,071423,071642,072206,072310,072425,072540,072644,072800,072937,073031,073113,073251,073626,073845,074043,,074303,074525
5,MX4388-0,070846,071223,071506,071559,071725,071913,072132,072249,072436,072644,072904,073438,073532,073658,073813,073856,074033,074148,074231,074252,074420,074744,075025,075307,075423,075538,075654
6,MX4535-0,072039,072216,072425,072457,072540,072706,072821,072915,073031,073124,073511,073950,074033,074137,074252,074348,074525,074608,074651,074817,074942,075235,075423,075600,075654,075809,075852
7,MX3651-0,072854,073355,073708,073751,073824,074033,074158,074252,074420,074557,074942,075517,075643,075747,075935,,080123,080227,080321,080415,080542,080859,081015,081218,081312,081427,081616
8,MS2259-0,073438,074442,074744,074910,074942,075257,075351,075444,075611,075747,,080448,080603,080729,,,081058,081203,081250,081417,081554,081859,082014,082342,082414,082529,082633
9,MX4021-0,074942,075423,075632,075715,075747,080040,080206,080249,080415,080603,080814,081333,081438,081543,081648,081742,081942,082141,082227,082320,082456,082832,083030,083145,083251,083417,083604
10,MX4159-1,075852,081250,081543,081659,081742,081953,082047,082141,082309,082507,082904,083355,083500,083554,083720,083803,084003,084139,084201,084246,084413,084739,084918,085044,085257,085413,085517
11,MX4041-1,,080415,080729,080848,080942,081130,081312,081417,081543,081648,082036,082550,082644,082759,082915,083019,083145,083345,083417,083511,083637,083929,084139,084402,084507,084623,084750
12,MX4338-1,,081826,082014,082057,082141,082331,082435,082539,082655,082842,083113,083626,083730,083845,084014,084107,084246,084340,084424,084456,084612,084918,085033,085225,085340,085506,085715
13,MP6039-0,082108,082456,082821,082915,082958,083156,083334,083428,083604,083720,083918,084424,084518,084623,084750,084856,085012,085149,085236,085308,085445,085831,085957,,,090447,090520
14,MX4551-0,082749,090803,091033,091116,091210,091630,091829,091933,092110,092248,092655,093220,093314,093452,093608,093701,093849,094016,094110,094237,094404,094729,094920,095151,095257,095412,095539
15,MX4365-1,,083124,083511,083543,083626,083856,084024,084129,084257,084518,084739,085257,085413,085517,085643,085726,085903,085946,090040,090112,090228,090541,090750,090950,091105,091221,091304
16,MX4383-1,083752,084107,084402,084507,084601,084750,084918,085012,085200,085351,085748,090300,090354,090541,090635,090739,090907,091001,091054,091221,091337,091713,091923,092027,092132,092258,092435
17,MX4388-1,084750,085022,085434,085517,085549,085737,085852,085935,090102,090155,090415,090939,091033,091148,091348,091442,091547,091745,091818,091912,092049,092352,092551,092749,092853,092947,093210
18,MX4535-1,085737,085957,090206,090300,090343,090718,090803,090846,091001,091210,091619,092110,092205,092309,092435,092518,092634,092749,092821,092915,093031,093337,093452,093640,093744,093849,094016
19,MX3651-1,091221,091608,091912,091944,092132,092508,092601,092655,092904,093135,093514,093953,094059,094216,094342,094425,094603,094751,094837,094909,095046,095434,095600,095748,095924,100040,100123
20,MS2259-1,091525,092612,092947,093114,093157,093431,093557,093701,093859,094110,094331,094813,094920,,095203,095246,095412,095517,095600,095737,095852,,100635,,100824,100907,101106
21,MX4021-1,092904,093546,093827,093910,094027,094216,094342,094458,094646,094920,095140,095654,095748,095914,100029,100134,100332,100437,100520,100603,100718,101012,101210,101337,101453,101609,101652
22,MW5191-0,093114,094646,095035,095057,095225,095423,095549,095654,095841,095957,100404,100856,100950,101055,101210,101315,101420,101557,101630,101807,101912,102240,102344,102616,102709,102825,103036
23,MW5346-0,093337,095308,095643,095737,095903,100102,100155,100300,100437,100603,101012,101503,101557,101702,101828,101912,102028,102135,102218,102355,102449,102720,102848,103108,103140,103235,103424
