,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,070100,070215,070258,070446,070633,070758,070924
1,MX3651-0,,,,,,,,,,,,,,070100,070122,070550,070715,070935,071154,071341,071445,071800,071925,072040
2,MX4598-0,071100,071403,071528,071645,071738,071904,072123,072259,072404,072519,072612,072706,091315,072947,073029,073509,073634,073843,074124,074300,074552,075104,075221,093435
3,MX4365-0,074020,074448,074541,074645,074918,074928,075346,075440,075711,075816,075921,080003,080120,080246,080340,080737,080853,081134,081343,081519,081707,081926,082019,082145
4,MX4458-0,075242,075910,080026,080141,080340,080518,080832,080947,081206,081300,081353,081447,081635,081718,081750,082206,082322,082613,082854,083030,083300,083509,083624,083739
5,MX4535-1,081707,081800,081854,081958,082206,082343,082656,082822,083041,083145,083239,083333,083448,083603,083635,084053,084229,084451,084753,084940,085106,085648,085836,090002
6,MX3651-1,083156,083833,083926,084042,084229,084325,084648,084857,084951,085106,085210,085303,085450,085544,085627,090035,090150,090347,090700,090847,091055,091315,091441,091556
7,MX4365-1,091243,091848,091930,092024,092254,092358,092639,092805,092859,093003,093118,093150,093331,093435,093529,093937,094053,094240,094522,094709,094846,095304,095419,095512
8,MX4458-1,093656,094157,094251,094407,094554,094731,095023,095220,095325,095419,095523,095555,095732,095825,095858,100316,100443,100724,101026,101202,101307,101620,101734,101849
9,MX4535-2,095638,095743,095836,095919,100107,100211,100504,100713,100756,100911,101015,101058,101234,101339,101432,101900,102017,102351,102726,102913,103028,103435,103603,103728
10,MX3651-2,,,102539,102622,102820,103017,103341,103507,103750,103843,103947,104041,104217,104311,104404,104800,104938,105253,105606,105700,105931,110410,110525,110640
11,MX4598-1,105136,105325,105440,105606,105837,110003,110316,110504,110734,110850,110954,111058,111257,111340,111434,111902,112039,112352,112654,112852,113101,113539,113707,113832
12,MX4365-2,110828,110933,111015,111058,111319,111444,111819,112007,112226,112331,112446,112529,112644,112759,112841,113237,113352,113613,113832,114019,114300,114656,114811,114926
13,MX4458-2,112956,113133,113226,113320,113539,113656,113947,114052,114300,114415,114530,114624,114749,114854,114958,115406,115531,115855,120136,120334,120543,120908,121022,121159
14,MX4535-3,,,,120709,120836,121044,121408,121606,121836,122002,122118,122222,122359,122557,122650,123140,123318,123620,123954,124142,124518,125018,125143,125319
15,MX3651-3,122118,122254,122359,122503,122722,122910,123140,123256,123515,123642,123746,123850,124048,124142,124236,124633,124809,125039,125309,125456,125728,130103,130218,130333
16,MX4598-2,130229,130427,130553,130740,130857,131055,131347,131545,131816,131932,132047,132151,132350,132435,132540,133007,133154,133413,133844,133948,134114,134405,134530,134717
17,MX4365-3,132748,133728,133822,133958,134146,134354,134707,134915,135145,135249,135415,135519,135635,135750,135833,140231,140357,140710,141034,141139,141337,141838,141953,142058
18,MX4458-3,135624,135801,,,,,,,,,,,,,,,,,,,,,,
19,MX3651-4,142825,143002,143117,143304,143430,143617,144026,144134,144409,144545,144710,144837,145002,145200,145232,145652,145818,150049,150436,150540,150915,151311,151436,151551
20,MX4598-3,151019,151404,151458,151613,151800,151926,152250,152437,152718,152843,152958,153103,153251,153347,153430,153943,154130,154445,154842,154946,155300,155811,155927,181203
21,MX4365-4,153650,154058,154152,154307,154507,154600,154925,155051,155311,155520,155656,155801,155948,160135,160250,160656,160836,161159,161628,161744,161931,162201,162305,162421
22,MX4535-4,161524,161733,161827,161941,162201,162305,162755,163004,163224,163422,163548,163735,163933,164048,164120,164600,164729,164951,165430,165535,165850,170130,170249,170426
23,MX3651-5,163443,164016,164142,164257,164434,164611,164929,165034,165304,165430,165607,165711,165901,170037,170130,170541,170707,171055,171523,171711,171920,172211,172326,172524
24,MX4535-5,175720,180116,180159,180347,180525,180629,181005,181059,181329,181505,181735,181850,182226,182331,182528,182935,183143,183459,183917,184126,184326,184755,184900,185037
25,MX3651-6,182715,182956,183100,183154,183406,183510,183813,183906,184126,184253,184421,184525,184712,184900,185005,185422,185548,185808,190205,190352,190654,190935,191101,191238
26,MX4598-4,191948,192156,192301,192416,192645,192718,193115,193252,193522,193659,193837,193930,194305,194348,194607,195024,195224,195630,200109,200307,200549,200945,201205,201320
27,MX4535-6,202730,203001,203054,203158,203407,203554,203824,204013,204232,204409,204513,204617,204743,204909,205013,205441,205639,210036,210338,210536,210756,211120,211319,211455
28,MX4598-5,213321,213404,213509,213541,213812,213927,214241,214345,214606,214731,214847,214951,215138,215306,215410,215850,220027,220351,220737,220830,221028,221424,221528,221654
29,MR7893-0,213822,220308,220351,220445,220715,220841,221143,221330,221600,221704,221809,221902,222028,222143,222236,222654,222809,223007,223332,223414,223613,223905,224042,224157
30,MX4535-7,223624,223811,223905,224010,224135,224240,224510,224657,224939,225116,225209,225314,225503,225546,225618,230035,230150,230359,230640,,,,,
