,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
11,MX4551-0,071032,071507,071635,071731,071826,072123,072335,072441,072622,072717,073059,073620,073715,073822,073938,074044,074225,074342,074425,074447,074616,074935,075136,075338,075518,075636,075742,075933,080101,080230,080421,080549,080908,081026,081301,081440,081535,081642,081916,082012,082130,082616,082807,083220,083612,083824,084005,084409,084537,084728
12,AA7920-0,071255,072525,072706,072803,072931,073155,073357,073547,073727,073916,074140,074638,074744,074850,075008,075103,075304,075349,075411,075444,075603,075933,080145,080314,080358,080516,080622,080835,080930,081238,081429,081557,081916,082023,082130,082259,082426,082532,082807,082913,082946,083410,083538,083857,084251,084515,084621,085004,085133,085358
13,MX4598-1,071848,072218,072525,072655,072750,073048,073250,073407,073547,073727,073916,074436,074616,074733,074850,074946,075136,075220,075304,075411,075540,075849,080017,080219,080325,080454,080538,080717,080835,081004,081227,081440,081737,081833,082056,082237,082404,082459,082701,082829,082924,083348,083516,083835,084112,084302,084504,085004,085121,085313
14,MX4614-0,,073239,092858,092920,093144,093228,093345,,074236,074331,074531,075052,075136,075242,095039,075507,075551,075731,075805,075816,075933,080314,080410,080622,080655,080802,080835,081026,081121,081833,082056,082226,082544,082627,082734,082829,082913,083030,083209,,083505,083835,084050,084335,104451,,085156,085706,085907,110149
15,AA7712-1,,074213,074509,074554,074733,074946,075103,075209,075411,075551,080006,080549,080717,080908,081026,081132,081312,081429,081513,081619,081759,082130,082321,082555,082701,082818,082902,083103,083220,083527,083718,083942,084313,084431,084705,084814,084931,085048,085325,085431,085548,090025,090228,090600,091028,091231,091732,092209,092338,092612
16,AA7559-0,074509,,080858,080952,081037,081345,081535,081642,081811,082045,082259,082840,082957,083125,,083348,083527,083740,083835,083920,084112,084431,084548,084716,084920,085026,,085059,,085750,090025,,090312,090430,090658,090838,090944,091134,091304,091422,091506,091912,092041,,092803,093015,093345,,093859,094102
17,AA7450-0,074649,074817,075158,075304,075349,075838,080017,080336,080527,080824,081026,081557,081715,081821,081949,082034,082203,082342,082437,082521,082701,083019,083158,083348,083443,083612,083645,083857,084039,084218,084504,084515,084836,085015,085251,085431,085559,085739,090014,090239,090334,090815,091006,091348,091648,091901,092114,092719,092858,093133
18,MX4021-1,,075411,075816,075900,075944,080145,080241,080358,080633,080824,081227,081759,081854,082012,082203,082248,082437,082555,082627,082711,082840,083158,083304,083443,083549,083645,083729,084101,084218,084548,084836,084953,085302,085431,085526,085655,085812,085907,090131,090312,090408,090911,091039,091337,091839,092052,092305,092719,092920,093100
19,MX4159-1,075658,075922,080112,080157,080219,080600,080644,080802,080919,081015,081238,081916,082023,082130,082237,082331,082521,082605,082650,082818,083019,083359,083549,083751,083920,084112,084145,084313,084442,084814,084942,085059,085420,085621,085856,085952,090047,090143,090334,090454,090549,091039,091218,091539,091934,092125,092517,092847,093004,093207
20,MX4338-1,080952,081345,081630,081715,081748,082000,082214,082321,082448,082701,083103,083622,083729,083920,084005,084112,084313,084420,084453,084621,084739,085110,085218,085420,085526,085632,085739,085918,090047,090228,090419,090527,090849,091028,091253,091433,091528,091659,091828,092008,092041,092517,092657,093015,093345,093451,093837,094347,094504,094633
21,AA7600-1,,082214,082555,082711,082756,083030,083147,083432,083751,084028,084346,085015,085156,085335,085537,085750,085941,090154,090250,090419,090549,090900,091039,091231,091410,091517,091626,091817,091957,,092444,092730,,,093418,,,,,094113,,094633,094920,,095633,095802,100144,100730,100859,101217
22,MX4535-0,082744,082946,083209,083304,083359,083622,083813,083908,084112,084335,084739,085251,085358,085611,085706,085907,090025,090154,090250,090419,090600,090911,091039,091348,091444,091603,091637,091828,092008,092242,092528,092730,093100,093250,093356,093515,093624,093657,093826,094006,094040,094453,094633,094909,095241,095442,095740,100301,100407,100558
23,AA7731-1,083030,083443,083645,083751,083824,084156,084302,084420,084559,084750,085145,085739,085834,090014,090143,090205,090345,090549,090635,090720,090838,091231,091433,,091754,091912,091946,092158,,092506,092708,092836,093111,093250,093418,093600,093645,093752,093933,094029,094102,094600,094729,,095633,,095942,100547,100752,105239
24,AA7562-1,083304,090154,090505,090549,090623,091017,091145,091242,091444,091626,092041,092601,092741,092836,093015,093111,093323,093502,093612,093707,093815,094146,094336,094549,094655,094803,094836,095039,095145,095442,095656,095813,100121,100312,100547,100656,100825,100921,101122,101228,101323,101759,102015,102228,102610,102814,103110,103526,103633,103824
25,MX4388-1,083931,084409,084632,084716,084750,085037,085206,085313,085453,085611,085952,090516,090623,090742,090911,091017,091156,091337,091422,091506,091615,091957,092103,092231,092327,092433,092506,092645,092752,092909,093015,093250,093549,093707,093815,093922,094029,094102,094230,094347,094431,094836,095017,095303,095611,095813,100144,100730,100943,101334
26,MX4365-1,,085037,085409,085504,085559,090025,090250,090419,090549,090815,091006,091539,091626,091743,091901,092008,092158,092349,092433,092517,092634,093015,093250,093429,093549,093707,093741,093910,094102,094208,094431,094611,094932,095017,095123,095241,095358,095515,095656,095824,095920,100312,100514,100741,101100,101301,101704,102217,102357,102525
27,MX3783-1,085313,,085845,085918,085952,090154,090334,090443,090720,090827,091231,091806,091912,092041,092220,092305,092506,092623,092708,092836,092953,093345,093527,093815,093922,094040,094146,094336,094442,094655,094909,095028,095335,095600,095824,100004,100121,100217,100346,100514,100558,101027,101206,101536,101917,102133,102503,102931,103144,103335
28,AA7920-1,085526,093218,093600,093741,093910,094230,094347,094515,094718,094932,095145,095740,095847,100015,100217,100346,100536,100645,100741,100859,101005,101323,101452,101715,101810,101906,101950,102144,102313,102441,102632,102803,103133,103324,103537,103718,103835,103941,104142,104249,104333,104813,104953,105323,105739,105941,110351,110806,110934,111126
29,MX4551-1,090301,090815,091134,091304,091348,091659,091839,091946,092125,092253,092657,093323,093440,093612,093815,093933,094146,094409,094504,094622,094751,095123,095303,095600,095718,095824,095931,100132,100324,100503,100741,100943,101334,101440,101704,101833,102003,102122,102324,102514,102621,103121,103335,103824,104237,104451,104750,105323,105504,105655
30,MW5425-0,090611,091433,091806,091912,091957,092316,092517,092612,092741,092858,093250,093815,093910,094113,094230,094325,094504,094611,094655,094814,094920,095241,095420,095707,095751,095847,095942,100250,100346,100836,101027,101217,101503,101631,101844,101939,102037,102155,102419,102559,102706,103155,103335,103835,104237,104451,104728,105228,105408,105537
31,MX4598-2,,,,092528,092623,092909,093015,093155,093356,093549,093922,094538,094655,094836,094954,095101,095241,095347,095420,095549,095718,100026,,,100525,100645,100708,100910,101049,101206,101312,101514,101833,102015,102240,102430,102525,102632,102825,102931,103015,103419,103559,104036,104429,104632,105026,105441,105559,105728
32,MW5537-0,093502,093837,094146,094303,094420,094655,094836,094943,095156,095347,095751,100301,100407,100547,100741,100825,101005,101206,101250,101312,101429,101726,102003,102217,102313,102430,102503,102803,102847,103155,103313,103526,103835,104036,104311,104502,104609,104716,104847,105004,105036,105452,105622,110121,110425,110616,111104,111614,111804,112027
33,MW5112-0,093859,094325,094655,094825,094943,095207,095335,095453,095656,095813,100155,100708,100814,100943,101111,101206,101345,101547,101631,101810,101917,102217,102346,102632,102739,102847,102920,103121,103228,103346,103610,103813,104058,104226,104333,104451,104536,104643,104836,104931,105026,,110026,110110,110425,110616,111052,111614,111742,112006
34,AA7712-2,094526,095134,095442,095611,095740,100015,100206,100324,100514,100633,101016,101558,101715,101833,102037,102133,102302,102503,102559,102728,102847,103228,103408,103622,103729,103824,103919,104109,104237,104620,104847,105036,105357,105537,105801,105941,110048,110200,110351,110458,110531,110957,111233,111541,112038,112214,112628,113331,113543,113851
35,MW5645-0,095358,095611,095942,100026,100155,100357,100525,100645,100825,101016,101418,102003,102122,102251,102408,102452,102621,102717,102803,102920,103037,103430,103537,103751,103835,103930,104003,104204,104311,104502,104654,104858,105228,105345,105611,105739,105856,105952,110121,110244,110329,110745,110924,111137,111710,111932,112427,113118,113309,113605
36,MW5346-0,095526,102503,102931,102942,103121,103419,103537,103740,103952,104142,104524,105109,105217,105345,105504,105559,105750,105907,105952,110110,110222,110554,110756,111030,111200,111306,,111636,111742,112016,112214,112449,112939,113118,113331,113510,113701,113807,114019,114231,114315,114730,114922,115251,115609,115759,120116,120828,121007,121123
37,MW5191-0,095729,100228,100419,100536,100708,100921,101027,101111,101334,101429,101833,102441,102559,102706,102836,102931,103133,103239,103346,103453,103610,104003,104216,104440,104547,104643,104728,104931,105026,105357,105717,105824,110137,110307,110531,110711,110829,110946,111149,111328,111435,111911,112049,112354,112855,113001,113605,114209,114326,114518
38,MW5264-0,095802,101345,101642,101759,101906,102144,102335,102503,102654,102858,103301,103835,103941,104058,104226,104333,104536,104728,104802,104836,105004,105334,105537,105728,105846,105941,110026,110200,110307,110436,110627,110756,111104,111244,111508,111625,111753,111911,112049,112236,112258,112726,112855,113225,113605,113818,114400,115100,115207,115346
39,AA7450-1,100656,100921,101334,101503,101631,102015,102155,102324,102525,102706,103048,103622,103729,103846,104014,104109,104355,104536,104620,104705,104813,105047,105205,105441,105537,105706,105750,105941,110037,110211,110447,110458,111019,111222,111446,111625,111742,111848,112111,112202,112236,112640,112844,113258,113554,113829,114337,114900,115112,115408
40,AA7559-1,101440,,,,102335,102643,102836,102942,103144,103324,,104237,104333,104536,104643,104705,104847,104942,105026,105047,105217,105515,105559,105856,105941,110026,110121,110329,110554,110711,110850,,111317,111413,111647,111815,111932,112049,112320,112427,112511,112906,113056,,113829,113946,114708,115335,115503,115726
41,MX4338-2,102654,102931,103155,103324,103504,103835,104204,104429,104632,104802,105132,105717,105835,105941,110110,110222,110403,110458,110542,110638,110745,111211,111424,111636,111753,111911,111943,112122,112236,112343,112555,112713,113045,113247,113521,113701,113818,113946,114136,114304,114348,114827,115006,115302,115737,115821,120244,120850,121018,121207
42,MX4021-2,103346,103622,104036,104153,104311,104536,104836,105014,105205,105357,105750,110307,110414,110520,110627,110733,110850,111008,111052,111211,111339,111731,111943,112111,112236,112343,112427,112617,112737,113118,113331,113448,113902,114030,114253,114455,114624,114754,114922,115100,115207,115631,115810,120127,120552,120647,121441,121929,122035,122225
43,MX4535-1,104322,104547,104920,104942,105109,105504,105655,110004,110211,110351,110616,111200,111306,111424,111603,111731,111921,112111,112151,112236,112354,112737,112928,113141,113309,113415,113448,113701,113851,114008,114231,114337,114635,114805,115017,115145,115302,115346,115536,115653,115737,120149,120328,120709,121102,121313,121907,122545,122714,122928
44,MX4159-2,,105228,105655,105739,105907,110137,110340,110531,110700,110829,111211,111742,111837,112006,112122,112225,112416,112533,112606,112713,112833,113225,113342,113532,113650,113807,113851,114030,114158,114315,114422,114518,114849,114955,115049,115218,115441,115609,115810,115938,120011,120435,120614,120934,121240,121525,122024,122747,122917,123225
45,AA7600-2,105918,130541,130837,130954,111211,111339,111614,151931,111848,152517,112309,201931,202037,202206,202346,202429,202557,202759,202905,203022,203150,203447,203604,203839,203944,204040,204113,204314,204432,204559,,205001,205309,205449,205723,205851,205946,,,153222,112726,121801,121939,122438,122758,123001,123414,212722,,231746
46,AA7731-2,111052,111401,111710,111753,111911,112236,112343,112555,112737,112855,113320,113913,114041,114220,114444,114455,114635,114730,114849,115006,115100,115441,115715,,,120054,120149,120413,120457,120742,120839,121007,121346,121559,121823,122035,122258,122427,,122758,122906,123403,123638,,124526,124632,125107,125850,130030,130243
47,MX4365-2,,112405,112844,112950,113107,113415,113521,113628,113818,114052,114315,114816,114911,115049,115207,115302,115430,115631,115715,115748,115916,120211,120328,120541,120647,120805,120839,121029,121134,121313,121525,121621,121939,122130,122353,122545,122736,123012,123203,123353,123509,123923,124124,124432,124855,124950,125308,125850,130041,130221
48,AA7562-2,112833,113415,113745,113807,113935,114242,114506,114646,114827,114955,115335,115854,120011,120138,120306,120350,120530,120636,120720,120817,120945,121357,121621,121812,121918,122035,122119,122309,122416,122556,122747,122939,123258,123436,123700,123850,124040,124303,124453,124716,124811,125224,125414,125711,130137,130338,130636,131049,131229,131419
49,MX4388-2,113902,114209,114540,114635,114708,115006,115207,115525,115715,115949,120350,120956,121102,121240,121408,121514,121643,121856,121950,122119,122258,122652,122821,123001,123056,123214,123247,123509,123616,123733,123956,124040,124443,124548,124654,124833,125001,125107,125330,125458,125553,130052,130232,130804,131335,131609,131905,132544,132737,132917
50,MW5425-1,115100,115441,115620,115704,115726,120011,120200,120457,120658,120828,121207,121728,121845,121950,122119,122214,122342,122500,122522,122652,122810,123140,123320,123458,123616,123711,123755,124040,124208,124559,124833,124939,125246,125458,125733,130052,130413,130519,130647,130826,130921,131335,131452,131748,132226,132427,132726,133215,133344,133523
51,MX4598-3,,120402,120817,120912,121051,121335,121525,121823,122035,122236,122652,123258,123425,123543,123722,123817,123956,124135,124230,124347,124515,124855,125056,,125458,125605,125700,125850,125956,130125,130316,130508,130815,131005,131229,131430,131854,132000,132202,132321,132416,132832,133044,133406,133915,134022,134541,135017,135156,135336
52,MX4614-1,,,121335,121408,121441,121750,121845,122119,122342,122556,122906,123403,123520,123627,123744,123828,124040,124146,,,124537,,,,,,125722,,,,130837,,131218,131346,131620,131748,132056,132248,132500,132617,132701,133055,133249,133714,134139,134223,134709,135241,135303,135504
53,MW5112-1,121525,122013,122353,122500,122618,122906,123225,123414,123627,123901,124314,125001,125140,125319,125509,125616,125817,130008,130052,130221,130349,130647,130848,131155,131335,131441,131525,131759,131854,132012,132237,132405,132712,132832,133107,133249,133439,133630,133915,134055,134139,134552,134742,135039,135515,135622,140324,140855,141001,141236
54,AA7712-3,,122821,123129,123151,123320,123627,123806,123923,124113,124303,124716,125308,125426,125553,125744,125850,130052,130210,130243,130413,130603,130921,131122,131419,131536,131642,131726,132034,132151,132606,,133022,133428,133619,133831,134011,134201,134317,134530,134658,134753,135303,135515,135907,140240,140503,140845,141416,141543,141821
55,MX4021-3,,123638,124018,124146,124241,124548,124705,124811,125012,125151,125531,130148,130349,130530,130731,130848,131049,131313,131357,131536,131726,132056,132237,132522,132628,132759,132832,133055,133227,,133736,133915,134328,134530,134805,134944,135050,135208,135421,135622,135716,140156,140346,140715,141107,141214,141737,142405,142533,142759
56,MX4159-3,123934,124421,124749,124844,124939,125213,125352,125616,125817,130041,130349,131027,131144,131313,131441,131547,131748,131843,131927,132000,132056,132416,132617,132906,133011,133118,133204,133501,133608,133915,134201,134317,134552,134720,134944,135145,135252,135347,135526,135705,135811,140229,140419,140715,141118,141332,141759,142405,142533,142810
57,MX4338-3,125235,125542,125850,125934,130103,130305,130424,130541,130742,131005,131408,132000,132118,132248,132416,132511,132650,132810,132906,133022,133204,133512,133641,133853,133959,134055,134139,134403,134457,134636,134838,134933,135359,135454,135716,135833,140003,140121,140302,140441,140536,141001,141141,141521,141959,142055,142500,143058,143249,143534
58,AA7731-3,131111,131704,132034,132151,132237,132701,132726,132843,133153,133322,133703,134306,134435,134636,134944,135017,135230,135421,135515,135632,135749,140145,140419,140653,140812,140950,141045,141259,141405,,142106,,142533,142640,142905,143109,143227,143344,143512,143702,143810,144312,144514,,145313,145537,150206,150741,150910,151134
59,MX4365-3,,132416,132759,132843,132928,133153,133355,133501,133714,133926,134255,134827,134933,135101,135219,135325,135622,135800,135856,140014,140145,140452,140620,140855,141012,141130,141214,141427,141532,141821,142055,142310,142618,142821,143109,143300,143417,143501,143651,143832,143938,144418,144609,144848,145324,145548,150348,150803,150932,151336
60,AA7562-3,133033,133417,133736,133853,133948,134245,134435,134541,134731,134911,135325,135844,140014,140134,140324,140430,140653,140800,140855,140939,141130,141449,141640,141843,141948,142055,142150,142416,142512,142618,142810,142927,143216,143406,143629,143832,143927,144047,144215,144356,144440,144859,145112,145452,145952,150059,150741,150943,151123,151505
61,MX4388-3,,134457,134838,134933,134955,135303,135504,135632,135856,140145,140547,141118,141236,141532,141640,141737,141959,142106,142150,142248,142427,142821,143047,143322,143428,143534,143629,143843,144025,,144429,144609,144932,145101,145324,145801,145908,150048,150240,150432,150528,151005,151241,151549,152253,152506,152934,153317,153447,153946
62,MW5425-2,134944,135303,135705,135800,135844,140145,140346,140525,140715,141001,141405,141938,142044,142201,142405,142500,142810,142938,143035,143204,143322,143702,143832,144058,144204,144323,144356,144558,144729,144910,145112,145240,145654,145824,150059,150326,150528,150634,150837,151050,151145,151600,151802,152145,152803,152955,153458,153946,154159,154818
63,MX4598-4,135844,140251,140642,140726,140834,141045,141236,141405,141543,141821,142033,142640,142737,142916,,143249,143545,143726,143821,143927,144047,144418,144558,144803,144837,144954,145038,145302,145419,145537,145824,145941,150326,150550,150837,151101,151230,151443,151633,151858,152016,152433,152803,153222,153711,154008,154338,154818,155116,155737
64,MX4614-2,,141034,141405,141521,141726,141948,142117,142332,,,143238,143810,144002,144058,144300,144429,144803,145016,145101,145229,145441,145654,145857,,150120,150315,150528,150550,150645,150752,150943,151230,151454,151656,151954,152209,152422,152433,152635,152741,152814,153255,153605,153924,154447,154542,154936,,155928,155950
65,MW5112-2,141640,142011,142405,142438,142556,142938,143143,143249,143501,143651,144109,144716,144815,144954,145156,145313,145525,145750,145835,150004,150144,150517,150634,150848,150954,151038,151123,151336,151505,151633,151836,152049,152411,152612,152858,153052,153401,153531,153806,154008,154136,154542,154851,155309,155810,160036,160629,161203,161331,161500
66,AA7712-4,,142651,143058,143132,143300,143512,143713,144002,144215,144503,144910,145503,145716,145857,145952,150302,150656,150859,150954,151112,151241,151740,151931,152231,152422,152540,152635,152847,152955,,153401,153638,153957,154136,154350,154700,154936,155105,155343,155500,155544,160025,160237,160617,161331,161511,161916,162534,162713,162949
67,AA7450-2,142737,143311,143726,143759,143854,144215,144418,144620,,145123,145537,150110,150240,150410,150707,150859,151347,151622,151718,151847,152016,152337,152719,152922,153030,153148,153244,153542,153649,153818,154221,154316,154700,154851,155116,155354,155628,155832,160109,160204,160300,160725,160916,161236,161821,162034,162450,163152,163342,163606
68,MX4021-4,143534,143938,144334,144451,144705,145049,145251,145621,145919,150133,150550,151134,151241,151420,151740,152016,152315,152550,152646,152803,152934,153255,153520,153744,153851,154008,154052,154254,154413,,154902,155127,155427,155606,155843,160047,160311,160500,160651,160810,160843,161309,161438,161832,162405,162512,163129,163822,164003,164132
69,AA7559-2,144109,144654,144954,145049,145218,145559,145813,150120,150326,150623,,151645,151920,152209,152455,152517,152858,153125,153222,153339,153509,153851,154030,154221,154338,154435,154531,154756,,155258,,,155737,155950,160215,160406,160651,160759,160949,161225,161309,161713,161843,,163034,163320,163811,164653,164949,165117
70,MX4159-4,144716,145123,145408,,145716,150026,150144,150410,150623,150815,151219,151802,151942,152231,152433,152517,152922,153136,153222,153350,153458,153755,153924,154030,154136,154243,154327,154509,154616,154723,154902,155139,155438,155606,155843,160036,160300,160406,160617,160737,160832,161236,161416,161832,162321,162501,163000,163629,163759,163928
71,MX4041-0,144859,145857,150302,150410,150550,150910,151028,151230,151432,151858,152231,152814,152922,153052,153244,153401,153638,153851,153957,154114,154243,154638,154840,155116,155247,155354,155449,155628,155737,155905,160109,160237,160555,160725,161000,161309,161545,161702,161927,162118,162225,162640,162821,163129,163917,164205,164810,165532,165711,165924
72,MX3783-2,150601,151219,151443,151600,151645,151931,152101,152242,152422,152646,153103,153700,153818,154008,154136,154221,154413,154616,154700,154840,154947,155320,155523,155713,155759,155854,155928,160131,160311,160428,160606,160759,161117,161258,161522,161702,161832,161927,162118,162247,162343,162821,163023,163415,164143,164514,165342,165756,165946,170220
73,AA7731-4,151409,152123,152455,152657,152730,153019,153125,153317,153649,153744,,154712,154807,155020,155150,155213,155416,155544,155628,155759,155939,160332,160522,160713,160810,160949,161055,161320,161449,161629,161938,162012,162332,162438,162821,163023,163203,163437,163617,163855,164014,,164653,165320,170103,170315,170432,170931,171048,171357
74,MX4365-4,152016,152550,153019,153136,153339,153700,153851,154243,154458,154734,154958,155628,155726,155843,160003,160058,160226,160500,160533,160617,160737,161106,161258,161511,161556,161713,161748,162107,162236,162523,162737,163000,163309,163510,163748,163950,164058,164238,164429,164653,164759,165225,165415,165829,170729,170953,171346,171930,172036,172238
75,AA7920-2,,152858,153222,153317,153434,153744,153913,154338,154531,154807,155225,155810,155905,160036,160226,160322,160500,160651,160713,160810,160938,161309,161556,161726,161832,161927,162000,162258,,163000,163107,163258,163617,163737,164003,164205,164407,164630,164821,164927,165011,165426,165616,170231,170953,171156,171420,172036,172238,172429
76,MX4551-2,153255,154008,154305,154338,154424,154756,155009,155258,155523,155759,160025,160555,160713,160854,161022,161055,161236,161416,161511,161651,161810,162056,162236,162438,162556,162640,162737,162938,163056,163225,163510,163713,164036,164120,164344,164525,164810,164927,165139,165320,165415,165840,170030,170538,171431,171634,172132,172832,172952,173156
77,AA7562-4,154221,155511,155810,155905,160025,160821,161139,161405,161618,161927,162545,163129,163247,163459,163651,163737,163855,164025,164120,164249,164407,164759,164905,165139,165247,165332,165415,165638,165745,165902,170136,170315,170633,170825,171122,171313,171431,171656,171846,172003,172058,172514,172715,173015,173828,174041,174254,174755,174935,175159
78,MX4598-5,,,,161055,161203,161916,162213,162405,162629,163129,163617,164300,164429,164546,164726,164821,165022,165139,165214,165259,165415,165807,165946,170315,170348,170516,170549,170740,170847,171037,171302,171431,171751,171846,172132,172407,172620,172737,173003,173134,173240,173710,173935,174304,175305,175551,180145,180656,180858,181059
79,MX4388-4,,,,,,,,,161320,161511,161927,162534,162702,162843,163034,163203,163342,163459,163543,163702,163822,164216,164344,164630,164726,164854,164927,165139,165320,165448,165638,165818,170147,170359,170706,170931,171059,171313,171527,171656,171751,172216,172418,172811,173710,173839,174103,174423,174700,174839
80,MX4614-3,,,161534,161702,161759,162321,162438,162651,162832,163404,163833,164355,164557,164715,164927,,165139,165332,165415,165448,165627,170114,170220,170516,,170729,170814,171015,171229,171251,,,,172216,172503,,172844,173100,173324,173408,173442,,174412,174507,175328,175551,180156,180656,181004,181133
81,MW5425-3,161618,162034,162332,162501,162545,163118,163320,163521,163833,164120,164641,165404,165532,165722,165902,170008,170158,170348,170432,170611,170729,171059,171207,171505,171600,171718,171751,172058,172227,172418,172704,172832,173145,173240,173517,173733,174008,174220,174434,174733,174828,175328,175551,180112,180953,181217,181706,182526,182655,182858
82,AA7712-5,,163617,163928,164058,164205,164557,164821,164949,165151,165437,165924,170443,170611,170729,170858,170953,171144,171346,171431,171516,171634,172025,172143,172345,172452,172558,172653,172844,172940,173048,173156,173431,173744,173850,174103,174316,174507,174700,174850,175052,175159,175721,180018,180549,181441,181741,182134,182707,182909,183059
83,AA7450-3,164205,164759,165117,165259,165415,165722,165902,170041,170315,170549,171156,171718,171835,172025,172216,172312,172535,172748,172811,172906,173037,173357,173517,,173901,174008,174041,174231,174338,174733,174913,,175603,175827,180101,180358,180645,180908,181037,181324,181419,181848,182039,182655,183346,183633,184253,184755,184934,185135
84,MX4159-5,165106,165605,165902,170041,170209,170516,170740,170847,171059,171240,171824,172334,172441,172609,172748,172832,173003,173156,173240,173420,173539,173901,174041,174254,174412,174530,174614,174806,174902,175030,175243,175412,175710,175838,180101,180325,180454,180656,180835,181133,181229,181644,181826,182442,183240,183611,184016,184421,184550,184659
85,MX4021-5,,,,,,,,,,,,,,,,,,,,,171751,172121,172301,172514,172558,172715,172748,172929,173037,,173615,173806,174041,174220,174456,174626,174913,175019,175243,175551,170633,180134,180409,180751,181504,181803,182303,182858,183026,183156
86,MX4041-1,,170825,171144,171302,171357,171813,172036,172143,172429,172704,173240,173806,173923,174103,174412,174530,174711,174828,174913,175019,175148,175529,175754,175955,180051,180207,180252,180516,180622,180813,181026,181122,181622,181826,182112,182347,182549,182751,183026,183346,183504,183919,184242,184755,185551,185804,190134,190708,190909,191121
87,AA7559-3,,,,,,,,,,,,,,,,,,,,,,,,173550,173659,173817,173850,174209,,174518,174711,174828,,175423,175721,175955,180156,180409,180656,180846,171622,181526,181826,,183004,183240,183835,184156,184337,184550
88,MX3783-3,,172121,172514,172535,172609,172929,173134,173324,173528,173733,174125,174711,174839,174957,175243,175339,175456,175603,175647,175816,175922,180230,180432,180622,180718,180813,180858,181122,181251,181419,181622,181803,182101,182241,182504,182740,183133,183313,183442,183655,183802,184242,184539,185017,185815,190101,190455,191048,191217,191430
89,AA7731-5,172323,172822,173156,173302,173357,173710,173828,174114,174338,174530,174946,175551,175721,175849,180123,180134,180325,180409,180454,180611,180751,181144,181335,,181600,181706,,181730,182218,182347,182611,,183145,183240,183526,183908,184242,184539,184744,184945,185123,185614,185837,190252,191059,191143,191503,192215,192406,192618
