,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070139,070244,070328,070635,070741,070803,071257
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070352,070613,070719,071013,071128,071340,071519,071730,071825,071941,072247
2,MW5853-0,,,,,,,,,,,,,,070105,070244,070317,070541,070624,070719,071045,071128,071202,071308,071436,071603,071625,072141,072457,072645,073036,073152,073404,073625,073837,073953,074121,074354
3,MZ3556-0,,070223,070352,070436,070446,070541,070613,070646,070730,070857,071002,071107,071257,071340,071658,071752,071858,071952,072203,072403,072435,072519,072634,072750,072919,072952,073404,073709,073804,074038,074204,074354,074533,074753,074920,075036,075403
4,MZ3559-0,070602,070803,070930,070951,071013,071045,071056,071139,071202,071308,071425,071508,071636,071752,072025,072141,072247,072319,072446,072613,072645,072739,072825,072919,073003,073046,073459,073720,073909,074248,074354,074649,074920,075141,075246,075435,075718
5,MZ3734-0,071614,071836,072014,072036,072131,072203,072225,072308,072341,072508,072613,072717,072857,072941,073248,073426,073658,073742,073931,074215,074248,074344,074522,074638,074742,074826,075307,075551,075729,080003,080129,080405,080521,080931,081036,081152,081709
6,MX1135-0,072908,072941,073130,073152,073214,073248,073310,073354,073415,073531,073625,073720,073942,074038,074310,074416,074522,074616,074826,075014,075108,075202,075318,075446,075613,075657,080140,080405,080459,080648,080837,081014,081257,081604,081731,081814,082352
7,MZ3825-0,074016,074121,074321,074344,074405,074448,074511,074544,074616,074721,074815,074920,075119,075246,075602,075813,075929,080014,080151,080416,080459,080554,080721,080848,080942,081003,081520,081836,082014,082257,082414,082603,082741,083013,083225,083403,083720
8,MZ3956-0,074659,075340,075457,075530,075602,075646,075708,075740,075835,080014,080108,080201,080449,080554,080859,081025,081257,081352,081458,081731,081826,081920,082108,082246,082425,082509,083013,083308,083458,084235,,084646,084741,084941,085046,085215,085459
9,MZ3978-0,080615,080659,080826,080920,080931,081003,081025,081058,081141,081246,081330,081436,081542,081804,082119,082235,082458,082520,082636,082940,083045,083214,083425,083615,083752,083836,084330,084719,084919,085248,085354,085626,085803,090025,090141,090235,090532
10,MZ3987-0,081647,081804,081931,082003,082025,082058,082130,082203,082235,082340,082436,082541,,082940,083319,083425,083658,083742,083858,084235,084330,084414,084635,084803,084952,085035,085459,085752,085941,090448,090554,090941,091057,091329,091446,091636,092256
11,MZ4072-1,082846,083056,083203,083236,083247,083352,083414,083458,083531,083647,083731,083836,084014,084213,084541,084814,084919,084952,085118,085405,085448,085531,085658,085814,090003,090108,090532,090815,091003,091540,091647,091846,092129,092350,092456,092528,093020
12,MZ4228-1,084319,084340,084541,084603,084625,084719,084741,084836,084919,085024,085140,085237,085531,085647,085908,090025,090130,090213,090352,090615,090710,090826,090930,091108,091235,091318,091752,092035,092140,092402,092550,092843,093030,093439,093544,093659,094235
13,MW5853-1,085426,085531,085647,085720,085731,085803,085836,085919,085941,090046,090152,090257,090554,090721,091035,091213,091446,091529,091647,092024,092108,092202,092350,092517,092622,092716,093146,093501,093659,094152,094318,094458,094719,094951,095056,095139,095458
14,MZ3556-1,090403,090521,090648,090721,090732,090815,090837,090920,090941,091108,091151,091307,091518,091636,091951,092213,092328,092402,092539,092843,092926,093030,093146,093323,093450,093522,094014,094307,094436,094846,095002,095309,095414,095721,095859,100121,100603
15,MZ3559-1,091741,091824,091951,092024,092035,092108,092129,092245,092306,092434,092528,092633,092853,092958,093302,093418,093638,093731,093858,094119,094224,094318,094436,094625,094802,094846,095309,095542,095648,100027,100259,100520,100730,101058,101203,101341,101637
16,MZ3734-1,093124,093302,093428,093501,093522,093616,093638,093721,093742,093858,094003,094108,094246,094436,094741,094918,095139,095225,095436,095637,095721,095815,095953,100121,100248,100320,100751,101025,101203,101814,101941,102130,102307,102814,102908,103038,103355
17,MX1135-1,094130,094224,094403,094436,094520,094636,094708,094802,094835,094940,095045,095214,095414,095616,095910,100027,100248,100331,100603,100825,100931,101036,101257,101436,101626,101658,102119,102436,102635,102943,103100,103321,103500,103723,103828,104020,104535
