,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,,070105,070306
1,MW4856-0,,,,,,,,,,,070105,070903,071123,071300,071405,071437,071531,071814
2,MW5594-0,,,,,,,,,070105,070559,070735,071953,072109,072247,072352,072425,072624,072846
3,MW4366-0,070105,070149,070411,070505,070609,070652,070808,070903,070946,071459,071648,072624,072857,073033,073127,073221,073315,073745
4,AA7101-0,071206,071322,071615,071753,071920,072014,072120,072214,072247,072729,072918,074134,074344,074533,074638,074743,074848,075245
5,MW4503-0,072414,072614,072857,073106,073232,073326,073431,073535,073641,074206,074511,075613,075834,080105,080210,080304,080408,080839
6,MW4619-0,072950,073431,073702,073828,073957,074051,074156,074249,074344,074848,075141,080242,080358,080441,080545,080650,080817,081111
7,MW4647-0,074406,074627,074909,075025,075141,075224,075329,075435,075529,080044,080253,081403,081636,081847,081952,082108,082213,082708
8,MW4781-0,075339,,075834,080044,080148,080242,080358,080441,080524,081005,081154,082530,082803,083013,083117,083201,083328,083820
9,MW4837-1,080534,080754,081038,081226,081341,081414,081542,081626,081720,082246,082519,083505,083737,083925,084030,084124,084250,084626
10,MW4856-1,081731,,082014,082235,082340,082436,082552,082636,082740,083234,083654,084814,085036,085226,085353,085426,085603,085939
11,MP6039-0,082530,082719,083045,083234,083350,083444,083621,083715,083748,084449,084709,085939,090210,090358,090502,090535,090650,091005
12,AA7479-0,082951,083255,083621,083831,083946,084052,084146,084312,084355,085003,085152,090409,090701,090900,091016,091121,091259,091806
13,MW5594-1,083758,083914,084240,084428,084532,084626,084836,084919,085014,091005,091153,092544,092827,093015,093120,093216,093331,093636
14,AA7637-0,084803,085119,085531,085646,085813,085907,090116,090210,090253,091628,091850,093059,093321,093447,093552,093657,093740,094235
15,MW4366-1,085520,085614,085907,090033,090148,090221,090315,090430,090513,091817,092039,093048,093321,093520,093625,093657,093740,094509
16,AA7101-1,085657,090116,090430,090618,090755,090827,090849,091005,091048,092250,092449,093542,093657,093824,093928,094024,094140,094509
17,MW4503-1,090921,091016,091238,091428,091543,091639,091744,091839,091944,092511,092743,093845,094140,094352,094458,094531,094647,095002
18,AA6345-0,091532,091722,092039,092228,092355,092449,092638,092743,092838,093509,093730,095056,095319,095446,095551,095624,095801,100352
19,MW4619-1,092039,092301,092638,092827,093015,093048,093142,093237,093321,093845,094151,095330,095446,095635,095740,095833,100013,100414
20,MW4825-0,092754,092921,093237,093437,093603,093657,093824,093950,094024,094531,094814,100002,100245,100446,100552,100635,100803,101213
21,MW4647-1,093603,093614,094119,094352,094447,094542,094709,094803,094846,095425,095657,100803,101056,101318,101435,101540,101646,101949
22,AA7530-0,,094730,095024,095118,095236,095319,095352,095446,095540,100140,100425,101519,101739,101938,102054,102126,102252,102732
23,MW4781-1,,,095352,095457,095624,095718,095907,100013,100057,100552,100740,102158,102408,102555,102700,102743,102847,103237
24,MW4837-2,095950,100202,100519,100635,100750,100836,100940,101045,101139,101657,101917,103110,103342,103551,103707,103750,103855,104436
25,MW4856-2,,101446,101750,101906,102021,102104,102252,102357,102429,102943,103131,104613,104846,105055,105210,105253,105419,105712
26,AA7479-1,102104,,102638,102815,102932,103015,103131,103258,103342,103943,104340,105358,105513,105701,105806,105900,105954,110318
27,MW5594-2,103237,103425,103707,103801,103921,104005,104203,104308,104404,104939,105106,110203,110449,110638,110743,110838,110942,111258
28,AA7637-1,104340,104519,104803,104918,105044,105148,105253,105430,105502,105943,110235,111331,111624,111834,111939,112043,112137,112609
