,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MW5645-1,093239,094035,094141,094235,094436,094530,094752,094857,095056,095150,095309,095403,095920,100132,100353,100520,100625,100741,100857,100952,101057,101141,101308,101730,101951,102245,102402,102528,102632,102915,103019,103145,103302,103545,103745,103901
11,MX4305-1,095002,095139,095225,095320,095509,095616,095920,100038,100215,100309,100353,100426,100930,101141,101308,101436,101614,101730,101835,101857,102014,102108,102224,102705,102936,103156,103302,103439,103639,103828,104042,104158,104407,104639,104827,105015
12,MX1698-1,100952,101119,101213,101318,101509,101658,101951,102057,102245,102339,102413,102456,102936,103230,103429,103555,103734,103839,104020,104115,104209,104302,104440,104931,105213,105508,105740,105855,110011,110105,110232,110337,110536,110819,110957,111134
13,MX4310-1,103230,103628,103723,103817,104009,104158,104523,104639,104848,104942,105120,105203,105740,110022,110232,110432,110630,110713,110840,110935,111040,111145,111311,111850,112143,112426,112542,112708,112823,113106,113222,113410,113526,113830,114019,114210
14,MX1545-1,,,,,,,110337,110453,110547,110641,110746,110829,111300,111544,111722,111828,111922,112027,112205,112237,112343,112415,112531,113034,113327,113526,113641,113757,113903,114044,114127,114348,114516,114705,114844,115055
15,MX1614-1,111511,111944,112049,112154,112415,112459,112813,113001,113149,113421,113526,113620,114055,114253,114516,114716,114811,114906,115055,115211,115327,115515,115652,120208,120544,120815,120942,121046,121258,121447,121646,121823,122001,122148,122325,122502
16,MX1693-0,,114019,114116,114232,114516,114654,115033,115149,115410,115642,115748,115831,120302,120533,120732,120837,121035,121203,121341,121447,121614,121657,121823,122325,122607,122859,123015,123152,123319,123425,123606,123756,123923,124123,124300,124438
17,MS1953-2,114928,115915,120030,120219,120428,120522,120942,121046,121258,121520,121552,121635,122116,122325,122524,122628,122910,123015,123152,123258,123414,123510,123639,124155,124438,124617,124805,124921,125049,125205,125248,125342,125531,125636,125752,125846
18,MX1624-2,121856,122055,122148,122242,122430,122545,122859,123026,123130,123236,123341,123436,123955,124228,124449,124606,124722,124838,125016,125121,125226,125320,125437,125940,130224,130353,130458,130552,130708,130814,130941,131046,131213,131350,131528,131644
19,MW5645-2,122816,124101,124155,124311,124533,124743,125038,125215,125404,125625,125813,125856,130447,130708,130930,131107,131245,131350,131539,131633,131759,131904,132021,132524,132827,133058,133203,133341,133509,133614,133751,133906,134035,134352,134522,134649
20,MX4305-2,130003,130141,130246,130353,130552,130614,130941,131057,131223,131318,131412,131506,131915,132158,132419,132524,132628,132805,132942,133058,133152,133308,133425,133917,134213,134416,134555,134659,134848,134953,135046,135213,135341,135510,135615,135803
21,MX1698-2,131937,132137,132231,132408,132628,132744,133025,133141,133308,133414,133447,133530,134003,134202,134404,134522,134659,134815,134942,135035,135140,135235,135404,135909,140131,140329,140459,140604,140807,140923,141057,141205,141331,141614,141730,142152
22,MX4310-2,132931,134035,134130,134246,134426,134710,135108,135246,135353,135615,135752,135836,140415,140648,140901,141007,141122,141216,141353,141509,141625,141730,141846,142404,142659,143026,143225,143404,143530,143742,143858,144016,144132,144415,144603,144824
23,MX1545-2,135731,135909,135952,140036,140225,140405,140732,140850,141031,141133,141243,141321,141857,142152,142404,142459,142731,142826,143004,143120,143236,143330,143509,144038,144331,144603,144718,144835,144939,145106,145234,145411,145516,145717,145845,150116
24,MX1693-1,141708,141918,142014,142120,142225,142404,142742,142910,143110,143341,143519,143603,144215,144458,144718,144824,145033,145138,145317,145411,145527,145621,145751,150253,150556,150838,151016,151132,151227,151332,151500,151638,151815,152057,152234,152413
25,MS1953-3,142531,143731,143826,143942,144110,144153,144541,144707,144813,145033,145117,145212,145621,145939,150220,150314,150441,150524,150650,150805,150910,151048,151217,151837,152141,152424,152622,152716,152831,153115,153242,153358,153536,153808,153947,154126
26,MX1624-3,145707,145906,150022,150220,150430,150556,150910,151048,151217,151438,151554,151649,152328,152601,152842,153010,153137,153304,153514,153620,153758,153903,154032,154617,154920,155130,155329,155436,155519,155730,155908,160035,160339,160800,160959,161231
27,MW5645-3,151405,152213,152317,152434,152622,152727,153031,153210,153304,153514,153620,153703,154158,154450,154732,154837,154953,155141,155329,155436,155613,155719,155918,160424,160800,161031,161231,161357,161556,161828,162038,162217,162416,162742,162909,163130
28,MX4305-3,154209,154429,154533,154627,154837,154942,155340,155508,155657,155929,160024,160057,160551,160916,161125,161231,161408,161535,161723,161839,162006,162111,162217,162721,163025,163319,163426,163615,163731,163941,164119,164308,164606,164912,165101,165333
29,MX1698-3,,160507,160601,160656,160843,161031,161314,161440,161546,161807,161933,162028,162616,162909,163130,163236,163341,163459,163626,163709,163836,163930,164047,164542,164901,165122,165311,165437,165636,165814,170129,170245,170445,170813,171001,171200
30,MX4310-3,162416,162605,162659,162826,163058,163214,163531,163658,163825,164036,164151,164257,164851,165101,165322,165448,165636,165752,165940,170035,170212,170255,170435,170940,171244,171548,171725,171841,172020,172301,172429,172555,172733,172931,173142,173404
31,MX1545-3,163647,164130,164235,164404,164628,164723,165122,165227,165448,165719,165919,170003,170507,170802,171023,171128,171306,171411,171526,171631,171736,171841,171958,172606,172910,173319,173415,173531,173646,173919,174048,174237,174354,174659,174837,175203
32,MX1614-2,165846,170108,170234,170339,170601,170750,171106,171255,171432,171704,171830,171914,172439,172743,173004,173120,173226,173341,173520,173636,173814,173940,174120,174659,174953,175341,175518,175646,175829,180137,180304,180443,180703,181041,181231,181526
33,MS5234-0,171653,171914,172009,172114,172345,172512,172837,172931,173025,173258,173426,173520,174059,174322,174522,174659,174815,174910,175108,175214,175319,175424,175551,180104,180504,181041,181231,181409,181631,182021,182242,182411,182748,183137,183336,183546
34,MX1693-2,173458,173552,173708,173803,173919,174048,174500,174605,174815,174931,175036,175119,175958,180220,180432,180537,180735,180830,181103,181209,181358,181504,181703,182220,182539,183358,183535,183702,183901,184110,184331,184448,184720,184919,185109,185639
35,MX1624-4,174859,175036,175141,175258,175457,175635,175915,180054,180220,180325,180432,180526,181147,181420,181631,181758,182021,182148,182325,182432,182600,182716,182843,183409,184049,184647,184814,184930,185036,185423,185603,185715,185845,190152,190325,190703
36,MW5645-4,180808,180904,180947,181125,181336,181526,181926,182042,182231,182348,182632,182726,183724,183955,184226,184404,185058,185141,185323,185423,185540,185639,185758,190314,190714,191222,191405,191458,191635,191915,192022,192238,192353,192526,192657,193034
37,MX4305-4,182916,183105,183221,183325,183535,183651,184027,184121,184226,184459,184731,184825,190051,190314,190541,190624,190831,190939,191114,191211,191319,191415,191600,192117,192441,192645,192816,192940,193034,193139,193319,193426,193543,193813,193959,194117
38,MX1698-4,,185356,185457,185616,185822,185911,190213,190325,190432,190703,190844,190939,191600,191830,192009,192106,192238,192332,192504,192558,192657,192805,192928,193415,193726,193905,193948,194103,194250,194346,194509,194605,194723,194856,195049,195238
39,MX4310-4,,191645,191740,191841,192117,192310,192609,192744,192827,193056,193214,193247,193800,194011,194149,194324,194509,194554,194723,194823,194941,195038,195216,195734,200026,200257,200437,200606,200818,201052,201207,201312,201431,201705,201907,202029
40,MX1545-4,193415,193948,194103,194211,194433,194532,194845,195004,195049,195300,195408,195451,195915,200130,200351,200512,200639,200743,201009,201135,201301,201409,201546,202125,202416,202658,202838,202951,203152,203254,203421,203536,203719,203856,204008,204135
41,MX1614-3,,,200236,200340,200523,200556,200904,201030,201240,201525,201641,201729,202232,202504,202658,202838,202951,203056,203244,203348,203514,203622,203813,204318,204608,204734,204905,205010,205116,205215,205331,205455,205611,205759,205938,210131
42,MS5234-1,202427,202549,202710,202901,203056,203233,203504,203622,203708,203934,204030,204124,204608,204809,204948,205116,205226,205331,205506,205600,205655,205759,210002,210510,210741,210935,211123,211250,211333,211500,211605,211733,211838,212141,212314,212432
43,MX1624-5,204831,204959,205053,205141,205331,205404,205633,205749,205915,210142,210310,210344,210837,211040,211239,211355,211438,211522,211712,211755,211900,212003,212119,212631,212915,213135,213250,213408,213519,213704,213802,213924,214021,214252,214434,214532
44,MW5645-5,,211145,211239,211333,211522,211627,212003,212119,212213,212421,212526,212559,213135,213344,213552,213638,213729,213823,213958,214123,214209,214326,214445,214936,215240,215406,215507,215614,215741,215836,215937,220043,220202,220413,220550,220644
45,MX4305-5,213237,213408,213519,213614,213751,213848,214147,214241,214402,214456,214610,214653,215207,215406,215614,215730,215836,215915,220043,220127,220228,220317,220445,220947,221229,221345,221450,221619,221814,221940,222046,222155,222300,222405,222509,222625
46,MX1698-5,,215708,215751,215850,220011,220054,220339,220435,220622,220855,221031,221103,221619,221803,221951,222035,222143,222238,222405,222448,222603,222646,222807,223305,223544,223805,223854,224025,224047,224152,224258,224402,224456,224550,224656,224803
47,MX4310-5,222003,222035,222132,222217,222416,222509,222807,222905,223042,223305,223413,223500,223914,224109,224258,224402,224507,224550,224717,224749,224845,224951,225118,225619,225913,230132,230244,230353,230507,230551,230650,230756,230849,231054,231223,231317
48,MS5234-2,224445,224539,224623,224717,224919,225002,225228,225337,225504,225547,225641,225738,230143,230331,230507,230551,230650,230734,230828,230907,231010,231054,231210,231653,231910,232114,232208,232307,232350,232434,232518,232601,232655,232905,233031,233156
49,MX1624-6,,,231158,231255,231455,231607,231859,232005,232114,232340,232445,232518,232951,233144,233318,233408,,,,,,,,,,,,,,,,,,,,
