,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
13,MX1693-0,,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,3,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,-1
14,MS1953-1,,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,2,1,-1,1,1,1,2,-1,1,1,-1,-1
15,MX1624-1,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,2,1,1,1,-1
16,MW5645-1,,1,1,2,3,1,1,1,1,2,1,1,1,1,1,1,2,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,2,1,1,1,-1
17,MX4305-2,,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
18,MX1698-2,,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
19,MX4310-2,,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,2,-1,1,1,1,1,1,1,1,4,-1
20,MX1545-2,,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,-1,1,4,2,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
21,MX1693-1,,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
22,MS1953-2,1,1,2,4,1,1,1,2,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
23,MX1624-2,-1,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
24,MW5645-2,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,-1,1,1,2,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,3,1,1,1,5,-1
25,MX4305-3,4,1,1,2,1,1,4,1,1,1,1,1,1,4,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,2,-1,1,1,1,1,1,1,1,1,-1
26,MX1698-3,2,3,1,2,1,2,4,1,1,1,1,1,1,1,1,2,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,2,1,1,1,-1
27,MX1545-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,3,1,-1,-1,1,1,-1,,-1,-1,1,1,2,-1,1,1,1,1,1,1,1,1,-1
28,MX4310-3,,,,,1,1,2,3,1,1,3,3,1,1,1,1,-1,-1,1,2,1,-1,-1,1,1,-1,-1,-1,-1,1,2,2,-1,1,1,1,1,1,1,1,1,-1
29,MX1614-2,,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,,,,,1,1,1,1,-1
30,MS1953-3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,MS5234-0,,1,4,5,1,1,3,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,4,2,1,1,1,-1
32,MX1693-2,-1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
33,MX1624-3,3,1,1,3,1,2,1,3,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
34,MW5645-3,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,3,1,1,-1,1,-1
35,MX4305-4,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
36,MX1698-4,1,3,1,4,1,1,2,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,2,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
37,MX1545-4,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,-1,3,1,2,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,3,1,1,1,1,-1
38,MX4310-4,,4,1,3,1,3,1,1,1,3,1,1,1,1,1,1,4,-1,1,1,2,-1,-1,1,1,-1,-1,-1,-1,1,1,2,-1,1,1,1,1,1,1,1,2,-1
39,MX1614-3,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,4,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
40,MX1693-3,,1,1,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
41,MS5234-1,,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,3,2,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
42,MX1624-4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1
43,MW5645-4,,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,2,1,1,1,1,-1
44,MX4305-5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,-1,-1
45,MX1698-5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,-1
46,MX4310-5,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,2,1,1,-1,1,-1
47,MS5234-2,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1
48,MX1624-5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,3,1,1,-1,-1,-1
49,MW5645-5,,,1,3,1,1,1,1,1,1,1,3,1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1
50,MX4305-6,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,3,-1,1,1,1,1,1,1,1,1,-1
51,MX1698-6,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,,,,,,,,,,,,,,,,,,
52,MX4310-6,,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
