,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,070105,070328,070602,070635,070814,071224,071319,071530
1,MX3651-0,,,,,,,,,,,,070105,070223,070339,070436,070846,070952,071352,071719,071919,072108,072352,072508,072625
2,MX3783-0,,,,,,070105,070117,070256,070414,070447,070552,070635,070814,070857,070941,071352,071508,071752,072141,072235,072414,072803,072919,073036
3,MX4021-0,,070105,070201,070307,070508,070602,070835,071024,071140,071246,071341,071436,071541,071657,071741,072151,072318,072614,072835,073047,073225,073459,073615,073814
4,MX4338-0,070835,070930,071035,071151,071257,071352,071708,071752,071857,072014,072119,072213,072329,072436,072519,072930,073057,073426,073742,073951,074256,074601,074716,074938
5,MX4365-0,071552,071647,071741,071835,072003,072141,072403,072530,072751,072846,072941,073025,073130,073225,073259,073709,073847,074046,074423,074644,074916,075325,075430,075546
6,MX4041-0,072403,072446,072552,072657,072835,072941,073248,073415,073531,073626,073753,073857,074046,074212,074245,074738,074905,075304,075546,075701,075910,080308,080437,080637
7,MX4159-0,073203,073248,073343,073437,073604,073753,074046,074223,074328,074434,074539,074633,074810,074916,075000,075419,075535,075910,080236,080416,080532,080846,081034,081246
8,MX4383-0,074528,074622,074738,074843,075011,075231,075524,075618,075900,080005,080110,080204,080416,080521,080615,081024,081150,081553,081825,082025,082341,082909,083024,083151
9,MX4388-0,074727,075148,075242,075347,075546,075650,075932,080027,080131,080214,080319,080405,080510,080626,080658,081117,081246,081604,082004,082047,082352,082803,082909,083035
10,MX4458-0,075650,075943,080048,080153,080341,080553,080846,081024,081307,081425,081531,081615,081848,081931,082025,082425,082541,082814,083140,083414,083519,083834,083950,084116
11,MX4535-1,080836,081045,081203,081307,081542,081753,082120,082225,082458,082625,082731,082836,083035,083246,083330,083834,084044,084441,084734,084955,085321,085814,085941,090152
12,MX3651-1,082247,082436,082531,082625,082825,083046,083425,083625,083845,084000,084116,084221,084409,084546,084640,085100,085248,085510,085857,085951,090141,090554,090710,090838
13,MX3783-1,082814,082919,083013,083118,083341,083458,083917,084022,084253,084347,084524,084618,084755,084933,085005,085416,085626,085930,090318,090414,090710,091110,091248,091501
14,MX4021-1,083447,083530,083647,083813,083950,084210,084513,084629,084723,084901,085005,085143,085332,085500,085532,085951,090141,090521,090754,090943,091131,091522,091650,091817
15,MX4338-1,084618,084723,084839,084944,085143,085310,085637,085825,090046,090202,090307,090352,090554,090710,090743,091205,091342,091606,091901,092101,092310,092803,092918,093055
16,MX4365-1,085143,085238,085321,085405,085532,085659,090036,090224,090318,090414,090510,090616,090732,090910,090954,091417,091544,091755,092112,092144,092459,092803,092918,093044
17,MX4041-1,090721,090816,090932,091048,091321,091533,091944,092039,092310,092416,092532,092626,092803,092940,093033,093452,093619,093828,094110,094247,094553,095056,095225,095425
18,MX4159-1,091628,091733,091850,092006,092249,092438,092730,092835,093055,093232,093326,093409,093535,093651,093734,094214,094341,094741,095013,095203,095531,095932,100049,100216
19,MX4388-1,092709,092918,093001,093044,093200,093359,093651,093756,093900,094016,094059,094153,094330,094414,094458,094857,095045,095319,095616,095805,100038,100449,100553,100731
20,MX4383-1,093023,093243,093359,093525,093723,093911,094214,094330,094603,094719,094835,094940,095214,095319,095403,095816,095943,100321,100637,100825,101057,101520,101636,101847
21,MX4458-1,093911,094059,094153,094247,094436,094542,094846,094940,095150,095319,095425,095509,095710,095805,095848,100321,100438,100731,101119,101257,101615,101953,102120,102341
22,MX4535-2,095458,095659,095816,095910,100038,100237,100532,100752,100857,101035,101130,101235,101436,101531,101625,102058,102247,102603,102921,103059,103353,103936,104104,104336
23,MX3651-2,100038,100237,100354,100438,100658,100803,101141,101329,101436,101531,101658,101803,101953,102058,102141,102614,102803,103215,103519,103708,104042,104557,104702,104830
24,MX4551-0,100154,100720,100825,100919,101141,101257,101625,101731,101942,102058,102214,102257,102436,102603,102646,103048,103204,103436,103646,103834,104104,104640,104808,104947
25,MX3783-2,101658,101919,102015,102120,102414,102603,102908,103015,103248,103415,103530,103646,103845,104020,104104,104525,104702,105041,105429,105617,105954,110555,110710,110838
26,MX4021-2,102203,102257,102403,102458,102708,102847,103132,103353,103509,103624,103740,103845,104053,104220,104315,104723,104852,105114,105440,105639,110016,110555,110710,110910
27,MX4338-2,102519,102603,102657,102751,103005,103110,103436,103552,103657,103812,103857,104009,104147,104304,104326,104734,104925,105251,105607,105744,110110,110544,110700,110838
