,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070120,070133,070617
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,070120,070239,070606,070712,070955,071100,071326,071442,071749,071906,072000,072436
2,MW5898-0,,,,,,,,,,,,,,,,,,,,070120,070133,070228,070334,070450,070606,070650,071122,071421,071526,071716,071833,071949,072225,072447,072625,072720,073059
3,MW3098-0,,,,,,,,,,,,,070120,070228,070511,070628,070733,070755,070955,071240,071326,071421,071526,,,,072341,072658,072804,073026,073149,073337,073642,074009,074136,074252,074927
4,MW3116-0,,,,,,,070120,070133,070207,070323,070417,070511,070650,070912,071304,071359,071504,071537,071727,071938,072023,072107,072225,072330,072509,072603,073026,073305,073359,073620,073809,074115,074335,074938,075127,075244,080237
5,MZ3559-0,070555,070650,070850,070923,070945,071039,071100,071144,071218,071326,071421,071515,071654,071822,072141,072319,072542,072636,072731,073048,073137,073232,073421,073537,073725,073747,074220,074525,074641,074916,075211,075506,075801,080036,080310,080427,081351
6,MZ3734-0,071537,071654,071833,071906,071928,072000,072045,072129,072225,072330,072436,072542,072731,072859,073149,073421,073526,073558,073747,074020,074115,074230,074335,074525,074725,074820,075244,075549,075750,080120,080449,080620,080757,081115,081329,081741,083639
7,MW3060-0,072636,072753,072931,073004,073026,073121,073137,073211,073316,073442,073526,073642,073830,074104,074503,074630,074853,074949,075127,075455,075622,075844,080109,080248,080522,080558,081021,081625,081825,082214,082416,082638,082837,083204,083342,084526,090217
8,MZ3978-0,073830,073915,074104,074125,074147,074230,074241,074325,074409,074514,074620,074736,074949,075149,075506,075622,075728,075823,075950,080248,080321,080416,080534,080757,080937,081021,081507,081846,082025,082605,082721,082920,083058,083448,083606,084643,090205
9,MZ3825-0,074831,074927,075033,075105,075127,075200,075222,075255,075338,075506,075611,075728,075907,080036,080343,080427,080652,080736,080959,081245,081445,081551,081730,081941,082225,082319,082754,083109,083258,083617,083755,084039,084313,084548,084857,090227,091338
10,MZ3987-0,075801,075855,080014,080058,080142,080215,080237,080310,080332,080449,080534,080703,080904,081053,081445,081625,081741,081803,081941,082247,082437,082543,082826,083025,083331,083342,083901,084324,084621,085141,085257,085438,085616,085837,090015,091032,092232
11,MX1213-0,,080841,081021,081043,081104,081137,081200,081245,081307,081456,081551,081708,081835,082036,082416,082616,082721,082754,082953,083226,083353,083606,083850,084144,084441,084515,085035,085341,085638,090015,090144,090451,090702,091105,091232,091905,092857
12,MZ4228-0,081846,082003,082141,082225,082247,082330,082405,082448,082532,082648,082743,082837,083142,083320,083650,083828,084100,084144,084335,084716,085002,085119,085416,085659,085848,085910,090354,090808,091159,091600,091716,091854,092010,092316,092423,092550,093341
13,MZ4072-1,082710,082826,083015,083036,083120,083153,083215,083258,083342,083459,083555,083712,083901,084111,084418,084621,084727,084812,085119,085532,085710,085815,090015,090144,090322,090354,090904,091232,091422,091810,091916,092054,092222,092445,092645,092803,093625
14,MZ3556-0,083701,083806,083922,083955,084017,084049,084111,084206,084302,084452,084548,084654,084919,085130,085459,085616,085859,085943,090205,090534,090629,090713,090841,091000,091159,091305,091749,092032,092254,092728,092857,093119,093458,093919,094047,094236,094615
15,MW5936-0,084441,084526,084716,084749,084824,084857,084940,085046,085141,085319,085438,085554,085743,085953,090344,090451,090651,090746,090937,091159,091305,091422,091654,091905,092105,092211,092645,093046,093248,093814,094003,094309,094554,094953,095131,095311,095826
16,MZ3956-1,084846,085319,085459,085532,085554,085638,085710,085805,085910,090026,090133,090238,090428,090651,090948,091054,091305,091400,091633,092010,092116,092211,092412,092601,092717,092750,093226,093520,093847,094510,094637,094921,095216,095626,095731,095826,100341
17,MX1197-0,090249,090300,090428,090451,090523,090545,090618,090651,090735,090841,090937,091021,091305,091444,091738,091832,092105,092138,092412,092634,092728,092803,093108,093309,093437,093520,094014,094320,094615,095659,095931,100309,100541,100931,101109,101204,101659
