,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070111,070451,070734,070936,071125,071230,071409,071453,071620,071726,071820,071959,072106,072233
1,MS2365-0,,,,,,,070111,070228,070356,070512,070556,070629,071114,071325,071537,071715,071841,071926,072117,072200,072327,072400,072516,073034,073257,073531,073710,073815,073943,074300,074405,074555,074733,074959,075105,075506
2,MW2390-0,070840,070958,071052,071208,071431,071537,071852,072022,072244,072400,072433,072516,073012,073257,073531,073637,073804,073921,074049,074154,074333,074405,074544,075116,075400,075636,075826,075925,080042,080336,080431,080558,081314,081709,081919,082440
3,MW2816-0,073034,073213,073308,073415,073604,073742,074027,074143,074227,074322,074405,074501,074959,075211,075411,075603,075720,075815,080020,080137,080304,080409,080609,081052,081359,081647,081847,082048,082226,082407,082502,082620,082759,083105,083351,083657
4,MW2856-0,074700,074817,074915,075021,075200,075244,075603,075742,075826,075925,075958,080053,080503,080703,080852,081052,081303,081412,081540,081709,081857,081941,082154,082631,082916,083116,083318,083445,083646,083951,084140,084319,084606,084816,085123,085535
5,MW3053-0,080725,081220,081326,081456,081719,081825,082215,082321,082418,082653,082843,082949,083613,083940,084202,084406,084544,084639,084849,085006,085219,085313,085502,090021,090326,090725,090903,091019,091208,091431,091621,091737,091905,092032,092159,092337
6,MW3060-0,082407,082514,082620,082748,083043,083200,083518,083729,083834,084057,084308,084406,085452,085725,085926,090104,090337,090431,090620,090714,090830,090903,091019,091526,091810,091926,092043,092159,092232,092348,092516,092642,092758,093053,093231,093444
7,MW3116-0,082715,084246,084344,084439,084650,084934,085241,085357,085430,085524,085736,085820,090348,090630,090819,090925,091052,091208,091420,091515,091621,091737,091916,092348,092632,092904,093042,093148,093326,093455,093625,093752,093930,094215,094335,094618
8,MS1953-1,090514,090630,090714,090808,091030,091157,091431,091536,091632,091854,091926,092010,092642,092926,093137,093253,093455,093550,093730,093836,093941,094036,094204,094651,094934,095218,095312,095429,095606,095744,095912,100050,100206,100535,100713,100936
9,MS2365-1,092958,093126,093231,093337,093614,093752,094131,094309,094441,094702,094756,094828,095334,095628,095912,100028,100228,100344,100513,100608,100713,100756,100936,101419,101735,101925,102103,102240,102334,102502,102618,102734,102901,103123,103250,103416
10,MW2390-1,095450,095639,095744,095838,100007,100144,,100428,100513,100608,100713,100756,101252,101651,101947,102114,102230,102345,102513,102618,102723,102818,102956,103533,103827,104101,104228,104333,104522,104816,104934,105101,105228,105555,110018,110207
11,MW2816-1,100206,100355,100452,100618,100829,100957,101230,101346,101440,101651,101746,101830,102408,102618,102839,103028,103134,103217,103355,103438,103544,103628,103744,104228,104450,104606,104711,104827,105006,105122,105217,105355,105606,105733,110040,110207
12,MW2856-1,102041,102208,102313,102430,102629,102745,103007,103112,103301,103406,103500,103533,104250,104522,104711,104849,104955,105112,105250,105323,105439,105512,105701,110145,110442,110645,110836,111026,111249,111416,111543,111710,111912,112251,112452,112643
13,MW3053-1,104944,105228,105323,105406,105628,105722,110029,110145,110303,110526,110623,110718,111311,111616,111837,112007,112123,112240,112430,112536,112705,112803,112921,113447,113804,114059,114415,114614,114921,115037,115204,115415,120047,120331,120533,120900
14,MW3060-1,110740,110825,110920,111015,111205,111322,111627,111754,111945,112218,112357,112503,113110,113330,113552,113741,113848,113942,114143,114238,114404,114509,114625,115153,115509,115719,115953,120258,120700,120817,121008,121135,121409,121641,121818,122029
15,MW3116-1,110802,112751,112847,112953,113236,113319,113708,113826,114016,114132,,114259,114953,115215,115447,115625,115753,115909,120047,120142,120309,120353,120500,120946,121209,121409,121536,121735,121934,122040,122207,122345,122524,122945,123134,123250
16,MS2365-2,115153,115309,115426,115531,115804,115826,120320,120500,120628,120850,121008,121113,121702,121934,122229,122345,122451,122607,122817,122923,123101,123155,123312,123817,124111,124321,124535,124629,124830,125043,125159,125327,125507,130015,130153,130248
17,MP5823-0,115237,120555,120700,120744,120957,121052,121420,121514,121746,122007,122145,122240,122807,123134,123335,123440,123651,123756,123955,124038,124154,124300,124450,124949,125232,125423,125624,125752,125919,130142,130320,130515,130704,130854,131053,131242
18,MS1953-2,121901,122113,122156,122323,122524,122618,122913,123018,123050,123144,123301,123346,123955,124154,124406,124524,124640,124746,124903,125010,125116,125222,125400,125846,130153,130432,130526,130726,130915,131031,131209,131315,131420,131654,131843,132137
19,MW2816-2,130821,131020,131126,131242,131431,131527,131905,132043,132126,132337,132453,132549,133043,133327,133518,133657,133751,133918,134046,134119,134235,134307,134436,134920,135216,135406,135522,135640,135724,135830,135935,140052,140208,140456,140612,141036
20,MW2390-2,,,,,,,,,,,,,,,,,,,,,,131716,131854,132358,132654,132949,133021,133116,133255,133412,133550,133729,133856,134119,134235,134352
21,MW3053-2,134245,134436,134530,134625,134920,135143,135501,135651,135841,140103,140230,140337,141352,141649,141859,142112,142345,142501,142701,142756,142923,143007,143134,143643,143915,144137,144423,144550,144645,144835,144941,145120,145257,145439,145544,145915
22,MW2856-2,,,,,,,,,,,,,,,,,,,,,135640,135735,135913,140348,140707,140919,141141,141319,141437,141617,141733,141848,142016,142334,142807,143018
23,MW3060-2,140908,141047,141130,141258,141542,141711,141954,142112,142250,142523,142640,142723,144115,144423,144706,144846,145141,145308,145450,145608,145747,145841,150042,150531,150849,151151,151318,151435,151551,151730,151848,152027,152154,152427,152606,152808
