,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
12,MW3430-1,,091203,091334,091545,091840,092146,092304,092358,092610,092715,092857,093003,093108,093449,093851,094041,094124,094231,094337,094515,094610,094727,094811,095149,095222,095445,095603,095720,095920,100016,100100,100206,100229,100302,100409,100715,100917,101117,101202,101315,101359,101527,101636,102015,102238,102438,102806,102922,103039,103252,103409,103453,104057,104345,104556,104713,104829,104935,105114,105219,105358,105452,105630,110126,110435,110625,110805,110911,111100,111341,111436,111604,111753,112122,112229,112346
13,MW2856-1,,093511,093712,093924,094231,094432,094632,094738,095054,095127,095350,095506,095708,100016,100431,100610,100704,100800,100906,101106,101202,101359,101603,101803,101858,102036,102215,102249,102511,102544,102617,102806,102828,102901,103006,103241,103442,103609,103704,103823,103856,104035,104141,104513,104713,104902,105135,105252,105430,105547,105641,105714,110115,110403,110520,110658,110816,110922,111027,111144,111246,111341,111520,112016,112240,112408,112514,112630,112809,112937,113127,113256,113423,113657,113804,114121
14,MW3053-1,,095815,100005,100302,100610,100906,101106,101220,101549,101647,101909,102025,102142,102522,102911,103050,103122,103303,103347,103515,103559,103750,104003,104152,104228,104418,104534,104629,104746,104840,104935,105041,105114,105135,105252,105558,105820,110054,110159,110306,110339,110531,110636,,111005,111213,111614,111710,111848,112005,112049,112133,112536,112820,113054,113234,113401,113507,113624,113719,113837,113931,114059,114545,114829,115041,115242,115358,115537,115653,115801,115929,120057,120430,120558,120726
15,MW3528-1,101814,102204,102449,102649,102806,103101,103325,103431,103715,103801,103928,104035,104141,104534,104935,105124,105230,105336,105430,105547,105641,105914,110137,110403,110458,110647,110816,110911,111049,111122,111213,111308,111341,111414,111542,111848,111954,112229,112335,112441,112525,112725,112831,112948,113212,113351,113646,113804,113931,114153,114323,114406,114829,115124,115325,115453,115632,115750,115929,120035,120141,120239,120356,120904,121212,121413,121541,121720,121911,122050,122303,122453,122715,123035,123141,123321
16,MW2390-2,,104333,104534,104829,105124,105325,105514,105620,105831,105925,110043,110137,110328,110658,111049,111235,111257,111403,111508,111710,111753,111943,112144,112335,112430,112630,112747,112842,113043,113127,113212,113340,113423,113445,113603,113837,114015,114215,114417,114512,114545,114756,114946,115548,115823,115951,120302,120408,120536,120809,120926,120959,121351,121603,121742,121849,122007,122123,122325,122453,122653,122802,122940,123416,123700,123900,124006,124133,124315,124516,124611,124739,124919,125313,125452,125631
17,MS5097-2,,110509,110625,111005,111122,111508,111553,111721,112038,112133,112324,112430,112536,112842,113234,113401,113456,113613,113635,113837,113920,114121,114323,114534,114607,114818,114946,115019,115253,115347,115453,115558,115632,115704,115812,120108,120228,120430,120536,120642,120726,120853,121010,121149,121351,121508,121827,121944,122039,122145,122242,122325,122738,122951,123203,123310,123510,123638,123817,123911,124017,124133,124315,124835,125120,125335,125524,125715,125906,130024,130057,130315,130431,130654,130824,130952
18,MW2780-2,,112853,113137,113423,113708,113953,114204,114406,114734,114840,115019,115135,115336,115739,120130,120312,120408,120536,120642,120842,120937,121212,121435,121636,121709,121849,122007,122050,122303,122358,122442,122548,122620,122802,123002,123332,123532,123839,123933,124050,124123,124242,124348,124706,124835,125014,125251,125419,125557,125704,125855,125950,130442,130643,130846,130941,131130,131220,131409,131442,131632,131739,131939,132438,132743,132955,133134,133303,133453,133559,133739,133918,134109,134323,134513,134652
19,MS2259-2,,115008,115242,115431,115642,115951,120047,120345,,120653,120820,120937,121127,121508,121827,122039,122123,122242,122325,122515,122609,122813,123035,123248,123332,123521,123649,123733,123933,124112,124219,124315,124348,124443,124600,124919,125131,,125419,125546,125631,125844,125950,130203,,,130835,130952,131109,131337,131515,131559,,132333,132522,132638,132806,132900,133101,133145,133358,133442,133610,134109,134407,134703,134747,134914,135103,135304,135454,135632,135939,140237,140404,140605
20,MW3430-2,,121138,121435,121709,122018,122347,122504,122908,123321,123427,123616,123711,123817,124208,124611,124750,124835,124952,125120,125302,125346,125546,125812,130013,130035,130230,130326,130420,130559,130643,130728,130835,130908,130941,131119,131442,131643,131855,131950,132120,132215,132344,132449,132806,133028,133156,133504,133621,133716,133940,134047,134131,134608,134903,135042,135209,135326,135421,135548,135705,135833,135939,140109,140627,140933,141228,141440,141546,141747,141905,141959,142116,142244,142634,142908,143024
21,MW2856-2,,123310,123554,123806,123955,124253,124549,124952,125346,130230,130621,130750,130824,131152,131548,131716,131750,131855,131928,132131,132227,132438,132700,132911,132944,133123,133219,133303,133431,133504,133548,133716,133728,133801,133856,134142,134334,134524,134641,134725,134757,134958,135103,135432,135632,140036,140404,140511,140700,140933,141101,141133,141546,141820,142021,142127,142244,142350,142550,142645,142813,142908,143035,143541,143859,144156,144324,144431,144537,144728,144847,145110,145513,145926,150115,150221
22,MW3053-2,124930,125153,125441,125704,125917,130252,130715,131326,131643,131750,131950,132120,132311,132711,133123,133252,133336,133515,133621,133801,133856,134109,134345,134557,134652,134830,134958,135042,135242,135348,135443,135548,135559,135632,135801,140109,140321,140544,140711,140817,140901,141101,141155,141747,141937,142105,142411,142539,142739,143013,143141,143214,143626,144059,144240,144324,144504,144610,144728,144836,145004,145059,145312,145831,150126,150400,150506,150635,150815,151016,151111,151302,151451,151854,152010,152305
23,MW2390-3,,131537,131750,131950,132238,132511,132711,133112,133336,133442,133548,133643,133801,134142,134513,134652,134736,134841,134947,135136,135231,135432,135716,135906,135939,140215,140354,140500,140616,140711,140744,140839,140911,140944,141050,141429,141546,141725,141831,141916,141948,142138,142306,143141,143425,143615,144037,144156,144240,144504,144621,144654,145121,145334,145535,145652,145809,145948,150126,150244,150411,150517,150646,151133,151440,151715,151831,151949,152137,152316,152516,152633,152835,153239,153545,153829
24,MS5097-3,133431,133632,133739,133856,134025,134356,134608,135009,135337,135421,135527,135705,135917,140237,140627,140817,140911,141017,141101,141250,141334,141546,141758,142010,142043,142222,142506,142623,142824,142857,143013,143057,143141,143308,143509,143837,144016,144134,144251,144431,144504,144803,144920,145026,145216,145334,145641,145747,145915,150031,150137,150233,150731,151005,151218,151324,151619,151726,151915,152021,152116,152232,152422,152952,153355,153650,153818,153946,154157,154324,154452,154653,154929,155331,155531,155732
25,MW2780-3,135559,135928,,,140700,140933,141155,141451,141843,141937,142149,142317,142455,142857,143308,143436,143531,143658,143815,144005,144059,144302,144515,144716,144750,144920,145048,145132,145301,145356,145524,145713,145747,145915,150021,150339,150517,150720,150815,150932,151027,151229,151335,151630,151854,152054,152411,152527,152717,152941,153120,153153,153618,153851,154040,154208,154335,154441,154620,154715,154907,154950,155118,155553,155827,160005,160218,160346,160502,160641,160809,161042,161455,161931,162228,162356
26,MS2259-3,,142032,142328,142550,142835,143141,143257,143626,,144016,144156,144251,144420,144825,145216,145418,145502,145630,145725,145904,150010,150158,150434,150624,150657,150837,151016,151049,151251,151407,151524,151737,151820,151949,152116,152433,152611,,152908,153025,153120,153301,153406,153756,153956,154240,154452,154558,154737,155023,155129,155214,155616,155816,160016,160133,160302,160346,160524,160630,160758,160842,161021,161528,161847,162100,162217,162345,162524,162640,162915,,163255,163816,163944,164102
27,MW3430-3,,143859,144027,144313,144643,144953,145048,145250,145502,145608,145758,145937,150104,150434,150837,150943,151027,151218,151302,151513,151619,151854,152116,152305,152400,152549,152706,152750,152930,153014,153058,153228,153312,153344,153501,153818,153946,154230,154313,154419,154452,154704,154811,155107,155236,155426,155743,155838,155910,160144,160251,160346,160736,160948,161137,161243,161411,161625,161752,161847,162027,162100,162250,163010,163306,163603,163805,163900,164124,164231,164326,164453,164813,165404,165637,165851
28,MW2856-3,150422,150731,151027,151229,151546,152010,152116,152305,152644,152739,152930,153047,153131,153534,153946,154146,154251,154452,154558,154845,154940,155203,155448,155721,155743,155932,160038,160133,160324,160408,160451,160557,160652,160714,160831,161148,161327,161517,161647,161741,161825,162004,162133,162312,162546,162713,163010,163127,163244,163518,163636,163720,164253,164622,164802,164930,165057,165214,165353,165458,165626,165710,165827,170337,170632,170825,171003,171130,171248,171501,171629,171902,172139,172648,172815,173005
29,MW3053-3,152527,152908,153228,153501,153745,154219,154324,154452,154907,155001,155151,155236,155320,155743,160144,160346,160440,160546,160652,160915,161021,161444,161720,161942,162027,162217,162345,162429,162546,162651,162820,163021,163116,163233,163401,163647,163805,163955,164102,164156,164242,164409,164504,164611,164740,165014,165404,165509,165648,165754,165924,165957,170504,170728,170930,171036,171152,171259,171439,171545,171651,171735,171924,172403,172615,172754,172849,173017,173122,173313,173430,173611,174036,174618,174745,175125
30,MW5936-0,,,,154430,154715,155035,155129,155247,155448,155553,155721,155921,155943,160302,160703,160842,160926,161105,161148,161444,161539,161803,162049,162239,162301,162440,162557,162640,162746,162831,162915,163021,163138,163244,163434,163742,163922,164134,164219,164326,164358,164537,164633,165014,165130,165247,165604,165710,165851,165946,170041,170114,170559,170814,170941,171109,171214,171310,171450,171534,171640,171735,171902,172403,172721,172944,173122,173252,173503,173611,173824,173952,174248,174745,174936,175244
31,MW2390-4,154748,155258,155520,155827,160038,160451,160546,160703,161042,161148,161349,161433,161625,162049,162502,162640,162724,162853,162937,163138,163223,163434,163658,163922,163955,164145,164242,164348,164453,164537,164611,164729,164813,164930,165047,165404,165520,165721,165840,165935,170008,170158,170304,170621,170836,170919,171259,171417,171618,171902,172021,172105,172604,172849,173049,173218,173335,173419,173611,173716,173846,173930,174058,174618,174914,175136,175255,175400,175539,175827,180029,180208,180422,181015,181215,181416
32,MW3528-2,,160831,161032,161254,161636,161942,162144,162323,162546,162702,162820,162937,163105,163518,163911,164124,164219,164358,164504,164644,164740,165003,165247,165509,165604,165805,165935,170019,170136,170231,170326,170420,170526,170621,170740,171109,171259,171501,171607,171713,171746,172010,172117,172458,172648,172754,173122,173240,173419,173716,173857,173941,174511,174756,175009,175136,175244,175400,175550,175646,175816,175911,180051,180634,181037,181354,181532,181733,181901,182124,182313,182547,182821,183306,183517,183636
33,MS5097-4,,162440,162640,162820,163043,163412,163540,163720,163900,163955,164145,164304,164432,164750,165130,165331,165415,165626,165710,165902,165957,170304,170559,170751,170825,170952,171058,171130,171236,171321,171406,171556,171640,171818,171924,172150,172330,172615,172721,172826,172922,173133,173240,173622,173740,173824,174215,174321,174427,174713,174852,174958,175422,175805,180018,180113,180316,180433,180612,180718,180836,180931,181121,181627,181945,182124,182302,182408,182547,182748,182843,183032,183411,183942,184135,184337
34,MW5645-0,,163754,163944,164134,164420,164729,164919,165047,165320,165415,165520,165648,165840,170220,170610,170751,170836,170952,171058,171332,171417,171607,171818,172032,172117,172319,172531,172615,172721,172804,172900,172955,173038,173218,173335,173622,173813,174014,174119,174226,174321,174511,174639,174914,175147,175244,175550,175646,175827,180102,180243,180327,180836,181048,181310,181416,181711,181806,181934,182051,182218,182324,182514,183032,183339,183550,183731,183836,184102,184219,184410,184516,184643,185331,185520,185649
35,MW2780-4,165331,165626,165840,170103,170515,170857,170952,171130,171321,171428,171629,171746,171937,172319,172721,172838,172911,173038,173111,173303,173357,173611,173908,174119,174141,174310,174511,174607,174745,174841,174958,175147,175222,175306,175411,175731,175911,180135,180219,180316,180400,180517,180612,180920,181110,181226,181616,181721,181839,182113,182252,182335,182821,183010,183222,183400,183528,183625,183804,183920,184029,184124,184326,184825,185120,185320,185425,185616,185711,185817,185944,190122,190228,190545,190734,191028
36,MS2259-4,,172021,172246,172436,172933,173207,173357,173537,173654,173705,173846,173952,174152,174511,174903,175041,175158,175244,175338,175539,175635,175922,180051,180305,180338,180528,180612,180656,180814,180909,180942,181131,181215,181259,181416,181711,181850,182124,182146,182240,182335,182430,182558,182704,182843,182905,183244,183400,183433,183708,183825,183858,,184538,184716,184825,184941,185036,185152,185247,185342,185436,185627,190239,190650,190923,191101,191156,191334,191619,191714,,192053,,192516,192729
37,MW3430-4,173952,174141,174342,174618,174841,175158,175422,175602,175849,175933,180135,180208,180349,180707,181059,181204,181248,181405,181459,181700,181745,182018,182240,182430,182503,182631,182748,182821,182927,183010,183116,183211,183255,183411,183528,183825,184018,184219,184304,184348,184421,184549,184643,184920,185109,185203,185436,185520,185616,185900,190049,190122,190629,190839,191028,191123,191218,191302,191429,191513,191630,191725,191831,192304,192621,192836,192941,193047,193215,193320,193448,193553,193711,193850,193945,194134
38,MW2856-4,,180316,180455,180718,181121,181416,181616,181806,182102,182207,182335,182430,182525,182916,183306,183455,183539,183647,183741,183931,184029,184348,184705,184920,184941,185131,185258,185425,185531,185616,185711,185806,185827,185911,190027,190356,190618,190806,190901,191006,191039,191251,191356,191535,191747,191842,192126,192253,192421,192527,192654,192740,193248,193458,193700,193817,193945,194051,194240,194357,194515,194609,194726,195212,195506,195732,195943,200049,200217,200334,200441,200558,200726,200948,201137,201254
39,MW5936-1,,182704,182832,183043,183306,183444,183636,184007,184421,184516,184716,184814,184931,185320,185711,185827,185900,190016,190100,190312,190356,190556,190912,191112,191145,191334,191440,191535,191725,191758,191842,191958,192042,192221,192337,192705,192857,193003,193109,193226,193258,193426,193520,193850,194040,194123,194442,194548,194631,194904,195010,195054,195528,195754,195932,200038,200143,200228,200345,200452,200620,200715,200842,201337,201621,201823,201929,202108,202152,202247,202341,202459,202615,202850,202945,203050
40,MW3053-4,184007,185036,185342,185520,185922,190239,190334,190440,190723,190850,191101,191156,191345,191714,192115,192253,192326,192443,192538,192716,192803,193025,193226,193448,193509,193650,193807,193912,194123,194240,194313,194420,194442,194609,194759,195149,195306,195528,195615,195732,195816,195943,200049,200154,200419,200547,200842,200948,201104,201337,201526,201610,202130,202403,202542,202649,202754,202901,203050,203145,203302,203407,203558,204053,204348,204611,204740,204847,205058,205214,205320,205509,205626,205827,205943,210100
41,MW2390-5,191240,191714,191926,192115,192432,192716,192931,193036,193248,193342,193509,193553,193722,194051,194442,194620,194653,194832,194915,195105,195200,195339,195550,195805,195859,200038,200154,200301,200514,200609,200715,200831,200926,200959,201115,201421,201548,,201918,202014,202035,202214,202309,202638,202754,202839,203112,203207,203324,203558,203652,203736,204210,204506,204644,204751,204920,205025,205225,205258,205404,205448,205637,210145,210453,210653,210759,210904,211126,211350,211517,211625,211743,211932,212100,212228
42,MS5097-5,,194145,194324,194515,194810,195149,195255,195434,195615,195721,195859,195943,200027,200345,200726,200904,200959,201126,201232,201359,201443,201632,201834,202035,202119,202258,202414,202459,202604,202700,202743,202901,202956,203039,203134,203430,203609,203820,203852,203958,204053,204210,204316,204655,204836,205004,205331,205437,205542,205816,205943,210016,210453,210653,210842,210948,211137,211233,211444,211550,211658,211816,211943,212440,212736,212915,213043,213221,213348,213643,213832,213949,214149,214329,214436,214625
43,MW5645-1,,200038,200205,200408,200514,200747,200842,200959,201305,201410,201537,201632,201801,202141,202542,202700,202743,202912,203006,203145,203229,203407,203652,203903,203936,204126,204221,204305,204506,204611,204706,204751,204836,205015,205131,205437,205615,205753,205900,210006,210049,210207,210335,210704,210842,211020,211305,211422,211625,211849,212016,212100,212546,212747,212926,213053,213159,213315,213453,213621,213738,213843,214022,214531,214847,215109,215259,215427,215616,215805,215911,220028,220218,220431,220548,220729
44,MW2780-5,,202236,202459,202649,202850,203050,203324,203441,203641,203820,203947,204053,204210,204611,205004,205131,205214,205342,205437,205626,205659,205849,210122,210324,210356,210525,210631,210715,210904,210948,211020,211159,211233,211327,211433,211731,211921,212100,212206,212312,212345,212451,212546,212904,213137,213221,213559,213716,213843,214117,214256,214351,214804,214953,215131,215226,215332,215438,215627,215722,215849,215955,220134,220633,220940,221119,221308,221437,221638,221922,222049,222216,222335,222515,222715,222842
45,MS2259-5,204031,204158,204411,204506,204751,205131,205203,205404,205553,205626,205921,210006,210156,210558,211020,211126,211211,211305,211400,211539,211636,211900,212100,212250,212323,212451,212608,212651,212820,212915,212948,213043,213126,213304,213410,213643,213938,,214128,214235,214307,214425,214531,214953,215131,,215500,215554,215722,215955,220112,220207,220655,220835,221035,221203,221330,221437,221616,221700,221816,221922,222038,222537,222853,223115,223232,223349,223516,223834,223940,224048,224121,224408,224619,224736
46,MW3430-5,205804,210006,210240,210409,210547,210715,210915,211020,211327,211400,211539,211625,211805,212111,212502,212608,212641,212747,212820,213021,213043,213221,213453,213654,213759,213927,214044,214138,214246,214340,214414,214531,214625,214647,214753,215059,215215,215416,215521,215627,215722,215816,215911,220028,220207,220325,220559,220706,220835,221056,221257,221341,221733,221911,222049,222143,222240,222335,222526,222620,222737,222820,222948,223433,223705,223940,224110,224216,224324,224503,224536,224641,224747,225042,225147,225304
47,MW3053-5,210133,212133,212301,212502,212702,212926,213221,213348,213610,213705,213832,214033,214235,214647,215121,215248,215332,215500,215543,215722,215805,215955,220229,220453,220537,220717,220846,220940,221140,221257,221341,221532,221616,221755,221900,222132,222313,222453,222559,222715,222810,222915,223020,223327,223454,223611,223907,224014,224205,224441,224547,224630,225031,225304,225442,225548,225643,225716,225854,230000,230055,230150,230245,230719,231004,231120,231226,231321,231500,231543,231634,231751,231857,232131,232321,232405
48,MW2390-6,213759,214011,214246,214458,214625,214909,215015,215059,215310,215416,215554,215649,215838,220251,220655,220813,220835,220940,221046,221213,221308,221532,221733,221943,222016,222154,222251,222346,222537,222620,222715,222831,222915,223053,223210,223538,223716,223907,224014,224132,224205,224313,224430,224725,224947,225125,225410,225515,225705,225800,225905,225949,230424,230646,230836,230920,231015,231059,231226,231332,231438,231511,231634,232142,232427,232648,232754,232900,232943,233027,233240,,,,,
49,MS5097-6,,220251,220610,220740,220951,221426,221733,222005,222251,222346,222515,222620,222820,223232,223654,223824,223845,224003,224059,224240,224335,224536,224736,224958,225031,225158,225315,225420,225515,225548,225621,225643,225738,225800,225905,230223,230424,230646,230730,230825,230858,231004,231109,231533,231706,231802,232109,232226,232321,232543,232648,232721,233154,,,,,,,,,,,,,,,,,,,,,,,
50,MW5645-2,222335,222631,222820,223020,223327,223622,223845,224143,224514,224609,224736,224820,224852,225253,225632,225749,225811,225916,230000,230150,230223,230436,230625,230825,230858,231037,231153,231237,231405,231438,231522,231706,231751,231813,231930,232226,232416,232554,232637,232732,232805,232911,233016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MW2780-6,224014,224252,224525,224641,224841,225221,225432,225537,225800,225905,230055,230150,230307,230625,230953,231120,231142,231310,231416,231543,231634,231846,232014,232215,232248,232416,232521,232605,232754,232827,232911,233005,233100,233132,233240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS2259-6,,230541,230646,230909,231026,231416,231621,231751,232036,232131,232321,232437,232637,232954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,MW3430-6,232954,233110,233205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
