,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MW2856-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070132,070450,070713,070923,071018,071146,071241
1,MW3053-0,,,,,,,,,,,,,,,,070108,070154,070300,070355,070512,070556,070745,070945,071208,071347,071430,071535,071713,071818,072008,072041,072135,072240,072313,072346,072503,072758,072959,073137,073222,073350,073433
2,MW5346-0,,,,,070108,070322,070428,070523,070702,070745,070850,071018,071219,071535,071924,072041,072113,072218,072302,072430,072452,072642,072905,073105,073222,073317,073422,073549,073655,073832,073916,074021,074137,074158,074231,074336,074631,074810,074926,075021,075159,075221
3,MS2259-0,070108,071419,071546,071757,072041,072408,072441,072558,072736,072832,073010,073116,073137,073455,073854,074010,074043,074158,074242,074420,074453,074620,074904,075105,075137,075221,075316,075422,075517,075720,075754,075827,075943,080016,080049,080204,080530,080719,,080952,081057,081130
4,MW5645-0,073622,074620,074820,074959,075221,075603,075731,075827,075943,080038,080226,080259,080331,080657,081057,081236,081319,081447,081542,081719,081803,081953,082203,082446,082603,082647,082803,082930,083035,083235,083319,083414,083541,083636,083709,083825,084143,084259,084510,084615,084731,084826
5,MS1935-0,,,,,,,,073959,074158,074242,074431,074515,074620,074915,075254,075422,075506,075625,075647,075827,075911,080110,080310,080530,080646,080730,080835,081014,081108,081225,081258,081352,081425,081509,081614,081909,082225,082508,082647,082752,082919,083014
6,MS2365-0,080237,080530,080730,080919,081141,081425,081509,081614,081730,081825,081931,082004,082109,082414,082825,082930,082952,083057,083214,083257,083341,083519,083709,083920,084016,084048,084132,084321,084426,084542,084626,084659,084753,084815,084847,084953,085309,085404,085614,085720,085814,085846
7,MW2390-0,080436,082131,082414,082552,082730,082952,083203,083330,083541,083636,083731,083825,084016,084343,084721,084847,084932,085048,085120,085236,085320,085519,085730,085941,090035,090119,090214,090331,090415,090615,090710,090743,090826,090859,091015,,091259,091405,091605,091700,091816,091900
8,MW2856-1,,083953,084226,084354,084542,084804,084858,084953,085142,085226,085404,085436,085625,085930,090258,090459,090532,090648,090732,090931,091004,091131,091342,091553,091627,091722,091816,091943,092027,092143,092227,092322,092407,092450,092512,092617,092921,093131,093320,093425,093530,093552
9,MW3053-1,,090320,090532,090732,090942,091227,091459,091605,091838,091922,092121,092154,092238,092555,092932,093048,093131,093226,093320,093447,093530,093720,093953,094142,094237,094320,094426,094604,094659,094910,094943,095016,095153,095216,095249,095355,095732,095848,100132,100226,100342,100425
10,MW5346-1,,092132,092343,092606,092859,093237,093342,093458,093658,093753,093931,094036,094204,094542,094932,095059,095132,095311,095405,095532,095616,095754,100110,100258,100403,100447,100604,100720,100752,100941,101013,101056,101235,101307,101445,101539,101835,101952,102141,102235,102341,102414
11,MS2259-1,,093953,094247,094458,094804,095142,095216,095355,095521,095616,095826,095942,100027,100414,100803,100930,101013,101129,101224,101340,101445,101624,101908,102119,102152,102235,102425,102508,102541,102814,102908,102941,103057,103129,103214,103319,103614,103835,,104224,104329,104403
12,MS1935-1,,095837,100059,100320,100731,101129,101329,101456,101741,101846,102057,,,102541,102930,103046,103140,103330,103341,103552,103646,103846,104118,104340,104425,104520,104616,104817,104849,105059,105154,105355,105522,105544,105606,105721,110038,110217,110417,110522,110628,110723
13,MW3116-0,,102235,102457,102752,102930,103341,103624,103751,103930,104046,104235,104329,104605,104944,105334,105500,105554,105721,105816,110016,110143,110449,110701,110901,110933,111028,111154,111332,111427,111648,111753,111909,111942,112025,112058,112225,112509,112647,112919,113003,113108,113152
14,MW5645-1,,104403,104700,104933,105049,105345,105616,105859,110250,110427,110628,110828,111049,111510,111931,112130,112225,112414,112509,112709,112836,113130,113414,113637,113721,113816,113910,114037,114132,114320,114404,114501,114555,114639,114755,114912,115227,115426,115625,115730,115835,115919
15,MS2365-1,,110522,110701,110901,111205,111553,111815,112004,112214,112330,112458,112625,112658,113014,113403,113530,113626,113743,113910,114016,114059,114404,114617,114817,114912,115006,115111,115238,115321,115437,115531,115614,115708,115730,115814,115919,120202,120329,120435,120551,120646,120731
16,MW2390-1,,112141,112341,112614,112919,113214,113508,113659,114110,114132,114310,114426,114639,115006,115405,115542,115625,115741,115846,120035,120119,120340,,,,,,,121335,121504,121548,121632,121726,121832,121948,122104,122526,122737,122843,123020,123115,123158
17,MW2856-2,,114258,114534,114755,115216,115625,115835,120108,120518,120635,120806,120901,120933,121302,121643,121810,121853,122031,122115,122252,122336,122559,122843,123031,123104,123147,123252,123441,123546,123852,123925,124041,124148,124210,124231,124359,124643,124811,125023,125139,125245,125318
18,MW3053-2,120235,120424,120731,120955,121207,121504,121715,122147,122726,122843,123031,123126,123303,123714,124054,124231,124326,124421,124549,124749,124906,125139,125401,125612,125656,125741,125836,130003,130113,130325,130421,130526,130642,130715,130821,130937,131336,131431,131652,131757,131913,132007
19,MW5346-2,121959,122314,122621,122810,123115,123452,123819,124221,124727,124833,125011,125045,125235,125633,130029,130146,130230,130347,130454,130653,130853,131126,131420,131630,131713,131757,131851,132112,132156,132356,132451,132555,132650,132744,132851,132956,133313,133418,133618,133807,133912,134007
20,MS2259-2,,124210,124421,124622,124855,125340,125707,130135,130526,130621,130821,130958,131220,131536,131923,132102,132207,,,132722,132807,133018,133251,133451,133545,133640,133745,133912,133956,134112,134155,134300,134355,134439,134533,134701,134944,135049,,135332,135448,135555
21,MW3116-1,,125803,130014,130146,130347,130704,130904,131358,131735,131840,132018,132134,132240,132606,133007,133145,133229,133345,133451,133712,133818,134050,134300,134511,134605,134651,134734,135006,135049,135205,135354,135543,135641,135724,135840,135947,140337,140514,140746,140820,140928,141001
22,MW5645-2,131325,132156,132407,132617,132945,133324,133723,134134,134533,134616,134756,134850,135017,135437,135913,140115,140158,140337,140442,140713,140820,141105,141327,141539,141635,141730,141835,142057,142141,142330,142436,142530,142635,142719,142836,143004,143258,143426,143637,143721,143839,143923
23,MS2365-2,,133807,134050,134228,134417,135006,135343,135925,140158,140253,140431,140525,140536,140916,141327,141455,141550,141646,141751,141940,142057,142403,142603,142751,142825,142931,143025,143204,143258,143447,143531,143626,143743,143817,143945,144103,144409,144621,144727,144918,145013,145045
24,MW2390-2,,135947,140231,140514,140820,141211,141517,141940,142352,142446,142657,142825,142942,143404,143817,144052,144136,144314,144358,144559,144705,144940,145225,145425,145508,145552,145719,150025,150142,150309,150403,150447,150603,150635,150752,151118,152025,152141,152352,152509,152616,152712
25,MW2856-3,,142057,142330,142541,142942,143414,143721,144114,144336,144526,144705,144846,145045,145457,150131,150320,150425,150635,150741,151013,151140,151614,151919,152141,152236,152341,152509,152934,153028,153230,153324,153430,153558,153642,153810,154210,154822,154951,155150,155351,155457,155603
26,MW3053-3,144041,144220,144453,144716,144918,145235,145541,150003,150142,150331,150519,150635,150814,151236,151647,151835,151930,152119,152236,152542,152701,153028,153241,153452,153536,153620,153759,154032,154148,154411,154527,154655,154844,154906,155045,155529,160236,160420,160609,160714,160811,160937
27,MW5346-3,145847,150331,150613,150824,151046,151447,151857,152341,152807,152923,153050,153157,153408,153842,154315,154549,154633,154811,154906,155202,155246,155814,160058,160314,160409,160504,160620,160811,160905,161148,161242,161412,161506,161602,161646,162120,162710,162828,162943,163102,163229,163251
28,MS2259-3,,152236,152531,152755,153146,153704,153937,154359,154600,154706,154906,155012,155128,155518,160025,160142,160225,160409,160453,160725,160915,161329,161635,161856,161940,162036,162215,162321,162426,162637,162721,162828,162943,163040,163145,163524,163850,164217,,164312,164440,164523
29,MS1935-2,,153831,,154337,154706,155118,,155540,155658,155742,160003,160058,160336,160800,161159,161423,161517,161718,161751,161951,162036,162342,162604,162828,162922,163029,163134,163334,163407,163618,163723,163818,163912,163956,164112,164333,164653,164810,164926,165009,165052,165136
