,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070117,070212
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,070105,070149,070423,070517,070633,070738,070843,070937,071020,071052,071125,071147,071243,071337
2,MZ3825-0,,,,,,,,,,,,,,,,070105,070117,070255,070402,070456,070622,070654,070738,070904,071232,071420,071536,071641,071746,071924,072029,072101,072144,072206,072239,072300,072427,072510
3,MW5936-0,,,,,,,,,070105,070255,070423,070926,070958,071042,071210,071316,071359,071609,071724,071840,071934,072007,072029,072206,072553,072720,072940,073045,073139,073256,073350,073444,073527,073548,073631,073653,073757,073852
4,MZ3978-0,070105,070233,070456,070611,070843,071210,071305,071359,071547,071735,071840,072405,072459,072604,072731,072836,072929,073202,073245,073401,073538,073621,073704,073841,074155,074354,074541,074646,074803,074846,075001,075055,075201,075222,075316,075340,075506,075600
5,MZ3987-0,071243,071316,071536,071735,071924,072206,,072405,072510,072742,072929,073433,073527,073653,073808,073903,073957,074228,074321,074437,074552,074646,074718,074918,075305,075434,075632,075820,075904,080021,080125,080209,080302,080324,080356,080440,080618,080701
6,MZ4072-0,072155,072604,072731,072836,073117,073516,073704,073808,074051,074238,074343,074846,074940,075044,075201,075254,075340,075539,075632,075759,075947,080010,080031,080158,080513,080628,080828,080944,081100,081204,081320,081352,081435,081457,081551,081635,081740,081823
7,MZ4228-0,073808,073852,074029,074206,074343,074929,075055,075201,075402,075632,075810,080335,080502,080618,080711,080817,080901,081121,081226,081403,081540,081624,081656,081834,082137,082252,082534,082638,082743,082921,083014,083047,083130,083214,083246,083308,083434,083456
8,MW5853-0,074603,075149,075305,075445,075622,075853,080042,080147,080335,080513,080628,081132,081237,081331,081508,081613,081718,081938,082032,082220,082346,082408,082440,082617,082932,083047,083308,083413,083507,083719,083824,083857,083940,084025,084057,084130,084235,084318
9,MZ3556-0,080053,080241,080419,080639,080839,081204,081320,081425,081624,081917,082043,082544,082649,082754,082910,083014,083057,083246,083351,083456,083550,083635,083708,083846,084130,084318,084506,084610,084726,084853,084958,085041,085135,085210,085314,085336,085513,085607
10,MZ3559-0,080733,081320,081446,081707,081906,082231,082325,082440,082555,082754,082910,083351,083445,083550,083708,083802,083907,084108,084151,084339,084423,084455,084610,084736,085124,085231,085408,085451,085607,085651,085734,085806,085901,085934,090028,090050,090206,090300
11,MZ3734-1,082137,082231,082544,082721,082848,083119,083225,083340,083539,083813,083940,084433,084527,084621,084810,084853,084947,085210,085303,085419,085545,085607,085651,085755,090112,090300,090459,090604,090709,090825,090930,091013,091045,091118,091213,091246,091423,091507
12,MZ3956-1,083329,083424,083846,084035,084412,084821,084947,085156,085303,085629,085755,090238,090332,090427,090553,090647,090730,090930,091034,091202,091340,091423,091445,091635,091918,092046,092255,092340,092413,092601,092706,092749,092833,092906,092949,093010,093137,093222
13,MZ3825-1,084318,084401,084621,084821,085009,085419,085513,085640,085755,090039,090206,090647,090752,090846,091002,091056,091150,091351,091445,091550,091740,091751,091824,091928,092212,092316,092445,092539,092623,092749,092855,092927,093010,093032,093115,093137,093243,093316
14,MX1197-0,085408,085712,085851,090133,090249,090636,090730,090836,091056,091329,091434,091928,092024,092129,092255,092350,092456,092706,092812,092917,093010,093043,093115,093222,093525,093642,093840,093956,094051,094123,094238,094311,094343,094415,094509,094541,094656,094750
15,MW5936-1,090448,090521,090752,091034,091129,091412,091602,091708,091824,092118,092255,092749,092844,093000,093148,093254,093337,093525,093620,093725,093746,093829,093851,094018,094322,094458,094656,094803,094857,094929,095055,095128,095149,095211,095305,095326,095453,095558
16,MZ3978-1,091307,091340,091740,092002,092201,092601,092738,092917,093137,093359,093514,093956,094051,094155,094311,094415,094531,094718,094813,094940,095044,095128,095305,095421,095713,095839,100048,100142,100259,100446,100540,100613,100656,100728,100811,100833,100948,101031
17,MW5943-0,092456,094531,094718,094940,095149,095453,095724,095839,100059,100320,100425,100926,101020,101125,101256,101400,101505,101654,101801,101928,102035,102119,102151,102318,102634,102824,103055,103200,103317,103350,103506,103538,103621,103643,103726,103748,103914,103946
18,MZ3987-1,092507,092644,092855,093054,093453,093902,094144,094322,094552,094824,094940,095421,095515,095631,095746,095850,095944,100227,100320,100436,100540,100623,100656,100800,101245,101400,101622,101738,101834,102035,102140,102235,102246,102308,102340,102424,102551,102634
