,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070217,070240
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070121,070229,070324,070357,070504,070559,070632,070654,070738,070802,070919,071014
2,MZ3825-0,,,,,,,,,,,,,,,,,070107,070143,070240,070335,070431,070453,070537,070654,070941,071109,071239,071346,071451,071513,071607,071651,071714,071741,071803,071824,071929,072014
3,MZ3978-0,,,,,,,,,,,,070107,070154,070251,070346,070442,070526,070813,070908,071036,071204,071251,071335,071451,071803,072003,072216,072326,072410,072444,072553,072625,072647,072709,072752,072814,072952,073035
4,MZ4228-0,,,,,,,,,070107,070324,070431,070941,071014,071109,071227,071335,071430,071724,071813,071929,072014,072058,072152,072304,072636,072741,072919,073024,073119,073203,073311,073343,073427,073449,073543,073606,073744,073828
5,MW3496-0,,,,,070107,070302,070357,070515,070632,070857,071025,071535,071640,071741,071908,072003,072109,072348,072444,072604,072720,072752,072825,072952,073321,073449,073701,073755,073900,073944,074101,074155,074218,074241,074336,074420,074525,074558
6,MZ4072-0,,070107,070251,070409,070526,070846,070941,071036,071215,071513,071651,072152,072241,072359,072531,072625,072720,072930,073014,073141,073300,073343,073438,073554,073838,073944,074134,074336,074442,074525,074620,074703,074736,074758,074853,074914,075021,075043
7,MX1105-0,070548,071335,071524,071651,071908,072304,072348,072444,072720,072941,073108,073606,073650,073755,073922,074040,074145,074409,074525,074641,074747,074830,074853,075021,075350,075513,075712,075807,075912,080006,080122,080205,080311,080406,080417,080450,080619,080735
8,MZ3740-0,070715,070908,071131,071303,071408,071651,071752,071835,072003,072152,072315,072814,072909,073014,073141,073237,073311,073606,073701,073817,073955,074028,074112,074218,074536,074725,074842,074947,075105,075148,075245,075318,075412,075435,075523,075545,075651,075745
9,MW5936-0,070824,072814,073035,073215,073321,073554,073744,073849,074028,074230,074336,074914,075010,075054,075212,075318,075412,075607,075701,075828,075933,080017,080049,080155,080501,080702,080825,080932,081038,081110,081219,081252,081326,081337,081432,081454,081603,081647
10,MX1197-0,072003,072152,072410,072625,072803,073237,073354,073511,073639,073838,073944,074453,074547,074641,074808,074903,074958,075159,075256,075401,075545,075618,075701,075807,080100,080322,080513,080630,080746,080825,080932,081016,081110,081132,081230,081303,081421,081504
11,MW5898-0,072326,073237,073405,073554,073650,073911,074006,074050,074241,074431,074547,075105,075159,075256,075412,075513,075545,075828,075923,080049,080133,080217,080300,080406,080651,080825,081016,081132,081241,081326,081421,081454,081527,081550,081625,081647,081804,081850
