,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
65,AA7322-5,183756,184008,184240,184454,184643,184748,184916,185116,185159,185727,190032,191635,191918,192151,192256,192340,192457,193046
66,AA7488-5,,184833,185105,185234,185401,185433,185611,185832,185937,190421,190738,192413,192708,193057,193214,193332,193500,194026
67,AA6952-5,,,,,,,,,,185223,185401,191457,,192014,192119,192213,192307,193035
68,AA7149-5,185959,190359,190654,190844,190951,191035,191308,191424,191508,192057,192235,193554,193838,194058,194204,194309,194352,194835
69,AA7492-6,192751,193035,193405,193627,193827,194109,194120,194225,194330,194846,195117,200425,200718,201056,201213,201329,201424,201803
70,AA7706-2,,,,,,,,,,,,194728,195013,195246,195402,195551,195721,200237
71,AA7637-6,195351,195551,195849,200121,200226,200331,200519,200646,200729,201224,201435,202910,203214,203424,203540,203647,203754,204135
72,AA7248-2,201246,,201741,201940,202036,202143,202259,202437,202542,,203308,204352,204730,204929,205034,205118,205202,205456
73,AA7440-6,201647,,202108,202248,202404,202437,202603,202708,202754,203257,203413,204636,204929,205150,205308,205351,205445,205729
74,AA7173-5,203529,203613,203910,204135,204308,204352,204519,204614,204646,205140,205351,210623,210824,211023,211150,211308,211403,211826
75,AA6952-6,204929,,205456,205646,205750,205823,205940,210025,210130,210540,210824,212131,,212404,212521,212615,212806,213100
76,AA7488-6,,210918,211225,211330,211508,211603,211848,212016,212110,212615,212923,214029,214354,214532,214637,214744,214838,215122
77,AA7149-6,211658,212131,212404,212615,212755,212828,213006,213111,213206,213639,213746,214849,215111,215226,215332,215426,215531,215920
78,AA7492-7,213555,213746,214040,214311,214416,214459,214744,214911,215005,215604,215848,221153,221403,221614,221730,221846,221951,222351
79,AA7323-6,214849,215143,215447,215615,215754,215826,220027,220133,220238,220805,221049,222246,222457,222656,222802,222918,223055,223318
80,AA7440-7,220604,,220922,221110,221236,221320,221457,221624,221730,222224,222551,223706,223844,224022,224137,224222,224327,224717
81,AA7173-6,222351,,222728,222802,222929,223023,223223,223351,223423,223906,224043,225256,225456,225623,225739,225812,225928,230303
82,AA6952-7,223600,223739,224011,224148,224254,224400,224655,224822,224917,225434,225707,230924,231125,231315,231420,231526,231616,231948
83,AA7488-7,,225456,225728,225950,230056,230139,230252,230421,230526,231018,231325,232416,232622,232812,232923,,,
84,AA7149-7,230526,,231050,231242,231358,231431,231710,231805,231838,232355,232528,,,,,,,
85,AA7492-8,232454,232612,232912,,,,,,,,,,,,,,,
