,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
16,AA7706-1,091651,091946,092240,092430,092536,092608,092736,092821,092904,093502,093724,094700,094944,095112,095217,095334,095428,095639
17,AA7195-0,092651,092842,093136,093302,093429,093502,093630,093724,093807,,094544,095501,,095851,100021,100115,100316,100715
18,AA7248-1,093651,093912,094300,094406,094511,094544,094605,094649,094732,095217,095356,100505,100610,100747,100842,100925,101008,101334
19,AA7149-1,094711,,095239,095334,095450,095523,095723,095840,095925,100410,100715,101758,102040,102251,102407,102512,102650,103041
20,AA7488-2,095639,101041,101408,101557,101714,101747,101946,102040,102124,102618,102913,103911,104205,104321,104427,104521,104637,104952
21,AA7440-2,102251,102629,102924,103041,103157,103241,103356,103450,103523,103944,104100,105214,105456,105648,105755,105901,105955,110259
22,AA7322-2,,,104405,104554,104720,104753,104847,104930,105035,105551,105850,110836,111130,111247,111435,111508,111603,111930
23,AA7530-1,104709,105624,105901,110038,110132,110205,110259,110404,110437,110952,111152,112131,112248,112404,112521,112615,112658,113026
24,AA7706-2,110154,155213,155529,155730,155857,155940,160202,160341,160436,160934,161311,162323,162618,162757,162902,163018,163145,163501
25,AA7195-1,111308,111508,111814,112014,112120,112226,112343,112510,112542,,113309,114602,114729,114846,115035,115108,115140,115646
26,AA7101-2,,113204,113425,113614,113719,113752,113930,114035,114140,114624,114750,115907,120202,120424,120529,120624,120707,121001
27,AA7536-2,,114645,115246,115456,115613,115646,115718,115834,115918,120340,120656,,121939,122202,122257,122435,122602,122951
28,AA7248-2,120308,120646,120857,121001,121128,121224,121308,121424,121456,,122140,123107,,123427,123521,123605,123649,144418
29,AA7149-2,121928,122202,122402,122635,122824,122857,123056,123224,123331,123910,124048,125259,125543,125744,125849,125943,130110,130415
30,AA6952-1,123236,123617,123932,124132,144029,124332,124522,124701,124744,145018,125532,150537,130932,131120,131227,131321,131709,151851
31,AA7488-3,124806,125122,125416,125616,125733,125805,125943,130049,130132,130647,130859,132015,132309,132458,132604,132709,132847,133129
32,AA7440-3,130331,,131004,131131,131237,131310,131354,131521,131615,132121,132248,133352,133646,133751,133846,134024,134140,134413
33,AA7322-3,,,132425,132625,132741,132814,133013,133151,133224,133657,133857,135045,135224,135403,135508,135614,135740,140247
34,AA7101-3,133151,133403,133646,133918,134046,134129,134256,134351,134446,134940,135118,140331,140554,140755,140913,140956,141134,141428
35,AA7536-3,134706,135045,135331,135436,135541,135625,135719,135846,135951,140459,140807,142310,142331,142532,142627,142744,142922,143354
36,AA7149-3,141628,141734,142111,142226,142342,142437,142605,142744,142828,143332,143532,144807,145050,145313,145419,145546,145703,150009
37,AA7488-4,144407,144701,145101,145230,145408,145441,145641,145853,145958,150443,150810,151913,152156,152417,152522,152606,152700,153038
38,AA7440-4,150020,,150454,150715,150820,150915,151052,151346,151430,151945,152312,153458,153741,153940,154047,154203,154330,154718
39,AA7322-4,151524,151829,152156,152355,152533,152606,152827,153121,153153,153625,153919,155107,155319,155424,155551,155635,155719,160057
40,AA7101-4,153005,153238,153520,153720,153846,153919,153951,154058,154152,154729,154919,160024,160140,160309,160425,160530,160614,161123
41,AA7536-4,154214,,,154835,154940,155013,155056,155224,155319,155824,160057,,161438,161649,161745,161839,161956,162429
42,AA7248-3,155951,160258,160457,160709,160850,160934,161144,161723,161829,162418,162629,163639,164005,164143,164310,164405,164449,164900
43,AA7492-0,160425,160647,160923,161217,161355,161449,161627,162344,162429,162924,163218,164227,,,164710,164806,164922,
44,AA7149-4,160945,,161533,161807,161923,161956,162112,162736,162819,163301,163417,164648,164806,164944,,,,
45,AA7195-2,161406,162051,162239,162407,162523,162556,162924,163555,163700,164205,164605,,,,,,,
46,AA7188-0,162301,164154,164438,164616,164710,164806,164954,,,,,,,,,,,
47,AA6952-2,162757,162935,163323,163544,163639,163700,163900,164321,164416,164849,,,,,,,,
48,AA7488-5,,164944,,,,,,,,,,,,,,,,
