,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070148
1,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070126,070242,070443,070527,070716,071021
2,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,070103,070115,070137,070621,070810,070905,071159,071336,071557,071713,072039,072122,072226,072519
3,MW5853-0,,,,,,,,,,,,,,070103,070148,070242,070337,070410,070621,070821,070905,070927,071032,071148,071314,071336,071829,072039,072143,072447,072551,072835,073037,073248,073416,073459,073755
4,MZ3556-0,070103,070148,070315,070359,070421,070505,070527,070610,070705,070821,070905,071000,071159,071242,071557,071746,072006,072039,072216,072530,072624,072707,072813,072953,073120,073205,073639,073911,074018,074250,074417,074534,074806,075101,075206,075322,075618
5,MZ3559-0,070610,070821,070949,071010,071032,071105,071126,071159,071231,071347,071441,071525,071746,071818,072205,072320,072425,072447,072646,072858,072931,073015,073131,073259,073416,073510,073922,074123,074301,074501,074628,074806,075028,075417,075544,075651,080218
6,MZ3734-0,071619,071756,071945,072017,072039,072111,072132,072216,072237,072342,072447,072541,072813,072835,073216,073416,073521,073555,073712,074018,074050,074145,074301,074428,074534,074606,075028,075344,075439,075651,075818,075924,080102,080450,080629,080756,081101
7,MX1135-0,,072953,073120,073153,073216,073238,073310,073343,073416,073521,073617,073723,073828,074018,074301,074417,074523,074606,074733,074944,075039,075133,075239,075355,075500,075522,075956,080156,080301,080546,080712,080901,081101,081438,081555,081805,082110
8,MW5964-0,,074134,074239,074301,074333,074407,074417,074450,074534,074650,074733,074838,075006,075206,075439,075618,075713,075734,075902,080145,080218,080301,080407,080535,080651,080734,081133,081417,081522,081754,081910,082110,082309,082530,082657,082909,083414
9,MZ3956-0,075217,075355,075555,075629,075651,075723,075745,075829,075913,080040,080145,080301,080428,080640,080945,081017,081300,081355,081522,081848,081932,082016,082204,082331,082458,082541,083025,083309,083446,083656,083855,084119,084246,084646,084803,084909,085544
10,MZ3978-0,080618,080712,080851,080934,081007,081050,081112,081155,081238,081355,081500,081606,081827,081943,082237,082425,082657,082718,082834,083057,083141,083236,083424,083602,083729,083812,084552,084741,084922,085427,085533,085734,090005,090416,090521,090605,091131
11,MZ3987-1,081606,081754,081859,081921,081953,082027,082048,082154,082226,082320,082414,082530,082707,082847,083108,083225,083446,083540,083750,084057,084130,084224,084435,084552,084730,084825,085249,085544,085723,090320,090416,090533,090638,090848,091026,091109,091629
