,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070123
1,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070306,070402,070456,070529,070644,070738,070833,070916,070949,071010,071137,071220
2,MW5964-0,,,,,,,,,,,,,,,,070110,070123,070328,070424,070529,070655,070727,070811,070938,071252,071440,071618,071712,071817,071900,072005,072038,072121,072143,072215,072237,072342,072425
3,MZ3956-0,,,,,,,,070110,070147,070317,070424,070927,071021,071137,071303,071357,071451,071650,071744,071849,071954,072038,072059,072237,072552,072740,,073056,073151,073235,073341,073436,073530,073541,073613,073635,073803,073846
4,MZ3978-0,070110,070214,070413,070601,070916,071231,071357,071534,071650,071922,072059,072613,072729,072835,072952,073107,073202,073403,073457,073635,073741,073825,073908,074035,074350,074706,074824,074930,075045,075140,075246,075329,075423,075445,075539,075614,075740,075835
5,MZ3987-0,071126,071252,071440,071701,071954,072309,072458,072613,072750,072941,073107,073635,073752,073857,074003,074057,074151,074435,074539,074655,074813,074857,075024,075202,075539,075708,075919,080118,080234,080318,080402,080436,080541,080603,080635,080657,080825,080908
6,MZ4072-0,072237,072541,072908,073140,073508,073836,074024,074213,074507,074824,074940,075445,075602,075635,075751,075846,075940,080223,080318,080425,080541,080614,080657,080825,081140,081436,081625,081730,081857,081941,082047,082141,082246,082318,082402,082446,082602,082656
7,MZ4228-0,,073624,073836,074024,074234,074539,074803,074940,075129,075434,075602,080046,080234,080318,080508,080552,080635,080930,081024,081140,081341,081403,081436,081614,082003,082130,082340,082457,082612,082645,082802,082835,082919,082940,083035,083046,083213,083258
8,MW5853-0,074644,075056,075423,075624,075846,080151,080425,080530,080740,081057,081236,081814,081919,082036,082203,082307,082424,082717,082824,082951,083140,083225,083247,083426,083814,084047,084224,084329,084445,084540,084655,084749,084844,084905,084949,085032,085159,085242
9,MZ3556-0,080457,080657,080919,081152,081341,081803,082036,082235,082446,082739,082919,083426,083541,083731,083858,084003,084108,084308,084413,084550,084738,084822,084905,085105,085411,085527,085727,085831,085947,090030,090135,090240,090302,090345,090430,090452,090618,090702
10,MZ3559-0,080941,081236,081603,081752,082025,082402,082656,082908,083046,083353,083531,084036,084152,084329,084601,084645,084811,085032,085137,085304,085401,085433,085516,085705,090009,090219,090356,090513,090557,090629,090702,090745,090807,090851,090923,090945,091101,091134
11,MZ3734-1,082318,082551,082846,083046,083309,083614,083847,084014,084340,084645,084949,085527,085633,085810,090009,090052,090157,090356,090503,090651,090745,090840,090912,091017,091334,091522,091745,091911,092016,092110,092215,092259,092342,092427,092511,092533,092701,092745
12,MX1135-1,083436,083625,083825,084025,084141,084601,084844,085043,085232,085455,085611,090124,090302,090419,090546,090702,090756,090956,091101,091251,091344,091417,091511,091640,091955,092154,092405,092511,092606,092628,092755,092839,092901,092923,092956,093007,093134,093217
13,MW5964-1,084507,084717,085000,085232,085433,085810,085925,090114,090419,090651,090829,091323,091417,091544,091712,091756,091901,092110,092205,092331,092427,092500,092617,092745,093028,093144,093249,093355,093500,093533,093700,093743,093805,093827,093900,093933,094050,094133
14,MW5898-0,085506,085759,090009,090240,090524,090818,090923,091017,091251,091533,091650,092154,092248,092405,092533,092628,092745,092956,114934,115040,115228,115251,115335,115451,115746,115913,120157,120252,120357,120441,181114,181147,181208,181241,181314,181336,181503,181547
15,MZ3956-1,090513,090557,090734,090923,091344,091640,091756,091922,092154,092533,092701,093155,093249,093406,093522,093616,093711,094006,094101,094206,094344,094417,094501,094629,094945,095101,095206,095300,095416,095500,095605,095637,095710,095721,095815,095826,095933,100018
16,MZ3978-1,091500,091629,091922,092205,092438,092923,093112,093300,093533,093816,094111,094556,094701,094807,095029,095144,095239,095532,095637,095743,095849,095922,100008,100113,100430,100609,100904,101009,101115,101147,101253,101358,101430,101441,101513,101535,101640,101713
17,MZ3987-1,092438,092723,093123,093300,093522,093837,094101,094217,094450,094828,094945,095449,095554,095710,095815,095922,100018,100303,100358,100525,100609,100653,100736,100841,101158,101347,101524,101629,101713,101807,101912,102007,102051,102123,102217,102239,102344,102428
18,MZ4072-1,093616,093805,094111,094355,094756,095112,095333,095449,095616,100040,100158,100703,100758,100915,101031,101126,101220,101503,101557,101713,101807,101850,101945,102101,102439,102533,102733,102827,102921,102954,103059,103153,103225,103236,103330,103341,103510,103553
19,MW5943-0,,094556,094839,095206,095449,095849,100136,100303,100525,100853,101031,101629,101745,101901,102051,102217,102312,102555,102700,102816,103026,103131,103247,103404,103743,103956,104103,104219,104324,104357,104502,104556,104651,104712,104806,104828,104955,105039
20,MW5966-0,095532,101807,102123,102355,102700,103048,103215,103448,103637,104052,104124,104651,104756,104912,105050,105206,105301,105500,105606,105744,105838,105923,105955,110112,110406,110605,110754,110900,111006,111101,111228,111301,111334,111355,111439,111501,111606,111700
21,MZ4228-1,095605,095659,095837,100018,100314,100703,100758,100947,,101619,101640,102145,102250,102406,102555,102627,102722,102911,103005,103131,103225,103247,103330,103448,103805,104008,104219,104313,104440,104524,104618,104701,104734,104756,104839,104901,105017,105101
22,MP5834-0,100642,100736,100958,101209,101419,101702,101956,102101,102355,102722,102900,103404,103510,103710,103837,103945,104041,104240,104346,104513,104556,104640,104745,104850,105239,105406,105522,105628,105744,105838,105955,110050,110122,110144,110227,110249,110406,110449
23,MW5853-1,101042,101303,101452,101713,101839,102123,102355,102511,102805,103142,103258,103805,103850,104008,104157,104302,104357,104734,104817,104944,105101,105112,105144,105250,105617,105806,110006,110112,110217,110249,110344,110438,110522,110544,110616,110638,110754,110849
24,MW5936-0,102805,103426,103754,104019,104208,104618,104817,105050,105333,105638,105806,110311,110406,110511,110659,110754,110849,111123,111239,111355,111512,111555,111617,111722,112039,112229,112501,112617,112743,112826,112933,113016,113110,113132,113215,113237,113342,113436
25,MX1084-0,103341,110627,110933,111144,111239,,,,,112606,112850,113353,113447,113541,113741,113846,113940,114152,114248,114405,114522,114556,114734,114912,115228,115357,115557,115702,115808,115840,120008,120041,120135,120157,120241,120313,120419,120503
26,MZ3559-1,103901,103956,104240,104524,104828,105144,105417,105533,105912,110249,110417,110933,111028,111144,111323,111428,111544,111901,111956,112146,112251,112334,112501,112638,112933,113121,113320,113414,113530,113614,113730,113825,113846,113940,114003,114036,114141,114226
27,MZ3556-1,105711,105838,110006,110238,110406,110754,111017,111228,111439,111733,111850,112355,112501,112617,112815,112911,113016,113215,113320,113447,113552,113636,113658,113835,114203,114321,114522,114639,114745,114818,114945,115018,115040,115101,115156,115218,115323,115418
28,MZ3734-2,,112743,113100,113226,113552,114003,114047,114203,114405,114756,114923,115440,115535,115651,115829,115946,120052,120302,120408,120546,120735,120746,120840,121029,121355,121500,121732,121922,122038,122111,122248,122321,122405,122427,122510,122532,122637,122721
29,MX1135-2,113436,113552,113814,114025,114237,114618,114839,114956,115228,115451,115746,120313,120419,120535,120746,120851,120945,121144,121250,121439,121533,121616,121721,121837,122205,122321,122616,122721,122837,122920,123025,123109,123141,123203,123258,123320,123436,123519
30,MW5964-2,114533,114639,114818,115007,115312,115651,115851,120008,120208,120441,120619,121101,121155,121301,121439,121533,121638,121837,121922,122038,122227,122248,122310,122438,122804,122942,123226,123320,123414,123436,123541,123614,123635,123657,123752,123825,123930,124014
31,MZ3956-2,115746,115946,120241,120430,120630,121018,121250,121355,121555,121922,122038,122554,122659,122837,123025,123130,123236,123541,123635,123741,123919,123951,124035,124141,124459,124625,124835,124930,125046,125129,125235,125308,125330,125353,125425,125436,125603,125635
32,MZ3978-2,120851,121039,121239,121406,121649,122017,122111,122216,122405,122931,123058,123603,123708,123835,124014,124119,124235,124426,124542,124708,124835,124919,125057,125213,125541,125752,130036,130141,130246,130330,130437,130510,130532,130604,130658,130720,130825,130908
33,MW5943-1,121933,122111,122405,122543,122742,123058,123247,123404,123541,124003,124130,124708,124814,124941,125118,125235,125403,125614,125730,125907,130014,130109,130214,130341,130658,130814,131024,131140,131236,131320,131448,131520,131553,131637,131710,131743,131901,131935
