,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070415
1,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070308,070438,070615,070720,,071249
2,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070449,070816,070911,071100,071216,071343,071627,071827,071944,072029,072333
3,MW5853-0,,,,,,,,,,,,,,070110,070214,070341,070438,070532,070709,070933,071006,071100,071154,071259,071405,071449,071933,072250,072355,072606,072711,072954,073215,073414,073519,073603,073858
4,MZ3556-0,,070110,070227,070319,070341,070404,070438,070510,070615,070720,070827,070933,071132,071332,071627,071838,071944,072018,072134,072355,072439,072533,072627,072733,072900,072921,073341,073708,073814,074036,074152,074354,074628,074901,075028,075155,075650
5,MZ3559-0,070227,070742,070911,070933,071006,071038,071100,071132,071216,071321,071438,071532,071700,071838,072145,072228,072333,072417,072606,072900,072932,073015,073120,073226,073341,073403,073825,074119,074225,074500,074617,074755,075028,075302,075451,075628,080156
6,MZ3734-0,071805,071900,072029,072051,072112,072239,072301,072344,072417,072522,072627,072733,072849,073005,073247,073425,073509,073530,073741,074003,074047,074141,074258,074427,074544,074617,075112,075345,075523,075828,075945,080207,080324,080515,080652,080852,081114
7,MX1135-0,072910,072921,073048,073120,073142,073215,073237,073320,073414,073509,073613,073657,073836,074047,074343,074427,074511,074606,074755,075101,075144,075229,075345,075501,075618,075650,080134,080409,080515,080736,080903,081103,081408,081640,081828,082101,082617
8,MW5964-0,,,074332,074405,074427,074500,074522,074606,074650,074755,074901,074956,075112,075251,075534,075628,075850,075912,080113,080347,080442,080526,080652,080841,081019,081125,081524,081828,082017,082344,082501,082617,082851,083100,083216,083322,083650
9,MZ3956-0,075418,075512,075650,075723,075745,075828,075850,075934,075955,080113,080156,080302,080442,080631,080841,081030,081252,081324,081545,081828,081901,081944,082122,082301,082450,082534,083017,083300,083449,083628,083817,084017,084123,084407,084533,084617,085238
10,MZ3978-0,080504,080652,080819,080903,080947,081019,081041,081125,081219,081346,081429,081545,081817,082006,082301,082417,082650,082744,082901,083122,083238,083333,083521,083723,083839,083901,084323,084523,084711,084944,085100,085227,085405,085650,085806,085933,090436
11,MZ3987-1,081556,081756,081933,082017,082039,082111,082133,082217,082250,082406,082501,082639,082818,082912,083216,083416,083701,083755,083955,084206,084301,084355,084523,084711,084900,084955,085427,085744,085943,090425,090530,090656,090951,091351,091529,091635,092035
12,MZ4072-1,083017,083122,083238,083322,083344,083416,083438,083511,083554,083712,083806,083933,084156,084323,084628,084816,084933,085017,085122,085427,085522,085617,085744,085900,090027,090059,090519,090802,090951,091308,091424,091646,091835,092235,092341,092616,093006
13,MZ4228-1,084344,084450,084544,084628,084700,084755,084805,084849,084911,085027,085122,085238,085427,085543,085849,090027,090121,090153,090320,090645,090739,090835,091012,091150,091329,091424,091907,092035,092341,092700,092805,093100,093216,093531,093636,093835,094350
14,MW5853-1,085554,085733,085838,085911,085943,090027,090048,090121,090153,090320,090414,090519,090750,090907,091235,091424,091540,091624,091740,092057,092213,092308,092438,092616,092754,092816,093300,093658,094003,094456,094623,094917,095105,095455,095613,095740,100213
