,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,,070104,070210
1,MW4856-0,,,,,,,,,,,070104,070535,070629,070745,070912,070944,071059,071450
2,MW5594-0,,,,,,,,,070104,070304,070441,071501,071733,071849,071954,072049,072216,072520
3,MW4366-0,,070242,070420,070546,070651,070734,070850,070944,071027,071522,071650,072802,072919,073056,073203,073247,073355,073615
4,MW4503-0,071110,071407,071744,071849,072016,072049,072205,072321,072426,072940,073258,074432,074714,074840,074945,075101,075228,075554
5,MW4557-0,072331,072625,072846,072951,073129,073203,073355,073500,073615,074150,074338,075732,080004,080142,080247,080341,080519,080952
6,MW4619-0,,073554,073909,074046,074150,074244,074410,074454,074526,074945,075239,080236,080457,080613,080718,080751,080920,081224
7,MW4647-0,074410,074558,074840,075017,075133,075228,075312,075355,075450,080037,080330,081351,081507,081624,081718,081802,081856,082223
8,MW4781-0,075333,,,080026,080131,080203,080319,080403,080446,081003,081214,082413,082622,082749,082855,082938,083043,083253
9,MW4837-1,080519,080729,081036,081224,081329,081402,081456,081603,081635,082118,082256,083326,083430,083702,083807,083840,083923,084332
10,MW4856-1,081729,,082057,082234,082350,082413,082518,082612,082655,083210,083452,084500,084721,084859,085005,085037,085204,085424
11,MP6403-0,082307,082507,082749,082832,082949,083032,083116,083210,083304,083756,083945,085120,085352,085540,085646,085719,085858,090202
12,MW5124-0,083221,083347,083702,083818,083923,084028,084111,084205,084248,084721,084910,085931,090213,090350,090507,090601,090656,091034
13,MW5594-1,083807,084006,084248,084417,084533,084605,084710,084816,084859,085435,085613,090750,091012,091139,091245,091340,091444,091737
14,MW4229-0,084637,084805,085120,085225,085330,085414,085446,085540,085624,090119,090307,091737,092010,092147,092302,092347,092513,092901
15,MW4366-1,085225,085258,085540,085635,085752,085847,090025,090108,090151,090623,090824,091904,092020,092208,092313,092409,092524,092934
16,MW4503-1,085813,085858,090245,090424,090529,090601,090802,090908,090951,091527,091821,093038,093205,093425,093542,093636,093802,094202
17,MW4557-1,090445,,,091023,091139,091213,091340,091434,091538,092114,092252,093353,093519,093708,093813,093918,094002,094518
18,MW4705-0,091245,091350,091727,091842,092020,092053,092230,092347,092430,092850,093154,094202,094318,094507,094612,094706,094832,095252
19,MW4619-1,091632,091853,092158,092252,092358,092430,092524,092618,092702,093215,093508,094518,094634,094811,094916,094959,095126,095536
20,MW4825-0,092557,092755,093038,093259,093414,093447,093542,093646,093730,094130,094329,095325,095442,095619,095724,095746,095923,100300
21,MW4647-1,093205,093414,093708,093845,093951,094046,094130,094224,094318,094927,095231,100311,100440,,,,,101413
22,MW4846-0,093907,094035,094318,094413,094539,094623,094728,094811,094855,095420,095546,100628,100910,101109,101214,101308,101413,101646
23,MW4781-1,095032,095148,095503,095724,095840,095912,100040,100145,100228,,101015,,102223,102402,102507,102600,102738,102949
24,MW4837-2,100051,100112,100450,100650,100755,100838,100921,101015,101048,101507,101635,102738,103032,103148,103252,103408,103513,103817
25,MW4856-2,101015,,101329,101424,101528,101613,101657,101740,101834,102245,102517,103556,103712,103912,104028,104111,104205,104546
26,MW5124-1,102035,102151,102413,102528,102644,102727,102821,102906,102949,103419,103545,104535,104830,105145,105250,105333,105512,105911
27,MW5594-2,103126,103242,103556,103806,103922,104007,104133,104227,104259,104820,104935,110153,110319,110507,110612,110716,110810,111208
28,MW4229-1,,104535,104830,104957,105123,105206,105333,105450,105534,110015,110214,111325,111622,111720,111825,111931,112025,112402
29,MW4366-2,105450,105534,105849,110037,110153,110247,110330,110424,110507,111052,111241,112319,112601,112810,112915,112947,113103,113439
30,MW4705-1,110445,110550,110842,110958,111103,111208,111241,111336,111421,111848,112131,113302,113555,113650,113755,113838,113954,114236
31,MW4825-1,112003,112047,112351,112517,112622,112705,112831,112925,113009,113555,113712,114717,114906,115105,115209,115325,115409,115911
32,MW4503-2,113418,113522,113911,114015,114131,114236,114329,114424,114456,115105,115336,120415,120658,120858,121025,121131,121236,121719
33,MW4557-2,114728,115116,115431,115702,115817,115849,120048,120154,120248,120720,120920,122024,122151,122356,122511,122606,122722,123037
34,MW4647-2,120426,120520,120814,120942,121047,121142,121236,121352,121435,122002,122234,123332,123614,123802,123907,123950,124107,124422
35,MW4781-2,122013,,,122450,122544,122639,122722,122849,122932,123509,123657,124758,124956,125207,125301,125345,125511,125734
36,MW4837-3,123216,123415,123856,124003,124107,124151,124339,124443,124548,125029,125218,130426,130730,130859,131015,131110,131217,131629
37,MW4856-3,125018,125112,125428,125629,125744,125828,125933,130027,130111,130636,130921,132018,132134,132311,132417,132512,132617,132922
38,MW5594-3,130248,130509,130803,130931,131037,131110,131239,131333,131429,131944,132112,133143,133301,133440,133545,133629,133756,134206
39,MW4366-3,131923,132029,132356,132638,132743,132839,133038,133143,133228,133651,133817,134925,135218,135356,135512,135606,135650,135942
40,MW4503-3,,,133850,134112,134217,134300,134502,134641,134724,135345,135639,140709,141004,141235,141351,141506,141632,142040
41,MW4557-3,134713,134947,135345,135628,135744,135816,140038,140143,140248,140836,141036,142239,142533,142710,142816,142910,143015,143403
42,MW4647-3,140100,140310,140637,140731,140858,140942,141109,141203,141257,141820,142051,143225,143519,143658,143814,143909,144015,144435
43,MW4781-3,141434,141852,142051,142228,142333,142407,142512,142638,142732,143257,143435,,144846,145047,145151,145225,145330,145823
44,MW4837-4,143120,143257,143741,143909,144015,144047,144151,144245,144350,144940,145130,150340,150623,150833,150951,151107,151224,151658
45,MW4856-4,144751,,145130,145246,,145435,145540,145646,145740,,150550,151910,152206,152332,152513,152608,152724,153027
46,MW5594-4,145950,150235,150550,150728,150845,150951,151107,151224,151308,151742,151931,153451,153745,153933,154101,154206,154312,154651
47,MW4366-4,,151942,152300,152356,152524,152619,152713,152839,152933,153451,153640,154817,155110,155330,155435,155529,155718,160213
48,MW4503-4,153249,153440,153745,153901,154028,154101,154239,154356,154441,155005,155309,160559,160852,161112,161217,161333,161512,161902
49,MW4557-4,154133,154356,154734,154955,155059,155153,155352,155613,155657,160213,160350,161545,161702,161851,161956,162050,162217,162554
50,MW4619-2,154756,155059,155445,155603,155708,155751,155951,160119,160202,160621,160946,161934,162227,162406,162511,162616,162720,163202
51,MW4647-4,155751,155857,160213,160339,160454,160559,160841,160956,161051,161556,161945,162931,163224,163434,163549,163705,163821,164241
52,MW4705-2,155940,160307,160621,160736,160852,160924,161029,161217,161301,161934,162227,163528,163821,164020,164136,164251,164419,164756
53,MW4781-4,161051,,,,161629,161746,161818,162029,162112,162637,162848,164114,164408,164702,164818,164912,165028,165332
54,MW4825-2,161618,161735,162029,162155,162300,162332,162522,162616,162648,163235,163434,164651,164956,165155,165300,165356,165523,165911
55,MW5084-0,162532,162720,162942,163108,163224,163318,163423,163539,163644,164103,164335,165227,165534,165755,165900,170005,170132,170614
56,MW4846-1,162859,163633,163937,164042,164157,164241,164440,164651,164734,165238,165418,170553,170859,171120,171236,171341,171457,172024
57,MW4856-5,164208,,,,164923,165028,165332,165439,165545,,170437,171540,171846,172057,172212,172318,172402,172835
58,MW5124-2,164850,165112,165332,165512,165639,165744,165817,165933,170016,170542,170742,171940,172223,172435,172550,172644,172802,173246
59,MW5594-5,165534,165755,170027,170226,170331,170448,170542,170658,170753,171330,171529,172717,173002,173151,173330,173424,173603,174036
60,MW4229-2,170604,170719,171037,171236,171413,171551,171803,171940,172057,172706,172940,174425,174718,174929,175046,175140,175331,175753
61,MW4366-5,171236,171413,171708,171835,171940,172046,172223,172350,172435,173035,173224,174425,174718,174951,175108,175140,175331,175815
62,MW4837-5,171730,171951,172307,172435,172601,172655,172824,172908,173002,173551,173730,175013,175309,175531,175636,175742,175910,180257
63,MW4503-5,172245,172507,172813,173035,173140,173246,173402,173518,173603,174141,174508,175553,175848,180131,180247,180351,180518,180824
