,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,,,,070108,070131,070225,070404
1,MX3651-0,,,,,,,,,,,,070108,070131,070225,070246,070659,070804,071140,071404,071553,071742,072057,072203,072329
2,MX3783-0,,,,,,,,,,070108,070203,070246,070415,070459,070521,070951,071108,071342,071615,071753,071930,072319,072447,072603
3,MX4021-0,,,,,,070108,070236,070415,070521,070637,070742,070825,070930,071035,071129,071604,071720,072003,072329,072415,072603,073013,073129,073257
4,MX4041-0,070308,070521,070616,070710,070941,071108,071404,071521,071637,071731,071825,071909,072025,072130,072224,072657,072814,073024,073308,073448,073659,073910,074026,074152
5,MX4159-0,071626,071825,071930,072036,072214,072342,072657,072846,073107,073224,073330,073415,073509,073627,073710,074152,074330,074656,075024,075213,075329,075804,075920,080058
6,MX4338-0,072046,072415,072509,072719,072835,073013,073246,073426,073542,073710,073815,073921,074058,074203,074246,074718,074908,075118,075415,075605,075710,080141,080246,080416
7,MX4365-0,073002,073046,073151,073235,073404,073437,073805,074015,074120,074236,074353,074425,074541,074645,074718,075140,075257,075520,075815,080004,080257,080448,080636,080752
8,MX4383-0,,,074152,074257,,,074750,074825,075108,075224,075319,075353,075520,075616,075637,080036,080203,080342,080553,080730,080908,081138,081255,081421
9,MX4388-0,074718,075118,075235,075342,075531,075648,075942,080025,080131,080214,080319,080342,080459,080604,080647,081128,081244,081547,081912,082100,082259,082614,082730,082847
10,MX4458-0,075731,080015,080109,080203,080405,080531,080752,080846,081055,081200,081306,081349,081515,081558,081631,082038,082154,082415,082658,082836,083057,083235,083342,083448
11,MX4535-1,080416,080459,080604,080647,080741,,081200,081244,081454,081558,081641,081724,081901,081944,082006,082353,082458,082625,082836,083025,083119,083426,083616,083710
12,MX3651-1,081443,081714,081829,081934,082100,082205,082448,082625,082730,082836,082930,083036,083225,083308,083342,083743,083921,084237,084553,084741,084908,085056,085224,085353
13,MX3783-1,082237,082448,082542,082709,082858,082952,083426,083616,083721,083816,083921,084016,084121,084237,084310,084730,084835,085107,085342,085542,085711,090144,090300,090448
