,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
23,MS1903-2,135708,135909,135953,140058,140247,140425,140751,140910,141015,141236,141416,141459,141947,142240,142450,142606,142732,142838,143015,143120,143237,143353,143541,144035,144328,144518,144706,144822,145032,145231,145358,145630,145934,150050,150228,150333
24,MR8026-1,141616,141815,141923,142008,142218,142334,142711,142827,142910,143130,143248,143342,143907,144151,144402,144456,144633,144728,144905,144959,145115,145158,145325,145757,150101,150323,150417,150605,150700,150912,151051,151207,151344,151720,151910,152141
25,MS1953-3,,,,144140,144317,144402,144655,144811,144927,145032,145147,145231,145757,150050,150301,150406,150555,150700,150901,150956,151112,151156,151322,151804,152047,152308,152435,152613,152859,153122,153301,153500,153721,153930,154141,154319
26,MS2259-3,145641,145851,145945,150101,150355,150511,150827,150934,151018,151239,151406,151500,152130,152413,152645,152802,152910,153100,,153616,,,153710,154203,154446,154645,154813,155003,155224,155434,155602,155718,155929,160107,160318,160624
27,MW5645-3,150544,152004,152109,152203,152435,152634,153027,153217,153417,153522,153627,153721,154308,154634,154858,155014,155141,155246,155456,155613,155740,155856,160035,160550,160848,161155,161251,161429,161607,161839,161956,162145,162406,162712,163102,163241
28,MX1517-3,154014,154235,154340,154446,154645,154802,155057,155203,155257,155517,155624,155656,160202,160424,160624,160752,160848,160954,161122,161217,161324,161429,161545,162101,162355,162650,162745,162946,163113,163241,163443,163738,163917,164200,164354,164628
29,MS2243-3,160213,160413,160507,160601,160815,160910,161155,161313,161513,161756,162007,162051,162628,162935,163219,163359,163526,163642,163811,163906,164032,164200,164322,164818,165135,165313,165440,165546,165702,165957,170105,170243,170550,170814,171143,171331
30,MS2365-3,162534,162628,162712,162829,162957,163145,163515,163631,163738,164000,164115,164200,164628,164913,165113,165218,165345,165451,165618,165724,165818,165913,170055,170538,170814,171143,171352,171520,171743,171921,172037,172247,172414,172719,172931,173152
31,MS1903-3,164212,164405,164449,164544,164744,164829,165102,165156,165251,165501,165557,165640,170127,170359,170655,170803,170953,171048,171226,171331,171437,171542,171733,172236,172508,172825,172942,173109,173332,173438,173609,173726,173906,174226,174440,174702
32,MS1935-2,170105,170138,170243,170348,170612,170814,171204,171320,171425,171700,171838,171932,172436,172730,172953,173109,173259,173404,173547,173642,173833,173940,174119,174641,174957,175253,175443,175603,175835,180202,180340,180605,180806,180935,181229,181618
33,MS1953-4,171743,171943,172026,172109,172257,172541,172920,173014,173227,173321,173449,173536,174036,174309,174524,174641,174757,174851,175030,175103,175220,175326,175443,175919,180224,180605,180733,180851,181007,181145,181323,181502,181756,182039,182217,182607
34,MR8026-2,173510,173642,173726,173844,174108,174203,174503,174641,174819,175052,175220,175315,180025,180245,180520,180627,180851,180956,181145,181250,181408,181513,181629,182144,182510,183404,183458,183709,183932,184228,184405,184532,184731,185058,185257,185457
35,MS2259-4,175125,175209,175304,175410,175552,,175908,180014,180224,180329,180520,180605,181102,181323,181524,181640,182007,182101,182228,182322,182438,182535,182651,183143,183614,184100,184217,184311,184615,184920,185047,185120,185424,185646,185836,190048
36,MW5645-4,175741,180851,180956,181134,181346,181440,181806,181923,182028,182301,182712,182807,183310,183520,183719,183848,184249,184343,184521,184626,184742,184825,184942,185435,190016,190519,190622,190803,191113,191326,191456,191613,191729,192010,192104,192249
37,MX1517-4,183049,183111,183205,183321,183436,183542,183836,183943,184038,184300,184521,184604,185109,185319,185519,185551,185753,185859,190016,190121,190247,190341,190519,190951,191432,191823,191941,192053,192216,192310,192426,192555,192722,192916,193139,193257
38,MS2243-4,185341,185457,185603,185657,185910,190037,190330,190436,190622,190739,190843,190918,191359,191602,191750,191855,192153,192259,192448,192606,192736,192853,193023,193528,193834,194057,194259,194353,194507,194650,194755,194849,195010,195241,195446,195638
39,MS2365-4,191507,191529,191613,191740,191919,192010,192310,192416,192448,192711,192853,192950,193402,193646,193845,193940,194057,194151,194310,194407,194528,194635,194806,195252,195530,195826,195943,200110,200207,200336,200431,200553,200709,200943,201017,201146
40,MS1903-4,193423,193624,193708,193813,194025,194057,194353,194456,194613,194711,194849,194923,195420,195626,195837,195932,200100,200154,200314,200453,200615,200709,200900,201410,201653,201852,202030,202138,202318,202446,202531,202636,202730,202859,203007,203134
41,MS1935-3,,195921,200027,200154,200325,200348,200741,200900,201040,201304,201453,201537,202127,202341,202542,202636,202752,202859,203029,203134,203250,203355,203544,204102,204356,204533,204807,204924,205113,205302,205356,205531,205636,205823,205950,210129
42,MS1953-5,,,202542,202647,202835,202956,203333,203438,203629,203745,203841,203925,204334,204545,204713,204756,204935,205029,205207,205312,205426,205520,205636,210119,210413,210518,210635,210803,210857,211002,211056,211202,211329,211529,211718,211845
43,MS2259-5,,204702,204745,204913,205051,205124,205356,205458,205657,205813,205856,205939,210413,210602,210751,210824,210951,211045,211213,211318,211401,211506,211635,212127,212359,212515,212620,212714,212758,212915,213041,213135,213229,213302,213407,213512
44,MW5645-5,205845,211139,211224,211318,211456,211624,211928,212033,212127,212410,212526,212609,213019,213229,213407,213523,213617,213711,213849,213943,214100,214206,214332,214826,215111,215301,215345,215428,215556,215713,215817,215924,220102,220230,220324,220418
45,MX1517-5,213418,213450,213617,213711,213911,214005,214300,214416,214542,214803,214910,214955,215439,215650,215851,215956,220134,220219,220356,220450,220545,220629,220757,221253,221524,221715,221904,222010,222148,222232,222349,222454,222552,222803,222918,223053
46,MS2243-5,215450,215628,215745,215839,220040,220124,220407,220501,220607,220852,221009,221052,221547,221737,221959,222104,222159,222243,222410,222505,222625,222719,222835,223336,223621,223758,223925,224019,224052,224146,224251,224355,224512,224756,224913,225040
47,MS2365-5,,222010,222053,222137,,222421,222635,222740,222835,223114,223219,223303,223747,223946,224146,224251,224355,224439,224556,224618,224734,224819,224934,225504,225726,225915,230053,230148,230242,230336,230431,230524,230609,230819,230935,231040
48,MS1953-6,,,,224701,224840,224934,225230,225335,225442,225547,225621,225704,230220,230357,230536,230620,230746,230840,231018,,231217,231250,231405,231836,232119,232307,232412,,,,,,,,,
49,MS2259-6,231051,231123,231206,231311,231500,231532,231753,231847,232046,232151,232245,232329,,,,,,,,,,,,,,,,,,,,,,,,
50,MW5645-6,231156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
