,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,070103,070222,070413,070446,070540,070613,070718,070814,070836,070920,071003,071036,071130,071152
1,MZ3740-0,,,,,,,,,,,,,,,,,070103,070116,070222,070328,070413,070457,070613,070718,071036,071225,071330,071414,071531,071553,071649,071744,071817,071839,071900,071933,072038,072122
2,MZ3825-0,,,,,,,,,,,070103,070508,070551,070635,070742,070825,070920,071130,071236,071330,071457,071531,071605,071733,072028,072205,072333,072427,072510,072554,072637,072710,072754,072827,072900,072921,073026,073120
3,MZ3987-0,,,,,,,,070103,,,071141,072028,072133,072300,072405,072448,072543,072838,072932,073037,073142,073225,073309,073447,073803,073953,074204,074416,074510,074553,074647,074743,074827,074848,074921,074932,075059,075142
4,MZ3956-0,071236,071414,071616,071744,071955,072249,072311,072416,,,073436,073942,074037,074142,074248,074353,074437,074647,074743,074848,074943,075015,075059,075205,075437,075615,075814,075909,080025,080120,080225,080258,080341,080403,080436,080457,080613,080635
5,MZ3978-0,,,,,,,,,,,072900,073425,073519,073636,073752,073836,073909,074142,074237,074342,074416,074448,074510,074615,074848,075048,075238,075416,075532,075604,075658,075752,075836,075858,075920,075942,080047,080131
6,MZ4072-0,073214,073425,073647,073814,073909,074121,074204,074259,,,075604,080141,080247,080341,080436,080541,080635,080836,080941,081057,081151,081235,081319,081424,081719,081847,082046,082151,082318,082402,082508,082551,082613,082635,082707,082751,082920,083003
7,MZ4228-0,073920,074921,075048,075205,075448,075742,075814,075931,,,081235,081825,081941,082024,082140,082245,082340,082541,082646,082825,082941,083025,083047,083153,083520,083625,083742,083837,084005,084048,084154,084259,084332,084416,084448,084521,084616,084659
8,MX1067-0,075858,080004,080120,080330,080457,080646,080741,080847,,,082129,082814,082909,082952,083109,083204,083258,083542,083636,083815,083942,084027,084110,084226,084521,084626,084817,084922,085049,085122,085241,085335,085419,085502,085546,085618,085724,085807
9,MZ3556-0,081046,081246,081413,081540,081719,081952,082202,082256,,,083603,084132,084237,084321,084448,084543,084648,084828,084922,085027,085144,085230,085313,085419,085713,085840,090039,090134,090303,090335,090441,090513,090546,090618,090651,090713,090829,090913
10,MZ3559-0,081930,082329,082457,082646,082741,082931,083014,083131,,,084354,084955,085049,085207,085346,085451,085608,085851,085956,090050,090144,090230,090252,090346,090618,090735,090913,091007,091146,091218,091335,091429,091440,091524,091556,091618,091734,091818
11,MZ3734-1,,082741,083003,083153,083309,083509,083614,083720,,,084850,085419,085513,085618,085745,085840,085934,090144,090230,090335,090430,090513,090618,090724,091029,091218,091418,091513,091640,091701,091756,091850,091912,091934,092007,092029,092134,092229
12,MZ3740-1,083859,084027,084248,084510,084659,084944,085017,085155,,,090303,090840,090935,091040,091156,091302,091408,091607,091651,091807,091945,092018,092102,092207,092502,092619,092746,092851,093007,093040,093135,093219,093241,093313,093335,093357,093524,093618
13,MW5898-0,084459,085535,085807,085956,090050,090346,090557,090735,,,092051,092641,092746,092902,093029,093124,093230,093451,093607,093723,093840,093934,094101,094241,094546,094840,095029,095145,095324,095346,095502,095556,095618,095651,095734,095745,095912,095935
14,MZ3825-1,084817,084911,085133,085346,085535,085724,085818,085901,,,091124,091701,091756,091840,092007,092051,092145,092419,092514,092630,092746,092808,092902,093018,093324,093451,093557,093701,093829,093902,094007,094101,094134,094156,094230,094241,094346,094440
15,MZ3987-1,090546,090640,090913,091029,091251,091546,091640,091850,,,093146,093745,093840,093945,094039,094230,094241,094440,094546,094703,094807,094840,094924,095029,095313,095357,095640,095745,095935,100019,100135,100207,100230,100252,100324,100346,100441,100513
16,MZ3978-1,091618,091651,091901,092007,092145,092525,092630,092746,,,093840,094429,094546,094713,094830,094913,095007,095229,095335,095429,095535,095618,095756,095850,100146,100241,100441,100546,100702,100735,100840,100913,100934,100956,101028,101050,101155,101217
17,MZ3956-1,092746,092935,093102,093324,093535,093934,094050,094217,,,095524,100124,100218,100335,100451,100546,100651,100913,101007,101145,101240,101313,101440,101545,101850,102039,102228,102344,102513,102534,102640,102723,102808,102819,102913,102936,103030,103125
18,MW5943-0,093745,,,,094746,094946,095051,095208,,,100535,101217,101335,101451,101701,101807,101923,102133,102239,102355,102524,102629,102745,102913,103241,103441,103619,103713,103840,103913,104029,104134,104230,104303,104409,104431,104536,104630
19,MS4914-0,,103619,103924,104134,104420,104630,104852,094241,,,110547,111208,111335,111441,111608,111713,111808,112041,112147,112410,112515,112610,112726,112842,113231,113336,,113632,113821,113915,114042,114137,114209,114253,114325,114347,114515,114547
20,MZ4072-1,094619,094840,095051,095251,095451,095745,095901,095957,,,101134,101734,101839,101944,102112,102206,102301,102545,102640,102757,102913,102947,103030,103147,103514,103713,103913,104029,104156,104230,104336,104442,104514,104536,104609,104630,104746,104852
21,MP6392-0,095702,095923,100146,100335,100524,100829,101050,101206,,,102723,103430,103546,103713,103902,103945,104123,104314,104431,104558,104757,104852,105009,105136,105514,105713,105841,105957,110135,110219,110336,110409,110503,110525,110557,110630,110748,110853
22,MZ4228-1,101028,101229,101345,101556,101756,102050,102239,102406,,,103640,104252,104358,104514,104630,104735,104841,105030,105136,105303,105358,105441,105547,105703,110008,110208,110358,110452,110630,110652,110759,110831,110904,110926,110958,111020,111125,111230
23,MW5966-0,101712,101734,102050,102217,102438,102819,103114,103220,,,104525,105147,105252,105358,105536,105630,105724,105914,110019,110146,110241,110325,110503,110557,110926,111125,111346,111441,111641,111703,111819,111914,111935,112020,112052,112114,112219,112314
24,MX1197-0,101923,104102,104336,104525,104746,105030,105136,105242,,,110737,111314,111419,111524,111652,111735,111830,112052,112136,112230,112325,112358,112443,112537,112853,113053,113253,113420,113558,113621,113726,113810,113831,113904,113926,113947,114053,114126
