,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,070103,070210,070414,070508,070625,070708,070814,070909,070942,071026,071109,071131,071237,071321
1,MZ3825-0,,,,,,,,,,,,,,070103,070210,070255,070328,070552,070657,070751,070836,070931,071058,071216,071522,071711,071816,071910,072026,072059,072153,072226,072248,072309,072353,072426,072541,072625
2,MZ3956-0,,,,,,,,070103,070126,070306,070425,070931,071036,071226,071321,071417,071522,071805,071900,072015,072143,072226,072248,072426,072740,072941,073119,073215,073321,073417,073522,073606,073649,073711,073805,073826,073953,074036
3,MZ3978-0,,070103,070115,070232,070436,070646,070729,070847,071026,071310,071439,071932,072037,072226,072320,072426,072520,072646,072740,072857,072941,072952,073035,073203,073450,073638,073816,073920,074025,074119,074224,074256,074350,074401,074444,074506,074621,074654
4,MZ3987-0,071109,071406,071649,071838,071954,072309,072404,072530,072708,072941,073119,073617,073721,073837,073942,074036,074130,074350,074455,074600,074737,074821,074844,075011,075336,075441,075650,075744,075911,080006,080111,080155,080249,080321,080355,080440,080545,080628
5,MZ4072-0,072426,072552,072857,073013,073215,073501,073606,073711,073826,074025,074141,074621,074715,074821,074928,075021,075115,075314,075408,075513,075556,075618,075650,075806,080101,080238,080429,080534,080639,080711,080819,080913,080956,081018,081101,081123,081249,081345
6,MP6422-0,073226,073310,073501,073617,073732,074025,074152,074246,074455,074632,074759,075314,075502,075546,075701,075755,075838,080101,080205,080321,080407,080502,080617,080755,081112,081311,081545,081650,081817,081901,082016,082110,082226,082259,082342,082404,082520,082614
7,MZ4228-0,,074141,074307,074423,074632,074928,075011,075137,075325,075452,075607,080111,080227,080332,080451,080534,080628,080851,080945,081123,081206,081228,081300,081428,081755,081933,082215,082342,082458,082531,082636,082708,082751,082813,082846,082907,083013,083107
8,MW5853-0,074748,074821,075000,075126,075419,075755,075954,080101,080355,080534,080617,081123,081217,081311,081439,081545,081628,081817,081911,082038,082143,082226,082248,082426,082740,082940,083235,083402,083518,083614,083657,083751,083813,083834,083929,084014,084130,084236
9,MZ3556-0,080039,080355,080545,080755,080956,081333,081439,081534,081733,081933,082059,082614,082708,082824,082951,083056,083152,083445,083550,083708,083802,083845,083918,084047,084352,084551,084656,084824,084931,085014,085130,085213,085245,085307,085351,085423,085600,085654
10,MZ3559-0,081112,081407,081617,081755,082027,082331,082415,082531,082657,082940,083107,083550,083635,083719,083834,083929,084025,084247,084341,084457,084551,084645,084824,084941,085256,085455,085716,085810,085928,090000,090055,090138,090200,090243,090305,090327,090432,090526
11,MX1105-0,081407,085622,085855,090055,090243,090537,090747,090914,091041,091303,091431,091946,092102,092218,092344,092439,092606,092755,092900,093015,093215,093258,093341,093446,093802,093951,094152,094246,094402,094435,094540,094634,094656,,,094858,094952,095047
12,MZ3734-0,082248,082415,082636,082846,082951,083351,083550,083646,083845,084036,084130,084624,084729,084824,084952,085035,085119,085412,085506,085611,085749,085844,090023,090128,090421,090653,090852,090958,091114,091208,091335,091431,091453,091514,091547,091609,091714,091758
13,MX1135-1,083445,083730,083939,084141,084247,084519,084613,084718,084941,085213,085351,085855,085950,090044,090200,090305,090349,090620,090714,090831,090936,091019,091041,091146,091525,091703,091903,092008,092051,092145,092250,092333,092355,092428,092511,092533,092639,092733
14,MZ3825-1,084519,084613,085003,085151,085340,085727,085939,090023,090128,090305,090410,090925,091019,091124,091241,091335,091431,091619,091714,091819,091946,092030,092051,092228,092522,092733,092900,093005,093059,093131,093225,093309,093341,093403,093446,093518,093624,093646
15,MZ3956-1,,090703,090925,091103,091409,091809,091935,092051,092355,092555,092650,093131,093247,093352,093518,093624,093729,094013,094108,094235,094340,094402,094456,094601,094931,095130,095413,095457,095540,095613,095708,095802,095845,095907,095951,100024,100130,100224
16,MZ3978-1,091453,091547,092019,092134,092333,092733,092816,092943,093215,093403,093518,094035,094057,094152,094308,094402,094456,094717,094813,094931,095058,095130,095152,095319,095635,095751,100024,100119,100235,100318,100402,100445,100456,100518,100612,100655,100800,100845
17,MZ3987-1,092450,092555,092816,093015,093215,093624,093812,093940,094152,094424,094540,095047,095152,095330,095446,095540,095635,095845,095951,100130,100224,100308,100434,100550,100856,101044,101244,101400,101455,101517,101622,101706,101727,101811,101832,101856,102013,102108
18,MZ4072-1,093341,093624,093951,094130,094257,094601,094813,094931,095058,095247,095402,095856,100024,100141,100318,100413,100456,100717,100812,100939,101138,101211,101244,101349,101727,101832,102024,102140,102245,102318,102423,102506,102528,102550,102633,102705,102810,102906
19,MW5943-0,,094634,094931,095130,095341,095740,095845,100003,100152,100445,100623,101211,101316,101444,101633,101749,101856,102129,102234,102350,102445,102539,102654,102810,103138,103316,103526,103631,103746,103830,103945,104039,104112,104134,104228,104249,104355,104440
20,MP6031-0,,095203,095341,095540,095751,100141,100257,100445,100623,100907,101023,101517,101622,101749,101940,102035,102129,102339,102445,102600,102633,102716,102856,103001,103232,103326,103526,103631,103757,103840,103945,104050,104123,104144,104238,104300,104407,104451
21,MZ4228-1,,095719,095929,100108,100224,100550,100655,100833,101117,101327,101444,101950,102057,102202,102402,102456,102600,102749,102845,103022,103211,103243,103326,103504,103757,103934,104238,104333,104451,104527,104610,104703,104724,104746,104840,104902,104956,105050
22,MP6422-1,100035,100224,100518,100739,101044,101411,101655,101832,102013,102318,102445,102950,103106,103222,103337,103515,103620,103819,103934,104050,104155,104238,104355,104503,104912,105101,105250,105345,105451,105556,105702,105745,105807,105840,105934,105956,110113,110207
23,MW5853-1,100434,100800,100950,101200,101316,101611,101832,101940,102234,102550,102705,103149,103254,103337,103515,103609,103641,103840,103945,104101,104155,104217,104249,104355,104640,104840,105133,105239,105356,105429,105512,105556,105618,105640,105734,105745,105912,110019
24,MW5966-0,101506,101549,101950,102151,102528,103055,103305,103453,103620,104039,104112,104640,104735,104851,105039,105144,105250,105451,105556,105723,105829,105902,105945,110051,110356,110513,110735,110830,110936,111008,111052,111135,111219,111241,111336,111410,111515,111610
25,MZ3559-1,,102856,103044,103348,103631,104007,104123,104228,104407,104640,104746,105239,105345,105523,105640,105745,105851,110102,110207,110312,110546,110618,110651,110756,111041,111230,111442,111548,111647,111731,111835,111940,112003,112025,112119,112141,112246,112319
26,MX1084-0,103138,110407,110546,110724,111041,111421,111658,111752,112014,112308,112445,113023,113117,113222,113410,113504,113610,113831,,,114312,114333,114407,114523,114816,114932,115131,115225,115341,115425,115531,115603,115647,115720,115803,115836,115931,120025
27,MX1067-0,103934,104217,104451,104724,104934,105228,105451,105607,105723,105840,105956,110513,110629,110745,110925,111030,111124,111252,111359,111537,111709,111803,111919,112036,112351,112517,112706,112749,112906,112939,113055,113149,113211,113244,113327,113410,113504,113559
28,MZ3556-1,104934,105311,105607,105912,110218,110618,110841,110957,111135,111453,111637,112141,112235,112413,112539,112655,112811,113012,113117,113244,113348,113431,113504,113621,114019,114156,114407,114512,114628,114711,114838,114921,114954,115026,115109,115131,115308,115403
29,MX1105-1,110145,111537,111814,112014,112152,112456,112706,112811,113044,113338,113515,113957,114040,114145,114333,114450,114544,114755,114900,115005,115058,115131,115247,115403,115731,115825,120014,120057,120213,120246,120340,120413,120434,120456,120528,120612,120728,120811
30,MZ3734-1,112141,112257,112550,112800,113033,113305,113504,113621,113946,114356,114523,115026,115131,115308,115436,115614,115720,115952,120047,120246,120350,120434,120456,120601,120906,121054,121304,121453,121619,121651,121829,121901,122007,122018,122123,122206,122337,122421
31,MX1135-2,113244,113621,113914,114113,114322,114700,114911,115047,115247,115614,115803,120329,120413,120550,120749,120855,121000,121148,121254,121420,121641,121724,121850,122007,122301,122432,122652,122746,122913,122956,123102,123145,123207,123229,123250,123334,123439,123544
32,MZ3825-2,114450,114544,114954,115141,115414,115742,115942,120047,120340,120644,120811,121304,121409,121536,121745,121850,121955,122206,122313,122504,122609,122652,122713,122829,123134,123345,123555,123702,123757,123852,123957,124040,124102,124123,124207,124239,124345,124429
33,MZ3956-2,115509,115742,120036,120213,120445,120855,121011,121127,121409,121713,122029,122619,122735,122913,123102,123145,123312,123534,123640,123808,123925,124019,124123,124301,124617,124754,125015,125131,125258,125330,125508,125541,125602,125646,125719,125741,125908,125951
34,MZ3978-2,120928,121105,121420,121630,121933,122337,122547,122808,123051,123345,123512,124040,124145,124250,124418,124523,124639,124816,124921,125120,125225,125309,125330,125436,125741,125918,130047,130224,130341,130424,130529,130602,130646,130729,130814,130836,130954,131059
35,MW5943-1,121756,121912,122144,122421,122808,123113,123334,123450,123618,123935,124112,124650,124722,124848,125037,125153,125309,125541,125646,125846,125940,130003,130047,130203,130519,130707,130859,131015,131154,131239,131439,131544,131607,131629,131701,131734,131850,131944
36,MZ3987-2,122902,123229,123439,123640,123914,124334,124429,124628,124838,125215,125341,125846,125940,130130,130308,130402,130457,130825,130932,131143,131239,131323,131501,131629,131944,132111,132248,132436,132530,132603,132719,132802,132835,132907,132940,133024,133150,133246
37,MZ4072-2,123640,124040,124239,124512,124733,125131,125225,125320,125541,125824,125951,130508,130602,130718,130848,130954,131037,131334,131439,131556,131640,131712,131745,131901,132215,132404,132635,132730,132846,132929,133045,133128,133235,133257,133351,133413,133529,133602
38,MW5966-1,124848,125005,125247,125508,125824,130214,130402,130457,130624,131059,131228,131806,131922,132027,132205,132259,132404,132635,132740,132907,133002,133045,133150,133319,133718,133856,134035,134140,134256,134329,134424,134456,134528,134612,134644,134706,134833,134950
39,MZ4228-2,130003,130141,130435,130551,130718,131004,131217,131356,131607,131933,132049,132541,132657,132813,132951,133056,133202,133424,133456,133646,133845,133907,133929,134057,134402,134518,134728,134833,134950,135012,135139,135211,135233,135316,135400,135421,135526,135559
40,MW5853-2,130859,131228,131501,131806,132154,132552,132824,133002,133413,133740,133918,134507,134644,134749,134950,135117,135244,135443,135620,135852,140113,140156,140239,140406,140723,140922,141132,141249,141415,141459,141637,141731,141825,141921,142015,142048,142215,142320
41,MP6422-2,,132027,132259,132447,132835,133150,133413,133529,133813,134140,134318,134800,134918,135055,135254,135421,135515,135758,135852,140051,140301,140356,140522,140639,141016,141143,141448,141604,141720,141815,141932,142026,142059,142132,142226,142320,142426,142521
42,MZ3556-2,132426,132846,133128,133330,133529,133823,134035,134202,134424,134749,134928,135443,135537,135652,135935,140102,140218,140501,140606,140733,140849,140933,141005,141121,141509,141647,141910,141954,142121,142215,142331,142415,142437,142510,142604,142626,142753,142921
43,MX1084-1,133246,133635,133929,134140,134351,134749,134856,135001,135349,135631,135758,140345,140406,140512,140649,140755,140900,141110,141216,141343,141448,141509,141637,141804,142142,142258,142448,142532,142648,142721,142848,142932,143015,143059,143120,143153,143309,143352
44,MZ3559-2,134003,134351,134612,134822,135033,135411,135642,135841,140019,140301,140555,141038,141132,141227,141415,141542,141720,142026,142204,142320,142521,142615,142626,142805,143153,143330,143552,143646,143813,143857,144003,144046,144119,144151,144245,144307,144402,144456
45,MZ3734-2,135055,135338,135609,135819,140113,140428,140701,140922,141143,141509,141825,142342,142448,142604,142805,142943,143059,143247,143447,143635,143835,143930,144046,144213,144603,144740,145014,145119,145235,145330,145518,145551,145646,145740,145823,145907,150036,150141
46,MX1135-3,,140649,140900,141216,141553,142015,142121,142248,142448,142731,143037,143603,143657,143824,144025,144140,144318,144456,144603,144740,144940,145025,145203,145330,145646,145751,145918,150014,150141,150224,150308,150402,150434,150456,150529,150601,150718,150812
47,MZ3825-3,140922,141658,141848,142132,142248,142615,142848,143037,143414,143752,144119,144740,144908,145025,145235,145352,145540,145834,145951,150235,150445,150529,150601,150728,151107,151246,151520,151636,151752,151859,152026,152100,152143,152205,152259,152321,152437,152520
48,MX1105-2,141415,142459,142648,142954,143319,143646,143908,144046,144350,144802,144940,145457,145602,145740,145929,,,154408,154525,154713,154757,154851,154957,155145,155440,155651,155807,155912,160051,160451,160640,160713,160745,160818,160901,160933,161038,161205
49,MZ3956-3,143330,143603,144057,144256,144603,145036,145308,145413,145635,150025,150152,150623,150812,150940,151118,151330,151436,151614,151741,151953,152133,152216,152353,152509,152835,153004,153216,153344,153524,153641,153757,153829,153934,154007,154050,154134,154250,154408
50,MZ3978-3,143941,144857,145130,145257,145457,145845,150025,150152,150351,150645,150750,151257,151403,151541,151731,151942,152100,152405,152520,152720,152858,152953,153109,153216,153546,153746,154018,154134,154250,154430,154630,154713,154757,154840,154913,154957,155101,155207
51,MZ3987-3,145540,145718,145929,150130,150330,150645,150856,151023,151341,151731,151836,152343,152448,152604,152824,153015,153142,153418,153557,153735,153956,154050,154229,154334,154735,154840,,155134,155250,155607,155756,155828,155850,155945,160051,160123,160228,160323
52,MS1935-0,150141,150518,150750,151001,151214,151509,151720,151920,152205,152553,152847,153418,153513,153608,153923,154112,154156,154430,154536,154724,154924,155007,155156,155323,155618,155818,160040,160145,160333,160629,160901,161006,161028,161049,161122,161143,161248,161520
53,MP5857-0,,151341,151731,151931,152238,152709,152814,152920,153109,153557,153735,154250,154356,154525,154713,154840,154935,155134,155250,155556,155702,155745,155912,160029,160356,160608,160723,160912,161049,161342,161552,161636,161719,161802,161835,161920,162025,162445
54,MZ4072-3,151458,151836,152133,152259,152709,153142,153333,153451,153724,154018,154145,154619,154724,154913,155112,155229,155323,155523,155629,155839,160040,160123,160301,160356,160723,160850,161111,161216,161310,161541,161719,161751,161813,161835,161909,161942,162057,162518
55,MW5943-2,152509,152647,152931,153132,153344,153724,153945,154101,154301,154619,154757,155345,155450,155556,155745,155912,160029,160312,160430,160618,160807,160850,161017,161154,161458,161657,161931,162025,162119,162213,162351,162435,162456,162518,162550,162623,162749,163011
56,MZ4228-3,152931,153713,153956,154218,154430,154724,,,,155512,155618,160145,160301,160430,160546,160651,160745,160933,161038,161310,161353,161436,161603,161719,162014,162224,162340,162518,162623,162811,162939,163011,163033,163055,163127,163211,163316,163359
57,MW5853-3,154819,155051,155229,155407,155713,160113,160408,160535,160713,161006,161111,161657,161813,161931,162141,162318,162435,162749,162855,163127,163232,163326,163442,163631,163956,164217,164357,164513,164618,164713,164956,165039,165112,165155,165238,165333,165450,165555
58,MW5966-2,155534,155556,155807,160029,160345,160734,160944,161100,161237,161625,161719,162246,162340,162445,162623,162717,162845,163127,163221,163359,163453,163525,163631,163746,164101,164228,164535,164618,164745,164912,165050,165122,165155,165217,165311,165345,165512,165555
59,MZ3556-3,160513,160922,161122,161331,161625,161931,162047,162224,162518,162917,163001,163547,163703,163757,164007,164112,164250,164502,164618,164829,164934,165028,165144,165238,165545,165723,170037,170131,170247,170330,170458,170531,170603,170636,170709,170731,170848,170954
60,MZ3559-3,161552,162800,163001,163232,163410,163746,164029,164155,164440,164745,164901,165345,165439,165523,165701,165755,165922,170110,170215,170341,170553,170636,170709,170815,171142,171321,171509,171625,171731,171804,171910,171942,172016,172027,172059,172121,172226,172320
61,MP6422-3,,162307,162529,162717,162939,163337,163431,163703,163902,164134,164239,164829,164945,165112,165238,165345,165428,165650,165755,165932,170059,170142,170225,170341,170636,170815,171142,171259,171415,171448,171603,171636,171709,171731,171804,171836,171942,172016
62,MZ3734-3,163525,163609,163725,163902,164239,164556,164629,164745,164923,165333,165512,170016,170153,170247,170437,170542,170636,170943,171048,171227,171343,171437,171520,171625,171920,172027,172204,172309,172425,172508,172613,172646,172718,172740,172803,172835,172940,173035
63,MX1084-2,164333,164640,164923,165112,165322,165617,165838,165943,170204,170614,170742,171332,171426,171542,171742,171848,171953,172204,172309,172435,172551,172613,172656,172835,173129,173236,173518,173625,173719,173814,173931,174014,174036,174109,174131,174225,174342,174425
64,MX1135-4,165122,165439,165639,165849,170153,170603,170709,170815,171037,171259,171404,171931,172027,172142,172320,172435,172530,172740,172846,173002,173151,173214,173257,173413,173803,173953,174120,174204,174320,174404,174509,174541,174614,174646,174719,174751,174908,175013
65,MZ3825-4,170426,170520,170848,171048,171248,171625,171836,172016,172247,172508,172635,173140,173246,173413,173614,173719,173825,174036,174131,174353,174552,174635,174657,174813,175151,175320,175509,175647,175814,175910,180016,180049,180111,180133,180205,180227,180345,180430
66,MZ3978-4,170647,172646,172951,173140,173424,173825,174047,174153,174415,174813,174940,175509,175604,175709,175859,180016,180111,180430,180536,180725,180830,180913,181018,181145,181534,181734,181933,182040,182157,182230,182346,182431,182453,182515,182559,182620,182725,182820
