,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,,070108,070342
1,MW4856-0,,,,,,,,,,,070108,070510,070615,070658,070803,070835,070940,071203
2,MW5142-0,,,,,,,,070108,070120,070626,070813,071906,072126,072242,072346,072430,072556,072921
3,MW4366-0,070203,070257,070542,070636,070752,070835,070940,071035,071118,071531,071718,072816,073047,073203,073319,073404,073437,073751
4,MW4503-0,,,071718,071917,072011,072054,072242,072335,072409,072859,073047,074209,074429,074556,074700,074733,074848,075036
5,MW4557-0,072335,072545,072910,073036,073141,073225,073308,073353,073437,073855,074043,075119,075342,075436,075541,075625,075730,075917
6,MW4647-0,074805,074838,075119,075225,075330,075404,075509,075614,075708,080118,080328,081250,081511,081605,081721,081804,081931,082235
7,MW4781-0,075509,,080035,080245,080349,080422,080515,080609,080642,081102,081239,082413,082551,082656,082802,082835,083013,083342
8,MW4837-1,080703,080842,081113,081218,081323,081356,081533,081638,081710,082151,082351,083543,083805,083920,084037,084132,084237,084614
9,MW5124-0,081323,083257,083637,083826,083942,084016,084204,084248,084342,084740,084908,090011,090231,090408,090513,090546,090640,090955
10,MW4856-1,081616,081815,082025,082224,082340,082413,082551,082645,082728,083107,083214,084342,084552,084646,084751,084824,084929,085246
11,MW5645-0,082529,082623,082908,083013,083118,083203,083308,083404,083448,083848,084026,085056,085213,085318,085436,085509,085552,085906
12,MW5142-1,083909,084237,084552,084824,084929,085023,085224,085342,085415,085906,090116,091238,091501,091606,091711,091755,091859,092237
13,MW4229-0,084740,085023,085307,085425,085530,085613,085646,085750,085823,090304,090441,091544,091805,091943,092059,092143,092248,092521
14,MW4366-1,085415,085520,085812,085844,090000,090033,090116,090210,090242,090712,090901,092016,092237,092416,092521,092605,092638,092911
15,MW4705-0,085750,091649,092016,092237,092342,092427,092605,092700,092732,093238,093438,094448,094708,094813,094929,094951,095106,095504
16,MW4503-1,,090210,090441,090618,090712,090755,090839,090933,091017,091417,091638,092754,093016,093142,093249,093311,093438,093733
17,MW4557-1,090513,090806,091111,091238,091417,091534,091722,091805,091910,092510,092721,094006,094227,094343,094459,094603,094708,095106
18,MW4619-0,092110,092153,092427,092627,092732,092816,092900,092954,093038,093438,093711,094824,095001,095128,095233,095316,095359,095703
19,MW4825-0,092616,092932,093216,093300,093416,093500,093617,093700,093806,094206,094343,095359,095620,095735,095842,095926,100041,100334
20,MW4647-1,,093606,093901,093944,094050,094144,094217,094300,094354,094940,095139,100135,100345,100450,100555,100638,100732,101151
21,MW4846-0,094100,094217,094531,094646,094803,094835,094940,095023,095055,095504,095609,100606,100826,100931,101035,101140,101226,101553
22,MW4781-1,094857,095045,095316,095420,095515,095558,095652,095735,095819,100251,100418,101520,101752,101856,102002,102057,102202,102454
23,MW4837-2,095904,100030,100324,100522,100638,100710,100826,100920,101014,101426,101625,102714,102958,103124,103229,103312,103428,103753
24,MW4856-2,101014,,101448,101636,101752,101824,101907,102013,102046,102443,102609,103533,103732,103859,104005,104027,104110,104415
25,MW5124-1,102002,102151,102422,102609,102714,102747,102904,102947,103031,103500,103659,104730,104950,105149,105316,105410,105442,105842
26,MW5142-2,102725,103031,103312,103345,103511,103544,103627,103721,103804,104226,104404,105514,105736,105842,105947,110031,110147,110501
27,MW4229-1,104132,104415,104730,104824,104950,105023,105117,105211,105254,105714,105904,110908,111140,111307,111412,111455,111610,112008
28,MW4705-1,105233,110659,111024,111107,111224,111307,111433,111600,111632,112113,112356,113345,113605,113742,113857,113930,114035,114400
29,MW4366-2,105316,105420,105747,105937,110031,110114,110241,110334,110417,110825,110941,111925,112156,112345,112451,112513,112557,112853
30,MW4825-1,111809,112102,112418,112546,112713,112745,112925,113009,113041,113605,113742,114724,114945,115111,115215,115309,115415,115846
31,MW4503-2,,113554,113846,114035,114151,114245,114400,114515,114548,115049,115320,120422,120643,120821,120926,120958,121113,121335
32,MW4557-2,114807,115111,115437,115553,115709,115742,115929,120046,120140,120610,120736,121816,122035,122213,122318,122402,122518,122821
33,MW4647-2,120516,120621,120915,121041,121146,121230,121418,121533,121606,122046,122256,123313,123544,123721,123826,123858,124025,124416
34,MW4781-2,121754,,122655,122904,123020,123053,123241,123334,123429,123953,124236,125326,125536,125715,125820,125904,130042,130356
35,MW4837-3,123858,124025,124342,124554,124720,124803,124918,125001,125045,125631,125820,130910,131151,131329,131434,131517,131600,131820
36,MW5142-3,125915,130042,130408,130451,130617,130700,130827,130920,131025,131506,131632,132911,133142,133353,133457,133541,133624,134035
37,MW4366-3,131853,132030,132312,132511,132616,132649,132743,132849,132954,133519,133646,134714,134955,135132,135248,135353,135426,135846
38,MW4503-3,,,133856,134024,134128,134211,134400,134526,134609,135038,135321,140339,140623,140821,140926,141020,141125,141429
39,MW4557-3,134933,135132,135458,135708,135824,135907,140002,140119,140213,140717,140916,142152,142437,142615,142720,142825,142930,143308
40,MW4647-3,,,141009,141157,141313,141356,141555,141701,141805,142235,142510,143614,143907,144119,144224,144318,144402,144634
41,MW4781-3,141932,142214,142459,142648,142803,142847,143002,143139,143235,,144003,145243,145525,145713,145839,145944,150145,150521
42,MW4837-4,143907,144046,144413,144550,144706,144813,144929,145106,145211,145807,150017,151235,151527,151715,151820,151925,152019,152344
43,MW5142-4,145944,150228,150626,150824,150940,151013,151140,151256,151350,151853,152103,153435,153719,153918,154035,154129,154201,154609
44,MW4366-4,151610,151736,152113,152301,152427,152521,152814,153035,153203,153741,154002,155237,155520,155710,155825,155941,160130,160521
45,MW4503-4,153246,153308,153551,153802,153907,153940,154046,154201,154256,154808,155028,160141,160427,160658,160803,160858,161035,161351
