,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,070105,070327,070558,070642,070808,071220,071325,071525
1,MX3651-0,,,,,,,,,,,,070105,070222,070338,070443,070841,070958,071347,071725,071914,072103,072355,072501,072627
2,MX3783-0,,,,,,070105,070116,070305,070410,070453,070548,070631,070819,070903,070947,071358,071514,071758,072146,072229,072417,072805,072910,073038
3,MX4021-0,,070105,070200,070305,070504,070558,070841,071030,071136,071242,071347,071430,071546,071704,071747,072146,072323,072617,072838,073048,073226,073451,073619,073809
4,MX4338-0,070830,070936,071030,071157,071304,071358,071714,071758,071852,072008,072113,072207,072323,072439,072522,072921,073059,073429,073736,073947,074252,074609,074724,074946
5,MX4365-0,071557,071642,071747,071830,071957,072135,072355,072522,072754,072849,072943,073016,073121,073226,073259,073703,073841,074041,074419,074641,074913,075324,075440,075545
6,MX4041-0,072355,072450,072555,072700,072827,072932,073248,073417,073534,073630,073758,073903,074041,074219,074241,074735,074902,075302,075545,075701,075911,080310,080440,080640
7,MX4159-0,073204,073248,073344,073440,073556,073758,074041,074219,074336,074441,074536,074630,074808,074913,074957,075418,075534,075911,080238,080418,080534,080852,081041,081251
8,MX4383-0,074524,074619,074735,074840,075019,075240,075523,075618,075900,080005,080111,080205,080418,080523,080607,081019,081146,081545,081816,082027,082342,082900,083027,083153
9,MX4388-0,074735,075146,075240,075346,075545,075650,075933,080027,080133,080205,080321,080407,080512,080618,080651,081124,081251,081556,082006,082049,082354,082806,082911,083027
10,MX4458-0,075650,075944,080049,080154,080343,080545,080852,081019,081302,081418,081534,081618,081849,081933,082017,082417,082544,082817,083142,083415,083521,083837,083952,084119
11,MX4535-1,080839,081041,081156,081302,081545,081755,082122,082227,082500,082627,082732,082828,083038,083249,083321,083837,084036,084446,084729,084951,085320,085814,085940,090151
12,MX3651-1,082248,082439,082533,082627,082828,083049,083426,083627,083847,084003,084119,084214,084403,084552,084646,085056,085247,085509,085857,085951,090140,090553,090721,090837
13,MX3783-1,082817,082911,083016,083121,083343,083459,083920,084025,084257,084341,084519,084624,084751,084940,085002,085414,085626,085930,090318,090414,090710,091108,091246,091457
14,MX4021-1,083448,083531,083648,083815,083952,084203,084508,084635,084729,084857,085002,085140,085331,085458,085531,085951,090140,090521,090753,090942,091130,091530,091647,091815
15,MX4338-1,084613,084729,084835,084940,085140,085309,085636,085825,090046,090202,090307,090352,090553,090721,090742,091203,091340,091603,091859,092111,092310,092807,092915,093053
16,MX4365-1,085150,085236,085320,085404,085531,085658,090036,090224,090318,090414,090510,090615,090732,090909,090952,091424,091541,091753,092111,092143,092501,092807,092926,093042
17,MX4041-1,090721,090826,090931,091047,091319,091530,091943,092038,092310,092417,092534,092629,092807,092937,093031,093452,093619,093829,094102,094250,094554,095057,095224,095425
18,MX4159-1,091636,091731,091848,092005,092249,092439,092735,092840,093104,093231,093326,093409,093535,093651,093735,094207,094344,094742,095014,095203,095531,095932,100048,100215
19,MX4388-1,092702,092915,092959,093042,093158,093358,093651,093756,093903,094008,094102,094145,094334,094406,094500,094858,095035,095320,095616,095805,100038,100447,100552,100730
20,MX4383-1,093021,093242,093358,093525,093724,093903,094218,094334,094605,094721,094837,094941,095214,095320,095403,095816,095943,100319,100636,100824,101056,101519,101636,101846
21,MX4458-1,093903,094102,094145,094250,094439,094544,094837,094931,095141,095320,095425,095509,095710,095805,095849,100319,100437,100740,101117,101256,101614,101951,102119,102340
22,MX4535-2,095458,095700,095816,095911,100038,100236,100531,100751,100857,101034,101128,101235,101435,101530,101625,102057,102246,102603,102921,103059,103353,103936,104104,104338
23,MX3651-2,100038,100236,100352,100437,100657,100803,101150,101329,101435,101541,101658,101803,101951,102057,102141,102614,102803,103215,103520,103709,104042,104600,104705,104832
24,MX4551-0,100153,100719,100824,100918,101139,101256,101636,101730,101940,102057,102213,102257,102436,102603,102647,103048,103204,103437,103647,103826,104104,104643,104810,104949
25,MX3783-2,101658,101919,102014,102119,102414,102603,102908,103015,103248,103416,103520,103647,103837,104020,104104,104527,104705,105043,105431,105619,105957,110557,110703,110840
26,MX4021-2,102202,102257,102403,102458,102708,102846,103132,103353,103510,103626,103742,103847,104053,104221,104316,104727,104855,105116,105442,105641,110020,110557,110713,110914
27,MX4338-2,102520,102603,102657,102752,103004,103110,103437,103553,103658,103815,103858,104009,104148,104305,104327,104738,104917,105253,105609,105746,110115,110546,110652,110840
28,MX4365-2,103204,103343,103426,103520,103804,104031,104316,104505,104611,104727,104843,104938,105127,105304,105358,105840,105957,110303,110630,110818,111009,111410,111516,111811
29,MW2780-0,103731,103947,104053,104221,104349,104549,104843,105043,,105304,105358,105442,105619,105735,105840,110242,110409,110724,110947,111136,111516,112116,112222,112400
30,MW2390-0,,,,103815,103958,104148,104411,104516,104738,104855,105000,105116,105242,105420,105503,105914,110031,110314,110641,110830,111220,111611,111800,112000
31,MW5346-0,105011,105116,105210,105242,105431,105536,105840,110009,110115,110231,110347,110452,110641,110818,110852,111348,111505,111738,112138,112327,112548,113208,113334,113450
32,MW5264-0,105043,105808,105852,105936,110147,110314,110608,110735,110830,110947,111042,111126,111326,111443,111538,112011,112138,112400,112737,112925,113240,113828,113955,114205
33,MW5191-0,105159,105420,105547,105641,105819,110042,110336,110536,110808,110936,111042,111126,111304,111443,111538,112022,112200,112411,112748,112936,113240,113839,114006,114216
34,MX4041-2,105830,105914,105957,110042,110252,110430,110757,110925,111031,111136,111231,111326,111421,111538,111622,112105,112255,112548,112903,113052,113302,113850,114017,114227
35,MX4598-0,110042,110137,110231,110358,110619,110818,111158,111348,111538,111727,111843,111950,112150,112306,112411,112842,113030,113418,113755,113850,114133,114616,114743,115005
36,MX4159-2,110840,110914,111009,111115,111359,111600,111917,112044,112306,112454,112610,112715,112914,113030,113052,113556,113723,114028,114406,114450,114816,115300,115416,115544
37,MS2259-0,111053,111147,111253,111348,111600,111644,112000,112105,112306,112505,112632,112831,113008,113125,113146,113618,113745,114038,114417,114555,114816,115311,115427,115639
38,MX4383-2,111705,111800,111843,112000,112211,112349,112632,112809,113041,113146,113251,113345,113523,113639,113734,114154,114322,114638,115015,115142,115355,115722,115849,120005
39,MX4458-2,113418,113629,113734,113839,114028,114300,114555,114700,114921,115037,115142,115249,115416,115512,115555,120038,120215,120520,120804,120942,121110,121426,121542,121720
40,MX4388-2,115048,115132,115227,115332,115512,115711,120016,120143,120404,120531,120648,120742,120910,121037,121121,121520,121637,121931,122310,122449,122805,123154,123321,123458
41,MX4551-1,120648,120910,121037,121204,121343,121520,121909,122026,122248,122427,122532,122649,122838,123005,123110,123530,123730,124036,124403,124606,124921,125530,125635,125835
42,MX4535-3,121753,121942,122059,122154,122416,122554,122849,122954,123215,123342,123458,123614,123825,124036,124120,124555,124754,125048,125457,125541,125918,130510,130648,130933
43,MX3651-3,122143,122310,122405,122521,122754,122849,123226,123353,123552,123741,123857,124026,124152,124330,124416,124859,125059,125258,125635,125846,130141,130659,130827,131038
44,MX3783-3,122815,123110,123154,123248,123447,123541,123835,124047,124341,124511,124649,124743,124910,125004,125037,125457,125635,125857,130257,130459,130816,131301,131429,131703
45,MX4021-3,125120,125225,125319,125436,125635,125752,130108,130319,130543,130731,130849,131005,131144,131301,131356,131758,131938,132339,132656,132858,133214,133625,133741,133908
46,MX4338-3,125446,125603,125657,125752,130025,130108,130426,130521,130731,130911,131027,131132,131301,131440,131502,131915,132022,132350,,132930,133214,133636,133741,133940
47,MX4598-1,,,,,,,,,,125940,130057,130130,130308,130426,130521,131005,131155,131546,131841,131938,132211,132551,132718,132858
48,MX4365-3,125940,130025,130119,130203,130404,130543,130900,131049,131312,131418,131535,131641,131841,132033,132117,132602,132739,132952,133308,133457,133802,134046,134202,134318
49,MW2780-1,130742,131027,131121,131250,131535,131652,132117,132222,132435,132613,132802,132858,133047,133236,133330,133752,133940,134234,134545,134640,135009,135347,135503,135642
50,MW5346-1,131121,131451,131546,131630,131904,132011,132306,132402,132613,132728,132858,133014,133203,133319,133341,133813,134002,134234,134556,134746,135336,135759,135925,140157
51,MX4041-3,132402,132507,132602,132728,132909,133036,133352,133508,133730,134002,134046,134140,134307,134426,134534,135020,135158,135452,135831,140031,140345,140638,140821,141033
52,MX4159-3,133025,133119,133236,133352,133541,133646,133940,134035,134256,134352,134523,134556,134713,134829,134915,135336,135503,135704,140009,140208,140533,140853,141022,141234
53,MX4383-3,133530,133636,133730,133824,134035,134140,134523,134629,134841,135020,135125,135231,135441,135608,135704,140135,140313,140715,141102,141308,141616,142214,142320,142458
54,MX4388-3,134024,134501,134545,134651,134915,135114,135419,135546,135810,135925,140103,140208,140323,140501,140544,141022,141136,141511,141859,141942,142320,142815,142932,143143
55,MX4458-3,135347,135748,135842,135947,140114,140356,140606,140651,140926,141102,141220,141308,141554,141638,141732,142142,142353,142753,143143,143332,143638,144110,144331,144604
56,MX4551-2,140428,140702,140747,140853,141115,141321,141638,141815,142025,142214,142309,142415,142553,142753,142859,143343,143511,143816,144110,144310,144709,145215,145345,145523
57,MX4535-4,141439,141649,141754,141909,142120,142342,142731,142932,143143,143322,143439,143544,143711,143849,143921,144426,144615,145058,145523,145606,150125,150712,150840,151039
58,MX3651-4,141721,142047,142204,142342,142615,142731,143037,143249,143522,143700,143816,143921,144154,144248,144342,144742,144931,145250,145702,145915,150303,150712,150840,151050
59,MX3783-4,142531,142804,142910,143016,143216,143355,143638,143838,144110,144248,144342,144437,,144658,144731,145141,145301,145640,,150220,150546,151156,151323,151511
