,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MW5645-0,,,,,,,,,,,,,,,,,,,,,070109,070121,070238,070756,071029,071241,071336,071441,071608,071651,071757,071851,071957,072135,072240,072346
1,MS2365-0,,,,,,,,,070109,070121,070206,070249,070702,070902,071102,071241,071419,071514,071619,071713,071807,071840,071946,072452,072714,073021,073137,073306,073516,073611,073706,073800,073905,074053,074209,074304
2,MW2390-0,070109,071208,071303,071347,071546,071735,072052,072146,072302,072525,072609,072642,073042,073244,073443,073559,073655,073811,073959,074104,074158,074231,074336,074759,075042,075254,075411,075506,075636,075754,075859,080004,080058,080214,080319,080402
3,MW2856-0,072926,073021,073042,073159,073454,073537,073821,073926,074021,074126,074158,074231,074631,074821,075021,075159,075316,075349,075455,075550,075658,075743,075859,080341,080612,080802,080918,081013,081057,081151,081247,081330,081447,081614,081719,081825
4,MW3053-0,,,074726,074810,074937,075053,075422,075506,075625,075720,075816,075848,080308,080529,080718,080835,080929,081013,081129,081225,081352,081425,081541,082047,082330,082552,082718,082824,082919,083024,083129,083235,083413,083518,083636,083741
5,MW5346-0,080236,080341,080435,080529,080750,080846,081140,081258,081425,081531,081636,081708,082141,082351,082552,082718,082802,082908,083024,083150,083246,083340,083507,084014,084308,084529,084656,084825,084920,085015,085109,085214,085308,085424,085529,085613
6,MS2259-0,081952,082130,082213,082351,082646,082718,083056,083213,083424,083518,083636,083730,084246,084446,084634,084728,084931,085025,085214,085308,085435,085519,085646,090141,090353,090604,090721,090804,090931,091047,091141,091236,091351,091509,091616,091743
7,MS1935-0,083814,084141,084235,084340,084551,084612,084953,085109,085224,085319,085402,085435,085929,090152,090342,090426,090604,090637,090826,090920,091025,091120,091246,091732,092005,092322,092510,092732,092804,092858,093025,093130,093247,093414,093519,093719
8,MW5645-1,084835,085435,085529,085613,085729,085857,090225,090320,090415,090520,090637,090721,091225,091436,091700,091827,091943,092038,092205,092322,092510,092605,092732,093236,093457,093740,093939,094119,094319,094458,094625,094751,094909,095130,095308,095424
9,MS2365-1,091025,091203,091257,091402,091605,091743,092038,092154,092227,092510,092605,092637,093120,093319,093519,093646,093740,093824,093939,094058,094203,094247,094436,094919,095152,095403,095530,095624,095719,095824,095919,100035,100202,100414,100603,100731
10,MW2390-1,091932,093319,093403,093457,093719,093802,094141,094236,094319,094530,094625,094708,095130,095413,095657,095908,100025,100119,100235,100341,100508,100552,100658,101144,101416,101628,101744,101912,101955,102051,102207,102345,102451,102607,102723,102851
11,MW2856-1,095036,095119,095214,095308,095519,095602,095919,100035,100152,100403,100457,100541,101206,101606,101733,101850,101955,102113,102250,102356,102513,102546,102712,103148,103432,103717,103855,103949,104055,104316,104422,104538,104704,104926,105053,105219
12,MW3053-1,,,,,101427,101555,101944,102040,102218,102312,102408,102440,102924,103315,103504,103631,103739,103833,104000,104127,104232,104327,104443,104915,105147,105346,105515,105641,105841,105957,110041,110240,110345,110628,110807,111018
13,MW5346-1,102902,103053,103137,103304,103454,103610,103928,104023,104243,104505,104621,104715,105136,105346,105558,105725,105841,105924,110041,110145,110323,110417,110544,111029,111251,111451,111640,111745,111923,112111,112239,112417,112616,112942,113131,113342
14,MS2259-1,105158,105335,105419,105525,105747,105946,110240,110345,110501,110617,110723,110756,111346,111702,111912,112007,112155,112250,112417,112532,112710,112815,112931,113426,113659,113909,114004,114058,114247,114512,114650,114735,114852,115114,115241,115419
15,MS1935-1,111440,111745,111829,111923,112155,112311,112721,112826,112931,113152,113309,113404,114004,114257,114534,114701,114936,115041,115231,115325,115430,115546,115734,120229,120501,120733,120828,120955,121123,121251,121515,121705,121905,122117,122306,122516
16,MW3116-0,113931,113953,114109,114203,114426,114545,114914,115030,115158,115430,115608,115723,120302,120700,121017,121241,121515,121643,121854,122012,122149,122306,122505,122959,123304,123558,123704,123831,124054,124232,124425,124603,124740,124942,125131,125342
