,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070120,070458,070731,070953,071121,071240,071431,071536,071643,071810,071843,072031,072147,072252
1,MW3278-0,,,,,,,070120,070132,070248,070353,070426,070509,070953,071155,071358,071525,071632,071727,071905,071959,072126,072209,072336,072839,073111,073235,073530,073658,073753,073952,074110,074250,074418,074651,074808,075233
2,MX1545-0,070825,071026,071144,071304,071525,071654,071959,072126,072314,072430,072534,072618,073122,073413,073614,073742,073909,074015,074156,074323,074429,074546,074713,075327,075621,080046,080141,080403,080458,080657,080836,081308,081848,082100,082154,082543
3,MS2365-0,073016,073038,073122,073235,073402,073647,074100,074228,074429,074524,074630,074735,075244,075537,075854,080036,080214,080331,080531,080625,080814,080919,081108,081637,082004,082237,082427,082616,082744,082937,083116,083327,083633,083811,083938,084315
4,MP6360-0,074429,075105,075200,075254,075505,075655,080025,080119,080225,080447,080625,080657,081308,081543,081742,081931,082248,082354,082532,082700,082904,082959,083200,083717,084010,084126,084305,084420,084716,084930,085045,085202,085340,085518,085709,090259
5,MP6422-0,080847,081341,081459,081554,081721,081909,082237,082354,082616,082722,082841,082937,083633,083905,084126,084326,084559,084705,084857,085024,085340,085456,085625,091031,091338,091726,091852,092043,092221,092454,092610,092747,092948,093210,093336,093536
6,MX4068-0,,082449,082605,082711,082937,083200,083549,083717,083833,084105,084221,084315,085140,085518,085731,085857,090015,090143,090321,090428,090556,090702,090841,091526,091820,092137,092254,092359,092704,092842,092937,093114,093315,093608,093736,093927
7,MS1935-0,083116,084159,084315,084431,,084835,085129,085246,085423,085529,085647,085741,090629,090937,091221,091349,091620,091726,091926,092032,092137,092243,092410,093020,093830,094054,094242,094358,094536,094641,094902,095007,095145,095312,095502,095650
8,MS1953-1,090651,090841,090926,091020,091210,091327,091704,091758,091831,091926,092021,092105,092704,092915,093125,093221,093326,093409,093536,093631,093758,093841,093959,094641,095018,095207,095345,095502,095900,100038,100144,100238,100416,100625,100942,101109
9,MW3278-1,094546,094608,094703,094757,095018,095157,095451,095607,095806,100038,100144,100216,100920,101321,101553,101709,101846,102002,102118,102234,102338,102421,102548,103021,103255,103433,103611,103749,103904,104042,104158,104443,104610,104853,105031,105158
10,MS2365-1,,103233,103328,103411,103633,103727,104104,104253,104443,104549,104716,104759,105440,105734,105934,110101,110301,110406,110533,110638,110754,110838,111015,111532,111816,112005,112155,112323,112418,112534,112701,112923,113039,113223,113328,113506
11,MP6360-1,103339,103455,103549,103644,,,,,,,,,,,,,,,,,,,,105346,105640,105818,110018,110145,110301,110406,110606,110754,110954,111236,111426,111521
12,MP6422-1,104304,104421,104516,104610,104759,104926,105303,105357,105556,105712,105829,105934,110449,110733,110921,111015,111131,111258,111437,111521,111627,111743,111910,112418,112701,112955,113101,113213,113411,113549,113654,113844,114032,114253,114432,114610
13,MX4068-1,110754,110827,110921,111037,111236,111448,111805,111910,112027,112250,112356,112429,112955,113223,113444,113611,113727,113833,114032,114127,114232,114337,114505,114948,115253,115430,115546,115703,115819,115926,120032,120231,120347,120629,120756,120935
14,MS1935-1,111341,112901,112945,113028,113223,113401,113716,113833,113916,114127,114304,114337,114809,115021,115232,115347,115557,115714,115904,,120158,120220,120347,120818,121112,121429,121640,121818,121901,121955,122155,122354,122523,122943,123135,123314
15,MW3278-2,115159,115253,115347,115452,115652,115809,120126,120253,120336,120546,120651,120746,121231,121451,121723,121818,121944,122100,122227,122322,122439,122512,122700,123157,123513,123651,123756,123933,124111,124207,124336,124442,124631,124916,125115,125254
