,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MX1545-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070120,070133,070207
1,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,070120,070145,070239,070345,070511,070606,070743,070827,070910,070954,071026,071110,071253,071609,071811,071938,072045,072203,072235
2,MP6360-0,,,,,,,,,,,,,070120,070207,070555,070733,070816,070943,,071207,071253,071420,071621,071855,071938,072034,072203,072329,072414,072625,072709,072753,072859,072932,073038,073151,073507,073826,074133,074229,074323,074356
3,MP6422-0,,070120,070312,070555,070859,071304,071358,071526,071643,071749,071906,072000,072152,072530,072932,073110,073202,073351,073424,073614,073709,073909,074156,074629,074724,074820,074927,075116,075222,075349,075433,075506,075600,075633,075655,075822,080152,080309,080500,080609,080726,080820
4,MS1935-0,070120,071938,072319,072457,072720,073318,073351,073603,073804,073920,074121,074229,074323,074640,075021,075211,075306,075506,075611,075801,080002,080225,080500,080704,080748,080842,,081116,081212,081412,081506,081643,081748,081821,081854,082022,082410,082620,082821,082926,083021,083054
5,MS1953-0,,074037,074535,074927,075327,075750,080036,080203,080511,080715,080927,081105,081200,081517,081916,082054,082149,082326,082421,082747,082904,083246,083550,083845,084014,084108,084224,,084447,084613,084708,085002,085141,085225,085247,085416,085721,085836,090048,090143,090300,090332
6,MW3278-0,,080203,081748,083224,083445,083802,084202,084519,084835,084951,085247,085405,085543,085931,090417,090546,090629,090830,090904,091042,091115,091316,091621,091904,091959,092054,092200,092348,092456,092835,092919,092951,093024,093107,093203,093318,093635,093751,093930,094025,094130,094153
7,MX1545-1,,084740,085858,090343,090702,091032,091737,092138,092456,092550,092803,092941,093024,093635,094331,094510,094604,094803,094909,095130,095235,095540,095823,100057,100202,100256,100424,100551,100719,100846,100952,101024,101118,101204,101321,101449,101902,101946,102159,102242,102410,102453
8,MS2365-1,085521,085804,090524,091126,091327,091915,092232,092634,092919,093035,093246,093340,093445,094014,094553,094753,094836,095025,095130,095257,095341,095635,095918,100119,100213,100328,100508,100657,100803,100952,101046,101142,101248,101321,101354,101521,101913,102103,102242,102421,102537,102620
9,MP6360-1,,090841,091221,091559,091937,092316,092717,093046,093214,093329,093551,093646,093719,094258,094941,095119,095214,095341,095456,095646,095729,095950,100245,100551,100646,100740,100846,101035,101118,101332,101427,101511,101628,101712,101851,102009,102348,102620,102820,102926,103021,103105
10,MX4068-0,,094836,095108,095413,095823,100256,100413,100530,100813,100941,101215,101321,101511,101851,102253,102453,102515,102631,102747,102959,103043,103254,103537,103809,103904,104009,104126,104315,104348,104538,104632,104737,104832,104904,104926,105053,105440,105629,105829,105912,110029,110102
11,MS1935-1,095718,100719,101024,101310,101554,101913,102041,102231,102537,102620,102831,102926,103116,103504,103852,104031,104115,104326,104359,104527,104610,104821,105042,105252,105346,105440,,105651,105735,105902,105934,110051,110123,110145,110207,110323,110721,110953,,111205,111248,111321
12,MP6422-1,,,,,,,,,,,,,,,,,,,,,,101129,101321,101543,101701,101756,101913,102103,102147,102443,102526,102620,102736,102809,102852,103010,103348,103558,103737,103831,103936,104009
13,MS1953-1,,105535,105651,105956,110250,110627,110816,111005,111321,111426,111627,111743,111931,112301,112628,112733,112817,112944,,113217,113311,113532,113742,113952,114046,114144,114239,114406,114450,114701,114744,114817,114944,115017,115049,115155,115512,115618,115713,115807,115912,115945
14,MW3278-1,,,,,,,,,,,,,,,,,,,,,,111521,111805,112016,112111,112155,112323,112450,112534,112650,112733,112901,112933,112955,113017,113206,113511,113637,113804,113847,113941,114025
15,MP6360-2,111543,115143,115323,115545,115851,120217,120322,120625,120951,121023,121236,121351,121435,121800,122203,122319,122403,122530,,122803,122857,123308,123529,123731,123847,123942,124134,124347,124441,124652,124819,124948,125127,125148,125210,125327,125632,125820,130032,130116,130246,130318
16,MX1545-2,,112217,112450,112650,113027,113427,113637,113930,114334,114417,114617,114755,114817,115155,115629,115807,115851,120040,120123,120311,120354,120553,120857,121117,121214,121308,121435,121551,121634,121844,122003,122035,122140,122235,122257,122403,122741,122846,123108,123235,123402,123435
17,MP6422-2,,122624,122835,123108,123540,123909,124134,124608,124937,125032,125305,125410,125537,125949,130341,130520,130604,130742,130837,131014,131057,131308,131529,131740,131845,131929,132046,132154,132300,132417,132511,132638,132837,132859,132942,133120,133459,133649,133931,134016,134122,134155
18,MS2365-2,,,,,,,,,,,,,,,,,,,,,,,,122908,123014,123057,123213,123329,123413,123540,123636,123709,123825,123858,123931,124047,124409,124525,124725,124819,124937,125010
19,MX4068-1,,125021,125148,125327,125643,130105,130201,130815,131435,131657,132013,132108,132310,132649,133109,133236,133341,133521,133605,133754,133859,134100,134322,134605,134710,134804,134920,135058,135145,135355,135450,135544,135650,135734,135807,135912,140250,140356,140546,140652,140747,140831
20,MS1935-2,,131151,131351,131550,131823,132143,132332,132743,133131,133236,133416,133510,133638,134027,134439,134554,134638,134815,134848,135036,135156,135450,135734,135955,140051,140145,140312,140440,140534,140714,140758,140842,140951,141035,141057,141235,141624,141751,142057,142235,142403,142446
21,MS1953-2,,133247,133554,133837,134206,134543,134616,135014,135333,135406,135607,135745,135817,140145,140524,140630,140714,140831,,141119,141214,141402,141602,141824,141929,142014,142119,,,142540,142625,142719,142824,142908,142940,143045,143341,143518,143740,143834,143929,143951
22,MX1545-3,,135406,135639,135850,140145,140546,140809,141057,141435,141518,141718,141834,141940,142340,142803,142940,143034,143213,143308,143446,143551,143750,144014,144257,144403,144457,144624,144752,144857,145013,145056,145151,145246,145318,145351,145507,145845,150046,150318,150435,150602,150635
23,MS2365-3,,141529,141729,141940,142257,142614,142814,143045,143456,143613,143812,143908,144046,144435,144835,144951,145107,145246,145423,145528,145635,150224,150519,150803,150835,150940,151045,151224,151339,151433,151622,151800,151916,151959,152105,152242,152558,152809,153000,153127,153222,153317
24,MP6360-3,143551,143929,144130,144307,144530,144835,145151,145635,150003,150046,150246,150403,150446,150824,151224,151350,151444,151633,151716,151949,152054,152326,152609,152830,152927,153022,153138,153306,153400,153528,153624,153719,153919,153951,154035,154151,154508,154646,154858,155013,155057,155140
25,MP6422-3,150014,150329,150540,150729,151118,151433,151738,152137,152536,152631,152830,152916,153022,153422,153824,153940,154024,154202,154246,154446,154541,154803,155024,155257,155341,155427,155543,155711,155805,155932,160016,160121,160215,160247,160404,160531,160858,161059,161323,161417,161544,161616
26,MW3278-2,,151927,152221,152526,152620,153116,153506,154002,,,154519,154603,154708,155035,155352,155522,155605,155721,155805,160215,160309,160553,160836,161025,161121,161218,161344,161438,161522,161733,161816,161921,162026,162110,162132,162238,162521,162722,162901,162956,163101,163133
27,MX4068-2,,153550,153919,154119,154530,154908,155151,155638,160121,160204,160437,160531,160626,161025,161428,161544,161649,161848,161932,162227,162405,162700,163007,163229,163334,163428,163544,163712,163807,164006,164111,164205,164311,164354,164511,164638,165004,165203,165500,165543,165710,165743
28,MS1935-3,155035,155140,,155754,,,,161522,,,162121,162227,162343,162743,163207,163417,,163745,163807,164111,164300,164500,164711,164953,165109,165215,165331,165449,165532,165710,165816,165921,170143,170227,170259,170427,170805,171016,171219,171302,171429,171502
