,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7032-0,,,,,,,,,,,,,,070120,070132,070226,070320,070636
1,AA7536-0,,,,,,,,,070120,,070331,072023,072056,072308,072414,072508,072614,072859
2,AA7246-0,,,070342,070447,070625,070657,070751,070858,070942,071359,071643,072932,073048,073333,073438,073605,073806,074207
3,AA7503-0,070836,,071359,071547,071705,071749,071811,071917,072000,072414,072552,073733,074038,074334,074451,074557,074745,075300
4,AA7637-0,071917,072141,072519,072658,072804,072910,073004,073059,073142,073628,073849,075239,075543,080120,080237,080416,080545,081212
5,MW4705-0,073059,073311,073849,074016,074156,074251,074429,074535,074629,075133,075427,080726,081043,081351,081507,081635,081835,082953
6,AA6952-0,073900,074156,074619,074840,074955,075100,075206,075322,075416,080037,080416,,081824,,082257,082435,083319,083606
7,AA69-59-0,075649,075754,080131,080248,080416,080522,080631,080809,080853,081351,081741,082942,083141,083426,083555,083701,083828,
8,AA74-39-0,080237,080342,080726,080842,081011,081127,081245,081402,081445,082046,082402,083711,083922,,,,,
9,AA7286-0,080642,081043,081402,081635,081802,081857,082014,082119,082202,082953,083141,,,,,,,
10,AA7706-0,081635,081813,082213,082424,082602,082656,082750,082858,083003,083701,,,,,,,,
11,AA7032-1,082014,082246,082613,082837,082931,083014,083119,083225,083308,,,,,,,,,
