,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
24,MW5645-2,134743,140215,140414,140613,140751,141109,141402,141540,141730,141823,142016,142121,142225,142613,142951,143118,143203,143319,143402,143551,143635,143848,144048,144258,144403,144457,144613,144750,144848,145016,145121,145237,145428,145511,145555,145711,145942,150108,150257,150340,150446,150508
25,MX1517-3,142016,142121,142330,142540,142918,143319,143435,143602,143741,143835,144026,144142,144330,144707,145059,145216,145310,145439,145522,145721,145815,150130,150413,150623,150717,150802,150918,151033,151106,151243,151348,151431,151536,151558,151725,151840,152323,152522,152627,152731,152827,152910
26,MS2243-3,143920,144005,144153,144341,144645,145110,145237,145344,145555,145700,145859,145942,150058,150446,150834,151001,151044,151232,151326,151504,151558,151830,152040,152301,152355,152449,152554,152721,152816,152921,153027,153156,153345,153355,153439,153544,153901,154112,154250,154406,154522,154606
27,MS2365-3,145931,150108,150435,150623,151001,151337,151558,151735,152040,152156,152334,152449,152616,152954,153334,153450,153511,153650,153755,153934,154029,154250,154449,154628,154700,154744,154900,155005,155048,155153,155258,155352,155436,155457,155636,155730,160108,160257,160413,160540,160657,160730
28,MS1903-3,151641,152228,152355,152533,152742,153228,153439,153555,,153850,154050,154134,154323,154649,155026,155215,155247,155352,155436,155625,155719,155909,160058,160319,160413,160508,160624,160815,160848,161027,161133,161312,161438,161511,161543,161709,162036,162141,162318,162446,162613,162707
29,MS1935-2,,153828,154101,154301,154700,155015,155226,155403,155719,155803,160004,160119,160257,160657,161100,161217,161322,,,161825,161920,162141,162340,162551,162645,162750,162847,163014,163058,163236,163341,163425,163531,163552,163625,163802,164145,164304,164514,164630,164735,164807
30,MS1953-3,155059,155719,160025,160319,160635,161100,161250,161521,,161742,161920,162109,162224,162602,162953,163141,163236,163404,163509,163657,163741,164002,164231,164453,164525,164608,164724,164840,164924,165112,165218,165302,165407,165451,165619,165724,170208,170407,170535,170651,170821,170855
31,MR8026-2,,161554,161753,162025,162352,162645,162858,163025,,163436,163614,163741,163813,164145,164525,164713,164745,164924,165018,165302,165356,165619,165830,170052,170136,170229,170346,170501,170608,170758,170844,170949,171021,171055,171213,171329,171752,171909,172140,172246,172351,172447
32,MS2259-3,163014,163425,163646,163907,164304,164913,164945,165040,165240,165312,165502,165546,165651,170030,170407,170523,170713,,,171032,171139,,171551,171741,171813,171859,172003,172119,172213,172340,172436,172530,172613,172656,172814,173004,173310,173642,,,173830,173906
33,MW5645-3,,165040,165334,165619,165830,170125,170324,170418,170641,170735,170916,171055,171139,171456,171848,172003,172108,172224,172318,172519,172624,172836,173025,173259,173343,173438,173557,173714,173809,173951,174057,174203,174341,174424,174446,174554,174954,175121,175352,175508,175625,175710
34,MX1517-4,171149,171424,171551,171848,172140,172436,172541,172707,172942,173025,173214,173310,173459,173819,174203,174341,174424,174554,174639,174817,174900,175110,175425,175637,175710,175753,175921,180018,180113,180218,180312,180406,180544,180606,180628,180755,181103,181313,181536,181652,181757,181841
35,MS2243-4,,173321,173725,173842,174141,174628,174806,174944,175237,175414,175614,175721,175836,180218,180649,180819,180914,,181324,181536,181631,182019,182324,182535,182608,182651,182746,182851,182955,183205,183310,183415,183542,183626,183658,183836,184217,184333,184605,184659,184804,184837
36,MS2365-4,,175447,175710,175836,180113,180417,180628,180841,181240,181504,181631,181819,181958,182346,182756,182923,182955,183238,183343,183658,183803,184217,184416,184554,184627,184710,184754,184910,184954,185059,185215,185247,185352,185436,185521,185627,190016,190205,190343,190501,190619,190652
37,MS1903-4,,181558,181841,182041,182324,182608,182840,183101,183321,183415,183615,183658,183741,184100,184511,184659,184732,184859,184932,185532,185615,185910,190122,190321,190406,190450,190533,190641,190714,190917,191011,191050,191159,191237,191324,191430,191729,191918,192221,192315,192423,192507
38,MS1935-3,,183458,183803,184016,184543,185015,185226,185352,185543,185638,185859,185954,190133,190522,190928,191050,191138,191506,191517,191751,191846,192157,192349,192601,192655,192754,192859,193017,193111,193343,193448,193531,193637,193712,193817,193958,194255,194447,194649,194754,194848,194937
39,MR8026-3,185521,185604,185743,185910,190259,190630,190830,190938,191324,191418,191602,191646,191835,192210,192601,192754,192838,193006,193050,193228,193311,193521,193712,193936,194019,194052,194200,194255,194339,194458,194541,194616,194743,194816,194848,194959,195252,195359,195551,195658,195742,195835
40,MS1953-4,,191454,191646,191918,192221,192434,192634,192754,193028,193122,193249,193354,193510,193839,194244,194402,194435,194627,194721,194859,195021,195252,195518,195731,195803,195849,195943,200059,200155,200356,200504,200552,200646,200732,200827,200954,201236,201435,201529,201718,201835,201908
41,MS2259-4,,193615,193806,193936,194146,194435,194519,194638,,194859,195043,195115,195231,195529,195910,200027,200049,200228,200239,200408,200440,200624,200816,201017,201045,201128,201213,201330,201402,201540,201624,201708,201751,201835,201941,202121,202413,202548,,202924,203020,203104
42,MW5645-4,,195518,195635,195825,200121,200440,200720,200849,201106,201203,201330,201424,201602,201952,202351,202521,202559,202704,202747,202946,203031,203252,203453,203719,203814,203900,204016,204121,204205,204320,204414,204509,204544,204606,204743,204910,205153,205341,205550,205646,205750,205812
43,MX1517-5,201646,201919,202059,202237,202445,202736,202819,202924,203031,203126,203252,203359,203442,203814,204205,204320,204425,204544,204638,204815,204859,205048,205258,205456,205539,205624,205718,205823,205906,210011,210043,210137,210243,210304,210326,210442,210757,210946,211123,,211323,211406
44,MS2243-5,204110,204331,204458,204638,204848,205236,205247,205353,205550,205624,205750,205855,210011,210359,210757,210924,211007,211123,211155,211355,211417,211639,211849,212059,212132,212226,212309,212426,212458,212636,212719,212813,212859,212931,213037,213153,213459,213625,213848,214004,214109,214152
45,MS2365-5,,210702,210808,210935,211029,211438,211511,211617,211827,211849,211943,212037,212226,212603,212931,213048,213121,213238,213332,213426,213510,213625,213803,213953,214037,214131,214214,214308,214402,214518,214612,214655,214848,214932,215016,215122,215355,215500,215722,215816,215932,220015
46,MS1953-5,,213037,213249,213416,213604,213848,213932,214026,214109,214152,214330,214402,214457,214802,215155,215333,215406,215522,215605,215754,215826,220026,220237,220446,220541,220635,220708,220835,220907,221117,221224,221256,221329,221401,221423,221528,221856,222002,222151,222245,222328,222402
47,MS2259-5,215605,215616,215805,215859,220058,220237,220403,220508,220708,220751,220951,221023,221045,221340,221718,221834,221917,,,222245,222256,222445,222628,222817,222901,222945,223028,223124,223219,223346,223451,223523,223556,223628,223755,223911,224216,224353,,,224723,224755
48,MW5645-5,220435,221718,221812,222035,222223,222434,222533,222711,222934,223039,223146,223252,223440,223755,224154,224310,224353,224509,224606,224734,224817,224954,225154,225353,225436,225530,225614,225719,225752,225942,230036,230122,230154,230216,230249,230343,230615,230658,230846,231002,231056,231128
49,MX1517-6,,224259,224436,224606,224712,225038,225143,225237,225403,225447,225625,225657,225848,230216,230824,230929,231012,231117,231200,231337,231359,231537,231747,231946,232040,232146,232251,232418,,,,,,,,,,,,,,
50,MS2243-6,230510,230625,230857,231056,231243,231526,231558,231704,231809,231852,232040,232113,232251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
