,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070105,070258,070519,070707,070835,070940,071002,071056,,,,071552,071658,071752
1,MW5346-0,,,,,,,,070105,070129,070235,070308,070352,070835,071034,071247,071341,071457,071552,071708,071814,071921,072016,072143,072635,072907,073138,073255,073422,073527,073622,073716,073810,073905,074020,074126,074252
2,MW5537-0,070105,071056,071150,071236,071447,071625,071910,072016,072154,072237,072321,072404,072813,073034,073234,073422,073548,073655,073810,073905,073948,074042,074220,074723,074944,075143,075259,075415,075521,075627,075744,075827,075932,080132,080248,080342
3,MS2365-0,,072646,072740,072824,073012,073034,073339,073505,073622,073705,073800,073832,074303,074502,074640,074755,074850,074933,075049,075121,075238,075310,075404,075838,080110,080215,080342,080530,080646,080741,080836,080952,081057,081224,081330,081435
4,MW5264-0,074701,074723,074818,074901,075038,075216,075521,075627,075816,075900,075943,080016,080414,080636,080825,080919,081003,081057,081224,081319,081425,081458,081614,082057,082318,082550,082655,082844,082940,083128,083236,083330,083458,083657,083813,083952
5,MS2259-0,075121,080520,080636,080730,080919,,081341,081458,081614,081729,081802,081845,082256,082539,082728,082811,082940,083024,083150,083308,083341,083436,083541,084025,084319,084508,,,084952,085058,085227,085438,085742,085753,085946,090124
6,MX1509-0,,082528,082644,082749,083002,083045,083425,083541,083624,083845,083941,084014,084529,084739,084931,085036,085143,085238,085354,085500,085605,085659,085753,090240,090515,090758,090957,091103,091218,091345,091502,091608,091724,091956,092134,092346
7,MS1935-0,083541,084003,084047,084141,084341,084424,084824,084920,085025,085119,085206,085249,085826,090051,090345,090453,090559,090653,090841,090936,091113,,091345,091851,092157,092440,092608,092713,092830,092935,093051,093156,093312,093502,093640,093756
8,MS1953-1,085332,085354,085500,085554,085721,085852,090208,090313,090420,090515,090559,090653,091146,091408,091545,091702,091851,091945,092123,092208,092324,092357,092524,093018,093251,093440,093651,093807,093944,094218,094357,094524,094651,094828,094933,095110
9,MW5346-1,,,,091534,091724,091818,092134,092240,092419,092513,092557,092641,093134,093334,093524,093640,093817,093922,094101,094207,094312,094357,094535,095038,095312,095500,095605,095803,095941,100226,100404,100614,100719,100930,101109,101228
10,MW5537-1,092251,093251,093345,093430,093607,093756,094123,094250,094357,094452,094546,094629,095027,095239,095416,095532,095637,095742,095858,100003,100108,100204,100320,100752,101036,101250,101408,101536,101641,101808,101923,102111,102217,102428,102606,102733
11,MS2365-1,,095049,095143,095301,095510,095615,095847,095952,100035,100309,100342,100426,100919,101131,101334,101441,101608,101702,101808,101912,102028,102101,102217,102700,102932,103048,103326,103442,103654,103938,104138,104421,104620,104950,105205,105300
12,MW5264-1,101109,101239,101323,101419,101557,101724,102101,102206,102300,102355,102449,102522,103005,103253,103453,103559,103727,103832,103959,104054,104159,104254,104358,104853,105140,105417,105616,105711,105827,110111,110216,110448,110636,110930,111203,111403
13,MS2259-1,102500,103453,103537,103632,,103905,104254,104410,104526,104748,104853,104939,105605,105733,105944,110100,110259,,110542,110636,110742,110930,111046,111540,111823,112140,112235,112350,112541,112657,112930,113035,113309,113730,114059,114228
14,MX1509-1,,,110100,110154,110405,110604,110930,111046,111140,111403,111540,111624,112140,112447,112657,112814,112941,113024,113204,113309,113447,113541,113646,114155,114441,114642,114758,114926,115115,115327,115558,115956,120157,120451,120757,121008
15,MS1935-1,111152,111812,111908,112025,112329,112519,112919,113024,113204,113436,113541,113624,114132,114334,114558,114725,114937,115053,115222,115338,115505,115558,115714,120252,120557,120840,121008,121145,121346,121430,122548,122748,122936,123251,123408,123735
16,MS2243-0,113635,113803,113858,113941,114110,114217,114503,114558,114703,114926,115053,115126,115620,115808,120019,120135,120303,120419,120546,120640,120808,120840,120957,121503,121746,122053,122137,122358,122516,122748,122936,123157,123441,123641,123807,124041
17,MS1953-2,115956,120030,120146,120241,120408,120557,120851,121040,121124,121346,121441,121536,121957,122210,122432,122537,122653,122758,122925,123030,123135,123229,123357,123840,124114,124444,124600,124727,124843,124949,125115,125347,125652,125830,130019,130230
18,MW5346-2,,,122137,122243,122421,122537,122831,123009,123146,123302,123430,123525,124030,124304,124549,124706,124949,125032,125220,125326,125431,125525,125652,130146,130408,130557,130746,130914,131147,131304,131420,131557,131736,132000,132126,132337
19,MW5537-2,123925,124633,124727,124821,125115,125231,125609,125725,125758,130031,130136,130230,130830,131053,131304,131452,131557,131714,131916,132000,132116,132221,132348,132819,133145,133441,133535,133640,133724,133817,133923,134101,134249,134521,134709,135035
