,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070223,070308
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070104,070128,070246,070458,070625,070753,070825,070942,071036,071120,071154,071238,071322,071438,071545
2,MZ3825-0,,,,,,,,,,,,,,,,,070104,070212,070318,070436,070508,070541,070709,070836,071143,071311,071534,071702,071807,071840,071946,072020,072031,072052,072136,072209,072303,072347
3,MZ3978-0,,,,,,,,,,,070104,070541,070647,070753,070909,071014,071109,071249,071343,071534,071629,071702,071818,071957,072253,072453,072642,072748,072904,072948,073053,073126,073209,073231,073304,073325,073442,073514
4,MZ3987-0,,,,,,070104,070201,070329,070458,070658,070836,071300,071354,071449,071629,071724,071818,072031,072136,072242,072337,072442,072558,072725,073043,073253,073525,073558,073714,073758,073903,073935,074019,074041,074124,074157,074304,074347
5,MX1213-0,,070104,070246,070436,070614,070942,071036,071216,071427,071713,071851,072347,072442,072558,072725,072832,072926,073115,073220,073358,073547,073631,073819,073957,074409,074547,074830,074957,075124,075218,075324,075408,075503,075535,075609,075641,075746,075831
6,MW5936-0,070414,072832,073104,073409,073703,074052,074304,074431,074746,075240,075408,075936,080115,080210,080337,080421,080527,080811,080916,081033,081203,081225,081309,081426,081722,081912,082137,082231,082326,082410,082454,082538,082600,082644,082705,082738,082908,083003
7,MZ4228-0,070836,070942,071332,071511,071818,072136,072303,072420,072536,072758,072915,073431,073536,073714,073914,074019,074113,074336,074431,074547,074736,074809,074903,075030,075335,075535,075714,075820,075936,080020,080126,080221,080305,080326,080359,080443,080548,080632
8,MW5853-0,071745,071946,072231,072526,072725,073209,073514,073703,074041,074420,074757,075357,075503,075619,075831,075936,080053,080326,080432,080610,080748,080822,080905,081055,081437,081650,081850,082008,082126,082220,082337,082432,082527,082611,082705,082727,082846,082941
9,MZ3559-0,072314,072620,072915,073315,073652,074008,074157,074358,074714,075051,075207,075809,075914,080020,080159,080254,080359,080632,080738,080855,080949,081022,081055,081225,081522,081744,082008,082114,082220,082253,082359,082432,082538,082611,082705,082727,082857,082952
10,MW5966-0,072904,075135,075514,080009,080705,081011,081117,081404,081554,081934,082103,082738,082857,083036,083216,083321,083437,083711,083816,083957,084134,084218,084251,084429,084807,085018,085229,085348,085505,085611,085717,085811,085833,085906,085939,090003,090108,090152
11,MZ3956-0,073104,073304,073830,074157,074525,074946,075102,075324,075524,075714,080020,080516,080643,080844,081000,081106,081150,081543,081650,081901,081956,082030,082114,082242,082538,082727,082941,083036,083153,083237,083342,083415,083459,083521,083616,083638,083743,083827
12,MX1197-0,,074113,074608,075157,075419,075853,075936,080159,080443,080716,080844,081404,081511,081639,081850,081956,082052,082538,082654,082846,082952,083058,083226,083353,083732,083935,084207,084313,084429,084546,084640,084746,084829,084902,084945,085007,085102,085146
13,MW5943-0,074641,074852,075251,075641,080305,080621,080905,081128,081533,081755,082052,082622,082800,082941,083110,083204,083259,083459,083606,083711,083805,083849,084018,084145,084524,084735,084935,085040,085146,085243,085337,085432,085505,085515,085611,085633,085739,085811
14,MX1067-0,075641,075925,080221,080811,081331,081701,082019,082209,082421,082800,082918,083510,083616,083827,084302,084418,084535,084902,085007,085135,085229,085305,085421,085633,090036,090141,090414,090551,090717,090803,090908,090951,091014,091036,091109,091131,091248,091320
15,MX1084-0,080221,080454,080748,081342,081606,082041,082326,082654,082846,083226,083332,083849,083957,084207,084557,084702,084818,085018,085113,085243,085348,085421,085505,085644,085951,090130,090246,090351,090435,090529,090656,090728,090803,090835,090908,090940,091047,091152
16,MW5898-0,080905,081011,081236,081817,082220,082611,082823,083132,083459,083957,084134,084640,084756,084913,085124,085229,085359,085633,085728,085855,085951,090036,090119,090257,090612,090750,090919,091025,091131,091226,091320,091414,091436,091520,091552,091614,091730,091825
17,MX1135-0,,081817,082137,082443,082846,083226,083521,083732,084051,084629,084756,085410,085537,085644,085928,090036,090141,090414,090529,090814,090940,091025,091109,091237,091542,091709,091909,091953,092111,092144,092302,092335,092409,092421,092515,092537,092644,092728
