,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070236
1,MW5191-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070105,070129,070309,070616,070721,070837,071215
2,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,070105,070214,070236,070710,071015,071120,071404,071458,071625,071847,072059,072205,072417,072711
3,MW5853-0,,,,,,,,,,,,,,070105,070258,070342,070532,070627,070837,071048,071120,071205,071248,071331,071447,071531,071954,072238,072343,072700,072805,073059,073236,073447,,,074226
4,MX1260-0,070129,070214,070342,070427,070500,070543,070616,070648,070743,070859,071015,071120,071310,071458,071814,072005,072238,072321,072501,072700,072733,072816,072932,073037,073153,073226,073721,073910,074015,074237,074353,074531,074657,074857,075013,075213,075624
5,MZ3559-0,070837,070921,071037,071110,071120,071205,071215,071259,071331,071426,071520,071614,071731,071825,072132,072343,072450,072533,072733,073005,073037,073131,073226,073331,073436,073520,073932,074320,074415,074657,074814,074929,075035,075403,075519,075730,080035
6,MZ3734-0,071552,071741,071921,071943,072005,072038,072059,072132,072205,072310,072406,072501,072711,072921,073236,073436,073531,073603,073754,074027,074110,074132,074237,074353,074437,074509,074940,075140,075235,075435,075552,075857,080046,080257,080402,080446,080857
7,MZ3740-0,072417,073005,073110,073142,073204,073321,073331,073415,073436,073552,073648,073732,073932,074110,074415,074614,074719,074803,074940,075235,075309,075352,075457,075614,075740,075813,080257,080602,080707,081002,081107,081246,081341,081709,081825,082014,082351
8,MZ3825-0,074015,074110,074248,074320,074342,074415,074458,074541,074625,074729,074835,075002,075140,075341,075657,075824,075908,075930,080119,080318,080402,080446,080551,080707,080813,080846,081308,081625,081731,081909,082025,082246,082413,082645,082750,082846,083203
9,MZ3956-0,075213,075341,075519,075603,075624,075708,075740,075835,075908,080035,080141,080308,080457,080646,080940,081035,081257,081330,081436,081752,081836,081941,082057,082214,082308,082330,082803,083057,083203,083459,083616,083901,084029,084241,084346,084429,085030
10,MZ3978-0,080751,080857,081024,081107,081129,081213,081235,081319,081414,081530,081614,081731,081952,082046,082330,082435,082656,082729,082930,083203,083236,083331,083510,083627,083722,083817,084230,084524,084630,085041,085146,085313,085536,085748,085859,090005,090226
11,MZ3987-1,081519,081709,081836,081909,081930,082003,082025,082108,082141,082235,082341,082446,082634,082835,083140,083236,083459,083543,083806,084135,084230,084324,084451,084608,084724,084735,085219,085536,085725,090005,090153,090426,090636,091035,091203,091402,091720
12,MW5191-1,082601,083404,083532,083605,083638,083711,083733,083817,083839,084007,084051,084157,084346,084524,084819,084841,085052,085124,085240,085452,085547,085642,085820,085931,090048,090142,090614,090814,090952,091329,091445,091720,091908,092152,092258,092530,092954
13,MW3417-0,,082656,082813,082846,082908,082941,082952,083046,083130,083214,083309,083415,083616,083744,084018,084051,084302,084335,084535,084830,084925,085019,085219,085346,085525,085620,090048,090352,090458,090647,090836,091129,091456,091857,092014,092108,092520
14,MX1135-1,,084335,084440,084513,084535,084619,084641,084724,084808,084925,085019,085113,085346,085441,085737,085820,090059,090153,090309,090603,090708,090803,090908,091014,091129,091203,091636,092025,092215,092458,092708,092932,093216,093458,093636,093753,094226
