,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6482-0,,,,,,,,,,,,,,,,070106,070212,072031
1,MW4705-0,,,,,,,,,,,070106,070833,071105,071242,071358,071431,071557,071936
2,AA7536-0,,,,,,,,,070106,,070623,071914,072052,072230,072335,072429,072545,073016
3,MW4366-0,070106,070339,070655,070822,070939,071011,071231,071358,071431,072103,072313,073615,073858,074152,074258,074426,074615,075003
4,AA7322-0,070822,071044,071514,071557,071726,071830,072031,072125,072157,072650,072900,074025,074203,074415,074520,074636,074731,075235
5,AA7440-0,072041,,072512,072701,072817,072849,073005,073049,073122,073615,073752,074931,075151,075351,075456,075613,075751,080024
6,AA6952-0,073354,,074647,074826,075003,075057,075151,075319,075413,080046,080318,081712,082006,082310,082437,082521,082712,083312
7,AA7195-0,093648,093659,073709,073836,073941,074025,074109,094918,094951,074847,075140,080657,101126,081415,081521,081617,081723,102156
8,AA7488-0,,075235,075602,075813,075939,080014,080202,080350,080446,081025,081309,082818,083101,083322,083428,083533,083710,084038
9,AA7492-0,,080046,080350,080446,080624,080707,080857,081036,081119,,082227,,084416,084637,084742,084847,085036,085436
10,AA7149-0,080846,081036,081404,081639,081756,081850,081934,082049,082144,082840,083028,085309,085552,085803,085919,090025,090152,090446
11,AA7101-0,081829,082111,082510,082629,082756,082840,082956,083112,083156,083933,084228,090131,090352,090541,090657,090741,090910,091248
12,AA7530-0,,,,,,,,,,,,,,,,081955,100224,100622
13,AA6482-1,,,,083616,083754,083849,084005,084144,084239,085119,,,,,,,,092153
14,MW4705-1,083921,084038,084333,084438,084554,084659,084847,084942,085025,085709,090003,091248,091521,091731,091836,091931,092014,092354
15,AA7637-0,084720,084952,085320,085425,085542,085636,085730,085836,085919,090519,090719,091931,092120,092259,092417,092523,092640,093101
16,AA7536-1,,,090014,090047,090203,090236,,,,,,,,,,,,093859
17,MW4366-1,090508,090635,091109,091226,091404,091459,091637,091742,091826,092556,092829,094058,094319,094634,094750,094846,095013,095603
18,AA7322-1,091353,091437,091720,091826,091942,092025,092153,092259,092343,092829,093145,094225,094624,094728,094846,094951,095118,095752
19,AA7440-1,092945,,093710,093804,093920,094004,094130,094214,094308,094908,095056,100445,100749,101000,101116,101149,101315,101652
20,AA6952-1,094739,,095507,095636,095835,095908,100025,100141,100235,,101536,102627,,103300,103405,103510,103627,104109
21,AA7706-0,,,100351,100550,100655,100739,100833,100927,101011,101819,102112,103416,103848,104026,104142,104236,104403,105046
22,AA7488-1,100655,101043,101337,101504,101631,101736,101808,101902,101946,102501,102753,103732,104026,104214,104330,104403,104457,105129
23,AA7149-1,,,,102638,102742,102816,102911,103016,103059,103826,104203,105540,105823,110056,110202,110256,110403,110814
24,AA6482-2,102911,103132,103510,,,,,,104257,105024,105341,110708,110952,,,,111845,112108
25,AA7101-1,103910,104047,104413,104529,104656,104814,105002,105107,105151,105845,110224,111414,111635,111845,112003,112108,112235,112544
26,MW4705-2,104803,104835,105247,105413,105540,105613,105802,110013,110107,110657,110941,112141,112425,112650,112755,112902,113041,113356
27,AA7536-2,,105907,110403,110541,,110741,110930,111014,111047,,,113219,113240,113711,113838,113932,114059,114438
28,MW4366-2,111025,111142,111530,111646,111813,111856,112036,112130,112246,112829,113051,114554,114909,115152,115308,115413,115614,120602
29,AA7322-2,111813,112046,112414,112606,112734,112806,112851,113019,113102,113617,114004,115225,115446,115646,115751,115846,120024,120602
30,AA7530-1,112829,113135,113439,113533,113721,113816,113943,114109,114204,114847,115246,120317,120613,120836,120930,121035,121152,121646
31,AA7492-1,114448,114710,115037,115225,115413,115508,115730,115929,120035,120729,121014,122340,122721,122934,123039,123155,123322,123930
32,AA7440-2,115551,115751,120046,120317,120435,120519,120646,120740,120836,121402,121657,122817,123101,123322,123427,123500,123615,124057
33,AA7195-1,115719,121035,121224,121456,121624,121646,121803,121930,122035,142835,122923,123940,144520,144741,144847,145009,145110,145510
34,AA6952-2,121602,,122152,122403,122531,122616,122754,123028,123111,123720,123940,,125551,125813,125908,130057,130212,130826
35,AA7488-2,,123050,123405,123510,123626,123720,123857,124025,124119,124612,124908,130245,130531,130709,130815,130909,131026,131258
36,AA7149-2,123930,124351,124739,125003,125119,125152,125320,,,130057,130403,131752,,,132319,132424,132551,132908
37,AA6482-3,125403,125636,125919,130118,130245,130339,130437,130626,130709,131320,131509,132730,133035,133308,133424,133539,133730,134657
38,MW4705-3,,130815,131225,131425,131531,131625,131730,131835,131940,132446,132741,133741,134035,134246,134403,134530,134624,135036
39,AA7536-3,,,132708,132908,133046,133140,,,,,,135225,135529,135708,135813,135907,135940,140002
40,MW4366-3,133434,133614,134003,134225,134414,134519,134624,134824,134908,135708,135951,141309,141617,141933,142049,142215,142309,142814
41,AA7322-3,134508,134752,135130,135330,135456,135541,135718,135824,135856,140542,140858,142049,142331,142551,142707,142814,142930,143402
42,AA7440-3,135456,135802,140131,140259,140404,140437,140520,140614,140719,141437,141711,142835,143119,143257,143413,143519,143646,144140
43,AA6952-3,141933,142436,142645,142908,143035,143141,143413,143541,143635,,144509,,150049,150428,150552,150708,150846,151330
44,AA7488-3,143108,143246,143602,143813,143940,144014,144202,144257,144340,145026,145300,150344,150646,150835,150954,151015,151214,151554
45,AA7149-3,144108,,145038,145216,145333,,,,,,,152310,152553,152746,152904,153020,153144,153711
46,AA6482-4,150027,170605,171050,171240,171418,171528,171647,171836,171931,,,,,,,,175523,180154
47,MW4705-4,151258,151459,151848,152111,152237,152332,152521,152735,152821,153416,153722,155122,155431,155646,155802,155901,160033,160703
48,AA7536-4,152332,152711,152915,153053,153206,153300,153333,153510,153616,154217,154358,,160213,,182033,,,
49,MW4366-4,154016,154242,154639,154911,155100,155144,155357,155550,155635,160256,160532,162930,163253,163555,163711,163822,163949,164643
50,AA7101-2,154911,155431,155719,155901,160022,160116,160339,160447,160608,,161500,163544,163822,164125,164249,164359,164535,165000
51,AA7440-4,155835,160022,160307,160447,160608,160652,161004,161109,161153,161717,162012,164125,164421,164759,164905,164938,165131,165436
52,AA7195-2,,161522,161752,162129,162256,162403,162614,162813,162909,163649,163916,,,170701,170817,170934,171006,171451
53,MW4892-0,161740,161931,162223,162458,162603,162647,162920,163058,163159,163811,164041,170206,170511,170901,171006,171101,171207,171625
54,AA6952-4,162139,,162647,162825,162930,163003,163109,163253,163326,163927,164232,170322,170522,170945,171050,171144,,171719
55,AA7706-1,162836,163159,163544,163747,163905,164000,164209,164338,164443,165107,165521,171345,171636,171931,172047,172153,172300,172752
56,AA7488-4,,163822,164209,164338,164457,164600,164833,164927,165033,165640,170029,172300,172615,173026,173143,173247,173403,173825
57,AA7149-4,164158,,,,,,,,,,,172531,,173403,173530,173625,173741,174319
58,MW3346-0,165458,165640,165956,170228,170322,170438,170616,170734,170828,171451,171730,173447,173741,174253,174415,174510,174616,175213
59,AA7492-2,171133,,171825,172025,172142,172225,172351,172509,172542,,173541,175011,175307,175523,175701,175815,175953,180546
60,MW4705-5,172520,172643,172953,173048,173215,173320,173414,173541,173636,174319,174700,180143,180451,180844,181005,181059,181252,181936
61,AA7530-2,174015,174203,174532,174649,174828,174900,174957,175119,175235,180248,180703,182305,182747,183135,183302,183429,183639,184315
62,AA7322-4,174253,,175035,175307,175418,175534,175640,175837,175942,180736,181216,182725,182946,183356,183512,183617,183745,184326
63,AA7440-5,175418,175629,175931,180059,180205,180259,180513,180652,180736,181408,181610,183240,183512,183818,183935,184030,184114,184609
64,MW4366-5,175909,180059,180406,180451,180556,180703,180844,181005,181048,181758,181925,183429,183712,183935,184041,184158,184326,184916
65,AA7101-3,180440,180921,181154,181430,181610,181704,181915,182232,182348,183102,183407,185140,185620,185809,185939,190046,190213,190831
66,AA6952-5,181504,,182011,182221,182348,182421,182609,182903,182946,183745,,,,185852,190003,190046,190140,190715
67,MW4892-1,182149,182421,182758,183019,183157,183251,183501,183902,184019,184800,185022,190451,190759,191058,191203,191320,191526,191925
68,AA7706-2,184158,184315,184631,184832,184949,185054,185217,185703,185758,190309,190556,191817,192120,192407,192523,192556,192650,193156
69,AA7488-5,185355,185512,185809,190024,190140,190224,190418,190715,190759,191247,191624,192806,193051,193325,193441,193558,193737,194258
70,AA7149-5,185916,,190502,190653,190759,190842,190940,191142,191225,191744,191901,193156,193503,193800,193907,194013,194109,202021
71,AA6482-5,191036,191236,,,,,,,,,,194141,194414,194627,194731,194836,195004,195331
72,AA7492-3,191951,,192450,192639,192828,192922,193030,193314,193358,193835,194025,195120,195353,195617,195722,195817,195944,200356
73,MW4705-6,193441,193610,193940,194047,194214,194309,194414,194616,194659,195226,195556,200759,201103,201352,201520,201626,201720,202021
74,AA7322-5,194510,194804,195109,195226,195342,195425,195617,195755,195901,200502,200853,202021,202221,202424,202530,202635,202835,203046
75,MW4366-6,195711,200016,200250,200502,200658,200727,200831,200925,201041,201531,201731,203003,203203,203356,203513,203614,203730,204130
76,AA7440-6,201615,201731,202010,202221,202337,202435,202613,202740,202835,203418,203646,204811,205010,205231,205347,205441,205630,210038
77,AA6952-6,203407,203646,203907,204057,204203,204235,204340,204519,204623,,205336,210500,,210831,210936,211022,211225,211609
78,AA7488-6,205608,205713,205951,210205,210311,210416,210557,210714,210820,211346,211642,212819,213018,213217,213311,213416,213548,213843
79,AA7149-6,211430,211725,212021,212137,212303,,,,,,,,,,,215330,222203,
80,AA6482-6,213715,213854,214130,214352,214526,214601,214739,214908,214940,215519,215657,221037,221238,221426,221531,221637,221742,222237
81,MW4705-7,215108,215308,215646,215857,220046,220119,220530,220646,220815,221448,221804,222945,223145,223345,223501,223555,223702,224007
82,AA7440-7,220403,220625,220859,221004,221132,221216,221459,221604,221637,222140,222259,223544,223712,223850,224007,224102,224206,224511
83,AA6952-7,223607,223712,223956,224145,224300,224344,224511,224605,224648,225248,225342,230559,,230854,231000,231054,231231,231619
84,AA7195-3,,,,,,,,,,224910,225153,,,,,,231231,231558
85,AA7488-7,225226,225426,225711,225828,225934,230008,230127,230253,230347,230809,231043,232010,232230,232346,232451,232546,232703,233052
86,AA6482-7,,,,,233009,,,,,,,,,,,,,
