,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
34,MX1197-1,112502,112535,112641,112713,112746,112829,112851,112935,113029,113303,113335,113502,113703,113902,114231,114337,114559,114642,115000,115258,115403,115458,115636,115741,115908,115951,120424,120752,120941,121202,121341,121614,121754,122026,122204,122301,122817
35,MX1213-1,113314,113451,113556,113630,113703,113735,113757,113840,113913,114039,114145,114315,114431,114653,114938,115054,115320,115425,115614,115951,120140,120256,120529,120657,120858,120930,121413,121815,122004,122555,122723,122828,123007,123209,123328,123516,123906
36,MX1084-2,114156,115225,115403,115425,115519,115552,115614,115657,115741,115857,120002,120129,120340,120457,120803,120930,121151,121236,121402,121709,121754,121848,122026,122228,122344,122406,122850,123244,123444,124002,124108,124237,124522,124827,124944,125154,125734
37,MW3496-1,,114315,114421,114537,114631,114727,114749,114822,114906,115032,115139,115247,115436,115603,115857,120002,120235,120340,120551,120836,120930,121014,121214,121402,121530,121603,122048,122228,122417,122806,122934,123222,123339,123643,123739,123928,124427
38,MW5966-1,115824,121341,121446,121519,121552,121636,121647,121731,121754,121942,122037,122153,122355,122522,122923,123007,123233,123328,123455,123705,123750,123834,124024,124202,124320,124416,124838,125121,125313,125556,125756,130039,130241,130420,130526,130653,131126
39,MS1695-2,120540,120646,120836,120941,121003,121108,121130,121236,121341,121541,121647,121837,122120,122250,122544,122806,123040,123135,123317,123739,123906,124024,124151,124320,124416,124449,124922,125121,125324,125756,125850,130101,130252,130420,130526,130704,131042
40,MX1526-2,122228,122250,122450,122555,122639,122734,122755,122839,122912,123147,123244,123401,123643,123823,124118,124259,124532,124627,124743,125038,125132,125240,125429,125556,125807,125901,130336,130548,130736,131847,132014,132309,132520,132921,133038,133301,133722
41,MZ3559-2,123506,123801,123939,124024,124046,124151,124226,124259,124331,124500,124605,,124922,125027,125346,125440,125640,125807,130017,130325,130431,130526,130715,130831,130959,131042,131507,131815,132003,132752,132921,133111,133227,133638,133743,133910,134439
42,MZ3734-2,124616,125110,125229,125251,125335,125440,125502,125545,125618,125756,125850,130122,130325,130453,130820,130926,131137,131255,131445,131847,131931,132036,132214,132414,132552,132636,133111,133438,133638,134005,134143,134323,134439,134924,135051,135145,135545
43,MZ3956-2,130205,130504,130631,130736,130820,130904,130937,131020,131104,131307,131401,131551,131731,131920,132236,132414,132636,132742,132921,133250,133344,133438,133617,133805,133921,134005,134501,134712,134924,135556,135724,135946,140145,140429,140556,140734,140924
44,MZ3825-2,131742,131952,132142,132236,132319,132352,132414,132509,132542,132731,132837,133027,133133,133301,133638,133733,134005,134059,134344,134734,134829,134913,135029,135207,135335,135408,135851,140134,140323,140756,140945,141145,141346,141641,141758,141926,142505
45,MZ3978-2,132826,133111,133238,133311,133406,133449,133522,133606,133638,133827,133932,134059,134355,134501,134851,135018,135241,135357,135619,135946,140102,140156,140345,140512,140734,140819,141312,141608,141758,142137,142254,142643,142811,143150,143308,143435,143752
46,MZ4228-2,134121,134417,134556,134629,134701,134745,134806,134902,134957,135145,135303,135429,135640,135757,140323,140512,140745,,,141502,141557,141641,141854,142043,142233,142305,142822,143045,143435,143931,144131,144425,144541,145048,145153,145312,145546
47,MZ4072-2,135440,135640,135746,135840,135946,140051,140124,140218,140251,140418,140512,140639,140819,140945,141239,141429,141703,141758,142021,142316,142443,142653,142834,143034,143224,143235,143708,144047,144236,144624,144803,145014,145153,145502,145556,145736,150252
48,MZ3740-2,140312,140617,140756,140841,140902,140945,141007,141050,141112,141239,141335,141440,141652,141714,142032,142200,142421,142516,142643,142907,143023,143106,143308,143435,143646,143752,144203,144508,144656,145120,145250,145418,145713,145957,150136,150347,150924
49,MX1105-3,141524,165338,165517,165550,165602,165635,165657,165742,165815,165920,170038,170154,170344,170607,170902,171018,171250,171417,171545,171923,172040,172145,172346,172524,172651,172735,173156,173652,173903,174537,174750,174952,175214,175457,175636,175815,180132
50,MW3496-2,143413,143446,143551,143624,143646,143742,143837,143909,143953,144141,144236,144352,144624,144751,145048,145205,145429,145524,145736,150114,150252,150347,150525,150703,150841,150935,151357,151819,152018,152452,152630,152818,153007,153358,153526,153758,154412
51,MS1695-3,144036,144225,144352,144436,144530,144602,144635,144718,144751,144931,145037,145239,145451,145607,145924,150114,150347,150452,150652,151053,151230,151335,151535,151808,151924,151957,152452,152840,153040,153547,153725,154032,154221,154434,154644,154837,155154
52,MX1213-2,145014,145250,145440,145513,145535,145607,145640,145746,145852,150030,150146,150325,150525,150641,150946,151219,151451,151619,151819,152051,152230,152336,152702,152840,153018,153112,153631,153914,154116,154507,154644,154837,155059,155406,155606,155722,160228
53,MX1526-3,150157,150220,150347,150441,150536,150557,150630,150714,150735,150924,151031,151219,151440,151557,151841,151957,152241,152346,152557,152851,153040,153218,153409,153547,153747,153842,154338,154539,154729,155249,155439,155638,155754,160154,160312,160429,160851
54,MZ3559-3,151419,151619,151757,151851,151913,152007,152040,152145,152230,152408,152513,152640,152913,153029,153347,153442,153725,153831,154021,154349,154518,154612,154814,154942,155132,155216,155627,160016,160205,160617,160818,161102,161207,161450,161755,162029,162454
55,MW5966-2,152513,152746,152923,153007,153040,153101,153134,153206,153304,153442,153547,153714,153936,154116,154455,154601,154837,154942,155143,155555,155649,155733,155910,160038,160215,160239,160723,161051,161229,161902,162029,162253,162348,162632,162802,162846,163308
56,MZ3734-3,153218,153642,153842,153936,154010,154043,154116,154210,154316,154455,154550,154717,154942,155205,155511,155711,155932,160110,160301,160712,160840,160945,161218,161345,161512,161555,162029,162326,162526,162952,163131,163319,163508,164028,164134,164345,164904
57,MZ3956-3,154148,154455,154644,154740,154814,154848,154921,155004,155037,155238,155355,155500,155638,155733,160027,160239,160523,160628,160902,161207,161302,161501,161649,161817,161946,162019,162443,162739,162930,163435,163603,163710,163754,164039,164144,164345,164915
58,MZ3825-3,154729,160048,160215,160312,160334,160418,160440,160512,160607,160734,160913,161029,161218,161335,161628,161744,162040,162146,162348,162654,162824,162930,163047,163214,163330,163414,163838,164217,164420,164915,165054,165317,165433,165753,165858,170005,170545
59,MX1084-3,155037,155344,155511,155606,155638,155711,155733,155816,155849,160121,160215,160407,160556,160650,161029,161207,161440,161555,161722,162051,162253,162410,162610,162739,162919,162952,163457,163805,164006,164323,164547,164726,164948,165327,165444,165613,170027
60,MZ3556-2,160628,160829,160957,161029,161051,161124,161145,161229,161335,161450,161544,161711,161924,162040,162348,162515,162739,162846,163014,163236,163341,163435,163636,163805,164028,164112,164537,164843,165233,165858,170049,170323,170523,171040,171207,171323,171902
61,MZ3978-3,161113,161606,161722,161755,161817,161913,161946,162029,162113,162219,162326,162454,162728,162824,163203,163424,163659,163805,163944,164239,164335,164431,164653,164854,165021,165116,165550,165909,170216,170818,170913,171123,171323,171723,171923,171956,172440
62,MZ4228-3,161956,162908,163025,163120,163131,163214,163236,163319,163352,163636,163732,163849,,,,,,,,,,,,,,,,,,,,,,,,,
63,MX1435-0,,162304,162432,162515,162526,162559,162621,162716,162802,162908,163025,163214,163403,163519,163900,164006,164250,164356,164558,164854,164948,165043,165233,165400,165602,165646,170111,170312,170513,171102,171218,171334,171545,171923,172040,172145,172630
64,MZ4072-3,163341,163530,163710,163743,163805,163900,163922,164006,164039,164155,164323,164515,164737,165010,165317,165506,165731,165847,170027,170355,170523,170629,170829,171040,171156,171301,171723,172008,172302,172946,173101,173346,173524,173852,174053,174209,174824
65,MZ3740-3,163446,164704,164843,164937,164959,165032,165054,165159,165233,165411,165506,165646,165858,165931,170323,170429,170702,170807,171029,171323,171501,171545,171745,171934,172102,172145,172619,173051,173229,173841,174032,174159,174326,174559,174728,174941,175403
66,MW5943-0,164006,164050,164206,164301,164323,164356,164420,164515,164547,164704,164759,164959,165127,165149,165602,165719,165920,170016,170216,170556,170651,170746,170946,171102,171218,171312,171745,171956,172207,172735,172841,172956,173302,173641,173746,173903,174526
67,MX1197-2,165931,170111,170239,170301,170333,170407,170440,170513,170607,170735,170829,170946,171145,171156,171618,171818,172102,172207,172419,172735,172852,172946,173134,173313,173440,173535,174010,174315,174515,175436,175614,175753,175910,180228,180356,180639,181144
68,MW3496-3,171051,171229,171345,171417,171439,171534,171556,171629,171713,171840,171945,172113,172346,172451,172746,173018,173123,173229,173440,173703,173819,173925,174126,174304,174432,174504,174919,175341,175552,180556,180712,180807,180945,181345,181450,181712,182250
69,MS1695-4,172240,172346,172524,172546,172641,172713,172735,172841,172946,173218,173313,173513,173641,173819,174148,174242,174504,174632,174835,175130,175258,175414,175636,175804,175943,180016,180512,180840,181018,181734,181912,182028,182123,182417,182523,182629,183406
70,MX1213-3,172346,173735,173925,173947,174010,174042,174115,174220,174242,174410,174515,,,,175447,175625,175859,180005,180216,180450,180628,180734,180945,181123,181323,181407,181850,182101,182250,183049,183155,183417,183533,183924,184040,184302,184556
71,MX1526-4,174526,174559,174750,174813,174835,174930,174952,175057,175130,175309,175414,175541,175731,175932,180216,180418,180701,180818,181112,181545,181734,181850,182134,182312,182523,182629,183122,183555,183852,184302,184513,184640,184935,185304,185442,185547,190011
72,MZ3559-4,175603,175804,175932,180005,180059,180216,180323,180418,180501,180628,180723,180902,181101,181217,181534,181629,181912,182017,182145,182502,182639,182734,183017,183155,183746,183829,184240,184607,184913,185347,185514,185654,185949,190243,190410,190622,191109
73,MW5966-3,180840,181101,181239,181334,181356,181440,181523,181639,181701,181828,181945,182112,182417,182545,182901,183028,183301,183417,183555,183924,184102,184230,184513,184702,184946,185113,185621,185854,190043,190527,190729,190919,191203,191551,191836,192109,192648
74,MZ3734-4,182039,182101,182239,182334,182355,182439,182502,182545,182618,182723,182818,182923,183111,183228,183501,183618,183903,184008,184240,184618,184746,184841,185052,185242,185431,185536,190011,190316,190654,191214,191330,191508,191657,191952,192109,192331,192753
75,MZ3956-4,182901,183039,183216,183250,183312,183345,183406,183450,183523,183640,183735,183903,184124,184313,184618,184830,185103,185219,185420,185715,185821,185927,190138,190327,190443,190527,191026,191330,191519,192226,192342,192521,192721,192849,193037,193217,193345
76,MZ3825-4,183640,185103,185231,185253,185315,185358,185420,185514,185547,185715,185821,185938,190149,190348,190632,190836,191109,191225,191352,191635,191741,191857,192047,192226,192405,192510,193015,193428,193617,193955,194144,194407,194640,194828,195017,195123,195617
77,MX1084-4,183841,184135,184335,184430,184524,184618,184651,184735,,185008,185135,185315,185547,185715,190021,190221,190505,190600,190824,191203,191308,191403,191613,191803,191941,192036,192532,192804,193005,193533,193723,193911,194122,194346,194502,194702,195112
78,MZ3556-3,185938,190127,190337,190432,190454,190527,190549,190632,190705,190846,190953,191131,191424,191624,191952,192215,192459,192626,192732,193205,193323,193417,193555,193744,193944,194049,194524,194850,195050,195450,195701,195956,200207,200503,200619,200747,201145
79,MZ3978-4,191026,191247,191424,191519,191540,191635,191657,191752,191836,191930,192025,192131,192331,192405,192659,192816,193110,193239,193417,193723,193828,193955,194205,194346,194513,194535,195017,195312,195555,200102,200207,200419,200536,200736,200913,200956,201546
80,MZ4072-4,191803,194122,194251,194334,194407,194451,194513,194545,194629,194745,194839,194955,195217,195301,195534,195628,195850,200018,200229,200441,200536,200630,200747,200935,201113,201145,201702,201956,202145,202452,202640,202901,203134,203322,203511,203554,203954
81,MZ3740-4,193026,195628,195755,195850,195912,195945,200007,200051,200123,200250,200356,200514,200714,200830,201135,201251,201535,201641,201851,202113,202218,202335,202452,202630,202756,202901,203312,203627,203837,204331,204447,204719,204858,205036,205152,205236,205508
82,MP6358-0,,,,,,,,,,,,,,,194122,194229,194502,194556,194807,195039,195134,195228,195418,195555,195817,195850,200323,200725,201029,201345,201513,201619,201746,202018,202123,202241,202524
83,MX1105-4,,201502,201619,201641,201702,201746,201807,,202018,202029,202134,202241,202513,202619,202840,202945,203217,203322,203500,203710,203805,203921,204048,204226,204414,204457,204941,205257,205446,205837,210004,210109,210258,210541,210635,210835,211129
84,MW3496-4,202934,203039,203145,203239,203250,203322,203355,203427,203511,203627,203732,203910,204120,204226,204508,204625,204909,205025,205225,205552,205658,205815,205953,210131,210341,210414,210835,211140,211435,211931,212059,212310,212521,212919,213003,213036,213330
85,MX1213-4,203943,210058,210225,210319,210341,210414,210436,210519,210551,210718,210813,210930,211129,211308,211647,211815,212048,212142,212426,212814,212930,213025,213152,213340,213518,213615,214037,214430,214630,214936,215114,215338,215538,215748,215904,220136,220548
86,MS1695-5,204530,204552,204719,204741,204814,204847,204909,204952,205025,205130,205236,,205552,205636,205920,210131,210403,210519,210646,210919,210952,211046,211202,211329,211530,211614,212131,212404,212615,213058,213214,213330,213507,213753,213931,214037,214408
87,MX1526-5,211118,211224,211351,211424,211435,211530,211541,211636,211708,211859,211953,212059,212331,212426,212742,212930,213203,213319,213540,213837,213931,214037,214204,214335,214451,214546,215030,215244,215432,220136,220336,220559,220831,221053,221147,221337,221821
88,MZ3559-5,212109,212237,212404,212437,212459,212542,212553,212637,212742,212847,212952,213119,213340,213424,213753,213859,214121,214240,214502,214757,214904,214958,215146,215327,215527,215632,220103,220431,220631,221548,221759,221959,222254,222600,222705,222813,223202
89,MZ3734-5,213529,213626,213742,213815,213837,213931,214004,214037,214110,214229,214324,214357,214546,214713,215009,215157,215421,215516,215759,220208,220325,220420,220621,220726,220853,220958,221442,221832,222010,223045,223213,223402,223551,223814,224014,224036,224627
90,MZ3956-5,214557,214735,214842,214915,214936,215009,215030,215114,215135,215255,215338,215559,215821,215915,220230,220314,220526,220559,220737,220947,221031,221125,221315,221504,221642,221726,222210,222433,222633,223613,223729,224003,224204,224427,224532,224627,224932
91,MZ3825-5,214713,220041,220230,220325,220347,220431,220453,220609,220704,220810,220926,221104,221315,221420,221715,221810,222032,222137,222348,222729,222846,222940,223107,223246,223457,223540,224121,224427,224616,225323,225450,225618,225724,225945,230123,230229,230640
92,MZ3978-5,221304,221537,221715,221748,221810,221843,221916,222010,222043,222148,222254,222422,222611,222705,223129,223257,223529,223635,223814,224036,224132,224215,224343,224500,224627,224732,225251,225630,225818,230429,230556,230819,230924,231040,231219,231324,231653
93,MW5943-1,,223202,223341,223413,223435,223518,223551,223635,223707,223802,223919,224059,224249,224343,224710,224805,225015,225153,225406,225702,225757,225902,230029,230156,230324,230407,230903,231230,231419,231915,232031,232252,232515,,,,
94,MP6358-1,,,,,,,,,,,,,,,223857,224014,224300,224332,224605,224837,224932,225004,225142,225301,225439,225523,225956,230229,230335,231008,231124,231230,231408,231653,231726,231842,232147
95,MX1105-5,224014,224059,224227,224300,224311,224343,224405,224449,224532,224616,224710,224848,225037,225131,225356,225512,225630,225713,225840,230134,230251,230335,230513,230640,230757,230852,231302,231633,231726,232241,232357,232631,,,,,
96,MW3496-5,225015,225229,225356,225417,225439,225512,225534,225618,225651,225818,225923,230039,230156,230313,230556,230629,230903,231008,231145,231513,231633,231737,231915,232052,232208,232314,,,,,,,,,,,
97,MS1695-6,230556,230618,230746,230819,230841,230903,230935,231008,231040,231156,231251,231430,231608,231759,232042,232125,232346,232453,232609,,,,,,,,,,,,,,,,,,
98,MX1213-5,231313,232042,232208,232241,232303,232335,232357,232504,232525,232642,,,,,,,,,,,,,,,,,,,,,,,,,,,
