,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7530-0,,,,,,,,,,,,,,,070105,070151,070308,070634
1,MW4366-0,,,,,,,,,,,070105,070656,070907,071045,071149,071222,071400,071703
2,MW4619-0,,,,,,,,,070105,070329,070602,,,,072007,072051,072157,072558
3,AA7101-0,070105,070140,070456,070707,070846,070918,071055,071200,071243,071808,071957,073302,073524,073723,073828,073922,074027,074331
4,AA7503-0,071034,071316,071620,071819,071935,072018,072113,072219,072325,072809,073009,074100,074259,074448,074555,074649,074805,075142
5,AA6345-0,072157,072336,072631,072736,072903,072936,073113,073240,073345,073817,073954,075214,075341,075446,075603,075635,075740,080057
6,AA7848-0,073744,073943,074132,074321,074415,074448,074605,074649,074732,075257,075529,080600,080727,080915,081020,081114,081209,081639
7,MW4647-0,074404,074605,075004,075225,075341,075424,075624,075718,075802,080234,080539,081545,081817,082016,082132,082238,082354,082659
8,MW4781-0,075341,,075940,080024,080151,080223,080328,080433,080517,080958,081209,082343,082605,082753,082900,082954,083059,083521
9,AA7530-1,080528,080727,081020,081220,081325,081408,081524,081628,081712,082259,082554,083816,083943,084204,084310,084353,084447,084931
10,MW4366-1,081806,082016,082227,082438,082533,082616,082659,082753,082826,083331,083459,084635,084846,085025,085143,085249,085322,085637
11,MP6039-0,082522,,083037,083225,083331,083415,083554,083649,083743,084310,084447,085720,085935,090124,090229,090324,090431,090715
12,AA7637-0,092440,092702,093113,093312,093419,093502,093620,093725,093757,094313,094524,095714,095936,100126,100244,100411,083743,101010
13,MW4619-1,084005,084121,,084508,084552,084646,084740,084835,084909,085438,,091008,,091240,091335,091441,091546,091840
14,AA7479-0,084729,,085143,085238,085354,085448,085626,085753,085826,090357,090704,091724,091945,092145,092302,092345,092451,092902
15,AA7101-1,085249,085416,085753,090040,090157,090240,090345,090453,090548,091146,091346,092502,092724,092924,093051,093207,093334,093714
16,AA7503-1,085720,085935,090251,090420,090548,090620,090642,090809,090852,,091651,092756,093029,093312,093419,093524,093630,094324
17,AA6345-1,090334,090609,090914,091030,091157,091251,091357,091452,091535,092112,092240,093408,093757,093924,094040,094123,094251,094734
18,AA7488-0,,091302,091524,091640,091746,091829,091956,092050,092123,092641,092924,094019,094313,094441,094557,094702,094745,095251
19,AA7848-1,091934,092145,092430,092619,092713,092746,092840,092935,093029,093620,093902,094925,095157,095345,095452,095608,095630,100115
20,MW4647-1,093229,093334,093714,093819,093946,094029,094156,094251,094346,094904,095302,100316,100705,100833,100949,101054,101137,101430
21,MP6380-0,094102,094302,094607,094745,094904,094947,095052,095146,095240,095758,100020,101054,101325,101514,101632,101748,101842,102230
22,MW4781-1,094904,095030,095302,095503,095630,095703,095809,095904,100009,100600,100844,102020,102230,102453,102558,102641,102808,103315
23,AA7530-2,,100338,100654,100811,100927,101010,101115,101210,101315,101853,102147,103220,103442,103643,103759,103854,104000,104411
24,MW4366-2,101021,101231,101514,101727,101821,101915,101958,102053,102137,102547,102714,103821,104106,104306,104411,104538,104705,104917
25,MW4619-2,103007,103220,103559,103759,103916,131452,104044,104149,104244,104820,132504,110121,133927,110729,110835,110930,111129,134936
26,AA7479-1,104411,,105034,105140,105300,105333,105521,105627,105732,110204,110446,111519,111741,111941,112046,112141,112257,112646
27,AA7101-2,105521,105722,110027,110226,110342,110425,110540,110645,110729,111319,111614,112741,113003,113225,113330,113446,113646,114036
28,AA7488-1,,110613,,111552,111647,111720,111846,111941,112108,112541,112814,113858,114046,114258,114352,114437,114625,114919
29,AA7637-1,112130,112435,112741,113014,113119,113152,113319,113413,113508,114036,114247,115351,115613,115812,115919,120048,120225,120730
30,AA7503-2,113551,113941,114153,114320,114447,114531,114657,114740,114846,115423,115707,120741,121129,121340,121434,121539,121646,122142
31,AA6345-2,114940,115203,115456,115635,115751,115834,115908,120026,120120,120658,120930,121940,122214,122341,122457,122601,122834,123130
32,MW4647-2,120658,120752,121057,121307,121445,121539,121730,121951,122047,122601,122800,124344,124637,124836,124952,125046,125225,125530
33,MW4781-2,122153,122341,122655,122823,122930,123013,123130,123225,123309,123846,124129,125258,125530,125812,125930,130048,130132,130630
34,AA7530-3,123542,123741,124046,124300,124427,124510,124648,124742,124858,125540,125834,131052,131345,131535,131630,131736,131841,132220
35,MW4366-3,,125341,125602,125812,125930,130027,130218,130312,130419,130957,131147,132336,132504,132653,132758,132904,132936,133158
36,AA7101-3,132159,132410,132820,132958,133135,133242,133422,133548,133642,134305,134558,135629,135923,140132,140249,140406,140533,141059
37,AA7503-3,133505,133715,133959,134105,134221,134305,134453,134631,134714,,135619,140627,141005,141226,141353,141510,141615,142130
38,AA6345-3,134631,134947,135313,135546,135713,135807,140027,140155,140249,141310,141531,142656,142952,143203,143320,143424,143551,144014
39,MW4647-3,140049,140206,140544,140721,140838,140922,141038,141154,141237,142846,143047,144332,144625,144909,145015,145120,145240,145632
40,MW4781-3,141709,,142235,142403,142529,142624,142825,142952,143036,143708,143919,145251,145525,145726,145842,145958,150052,150654
41,AA7530-4,,143330,143657,143846,144047,144141,144354,144509,144553,145120,145536,150749,151011,151309,151425,151520,151636,152003
42,MW4366-4,144837,144953,145323,145558,145715,145759,145925,150052,150136,150654,150844,152036,152339,152527,152653,152810,152904,153326
43,MW4619-3,150030,150443,150705,150844,151000,151032,151148,151247,151352,152003,152244,153454,,153925,154019,154124,154410,154715
44,AA7101-4,151447,151814,152142,152339,152527,152632,152904,153136,153221,153831,154157,155314,155611,155854,160020,160125,160221,160842
45,AA7503-4,153114,153421,153548,153852,154008,154102,154313,154737,154843,155303,155558,160715,161008,161252,161358,161513,161640,162301
46,AA6345-4,154030,154346,154621,154810,154958,155031,155231,155336,155430,155959,160115,161430,161713,161945,162050,162156,162250,162653
47,MW4647-4,155905,160104,160400,160515,160643,160715,160853,161041,161135,161702,162134,163335,163629,163850,163955,164100,164144,164840
48,AA7488-2,175816,160759,161008,161209,161336,161441,161640,161840,161923,162534,162809,183453,164229,164358,164503,164608,164735,184931
49,AA7637-2,161724,161829,162144,162333,162439,162523,162704,162925,163030,163546,163755,165040,165327,165528,165636,165730,165836,170504
50,MW4781-4,,,,161746,161912,161956,162144,162301,162355,162842,163124,164302,164608,164902,165018,165112,165232,165719
