,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
29,AA7480-1,105235,105330,105615,105804,105909,105942,110109,110214,110246,,111147,112313,112439,112629,112745,112851,112945,113353
30,MW4705-1,,110633,111020,111125,111314,111347,111431,111536,111630,112302,112546,113614,113909,114101,114227,114342,114530,115023
31,AA7149-1,111819,112007,112313,112418,112546,112629,112745,112829,112912,113426,113625,114624,114908,115056,115202,115235,115328,115737
32,MW5142-2,113143,113154,113509,113709,113836,113920,114101,114154,114248,114813,115002,120052,120345,120533,120638,120743,120900,121330
33,MW4557-2,114751,,,,,,,,,,,,,,,,,123333
34,MW4647-2,120418,120522,120900,121048,121226,121309,121403,121446,121529,122116,122409,123521,123805,123955,124102,124156,124303,124558
35,MW4781-2,122032,,122420,122547,122713,122746,122840,122956,123039,123605,123733,124851,125154,125321,125437,125509,125635,125906
36,MW4837-3,122944,123155,123912,124051,124207,124303,124442,124558,124652,125133,125332,130640,130935,131208,131324,131358,131515,132030
37,MW4856-3,125017,125122,125404,125541,125657,125740,125906,130022,130116,,130851,131820,132052,132251,132356,132450,132606,132837
38,MW5594-3,130430,130618,130957,131241,131348,131421,131515,131610,131704,132103,132219,133352,133641,133830,133935,134008,134112,134448
39,MW4366-3,132020,132135,132428,132544,132732,132837,133004,133109,133214,133735,133935,135120,135414,135613,135719,135802,135858,140339
40,MW5142-3,133414,133641,134029,134239,134332,134438,134616,134743,134838,135457,135646,141104,141348,141610,141714,141809,141914,142220
41,MW4557-3,134459,134649,135247,135352,135508,135541,135802,135931,140036,140612,140822,142032,142336,142537,142652,142758,142915,143252
42,MW4647-3,140108,140235,140529,140644,140749,140843,140937,141031,141125,141736,142032,143020,143314,143514,143619,143724,143818,144100
43,MW4781-3,,141819,142116,142325,142453,142537,142714,142842,142947,143558,143840,145016,145247,145519,145635,145718,145844,150148
44,MW4837-4,143041,143314,143641,143851,144017,144111,144227,144342,144426,144921,145110,150325,150619,151039,151144,151249,151415,152100
45,MW4856-4,,,145226,145342,145447,145552,145729,145823,145917,150409,150641,151647,151942,152320,152426,152459,152603,152859
46,MW5594-4,150011,150105,150652,150829,150956,151050,151206,151311,151354,152038,152215,153646,153939,154151,154246,154340,154436,154942
47,MW4366-4,151647,151813,152132,152320,152459,152553,152719,152836,152932,153624,153845,155015,155308,155751,155845,155950,160046,160635
48,MW5142-4,152932,153237,153603,153751,153856,153929,154046,154151,154257,154847,155058,160445,160741,161544,161649,161743,161920,162446
49,MW4557-4,154151,,154613,154740,154858,154931,155109,155152,155236,155813,160013,161206,161439,162036,162141,162235,162341,162729
50,MW4619-2,154931,155236,155457,155645,155751,155824,155950,160057,160140,160719,,162235,,162824,162942,163047,163141,163541
51,MW4647-4,155645,155907,160151,160424,160539,160635,160730,160848,160921,161450,161805,163330,163635,163928,164045,164151,164248,164639
52,MW4705-2,,160837,161133,161356,161450,161555,161722,161815,161910,162403,162645,164259,164606,164807,164913,165007,165112,165407
53,MW4781-4,161239,,,161754,161910,161953,162141,162319,162352,,163330,165051,165334,165524,165641,165735,165819,170209
54,AA7149-2,161628,,162235,162457,162602,162656,162803,162858,162942,163509,163845,165641,165936,170115,170220,170314,170358,170832
55,MP6054-0,162246,163812,164107,164321,164416,164522,164722,164924,164956,165535,165746,171736,172030,172301,172406,172450,172607,172945
56,MW4837-5,162508,162718,163014,163225,163341,163414,163509,163603,163707,164227,164416,170220,170515,170716,170821,170926,171104,171504
57,MW4229-0,163917,165029,165334,165440,165557,165652,165757,165852,165947,170504,170705,173050,173406,173609,173715,173821,173918,174300
58,MW4856-5,164342,164511,164807,164913,165018,165155,165334,165440,165524,,170348,172523,172807,172956,173112,173218,173322,173759
59,MW5594-5,165429,165513,170115,170252,170409,170538,170633,170727,170821,171242,171515,173642,173939,174142,174300,174355,174450,174841
60,AA7480-2,170314,170611,170905,171042,171220,171336,171515,171630,171736,172355,172607,174428,174735,175008,175125,175231,175348,175816
61,MW4366-5,171314,171420,171746,172040,172146,172250,172406,172501,172618,173112,173322,174830,175125,175421,175541,175711,175838,180354
62,MW5124-2,171957,172229,172640,172840,172945,173301,173429,173547,173704,174333,174639,175943,180249,180616,180742,180913,181018,181512
63,MW5142-5,172450,172746,173145,173429,173536,173653,173844,173950,174046,174650,174914,180332,180637,181018,181145,181240,181440,182017
64,MW4557-5,173123,,,174024,174142,174217,174322,174450,174545,175530,175733,181512,181806,182216,182321,182415,182553,183058
65,AA7149-3,,,,173928,174035,174119,174300,174450,174545,175516,175943,181334,181755,182206,182321,182415,182553,183058
66,MW4619-3,,174239,174523,174639,,,175041,175209,175315,180238,180637,182144,182343,182625,182741,182848,183015,183413
67,MW4647-5,174758,175030,175410,175658,175805,175900,180049,180238,180354,180923,181407,182647,182931,183214,183340,183446,183635,184154
68,MW4705-3,175614,175838,180132,180310,180448,180543,180648,180828,180934,181451,181850,183224,183518,183814,183921,184027,184122,184635
69,MW4781-5,180934,,181356,181628,181755,181850,182039,182155,182249,182909,183246,184552,184857,185128,185233,185359,185515,190008
70,MW4837-6,181912,182039,182415,182625,182752,182848,183015,183130,183235,183803,183943,185716,190008,190242,190359,190504,190622,191033
71,MP6054-1,182719,183340,183646,183825,183954,184100,184227,184458,184552,185106,185348,190720,191011,191316,191433,191532,191711,192053
72,MW4856-6,184321,184332,184740,184857,185012,185117,185233,185359,185442,185904,190052,191252,191532,191805,191911,191945,192126,192633
73,MW4229-1,185211,185338,185622,185842,185958,190030,190148,190325,190421,191011,191139,192412,192705,193003,193108,193215,193310,193709
74,MW5594-6,190019,190242,190526,190636,190741,190906,191107,191238,191327,191900,192042,193248,193542,193825,193934,194028,194111,194436
75,MW4366-6,191446,191606,191945,192104,192210,192315,192444,192600,192654,193226,193437,194630,194843,195023,195150,195244,195414,195840
76,MW5142-6,,193248,193614,193836,193944,194049,194219,194314,194425,194918,195128,200324,200637,200838,200943,201018,201125,201453
77,MW4619-4,194641,194843,195056,195211,195402,,195520,195629,195724,200207,200451,201726,201918,,202035,202144,202335,
78,MW4557-6,200604,,200954,201042,201209,201254,201432,201537,201631,202134,202300,203529,203731,203902,204007,204101,204217,204447
79,MW4647-6,202013,202144,202516,202730,202846,202919,203046,203151,203246,203720,204007,204934,205251,205449,205553,205658,205814,210059
80,MW4781-6,203456,,204007,204227,204343,204415,204523,204607,204712,205313,205427,210730,210942,211109,211225,211319,211423,211834
81,MW4837-7,204851,205313,205615,205731,205836,205910,210004,210110,210153,210625,210752,212116,212315,212443,212558,212631,212758,213114
82,MW4856-7,,211120,211319,211413,211550,211624,211855,212011,212105,212537,212714,213910,214110,214258,214403,214459,214637,215027
83,MW5594-7,212631,212704,212924,213052,213208,213240,213356,213439,213511,213910,214037,215237,215436,215614,215707,215801,215906,220126
84,MW4366-7,214215,214237,214637,214753,214921,215005,215121,215226,215320,215844,220032,221311,221521,221730,221835,221921,222015,222236
85,MW4557-7,215906,,,220430,220535,220629,220841,220946,221018,221521,221647,222806,223017,223134,223241,223325,223443,223722
86,MW4647-7,221658,221814,222059,222311,222438,222510,222701,222817,222923,223505,223712,224838,225047,225235,225340,225445,225600,225853
87,MW4781-7,223241,,,,223933,224016,224143,224226,224341,224838,225015,230234,230424,230550,230706,230738,230854,231137
88,MW4837-8,224827,225004,225235,225445,225549,225622,225748,225842,225937,230402,230528,231526,231809,231935,232040,232134,232218,
89,MW4856-8,230622,,231033,231148,231304,231348,231526,231703,231758,232312,,,,,,,,
90,MW5594-8,232250,,,,,,,,,,,,,,,,,
