,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
36,MX4614-1,130546,130651,130745,130901,131049,131300,131605,131805,131910,132027,132216,132310,132501,132606,132650,133051,133157,133429,133756,133851,134231,134631,134841,161208
37,MW5112-1,131333,131732,131848,131954,132143,132321,132701,132755,133008,133208,133323,133429,133607,133745,133851,134336,134513,134841,135157,135421,135811,140233,140348,140516
38,MX3651-3,132733,133008,133113,133208,133345,133512,133829,134030,134314,134502,134620,134757,134956,135123,135219,135655,135832,140117,140422,140632,141049,141617,142239,142417
39,MX4021-3,133724,133913,134030,134135,134430,134641,135029,135208,135432,135621,135811,135928,140106,140254,140348,140835,141038,141533,141956,142218,142606,143251,143407,143617
40,MX4159-3,134052,134513,134609,,,,135421,135548,135811,135949,140106,140233,140433,140642,140750,141250,141450,141806,142218,142406,142934,143544,143723,143922
41,MX4338-3,,,,135905,140117,140233,140621,140835,141111,141250,141406,141511,141700,141816,141913,142323,142522,142945,143345,143450,143755,144403,144541,144813
42,MX4365-3,141544,141700,141755,141900,142040,142156,142450,142711,142945,143208,143345,143512,143701,143900,144005,144425,144602,144846,145246,145402,145720,150341,150520,150732
43,MX3783-3,143544,143628,143755,143849,,,144718,144931,145214,145425,145543,145731,150004,150203,150309,150743,150943,151344,151755,152017,152630,153113,153240,153502
44,MX4535-3,143828,144038,144132,144226,144436,144519,144921,145131,145402,145604,145709,145847,150058,150309,150352,150900,151059,151554,152100,152205,152818,153240,153418,153631
45,MW5425-2,145825,150047,150142,150247,150447,150636,151016,151215,151439,151650,151912,152050,152311,152503,152557,153029,153218,153631,154053,154303,154746,155218,155345,155546
46,MX4598-4,150436,150743,150838,151005,151110,151333,151723,151934,152205,152355,152735,152902,153102,153229,153313,153747,153914,154252,154713,154829,155407,155819,160103,160536
47,MW5112-2,151956,152355,152451,152557,152757,152956,153335,153440,153703,154009,154303,154408,154546,154746,154829,155250,155450,155746,160220,160453,160809,161240,161407,161556
48,MX3651-4,153040,153251,153356,153535,153830,153914,154252,154408,154629,154956,155312,155428,155557,155746,155840,160304,160453,161008,161346,161556,162122,162615,162804,162955
49,MX4383-0,153546,153714,153758,153914,154209,154325,154629,154735,154840,155133,155450,155619,155757,155851,155923,160336,160526,161208,161545,161755,162259,162637,162814,163006
50,MX4021-4,,154408,154502,154557,154818,154956,155301,155501,155735,160041,160431,160558,160736,160925,161008,161440,161607,162238,162825,162922,163301,163711,163838,164007
51,MX4159-4,155323,155439,155557,155651,155902,160041,160347,160620,160852,161052,161545,161701,162006,162133,162227,162709,162847,163407,163922,164145,164522,164958,165136,165429
52,MX4041-0,155902,160041,160159,160304,160609,160736,161113,161208,161451,161755,162133,162343,162543,162742,162825,163312,163512,164345,165009,165219,165733,170049,170215,170436
53,MX4365-4,161440,161607,161701,161806,162028,162133,162427,162648,162922,163122,163450,163555,163805,164007,164113,164533,164703,165407,165849,170100,170520,170932,171059,171320
54,MR8580-0,162205,162343,162438,162553,162742,162933,163218,163417,163638,163838,164124,164312,164522,164714,164747,165219,165345,165827,170320,170520,171110,171603,171730,172037
55,MX3783-4,,,,164051,164218,164439,164736,164915,165146,165313,165545,165711,165900,170121,170215,170659,170921,171320,171921,172110,172427,173111,173259,173519
56,MX4551-2,164501,164617,164725,164831,165031,165136,165440,165639,165911,170049,170404,170531,170659,170816,170921,171353,171519,172004,172555,172839,173259,173719,173846,174151
57,MX4535-4,170615,170859,170954,171059,171320,171415,171708,171836,172121,172258,172500,172628,172806,172955,173038,173530,174329,174720,175111,175357,175712,180405,180534,180806
58,MX4598-5,171404,171614,171719,171921,172142,172225,172555,172828,173100,173237,173342,173436,173708,173846,173940,174720,175015,175323,175933,180300,180523,181016,181143,181332
59,MX4614-2,172744,172944,173100,173215,173436,173657,174013,174223,174508,174709,174825,175015,175239,175440,175524,175944,180133,180555,181154,181533,181840,182243,182444,182644
60,MX3651-5,173624,173751,173918,174046,174245,174351,174752,175028,175312,175607,175756,175955,180228,180450,180555,181110,181321,181807,182549,182802,183024,183932,184150,184423
61,MX4383-1,174329,174519,174624,174752,175039,175144,175502,175640,175901,180122,180534,180650,180954,181132,181205,181700,181947,182433,183024,183129,183541,184139,184339,184622
62,MX4021-5,175144,175312,175440,175535,175745,175955,180311,180439,180701,180933,181216,181426,181627,182054,182148,182622,182951,183319,183837,184400,184644,185127,185256,185507
63,MX4159-5,180639,180744,180838,181005,181227,181354,181733,182021,182506,182824,183057,183309,183541,183820,183921,184400,184622,185011,185413,185655,190043,190642,190853,200252
64,MX4041-1,181522,181755,181902,182010,182232,182411,182716,182846,183118,183436,183647,183837,184005,184506,184611,185033,185200,185623,190010,190315,190652,191325,191432,191621
65,MX4365-5,183425,183530,183625,183837,184034,184201,184455,184633,184916,185518,185959,190304,190526,190725,190820,191253,191454,191905,192421,192620,193103,193454,193632,193937
66,MX3783-5,,,,,184706,184800,185211,185424,185738,190504,190736,190925,191114,191253,191347,191821,192011,192326,192820,193030,193443,193916,194053,194304
67,MX4551-3,190336,190453,190558,190642,190925,191041,191358,191454,191715,192011,192232,192421,192620,192726,192809,193241,193432,193748,194158,194326,194821,195408,195545,195839
68,MX4535-5,191432,191843,191938,192033,192232,192359,192715,192831,193103,193241,193347,193454,193643,193810,193905,194347,194515,194821,195303,195556,200031,200536,200713,200902
69,MX4598-6,191949,192620,192726,192820,193041,193157,193505,193621,193905,194032,194209,194336,194504,194747,194926,195408,195535,195839,200252,200441,200746,201418,201546,201832
70,MX4614-3,193136,193443,193600,193727,193959,194053,194358,194631,194904,195042,195137,195325,195502,195850,200020,200441,200630,200956,201524,201726,202011,202423,202601,202919
71,MX3651-6,195126,195545,195651,195807,200009,200147,200503,200703,200956,201217,201418,201535,201726,201937,202106,202550,202739,203140,203540,203719,204047,204342,204530,204752
72,MX4383-2,200807,201007,201101,201207,201429,201620,201926,202200,202423,202612,202739,202846,203024,203151,203235,203730,203930,204153,204530,204708,205036,205424,205551,205813
73,MX4021-6,,203056,203151,203245,203507,203657,204014,204226,204509,204636,204752,204857,205036,205203,205308,205719,205846,210233,210644,210833,211128,211603,211729,211856
74,MX4159-6,210400,210506,210600,210728,210949,211117,211424,211625,211846,212046,212235,212402,212613,212750,212857,213330,213529,213814,214214,214341,214625,215024,215235,215457
75,MX3783-6,211329,211351,211446,211614,211813,211907,212213,212340,212613,212750,212908,213024,213150,213330,213435,213846,214026,214352,214730,214814,215119,215446,215624,215823
76,MX4365-6,212318,212413,212456,212634,212857,213013,213319,213456,213729,213857,214003,214109,214258,214415,214509,214941,215057,215402,215740,215928,220153,220540,220718,220951
77,MX4551-4,213540,213656,213752,213857,214047,214204,214448,214604,214825,215002,215119,215214,215330,215446,215551,220003,220131,220414,220813,221013,221353,221824,221939,222152
78,MX4535-6,214531,214835,214930,215013,215308,215446,215729,215907,220131,220258,220403,220508,220718,220908,221024,221447,221635,221950,222257,222435,222626,222922,223027,223250
79,MX4614-4,220602,220645,220740,220857,221140,221236,221530,221740,222035,222246,222435,222530,222720,222848,222922,223333,223511,223825,224110,224248,224510,224836,224954,225142
80,MX4021-7,221950,222108,222152,222308,222519,222626,222911,223049,223322,223438,223532,223626,223804,223921,224016,224426,224614,224954,225257,225445,225708,230045,230201,230328
81,MX4383-3,222848,222944,223100,223155,223344,223438,223742,224005,224259,224459,224625,224731,224932,225026,225120,225550,225740,230002,230328,230506,230738,231126,231304,231421
82,MX4159-7,225402,225456,225550,225646,225845,230045,230255,230423,230655,230833,230938,231043,231242,231347,231443,231903,232041,232356,,,,,,
83,MX3783-7,230129,230151,230244,230328,230455,230550,230811,230959,231242,231411,231516,231559,231758,231852,231925,232334,,,,,,,,
84,MX4365-7,231126,231242,231336,231505,231653,231831,232113,232302,,,,,,,,,,,,,,,,
85,MX4551-5,232345,,,,,,,,,,,,,,,,,,,,,,,
