,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4781-0,,,,,,,,,,,,,,,,,070109,070447
1,AA7536-0,,,,,,070109,070237,070331,070414,,071202,,,073139,073258,073342,073458,073952
2,AA7246-0,,070109,070353,070541,070719,070803,070908,071023,071106,071613,071929,073056,073225,073510,073626,073720,073815,074530
3,MW4619-0,,071106,071434,071540,071646,071740,071845,071929,072003,072437,072730,073930,074236,074602,074718,074803,074929,075647
4,AA7637-0,072037,072259,072542,072803,072908,072951,073107,073203,073236,073659,073847,075107,075551,080015,080121,080248,080425,081016
5,MW4705-0,073056,073352,073742,073825,073941,074036,074236,074330,074414,075012,075236,080730,081026,081249,081407,081545,081640,082218
6,AA6952-0,073637,074203,074602,074846,074951,075045,075129,075236,075341,,080204,,081713,081851,,082040,082145,082628
7,AA69-59-0,,075236,075540,075624,075752,075835,080003,080121,080204,080646,080943,082156,082356,082617,082733,082805,,
8,AA74-39-0,,,080447,080636,080741,080847,081016,081143,081249,081840,082145,,,,,,,
9,AA7286-0,080730,,081238,081451,081556,081629,081808,081945,082029,082639,,,,,,,,
10,AA7706-0,081343,081734,082029,082228,082345,082428,082533,082639,082733,,,,,,,,,
11,MW4781-1,082334,082345,082700,,,,,,,,,,,,,,,
