,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
16,MX4021-1,075015,075450,075915,080054,080150,080402,080615,080721,080911,081112,081431,081950,082109,082227,082355,082501,082639,082757,082903,083020,083147,083527,083633,083907,084015,084121,084217,084356,084503,084704,084938,085128,085510,085628,085735,085903,090020,090137,090403,090626,090721,091147,091349,091613,091921,092112,092516,092910,093134,093442
17,MX4159-1,075703,080105,080659,080900,080944,081346,081526,081622,081822,082036,082450,083031,083147,083326,083517,083622,083918,084026,084111,084217,084334,084620,084726,085000,085139,085247,085331,085510,085628,085819,090042,090255,090520,090626,090900,090944,091051,091147,091316,091444,091528,092006,092123,092359,092751,092955,093303,093834,093951,104256
18,AA7559-0,080721,081039,081420,081559,081705,103035,103203,103322,,103758,083158,083644,083812,083929,084111,084206,084430,084547,084631,084821,084938,110055,091029,110521,110616,110735,110808,,,,,112411,,112957,113136,113338,113506,113646,113933,114028,114112,114536,093442,115150,115437,115640,094704,095108,095250,122036
19,AA7279-1,081017,081346,081716,081750,081822,082120,082249,082417,082650,082914,083326,084015,084111,084301,084525,084631,084927,085022,085106,085214,085331,085701,085852,090115,090232,090350,090436,090648,090754,090944,091125,091338,091624,091825,092050,092241,092347,092505,092633,092751,092836,093325,093442,093823,094120,094301,094547,095119,095301,095503
20,MX4535-0,081017,,082607,082702,082745,083042,083137,083253,083432,083728,084133,084704,084821,085011,085149,085331,085543,085746,085841,085914,090053,090436,090542,090710,090849,090955,091040,091221,091327,091635,091814,092017,092347,092454,092706,092836,092932,093017,093156,093325,093358,093834,094025,094441,094748,094940,095217,095908,100036,100249
21,MX4365-1,,082830,083253,083337,083421,083655,083823,083951,084217,084631,085139,085712,085841,085947,090126,090232,090425,090542,090637,090721,090838,091232,091349,091506,091602,091720,091814,092017,092123,092303,092538,092751,093050,093251,093409,093537,093643,093750,093918,094047,094132,094609,094811,095108,095429,095622,095908,100355,100546,100748
22,AA7393-0,083020,083622,083940,084111,084206,084525,084715,084821,085022,085448,090009,090531,090626,090732,090849,090955,091136,091349,091455,091613,091720,092050,092252,092421,092516,092611,092655,092859,093006,093240,093610,093705,094120,094239,094503,094631,094737,094918,095057,095334,095429,095857,100025,100344,100748,100939,101309,101819,101938,102131
23,MX4383-1,083717,084239,084631,084726,084821,085128,085353,085510,085701,085947,090403,090944,091051,091221,091411,091517,091814,091943,092028,092123,092241,092611,092751,093039,093134,093251,093336,093515,093632,093918,094144,094345,094642,094811,095035,095206,095301,095407,095525,095655,095739,100154,100344,100726,101108,101258,101533,102035,102153,102334
24,MX3783-1,084631,,085214,085258,085404,085701,085830,085925,090115,090403,091006,091517,091613,091720,091921,092028,092241,092347,092432,092516,092611,092944,093134,093358,093504,093610,093705,093940,094047,094228,094429,094536,094856,094951,095108,095239,095334,095451,095622,095739,095823,100238,100407,100726,101119,101321,101724,102310,102429,102547
25,AA7562-1,085605,090042,090458,090542,090626,091040,091158,091316,091506,091646,092039,092611,092740,092910,093101,093156,093336,093442,093537,093654,093823,094206,094345,094525,094631,094759,094856,095057,,095356,095622,095835,100227,100451,100715,100855,101012,101130,101331,101427,101522,102013,102204,102609,103119,103258,103758,104234,104426,104628
26,MX4458-1,,,085650,085746,085936,090255,090458,090553,090732,091006,091422,091943,092112,092230,092337,092443,092706,092944,093017,093101,093230,093643,093812,094003,094120,094239,094334,094452,094558,094737,095046,095301,095706,095919,100014,100143,100238,100355,100546,100715,100759,101214,101353,101746,102057,102249,102535,103311,103451,103652
27,MX4551-1,090604,090827,091158,091316,091411,091837,092050,092156,092337,092505,092859,093504,093621,093801,094014,094120,094301,094429,094525,094631,094833,095228,095429,095706,095812,100003,100109,100322,100451,100642,100917,101152,101555,101757,102035,102215,102334,102440,102715,102855,102939,103440,103630,104044,104426,104628,105022,105544,105712,105948
28,AA6738-0,091113,091624,091954,092101,092156,092538,092740,092859,093039,093251,093705,094217,094312,094441,094642,094653,094844,094951,095023,095142,095323,095633,095823,,,100154,100227,100418,100524,100917,,,101757,101949,102057,102142,102300,102356,102631,102759,102810,103225,103356,,103915,104117,104414,104948,105033,105258
29,AA7450-2,091709,092112,092421,092516,092600,093017,093039,093240,093431,093526,093907,094441,094547,094715,094856,094951,095239,095323,095407,095536,095644,100003,100121,100333,100429,100546,100631,100810,100906,101046,,101522,101853,102000,102227,102429,102535,102631,102810,102906,102951,103356,103546,103842,104234,104318,104904,105309,105426,105628
30,AA7920-1,092600,093526,093856,094014,094047,094345,094536,094631,094822,094951,095345,095930,100058,100249,100440,100546,100726,100843,100928,101023,101203,101701,101831,102000,102108,102227,102322,102535,102704,102917,103130,103322,103630,103831,104106,104245,104414,104459,104734,104853,104926,105404,105606,105914,110257,110459,111031,111900,112017,112231
31,MX4614-1,,092921,093240,093336,093515,093727,093834,094014,094206,094323,094726,095206,095334,095429,095536,095633,095812,095919,100003,100058,100205,100513,100642,100832,100906,101001,101046,101225,101321,101724,102013,102120,102429,102524,102748,102906,103002,103108,103322,103429,103502,103853,104044,104256,104723,104819,105258,105701,105808,110022
32,AA7537-0,092932,100300,100642,100810,100950,101203,101353,101511,101701,101831,102238,102844,102951,103108,103322,103429,103557,103758,103842,104011,104139,104522,104734,105022,105202,105331,105404,105617,105746,105948,110257,110353,110724,110841,111053,111223,111329,111531,111721,111827,111922,112337,112540,113008,113444,113657,114737,115320,115426,115640
33,AA6374-0,,094014,094407,094536,094704,095023,095206,095323,095514,095750,100154,100715,100810,100939,101108,101203,101331,101533,101617,101746,101927,102238,102356,102513,102704,102810,102906,103130,103225,103407,103725,103736,104201,104403,104639,104808,104926,105033,105202,105331,105426,105830,110011,110319,110735,110936,111615,112253,112422,112602
34,MW5425-0,094217,094536,094918,095057,095239,095536,095706,095919,100047,100227,100608,101258,101405,101522,101724,101831,102013,102120,102204,102322,102429,102759,103013,103141,103311,103418,103451,103747,103853,104044,104256,104459,104819,104948,105214,105426,105617,105712,105852,110022,110106,110532,110711,111126,111424,111626,112720,113338,113456,113624
35,AA7712-2,094536,094951,095345,095514,095622,095952,100154,100311,100502,100631,101012,101533,101650,101819,101949,102046,102215,102322,102407,102513,102631,103046,103141,103356,103502,103546,103641,103926,104044,104448,104628,104756,105106,105150,105404,105521,105650,105819,110022,110128,110201,110638,110852,111446,111805,112208,113052,113550,113731,114017
36,AA7864-0,095119,095622,100014,100154,100311,100608,100704,100810,101001,101214,101617,102204,102310,102429,102631,102715,102833,103035,103119,103247,103356,103725,103938,104106,104201,104307,104341,104544,104650,104841,105128,105247,105606,105712,105937,110117,110235,110353,110605,110711,110756,111245,111424,111743,112101,112540,113254,113805,113933,114134
37,AA7838-0,100047,,101938,102035,102153,102502,102704,102810,103024,103141,103513,104011,104128,104245,104403,104459,104650,104745,104830,104937,105117,105521,105650,105808,105914,110033,110139,110415,110521,110958,111234,111413,111721,111805,112017,112124,112231,112315,112529,112635,112731,113147,113338,113624,114101,114335,115225,115746,115853,120106
38,AA7539-0,100546,102547,102810,102928,103002,103322,103513,103608,103736,103926,104318,104819,104926,105044,105214,105247,105426,105521,105544,105701,105808,110106,110235,110521,110616,110735,110819,111148,111318,111531,111754,111911,112208,112315,112551,112754,112912,113052,113232,113349,113444,113933,114101,114609,114949,115150,115757,120201,120331,120510
39,AA7731-1,100619,101057,101309,101353,101511,101842,102035,102227,102524,102653,,103641,103758,103915,104106,104201,104341,104533,104628,104745,104915,105247,105415,,105650,105808,105903,110117,110521,110700,110914,111031,111329,111542,111659,111827,111955,112135,112315,112433,112540,113019,113158,113422,113753,114155,115034,,115448,115651
40,AA7279-2,101746,103758,104139,104307,104426,104745,104853,105022,105225,105404,105757,110415,110521,110638,110756,110841,110958,111148,111223,111351,111457,111816,111922,112231,112315,112422,112456,112646,112754,112912,113136,113221,113506,113635,113849,114050,114217,114313,114441,114547,114704,115139,115342,115702,120106,120331,120721,121621,121737,121906
41,MX4535-1,102810,,103641,103736,103915,104139,104341,104448,104650,104915,105150,105808,105948,110117,110235,110342,110521,110638,110711,110819,110947,111329,111519,111816,111922,112040,112135,112315,112456,112602,112838,113041,113422,113624,113849,114017,114155,114250,114419,114558,114642,115117,115320,115651,120106,120309,120816,121503,121621,121811
42,MX4021-2,,104403,104712,104819,105010,105331,105521,105628,105819,105959,110404,110925,111031,111223,111351,111457,111626,111732,111838,111933,112051,112444,112657,112816,112912,113030,113103,113243,113349,113456,113646,113838,114228,114408,114620,114821,114927,115011,115203,115342,115426,115903,120032,120331,120754,120933,121716,122331,122449,122639
43,AA7393-1,104426,104915,105236,105331,105510,105819,110022,110117,110331,110554,110808,111340,111446,111553,111721,111838,112017,112124,112208,112315,112422,112731,112923,113210,113316,113433,113456,113708,113838,114006,114250,114324,114653,114748,115011,115150,115258,115415,115618,115808,115830,120245,120415,120721,121112,121252,121906,122522,122701,122852
44,MX4159-2,105010,105532,105903,110022,110224,110521,110711,110830,111009,111210,111626,112135,112253,112411,112613,112707,112838,113019,113103,113232,113349,113635,113827,114050,114155,114313,114408,114609,114715,114821,115034,115150,115532,115713,115948,120106,120258,120437,120604,120754,120849,121336,121525,121939,122438,122617,123211,123816,123944,124207
45,MX4365-2,,110459,110852,110947,111115,111435,111648,111754,112017,112231,112646,113232,113338,113456,113731,113849,114039,114155,114250,114346,114525,114854,115011,115258,115415,115543,115618,115830,120010,120201,120415,120615,120955,121156,121419,121832,122109,122248,122511,122701,122756,123223,123435,123816,124156,124302,124736,125341,125520,125734
46,MX4383-2,111318,111743,112146,112253,112433,112731,112838,113030,113232,113456,113911,114536,114653,114810,114927,115034,115236,115426,115521,115651,115830,120201,120331,120532,120659,120838,120933,121145,121336,121452,121632,121759,122131,122310,122544,122745,123115,123329,123531,123754,123922,124431,124631,124904,125413,125531,125902,130633,130825,131121
47,MX4458-2,112017,112433,112827,112934,113114,113411,113517,114101,114228,114503,114916,115448,115554,115735,115915,120054,120245,120404,120437,120604,120732,121134,121347,121559,121705,121811,121843,122036,122142,122331,122500,122555,122914,123053,123256,123458,123648,123838,124040,124156,124302,124725,124904,125245,125734,125829,130209,130836,130953,131154
48,AA7562-2,113243,113539,114101,114144,114301,114631,114843,115000,115203,115404,115746,120448,120626,120816,120944,121050,121252,121515,121610,121716,121906,122248,122449,122701,122818,122947,123053,123256,123413,123553,123827,124051,124442,124558,124820,125010,125319,125531,125734,125851,125947,130443,130750,131143,131629,131757,132117,132648,132830,133033
49,MX3783-2,114239,114503,114832,114949,115034,115342,115521,115724,115959,120150,120553,121112,121207,121336,121537,121705,121821,122036,122120,122259,122405,122807,122936,123148,123256,123413,123458,123721,123838,124029,124156,124324,124609,124725,124948,125223,125542,125700,125851,130031,130114,130516,130803,131143,131651,131757,132245,132808,132915,133106
50,AA6738-1,114916,121218,121643,121748,121832,122109,122204,122310,122511,122701,123053,123626,123721,123849,124029,124113,124240,124335,124420,124525,124642,124959,125223,125341,125447,125553,125638,125947,130052,130623,130846,,131228,131344,131608,131841,132234,132351,,,132746,133138,133330,,134355,,134849,135435,135627,135840
51,AA7450-3,115724,,120342,120510,120553,120849,121039,121252,121525,121811,122047,122617,122745,123042,123211,123329,123531,123721,123816,123944,124124,124442,124547,,124915,125021,125054,125341,,125627,125818,125925,130253,130410,130644,130909,131323,131523,131735,131914,131958,132436,132615,133106,133419,133525,133748,134259,134417,134623
52,MX4614-2,,121006,121229,121358,121441,121737,121854,122003,122204,122438,122852,123413,123531,123637,123816,123911,124051,124324,124357,124525,124620,124904,125105,,125413,125531,125616,125756,125925,,130454,,130803,130942,131037,131323,131608,131724,131925,132054,132139,132531,132724,133044,133430,133547,,134311,134439,134634
53,MW5425-1,121621,122331,122734,122936,123031,123256,123402,123531,123743,124051,124515,125054,125200,125352,125542,125700,125902,130020,130125,130221,130359,130739,131015,131154,131334,131450,131523,131757,131914,132117,132340,132520,132948,133213,133430,133610,133918,134142,134428,134550,134707,135117,135308,135649,140208,140326,140938,141605,141734,141936
54,AA7279-3,122036,125840,130209,130253,130432,130633,130803,130931,131110,131355,131819,132403,132509,132648,132808,132915,133106,133202,133246,133355,133503,133821,133940,134153,134259,134406,134453,134944,135106,135235,135435,135605,140041,140208,140432,140633,140754,140905,141057,141236,141331,141818,141957,142350,142956,143128,143522,144110,144238,144416
55,AA7712-3,,123053,123307,123447,123542,123816,123955,124124,124324,124715,125127,125818,125947,130221,130421,130527,130728,130909,131004,131132,131300,131651,131852,132054,132212,132340,132414,132648,132808,,,133654,134036,134142,134406,134601,134944,135139,135414,135554,135711,140135,140326,140730,141119,141331,141734,142436,142625,142839
56,MX4021-3,123159,123626,123955,124040,124156,124504,124653,124809,124959,125138,125531,130114,130221,130348,130527,130633,130836,130942,131026,131143,131312,131651,131914,132223,132403,132531,132648,132915,133022,,133716,134058,135341,135435,135711,135840,135946,140041,140231,140410,140505,140938,141119,141543,141947,142103,142458,143114,143259,143438
57,MX4159-3,,125223,125542,125711,125818,130042,130232,130421,130601,130803,131205,131903,132021,132212,132436,132604,132746,132948,133033,133202,133330,133632,133821,134036,134131,134248,134343,134601,134707,134827,135044,135224,135532,135638,135902,140041,140135,140304,140454,140633,140730,141141,141320,141745,142327,142509,143008,143438,143556,143927
58,MX4365-3,,130858,131205,131312,131501,131830,132021,132318,132520,132700,133044,133726,133855,134058,134322,134453,134656,134827,134922,135044,135202,135616,135913,140147,140304,140432,140505,140833,141000,141141,141331,141554,141936,142042,142316,142509,142659,142806,143019,143226,143321,143748,143949,144427,144849,145039,145625,150313,150458,150651
59,MX4383-3,131746,132139,132447,132553,132700,133022,133224,133408,133610,133906,134259,134954,135128,135352,135532,135638,135829,140008,140103,140208,140348,140742,140938,141203,141320,141448,141532,141756,141851,141957,142243,142402,142743,142956,143237,143449,143608,143736,143916,144121,144216,144635,144827,145050,145529,145850,150228,150955,151108,151312
60,MX4458-3,,132904,133235,133330,133430,133716,133929,134025,134215,134504,134732,135246,135341,135532,135744,135913,140135,140326,140410,140538,140644,140949,141151,141320,141437,141605,141649,141841,141957,142221,142436,142531,142923,143215,143427,143653,143843,144003,144216,144416,144533,144955,145207,145506,150155,150301,150725,151356,151526,151749
61,AA7562-3,,133844,134248,134406,134504,134754,134954,135128,135435,135722,140147,140905,141011,141214,141415,141543,141745,141957,142053,142221,142350,142754,142956,143226,143405,143544,143630,143854,144110,144331,144522,144805,145145,145410,145658,145901,150117,150458,150702,150809,150929,151407,151621,152049,152858,153049,153455,154042,154235,154438
62,MX3783-3,134623,134816,135139,135257,135341,135711,140018,140304,140527,140833,141214,141756,141936,142137,142327,142509,142839,142956,143041,143152,143310,143653,143854,144026,144205,144320,144405,144610,144721,144838,145050,145207,145529,145625,145839,150029,150403,150604,150843,150955,151046,151503,151906,152346,153157,153254,153709,154150,154404,154544
63,AA7450-4,135330,,140326,140454,140549,141022,141236,141353,141554,141818,142243,142956,143103,143248,143533,143653,143843,144037,144132,144254,144416,144754,144933,,145348,145506,145540,145744,,150040,,150414,150702,150918,151152,151356,151610,151749,152100,152155,152251,152718,153027,,154235,154438,154936,155435,155615,155840
64,AA6738-2,140410,140730,141046,141203,141236,141605,141745,141851,142103,142327,142648,143259,143416,143544,143725,143916,144121,144254,144331,144500,144622,144955,145156,145421,145506,145551,145636,145839,145934,150425,150736,150809,151119,151250,151526,151749,152038,152155,152408,152539,152623,153038,153220,,154404,154701,155042,155626,155744,155935
65,MX4614-3,,141320,141616,141734,141841,142316,142531,142732,142956,143237,143653,144227,144342,144449,144635,144743,144944,145145,145231,145410,145506,145817,,150206,150313,150414,150436,150702,150820,151130,151312,151451,151811,152014,152251,152519,152921,153049,153242,153422,153506,153934,154116,154522,155105,155245,155733,160107,160232,160513
66,MX4598-0,142338,143704,144059,144143,144205,144732,144933,145050,145315,145551,145956,150640,150758,150955,151239,151407,151704,151833,151917,152027,152155,152430,152612,152729,152826,152943,153038,153349,153455,153721,153912,154042,154404,154628,154925,155149,155615,155756,160008,160125,160159,160622,160814,161206,161925,162200,162533,162852,163225,163606
67,MW5425-2,142425,142648,143030,143139,143226,143704,143843,144003,144216,144555,144933,145518,145625,145755,145901,145956,150217,150339,150436,150520,150640,151035,151152,151407,151503,151621,151704,152014,152122,152302,152506,152623,153005,153134,153411,154116,154852,154947,155138,155307,155402,155829,160048,160355,161251,161358,161647,162211,162341,162925
68,MX4021-4,143854,144254,144659,144743,144933,145506,145755,145912,150130,150339,150604,151119,151227,151418,151642,151833,152111,152335,152430,152550,152729,153100,153157,153411,153517,153614,153658,153945,154105,154353,154555,154701,155031,155211,155446,155756,160355,160523,160729,160847,160953,161420,161550,162031,162628,162841,163214,163746,163936,164329
69,AA7279-4,144438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,MX4159-4,144610,145050,145444,145529,,145828,150326,150604,150809,150955,151407,151940,152049,152206,152346,152506,152740,152921,153016,153134,153242,153709,153816,154030,154150,154246,154319,154511,154617,154914,155138,155340,155615,155756,160030,160355,160729,160909,161101,161228,161314,161722,161903,162256,163057,163309,163606,164149,164329,164818
71,AA6374-1,144944,145614,145923,150105,150144,150520,150702,150918,151130,151356,151833,152430,152539,152729,152921,153027,153254,153455,153539,153709,153839,154201,154319,154533,154701,154817,154841,155105,155223,155351,155541,155756,160048,160137,160406,160729,161112,161228,161420,161636,161745,162222,162426,163024,163511,163724,164138,164604,164755,165138
72,AA7712-4,,,,,,,,,,,,,,,,,,,,,150725,151130,151312,,151738,151833,151917,152218,152324,152539,152740,152858,153220,153338,153614,150053,154903,155031,155234,155435,145253,160030,160221,160707,161409,161550,162031,162426,162555,163130
73,MX4365-4,151024,151610,152027,152144,152313,152645,152751,152921,153146,153316,153721,154427,154606,154749,155329,155446,155756,155924,160019,160125,160305,160707,160847,161134,161251,161347,161442,161734,161914,162116,162341,162521,162914,163119,163416,163606,163757,163936,164211,164402,164458,164947,165248,165619,170850,171306,171928,172441,172630,172852
74,AA7920-2,151503,152740,153100,153157,153338,153721,153901,154054,154246,154533,154958,155530,155659,155829,160048,160148,160439,160636,160718,160847,161015,161336,161539,161841,161947,162043,162127,162307,162426,162841,163046,163152,163522,163702,163925,164115,164256,164436,164733,164840,164936,165354,165535,170033,171317,171737,172441,173105,173244,173507
75,MX4383-4,151800,152240,152707,152826,152910,153316,153455,153721,153923,154150,154544,155200,155307,155457,155902,155946,160232,160439,160523,160707,160836,161240,161420,161625,161745,161852,161936,162200,162329,162701,162914,163024,163449,163702,163936,164115,164307,164458,164744,164840,164947,165417,165619,170033,171339,171821,172441,173116,173255,173529
76,AA7559-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161550,151844,162054,162244,,163500,163724,164104,164604,164807,165104
77,MX4458-4,152550,153038,153528,153709,153805,154116,154308,154449,154639,154936,155413,155946,160107,160254,160513,160622,160825,161015,161123,161228,161409,161659,161819,161958,162105,162211,162307,162628,162735,162852,163035,163203,163533,163724,163947,164149,164329,164531,164744,164903,165020,165451,165631,170055,171412,172047,172546,173127,173306,173518
78,MX4551-2,153231,153658,154128,154150,154223,154735,154958,155149,155351,155615,160048,160607,160718,160858,161037,161145,161336,161550,161625,161710,161841,162211,162352,162555,162712,162808,162841,163024,163130,163500,163735,163819,164234,164436,164700,164903,165031,165214,165405,165546,165631,170106,170246,170649,172002,172707,173401,173744,173913,174215
79,MX3783-4,154617,155924,160221,160337,160439,161550,161756,161958,162149,162352,162808,163522,163640,163808,164009,164138,164307,164413,164509,164615,164807,165116,165310,165451,165631,165749,165843,170022,170128,170415,170616,170828,171147,171423,171715,171950,172131,172249,172430,172608,172707,173149,173412,173828,174651,175112,175442,175906,180058,180429
80,AA7562-4,154735,155541,155851,160048,160159,161240,161539,161647,161947,162329,162808,163353,163511,163724,163819,163936,164115,164234,164329,164447,164615,165009,165149,165428,165546,165642,165738,165949,170106,170257,170415,170543,170840,171018,171306,171507,171726,171939,172153,172249,172345,172903,173233,173616,174557,174936,175313,175716,175917,180322
81,AA7450-5,160107,160740,161134,161314,161431,162256,162437,162555,162746,163001,163449,164031,164138,164402,164615,164711,164852,164958,165054,165200,165332,165654,165854,170011,,170342,170437,170638,170806,170956,171232,171328,171759,172025,172300,172451,172654,172830,173105,173222,173306,173733,174033,174640,175218,175800,180120,180747,180938,181236
82,MX4614-4,,161745,162043,162149,162341,163258,163511,163651,163903,164223,164649,165237,165405,165608,165811,165905,170033,170224,170309,170426,170554,170956,171124,171412,171540,171704,171748,172002,172131,172334,172557,172734,173032,173233,173456,173700,173828,174022,174250,174524,174618,175035,175251,175727,180407,180713,181150,181829,182010,182202
83,AA7393-2,,162307,162617,162701,162830,163511,163713,163830,164104,164509,165054,165738,165905,170201,170415,170521,170700,170755,170850,171029,171158,171540,171759,172036,172142,172312,172356,172619,172746,172936,173200,173350,173649,173840,174142,174345,174608,174724,174958,175100,175207,175643,175844,180131,180713,181044,181426,182033,182213,182439
84,AA7712-5,,164031,164351,164520,164604,165310,165502,165800,170235,170320,170755,171726,171853,172025,172153,172249,172408,172546,172630,172734,172830,173222,173339,173529,173649,173744,173817,174022,174120,174302,174451,174713,175048,175229,175515,175811,175928,180131,180355,180556,180629,181117,181426,182224,183023,183440,184048,184804,185005,185230
85,MX4021-5,,165428,165905,170055,170150,170744,170956,171328,171529,171831,172227,172948,173127,173445,173616,173711,173840,173946,174045,174108,174226,174557,174724,174936,175048,175207,175251,175515,175621,175749,180036,180109,180556,180832,181117,181404,181701,181851,182151,182534,182618,183108,183440,184111,184601,185016,185359,185718,185952,190206
86,MX4159-5,165502,170106,170521,170649,170744,171328,171628,172002,172204,172419,172830,173328,173423,173540,173722,173828,174022,174142,174226,174302,174418,174702,174830,175048,175156,175251,175324,175548,175654,,180205,180344,180702,180854,181128,181459,181723,181947,182202,182629,182713,183153,183535,184455,185005,185516,185846,190432,190633,190909
87,AA6374-2,170353,170923,171339,171507,171628,172036,172300,172746,172925,173105,173518,174131,174237,174451,174651,174757,174936,175145,175229,175419,175548,175917,180216,180407,180523,180629,180713,181106,181247,181511,181701,181851,182257,182439,182724,183119,183535,183739,184206,184656,184804,185241,185516,190037,190814,191333,191631,192321,192438,192701
88,AA7559-2,,170532,,171007,171124,171704,171842,172153,172345,172502,172852,173540,173700,173840,174022,174056,174215,174345,174429,174502,174608,174936,175112,175313,175408,175526,175610,175738,175844,180120,180333,180355,180725,180821,181117,181353,181701,181851,182140,182556,182618,183153,183535,,184718,185039,185421,185941,190122,190346
89,AA7920-3,173551,175112,175526,175705,175833,180429,180832,181225,181606,181936,182331,183045,183312,183610,184656,184837,185101,185218,185315,185421,185600,185908,190155,190516,190611,190706,190814,191059,,191440,191642,191748,192120,192237,192544,192757,192914,193030,193410,193717,,,,,,,,,,
