,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7536-0,,,,,,,,,070112,,070615,,071753,071921,072026,072109,072259,072658
1,AA7637-0,,070112,070239,070500,070605,070637,070720,070825,070857,071436,071604,072625,072910,073217,073324,073431,073611,073950
2,MW4366-0,070814,071047,071436,071604,071731,071814,072004,072109,072153,072636,072825,074119,074403,074814,074931,075026,075121,075900
3,MW4647-0,071803,072204,072542,,,072932,073111,073205,073250,073727,074025,075237,075521,075849,075956,080133,080250,080942
4,MW4705-0,073037,073250,073559,073823,073940,074036,074224,074318,074351,074836,075132,080144,080438,080721,080826,080953,081130,081719
5,AA6952-0,073950,074246,074740,075037,075143,075248,075405,075532,075626,080239,080438,,081815,082130,082235,082351,082531,
6,AA69-59-0,,075215,075604,075827,075956,080028,080123,080250,080344,081036,081342,082308,082542,082803,,,,
7,MW4781-0,,080206,080449,080637,080804,080847,081057,081214,081247,081836,082036,,,,,,,
8,AA7286-0,080659,081108,081414,081625,081731,081815,081858,082025,082119,082647,,,,,,,,
9,MW4619-0,081942,082436,082752,,,,,,,,,,,,,,,
10,AA7706-0,,,082058,082224,082351,082447,082531,082647,082741,,,,,,,,,
11,AA74-92-0,082825,,,,,,,,,,,,,,,,,
