,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
40,MZ3978-2,132925,133147,133400,133444,133506,133549,133643,133727,133810,133948,134044,,134435,134603,134857,135035,135319,135436,135647,140046,140203,140236,140438,140606,140712,140756,141243,,,143236,143437,143605,143734,143956,144134,144229,144502
41,MZ3956-3,134106,134318,134446,134541,134552,134625,134646,134719,134752,134919,135014,135151,135330,135458,135752,135951,140224,140405,140606,141008,141052,141200,141338,141505,141644,141706,142200,,,144101,144302,144408,144630,144913,145008,145051,145441
42,MW5943-1,134730,134846,135035,135141,135202,135247,135330,135414,135447,135708,135803,135940,140141,140247,140555,140723,140946,141114,141243,141600,141716,141821,141949,142149,142317,142414,142836,,,144735,145008,145219,145514,145915,150020,150137,150519
43,MP6392-1,135436,135541,135719,135824,135846,135940,140003,140046,140130,140236,140342,140500,140712,140902,141200,141454,141727,141927,142200,142530,142635,142730,142930,143119,143236,143332,143745,,,145536,145819,150020,150210,150424,150530,150646,150847
44,MZ4072-3,140829,141052,141211,141243,141327,141410,141432,141516,141549,141749,141854,142044,,142435,142741,142952,143236,143343,143459,143934,144123,144229,144335,144502,144619,144640,145124,,,150941,151203,151425,151520,151806,151912,152017,152617
45,MW5966-1,141052,142022,142200,142317,142414,142446,142541,142635,142730,142952,143046,143236,143437,143554,143901,144101,144357,144524,144745,145113,145230,145252,145430,145631,145758,145830,150306,,,152101,152311,152438,152628,152955,153111,153301,153651
46,MZ4228-3,142244,142519,142646,142719,142741,142836,142847,142930,143003,143108,143202,143405,143532,143710,144050,144240,144513,144630,144903,145252,145357,145525,145620,145819,145948,150031,150530,,,152555,152712,152828,153006,153133,153301,153334,153829
47,MX1067-3,142908,143140,143247,143321,143343,143415,143437,143510,143543,143721,143839,144039,144251,144502,144841,145030,145303,145452,145714,150115,150159,150255,150519,150719,150858,151003,151425,,,153301,153545,153629,153829,154208,154302,154418,154934
48,MS4914-1,143521,143554,143710,143745,143755,143850,143912,143945,144029,144335,144451,144608,144808,144852,145156,145357,145631,145830,150031,150317,150424,150519,150635,150803,151025,151047,151531,,,153523,153829,154031,154219,154523,154628,154817,155122
49,MX1197-1,,144251,144408,144440,144535,144546,144619,144651,144735,145008,145102,145230,145430,145547,145904,150126,150413,150530,150708,151130,151320,151425,151636,151817,151955,152112,152606,,,154357,154712,154828,155039,155500,155627,155900,160248
50,MZ3825-3,145525,145747,145915,150009,150031,150126,150159,150233,150328,150530,150646,150847,151108,151236,151541,151806,152101,152217,152427,152755,152912,153017,153206,153356,153512,153545,154031,,,155943,160309,160447,160636,160807,160956,161207,161747
51,MZ3556-3,150424,150458,150635,150708,150740,150814,150836,150919,151003,151225,151331,151509,151744,151912,152217,152355,152639,152744,152934,153323,153417,153450,153651,153903,154052,154135,154607,,,160404,160636,160851,161123,161501,161628,161808,162135
52,MP6422-1,,,,,,,,,,,,,,,150858,151036,151320,151403,151636,152006,152039,152133,152249,152523,152639,152744,153228,,,155333,155511,155638,155911,160132,160320,160425,160744
53,MZ3740-3,152544,152955,153123,153239,153301,153356,153450,153545,153640,153935,154041,,154408,154502,154934,155206,155438,155511,155806,160204,160259,160331,160520,160720,160901,160956,161406,,,163513,163747,163946,164113,164514,164630,164830,
54,MZ3559-3,153239,153702,153850,153957,154031,154114,154146,154230,154302,154934,155050,155217,155416,155638,155943,160132,160414,160509,160733,161229,161355,161501,161639,161852,162030,162103,162534,,,164452,164736,164947,165136,,,,
55,MW5898-1,153818,154701,154839,154956,155050,155155,155217,155322,155827,160248,160353,160603,160851,161102,161450,161617,162240,162407,162715,163031,163136,163230,163408,163513,163651,163713,164230,,,,,,,,,,
56,MZ3734-3,160934,161102,161229,161312,161334,161417,161533,161628,161713,162041,162157,162429,162653,162831,163136,163441,163935,164125,164302,164841,164936,165019,165136,,,,,,,,,,,,,,
57,MZ3987-3,161250,161808,161946,162103,162124,162230,162251,162345,162534,162842,162958,163208,163357,163419,163736,163841,164135,164240,164430,164841,164936,165030,,,,,,,,,,,,,,,
58,MZ3978-3,162429,162915,163103,163208,163230,163314,163336,163419,163503,163830,163935,164157,164346,164430,164736,164947,,,,,,,,,,,,,,,,,,,,,
59,MZ3956-4,163208,163303,163452,163546,163619,163651,163736,163819,163935,164125,164230,164356,164630,164736,165041,,,,,,,,,,,,,,,,,,,,,,
60,MP6359-0,163946,164103,164251,164346,164430,164514,164536,164630,164736,165030,165136,,,,,,,,,,,,,,,,,,,,,,,,,,
61,MR7627-0,164419,164536,164714,164758,164819,164852,164914,164958,165103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,MW5943-2,164430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
