,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
32,MX1197-0,-1,-1,1,1,1,-1,1,1,-1,1,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
33,MZ3556-2,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
34,MX1084-0,-1,1,1,-1,-1,-1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
35,MZ3734-2,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
36,MZ3740-2,-1,1,1,1,1,1,1,1,-1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
37,MZ3825-2,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,2,1,1,1,-1,-1
38,MZ3987-2,-1,-1,-1,-1,-1,-1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,,2,1,1,1,1,1,-1,-1
39,MZ3978-2,-1,-1,1,-1,-1,-1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,2,2,1,1,1,1,-1,-1
40,MW5943-1,,-1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,,,2,1,1,2,1,1,-1,-1
41,MZ3956-3,-1,1,1,-1,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,3,1,1,1,-1,-1
42,MZ4072-3,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,,,2,1,1,1,1,1,-1,-1
43,MP6392-1,-1,1,2,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,2,1,1,1,1,1,-1,-1
44,MW5966-1,-1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,2,1,1,1,1,1,-1,-1
45,MZ4228-3,-1,1,1,-1,-1,-1,-1,2,-1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,,,2,1,1,1,1,1,-1,-1
46,MX1067-3,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,2,1,1,1,-1,-1
47,MX1197-1,-1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
48,MZ3556-3,-1,1,1,-1,-1,-1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,-1,-1
49,MW5936-0,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,4,,,1,2,1,1,1,1,-1,-1
50,MX1084-1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
51,MZ3559-3,-1,-1,-1,1,1,1,1,1,-1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
52,MZ3734-3,-1,2,1,1,1,-1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
53,MX1105-0,-1,-1,-1,1,-1,-1,-1,,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
54,MZ3740-3,-1,2,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
55,MZ3825-3,-1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,,,1,1,1,2,1,1,-1,-1
56,MZ3987-3,-1,-1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
57,MZ3978-3,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,,1,1,3,1,1,1,1,1,1,1,1,1,1,5,,,1,1,1,1,1,1,-1,-1
58,MZ3956-4,-1,1,1,-1,1,1,1,1,-1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
59,MP6358-0,-1,1,1,1,1,1,1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
60,MW5943-2,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
61,MX1544-0,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,5,,,1,1,1,1,1,1,-1,-1
62,MZ4228-4,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
63,MW5966-2,-1,2,2,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,2,1,1,1,1,-1,-1
64,MZ4072-4,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
65,MZ3556-4,-1,,1,1,1,1,1,1,-1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
66,MP6392-2,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,,,1,2,1,1,1,1,-1,-1
67,MX1197-2,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
68,MW5936-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,,,1,1,1,1,1,1,-1,-1
69,MX1067-4,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,-1
70,MX1084-2,-1,1,1,-1,-1,-1,-1,1,1,1,1,,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,,,1,1,1,1,1,1,-1,-1
71,MZ3734-4,-1,1,1,-1,-1,-1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
72,MZ3740-4,-1,-1,-1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,4,,,1,1,1,2,1,1,-1,-1
73,MZ3825-4,-1,1,1,-1,-1,1,-1,1,-1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,2,1,1,1,1,-1,-1
74,MW5898-1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
75,MZ3987-4,-1,-1,1,-1,1,1,-1,2,-1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,-1,-1
76,MX1544-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,2,1,1,1,-1,-1
77,MZ3978-4,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
78,MZ3956-5,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
79,MW5943-3,-1,-1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
80,MZ4228-5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
81,MZ4072-5,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,3,-1,-1
82,MS4914-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
83,MZ3556-5,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
84,MX1067-5,-1,-1,1,1,1,-1,-1,-1,-1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
85,MZ3740-5,-1,-1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
86,MX1084-3,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,-1,-1
87,MZ3734-5,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
88,MZ3978-5,-1,-1,1,1,1,1,1,1,-1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,1,-1,-1
89,MZ3825-5,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,,,1,2,1,1,1,1,-1,-1
90,MZ3987-5,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,1,1,1,1,1,1,-1,
91,MX1544-2,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1,2,-1,
92,MZ3956-6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,,,,,,,,,,
93,MZ4072-6,-1,-1,1,1,1,1,1,-1,-1,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,
94,MZ3556-6,-1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
