,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
42,AA7708-3,,132425,132530,132719,133003,133130,133500,133629,133901,134049,134217,134405,134712,134839,134912,135343,135605,140040,140240,140523,141054,141714,141842,142032
43,AA6942-3,133912,134206,134322,134511,135028,181901,135227,135332,135543,135721,135955,140156,140345,140534,140555,141032,141232,,141926,185932,143041,143419,143546,190949
44,AA7749-3,135532,135710,135826,140018,140230,,140639,140817,141043,141304,141358,141525,141736,141842,141948,142441,142546,,,143513,143841,144453,144620,144925
45,AA7764-3,140617,140701,140806,141010,141159,141409,141747,141926,142148,142326,142630,142903,143113,143220,143325,143736,143924,144336,144715,145030,145747,150221,150348,150611
46,AA7450-2,141137,141221,141337,141452,141704,,142210,142315,142536,142808,143252,143357,143704,143852,143946,144504,144725,,145642,145958,150516,151306,151422,151706
47,MW5936-0,141536,141642,141736,141842,142032,142148,142441,142652,142925,143220,143419,143535,143736,143957,144052,144537,144747,145052,145631,145747,150315,150916,151033,151211
48,AA7539-4,142514,142903,143041,143357,143609,143819,144209,144347,144609,144820,144936,145241,145452,145620,145736,150232,150454,150927,151317,151527,152349,153003,153120,153356
49,AA7931-4,142935,143325,143419,143513,143830,144008,144409,144537,144820,145019,145209,145336,145620,145758,145925,150348,150622,150949,151328,151549,152551,153047,153216,153418
50,MX4535-4,143819,144125,144242,144336,144537,144758,145125,145314,145524,145736,145958,150148,150454,150611,150705,151138,151338,151738,152255,152613,153356,153849,154017,154144
51,AA7393-2,,,144725,144809,145030,145103,145441,145642,145914,150104,150210,150359,150538,150716,150800,151233,151422,151800,152306,152635,153418,153849,154017,154155
52,MX4021-4,144947,145147,145303,145419,145642,145809,150148,150411,150633,150811,150906,151044,151222,151433,151538,151949,152139,152402,152931,153534,154332,154757,154935,155112
53,AA7708-4,,,153120,153227,153450,153628,153954,154133,154408,154735,155134,155323,155512,155618,155744,160142,160324,160651,161221,161505,162106,162625,162815,163027
54,AA7712-4,,,,,,,,,,,,,,,,154144,154332,,,160132,160525,161104,161243,161443
55,AA7559-3,,,,,,,,,,155417,155723,155955,,160226,160311,160735,160936,,162044,,162635,,,163459
56,AA7749-4,160546,160713,160841,161031,161221,,161759,161904,162142,162353,162603,162859,163132,,163448,163859,164132,,165150,165349,170058,170436,170626,170838
57,MX4535-5,161432,161559,161716,161854,162044,162248,162635,162815,163048,163311,163416,163659,163910,164037,164132,164559,164749,165200,165726,165848,170319,170743,170910,171132
58,AA7764-4,161915,162226,162342,162458,,,163154,163343,163626,163826,164048,164248,164538,164655,164738,165200,165422,165632,165953,170319,170552,171110,171418,171639
59,AA7450-3,163121,163332,163416,163521,163848,,164443,164655,164929,165150,165800,165942,170214,170330,170436,170932,171132,,172132,172310,172658,173047,173141,173425
60,AA7539-5,164357,164527,164621,164716,164918,165034,165328,165422,165654,170004,170258,170414,170637,170743,170849,171313,171545,172143,172510,172625,172952,173447,173615,173805
61,AA7931-5,165306,165433,165610,165749,170025,170247,170659,170838,171110,171502,171827,172027,172226,172459,172553,173141,173436,173838,174355,174619,174808,175208,175358,175558
62,MW5191-0,165800,165920,170025,170131,170414,170541,170900,171049,171313,171733,172038,172248,172415,172604,172719,173226,173532,174016,174406,174630,174957,175315,175452,175724
63,AA7393-3,170141,170403,170519,170709,170932,171154,171502,171628,171911,172110,172510,172719,172846,173025,173119,173615,173754,174027,174406,174630,175125,175619,175759,175926
64,AA7559-4,172730,172835,172920,,,,,,,,,,175431,175536,175641,180056,180256,,181133,181312,181650,182039,182249,182439
65,AA7764-5,,,,,,,,,,,,,,174016,174100,174534,174757,175114,175503,175703,180140,180803,181006,181323
66,AA7712-5,,,,,,,,,,,,,,174111,174217,174545,174808,175114,175503,175843,180328,181006,181155,181450
67,AA7708-5,174724,174925,175030,175208,175441,175630,180033,180234,180509,180614,180825,181133,181450,181556,181723,182155,182344,182755,182955,183207,183429,184032,184159,184359
68,AA7749-5,181227,181406,181501,,182039,,182311,182439,182722,183050,183440,183641,,184009,184032,,184644,,185402,185646,190059,190555,190734,191000
69,MX4535-6,181406,181955,182101,182155,182355,182511,182839,183028,183312,183630,183853,184053,184316,184445,184539,185012,185150,185602,185909,190059,190511,190822,190938,191159
70,AA7931-6,,,,,,,,,,183017,183302,183502,183702,183904,183958,184423,184623,184951,185340,185646,190005,190449,190628,190807
71,AA7539-6,184115,184434,184517,184644,184812,184918,185246,185434,185730,185932,190217,190406,190650,190756,190855,191306,191444,192022,192455,192654,192918,193414,193543,193724
72,MX4021-5,184951,185117,185203,185319,185445,185539,185825,190016,190301,190500,190723,190833,191033,191212,191306,191655,191833,192127,192506,192705,192918,193446,193604,193746
73,AA6760-3,,,,,,,,,,,190906,191054,191233,191422,191516,191949,192149,,192835,193035,193435,194053,194233,194455
74,MW5191-1,190906,191043,191127,191244,191444,191559,192000,192221,192517,192835,193140,193414,193615,193757,193914,194328,194506,194824,195309,195510,195900,200218,200323,200512
75,AA7393-4,191527,191623,191706,191822,192011,192127,192434,192622,192918,193151,193457,193615,193819,193935,194031,194506,194645,195013,195426,195616,195911,200429,200556,200809
76,AA7712-6,,193056,193214,193414,193604,193757,194115,194233,194539,194729,194857,194951,195151,195258,195342,195755,195922,200240,200715,200855,201235,201733,201912,202145
77,AA7559-5,194159,194306,194411,,194908,,195224,195426,195722,195911,200017,200156,200501,200607,200619,201022,201245,,,,,,,
78,AA7708-6,194433,194940,195045,195236,195426,195554,195922,200027,200323,200512,200653,200748,200950,201150,201318,201744,201956,202356,202713,202851,203157,203632,203749,203940
79,AA7764-6,200240,200512,200607,200820,,201117,201402,201552,201901,202039,202217,202344,202557,202651,202756,203218,203421,203800,204235,204424,204717,205134,205312,205512
80,AA7749-6,,200737,200833,200939,,201352,201614,201744,202018,202217,202440,202557,202713,202851,202924,203346,203527,203857,204245,204435,204739,205145,205323,205606
81,AA7450-4,204003,204057,204151,204307,204623,,204941,205123,205356,205556,205651,205807,205945,210101,210155,210618,210745,,211405,211533,211838,212157,212314,212443
82,AA6942-4,204245,204402,204456,,204836,204847,205228,205312,205418,205556,205702,205829,210007,210217,210239,,210901,,,211649,212019,,212516,212932
83,MX4535-7,210123,210228,210333,210449,210712,210839,211205,211344,211649,211838,212008,212052,212314,212505,212643,213059,213310,213558,214030,214219,214608,214946,215124,215334
84,MX4021-6,211711,211755,211849,211933,212147,212241,212527,212654,212932,213120,213237,213332,213514,213703,213853,214252,214441,214756,215135,215240,215522,220018,220135,220357
85,AA6760-4,,,213407,213547,213641,213714,214009,214147,214430,214652,214819,215008,215156,215334,215417,215850,220040,,220800,221121,221541,222347,222430,222703
86,MW5191-2,214030,214219,214336,214441,214630,214713,215051,215251,215533,215710,215816,215901,220040,220207,220313,220800,220927,221216,221541,221730,222051,222514,222630,222851
87,AA7712-7,215355,215439,215522,215616,215922,215944,220240,220421,220706,220916,221027,221110,221353,221447,221603,222051,222242,222641,222902,223050,223438,223920,224025,224237
88,AA7764-7,220550,221425,221508,221624,,,222325,222441,222713,222924,223028,223134,223427,223521,223637,224047,224237,224552,225006,225155,225549,225832,225959,230220
89,AA7450-5,223858,224014,224108,224153,,,224836,225101,225326,225505,225643,225749,225959,230126,230209,230651,230830,,231535,231736,,232300,232439,
90,AA6942-5,,,,,,,,,,,,,,224310,224321,224752,225123,,225443,225716,225726,230021,230147,230441
91,MX4535-8,230053,230209,230253,230347,230452,230713,231009,231125,231358,231546,231714,231808,231956,232050,232133,,,,,,,,,
92,MX4021-7,231325,231452,231535,231703,231913,232018,232228,232418,,,,,,,,,,,,,,,,
