,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070135,070156,070231,070253,070337,070359,070505,070549
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070111,070337,070454,070611,070706,070800,070833,070927,071010,071105,071115,071148,071221,071338,071421
2,MZ3825-0,,,,,,,,,,,,,,,070111,070135,070220,070432,070527,070633,070728,070811,070938,071054,071348,071621,071831,071938,072043,072127,072234,072306,072402,072412,072456,072518,072646,072729
3,MZ3956-0,,,,,,,070111,070207,070348,070538,070644,071159,071254,071421,071548,071653,071726,072010,072116,072212,072402,072445,072529,072707,073048,073253,073505,073612,073719,073814,073920,073953,074037,074059,074142,074226,074320,074405
4,MZ3978-0,,070111,070359,070527,070706,071032,071148,071254,071443,071726,071854,072339,072445,072602,072656,072751,072847,073058,073153,073304,073410,073443,073612,073752,074048,074226,074438,074543,074659,074742,074848,074921,075015,075037,075110,075131,075254,075348
5,MZ3987-0,071054,071243,071432,071621,071916,072212,072306,072445,072624,072803,072920,073421,073559,073655,073814,073920,074015,074258,074405,074510,074615,074648,074720,074859,075204,075432,075655,075800,075918,080014,080121,080206,080301,080322,080418,080503,080630,080725
6,MX1105-0,072255,072518,072814,073004,073231,073549,073803,073931,074059,074226,074342,074848,074942,075059,075232,075327,075432,075644,075738,075856,080003,080048,080217,080355,080714,080855,081023,081118,081235,081308,081403,081436,081531,081553,081637,081721,081849,081933
7,MX1135-0,,074258,074521,074742,074848,075131,075305,075421,075633,075907,080014,080535,080641,080736,080906,081001,081107,081330,081436,081542,081743,081805,081838,082006,082346,082619,082818,082923,083050,083134,083241,083324,083418,083451,083534,083556,083701,083756
8,MW5853-0,,075048,075327,075454,075644,075950,080048,080206,080355,080703,080820,081330,081436,081542,081721,081827,081922,082101,082145,082313,082357,082441,082608,082746,083123,083302,083523,083629,083745,083807,083933,084028,084111,084154,084243,084316,084413,084457
9,MZ3556-0,080206,080418,080703,080950,081202,081604,081900,082017,082251,082608,082912,083451,083606,083734,083944,084038,084154,084413,084508,084646,084803,084846,085024,085151,085449,085637,085826,085943,090050,090112,090220,090304,090325,090358,090454,090537,090653,090737
10,MZ3559-0,081001,081224,081436,081710,081838,082208,082346,082525,082640,082945,083112,083629,083734,083901,084028,084143,084305,084457,084602,084729,084825,084857,085024,085225,085543,085732,085943,090050,090144,090220,090325,090358,090432,090454,090526,090548,090715,090748
