,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,AA7685-0,,,,,,,,,,,,,,,,,,,,070111,070146,070505,070621,071400
1,CC2345-0,,,,,,,,,,,,,,,,,,,,070111,070146,070505,070621,071400
2,AA6942-0,,,,,,,,,,,,,,,,070111,070146,,070610,070928,,,071708,071909
3,AA7931-0,,,,,,070111,070421,070559,070654,070833,071001,071106,071305,071400,071455,071920,072100,072408,072631,072842,073042,073539,073655,073844
4,MX4021-0,,,,070111,070146,070336,070654,070748,070855,070950,071106,071149,071305,071444,071506,071930,072111,072419,072642,072852,073104,073600,073728,073941
5,MX4159-0,070314,070421,070549,070704,070833,071106,071550,071719,071942,072100,072155,072238,072514,072631,072736,073158,073338,073633,074014,074256,074708,075131,075310,075636
6,MX4338-0,070758,071149,071305,071412,071539,071708,072003,072100,072322,072430,072525,072619,072915,072959,073042,073506,073644,074035,074625,074742,075259,075731,075901,080054
7,AA7485-0,072356,072503,072631,072736,073021,073211,073728,073844,074108,074224,074342,074436,074625,074815,074859,075320,075531,075936,080721,081311,081840,082514,082705,083107
8,MX4365-0,072725,072820,072926,073021,073222,073444,073811,074025,074130,074307,074519,074625,074837,075059,075153,075625,075753,080233,081533,081756,082041,082727,082855,083118
9,AA7890-0,073506,073549,073644,073822,074141,074342,074708,074826,075059,075215,075320,075436,075815,075936,075958,080438,080743,081450,082146,082514,082737,083214,083403,083649
10,MX3783-0,074425,074508,074635,074742,074921,075109,075415,075625,075721,075849,075936,080116,080317,080416,080511,080945,081112,081450,082241,082547,082906,083403,083532,083806
11,MX4551-0,080306,080416,080532,080638,080923,081101,081533,081628,081903,082041,082157,082252,082514,082906,083012,083459,083701,084451,085010,085541,085847,090425,090603,090803
12,AA7685-1,080605,081007,081112,081217,081533,081701,082041,082219,082452,082558,082705,082833,083023,083403,083459,083946,084147,084904,085719,085952,090140,110058,090930,110341
13,CC2345-1,080605,081007,081112,081217,081533,081701,082041,082219,082452,082558,082705,082833,083023,083403,083459,083946,084147,084904,085719,085952,090140,,090930,
14,MX4614-0,081417,081501,081606,,081903,081957,082441,082620,082727,082822,082928,083045,083225,083616,083701,084125,084303,085000,085919,090213,090340,090636,090825,091024
15,AA7539-0,,,,,,,,,,,,,,,,082430,082631,083257,083627,083946,084357,084702,084949,085254
16,AA6942-1,082844,082928,083034,083225,083638,,083850,084031,084252,084408,084534,084651,084904,085010,085054,085541,085825,090318,091057,091119,091700,092146,092313,092547
