,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4041-0,,,,,,,,,,,,,,,,,,,,,,,070110,070214,070308,070415,070510
1,MX4159-0,,,,,,,,,,,,,,,,,,,070110,070147,070308,070636,070836,070952,071058,071215,071310
2,MX4338-0,,,,,,,,,,,070110,070123,070227,070341,070437,070531,070636,070730,070814,070920,071047,071405,071554,071744,071827,071955,072040
3,MX4365-0,,,,,,,,070110,070134,070227,070614,071142,071237,071354,071532,071616,071733,071838,071933,072040,072218,072544,072722,072900,073016,073132,073227
4,MX4383-0,,,070110,070123,070214,070510,070604,070647,070825,071014,071226,071805,071900,072007,072134,072229,072345,072406,072500,072606,072744,073110,073353,073448,073553,073709,073804
5,MX4388-0,070214,070614,070825,070847,070941,071058,071237,071322,071449,071638,072040,072533,072617,072711,072817,072955,073110,073205,073237,073310,073415,073804,073922,074204,074258,074416,074500
6,MX4458-0,,,071521,071543,071627,071922,072134,072229,072355,072511,072900,073437,073542,073647,073804,073932,074110,074204,074237,074320,074449,074828,074956,075207,075302,075418,075450
7,MP6426-0,071838,072051,072301,072355,072533,072722,072838,072932,073110,073259,073520,074049,074143,074320,074416,074500,074628,074755,074828,075018,075155,075534,075650,075922,080018,080134,080207
8,MX4535-0,072123,072650,073005,073100,073143,073459,073720,073804,073954,074110,074332,074912,075018,075133,075313,075407,075618,075745,075839,080018,080156,080620,080758,081019,081208,081336,081430
9,MX3651-0,073143,073531,073849,073922,074005,074248,074416,074650,074828,074945,075345,075850,080007,080145,080229,080324,080504,080559,080631,080820,080947,081336,081451,081745,081933,082101,082155
10,MX3783-0,073911,,074807,074850,074956,075251,075345,075450,075629,075756,080240,080736,080830,080936,081103,081146,081325,081419,081451,081618,081745,082112,082239,082449,082605,082721,082805
11,MX4021-0,,075607,075922,080102,080145,080442,080631,080726,080903,081031,081430,081944,082050,082206,082333,082428,082627,082743,082826,082911,083049,083438,083543,083755,083901,084018,084101
12,MX4041-1,,080145,080609,080704,080809,081103,081325,081430,081557,081828,082039,082605,082710,082826,082944,083038,083238,083355,083427,083511,083639,083955,084207,084333,084511,084638,084711
13,MX4159-1,080715,081031,081357,081502,081557,081911,082028,082133,082311,082449,082649,083205,083322,083500,083616,083701,083911,084007,084050,084217,084406,084722,084850,085100,085206,085333,085405
14,MX4338-1,081502,081850,082217,082300,082406,082649,082900,083017,083205,083500,083923,084500,084616,084743,084922,085027,085249,085354,085438,085500,085639,090006,090205,090354,090500,090616,090721
15,MX4551-0,082355,090753,091133,091311,091343,091626,091836,091930,092108,092246,092511,093101,093156,093324,093451,093556,093712,093818,093912,094039,094155,094545,094722,094933,095027,095143,095216
16,MX4365-1,,082627,082850,082933,083017,083427,083554,083650,083901,084123,084522,085027,085122,085249,085427,085532,085744,085944,090027,090111,090238,090543,090721,090900,091006,091122,091206
17,MX4383-1,082911,083500,083817,083911,083955,084301,084450,084555,084733,084955,085344,085901,090006,090122,090322,090428,090616,090743,090826,090911,091017,091333,091532,091753,091920,092025,092119
