,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,MW4503-0,,,,,,,,,,,,,,,,,,,,,070104,070414,070552
1,MW4557-0,,,,,,,,,,,070104,070115,070255,070402,070614,070647,070803,070909,071015,071131,071237,071522,071711
2,MW4619-0,,,,,,,070104,070115,071015,071058,071142,071321,071439,071544,071700,071805,071859,072110,072204,072320,072520,072741,072941
3,MW4647-0,,,,,,070104,070159,070306,071131,071226,071321,071450,071606,071700,071816,071910,072004,072121,072215,072331,072520,072836,073013
4,MW3430-0,,,,070104,070647,070814,071025,071205,072121,072204,072248,072404,072520,072625,072719,072751,072847,072952,073046,073203,073321,073533,073745
5,MW4705-0,,,070104,070211,070328,070458,070719,070836,071805,071838,071932,072059,072226,072342,072509,072614,072719,072825,072919,073035,073141,073439,073618
6,MW4781-0,,,070317,070552,070836,070953,071215,071332,072342,072448,072531,,072825,072919,073152,073258,073406,073544,073651,073807,073954,074236,074352
7,MW4825-0,070509,070647,070942,071310,071533,071754,072015,072153,073108,073203,073248,073406,073544,073651,073807,073901,073954,074132,074226,074330,074403,074624,074740
8,MW4837-0,071025,071321,071606,072004,072226,072426,072646,072825,073734,073828,073911,074027,074142,074247,074457,074603,074657,074847,074952,075108,075140,075413,075602
9,MP6403-0,071522,073108,073309,073522,073828,073954,074153,074309,075151,075246,075340,075456,075613,075708,075824,075918,080024,080202,080256,080412,080549,080822,080917
10,MW5124-0,072004,073734,073933,074236,074447,074613,074930,075108,080119,080224,080318,080434,080549,080655,080907,081001,081106,081221,081304,081420,081536,081829,082028
11,MW4846-0,,072015,072226,072458,072741,072930,073141,073321,074330,074403,074447,074603,074718,074824,074930,075024,075057,075319,075424,075540,075740,080024,080234
12,MR7938-0,,,,,,,,,073141,073237,073321,073428,073555,073651,073817,073911,074005,074132,074226,074352,074541,074941,075140
13,MW5594-0,074142,074403,074603,074847,075035,075129,075319,075424,080307,080401,080445,080600,080705,080800,080917,081022,081116,081221,081326,081431,081536,081807,082017
14,MW4856-0,,,,,,,,,074541,074635,074729,074835,075003,075108,075518,075602,075657,075907,080002,080119,080350,080633,080800
15,MW4229-0,074952,075014,075225,075435,075646,075802,080108,080245,081348,081442,081536,081641,081757,081850,082038,082111,082227,082406,082500,082616,082742,083013,083141
16,MW4366-0,,075551,075845,080129,080318,080434,080727,080917,081757,081923,082006,082111,082248,082345,082616,082742,082836,083002,083107,083214,083351,083550,083708
17,MW4503-1,,080528,080644,081001,081221,081431,081735,081850,082753,082857,082940,083107,083235,083329,083528,083625,083741,083846,083940,084119,084340,084633,084821
18,MW4705-1,081106,081221,081420,081840,082049,082259,082554,082846,084014,084119,084224,084340,084507,084550,084705,084810,084915,085030,085146,085251,085356,085638,085858
19,MW4619-1,082100,082605,082930,,083434,083614,083857,084014,084947,085041,085135,085240,085418,085501,085627,085710,085815,085919,090025,090130,090350,090623,090813
20,MW4557-1,,,082111,082355,082637,082803,083045,083203,084130,084224,084308,084424,084528,084600,084727,084810,084926,085041,085146,085302,085407,085638,085721
21,MW4825-1,083130,083329,083456,083813,084036,084130,084340,084507,085356,085450,085533,085649,085804,085836,085952,090036,090130,090224,090329,090434,090540,090802,090929
22,MW4647-1,083813,084003,084246,084622,084821,084936,085146,085324,090350,090445,090551,090656,090824,090908,091056,091150,091235,091351,091507,091550,091751,092046,092201
23,MW4846-1,,084831,085041,085302,085511,085627,085836,085952,090918,091012,091056,091213,091318,091402,091635,091718,091812,091950,092046,092140,092338,092621,092726
24,MW4781-1,,,085919,090151,090434,090645,090835,090940,091939,092024,092118,092212,092328,092422,092559,092632,092726,092844,092949,093033,093211,093431,093608
25,MW4837-1,090235,090518,090706,091107,091340,091445,091751,091928,092939,093044,093127,093221,093359,093431,093546,093640,093745,093901,094007,094101,094155,094406,094511
26,MW4856-1,,091550,091740,092107,092349,092632,092917,093054,093944,094050,094133,094238,094406,094449,094627,094732,094837,095036,095141,095257,095444,095737,095852
27,MW5124-1,092244,092527,092821,093211,093431,093630,093911,094050,094952,095036,095130,095246,095412,095455,095611,095705,095809,095925,100029,100113,100207,100439,100534
28,MW5594-1,,093640,093850,094112,094439,094616,094931,095014,100113,100156,100228,100345,100439,100534,100711,100826,100931,101057,101202,101256,101506,101716,101926
29,MW4229-1,094417,094616,094920,095151,095506,095622,095914,100019,101014,101108,101202,101318,101412,101455,101622,101727,101832,101959,102115,102159,102253,102504,102652
30,MW4366-1,095246,095455,095726,100051,100544,100754,101035,101140,102159,102253,102336,102453,102619,102652,102923,103017,103122,103310,103417,103500,103555,103804,103931
31,MW4705-2,100228,100439,100754,101119,101401,101611,101843,102105,103154,103227,103321,103427,103555,103638,103848,103920,104025,104202,104307,104402,104513,104732,104941
32,MW4619-2,101046,101328,101538,,102115,102253,102514,102630,103522,103638,103721,103836,104003,104047,104234,104307,104423,104617,104721,104815,104858,105140,105329
33,MW4825-2,102126,102253,102619,102955,103321,103438,103753,103920,104743,104826,104920,105046,105202,105256,105423,105527,105602,105655,105800,105906,110000,110220,110347
34,MW4503-2,,103331,103649,104057,104350,104617,104930,105108,110000,110105,110159,110314,110441,110535,110724,110841,110946,111124,111219,111325,111514,111744,111849
35,MW4846-2,,104234,104513,104815,105035,105140,105433,105549,110535,110557,110640,110756,110935,111019,111208,111252,111409,111536,111650,111744,111849,112058,112236
36,MW4557-2,,,105822,110105,110314,110430,110745,111019,111921,112015,112109,112203,112319,112413,112529,112655,112800,112856,113011,113105,113209,113442,113548
37,MW4647-2,110514,110713,110852,111303,111453,111639,111910,112025,112939,113032,113126,113241,113348,113431,113632,113715,113831,114040,114134,114228,114450,114722,114920
38,MW4781-2,,,112518,112856,113241,113514,113704,113820,114920,114953,115036,,115247,115352,115530,115625,115730,115825,115942,120027,120143,120426,120552
39,MW4837-2,113558,113758,114134,114439,114754,114942,115152,115425,120426,120509,120603,120708,120825,120931,121037,121131,121215,121425,121541,121635,121835,122129,122323
40,MW4856-2,,,115519,115803,120016,120154,120437,120603,121508,121551,121635,121741,121846,121929,122119,122223,122333,122439,122544,122701,122755,123040,123218
41,MW5594-2,120636,120931,121109,121353,121603,121741,122057,122223,123124,123156,123240,123334,123439,123511,123616,123721,123836,124036,124152,124256,124434,124705,124748
42,MW4366-2,122417,122522,122711,123007,123312,123439,123731,124058,125113,125218,125312,125417,125533,125618,125734,125839,125955,130143,130258,130342,130509,130751,130921
43,MW4503-3,123627,123638,124025,124434,124644,124759,125113,125301,130258,130352,130436,130542,130708,130803,130954,131059,131215,131309,131425,131540,131634,131928,132056
44,MW4557-3,124705,125145,125356,125629,125911,130111,130331,130814,131706,131739,131822,131939,132045,132129,132306,132443,132537,132757,132913,132957,133123,133323,133513
45,MW4647-3,130111,130320,130708,131015,131237,131435,131645,131822,132757,132852,132946,133051,133217,133250,133429,133524,133640,133840,133945,134039,134228,134501,134627
46,MW4781-3,,131833,132045,132255,132526,132714,132841,132957,133923,134018,134112,,,,134533,134700,134826,135035,135140,135245,135340,135621,135747
47,MW4837-3,133018,133345,133640,134039,134356,134606,134953,135318,140450,140522,140617,140744,140910,140953,141142,141258,141435,141612,141739,141833,141951,142245,142413
48,MW4856-3,,,135108,135340,135632,135820,135957,140450,141717,141812,141908,142013,142140,142224,142445,142540,142644,142856,143022,143127,143253,143514,143702
49,MW5594-3,140040,140323,140639,140942,141214,141424,141706,142224,143138,143231,143314,143409,143503,143608,143745,143829,144038,144216,144332,144436,144552,144751,144940
50,MW4366-3,141717,141856,142224,142445,142739,142939,143242,143756,145036,145130,145224,145340,145517,145602,145812,145918,150057,150223,150340,150456,150623,150856,151107
51,MW4503-4,,,143546,144100,144310,144436,144824,145141,150234,150350,150445,150601,150739,150845,151129,151235,151436,151624,151751,151845,152118,152528,152718
52,MW4557-4,144541,144657,144907,145224,145517,145613,145950,150151,151214,151308,151341,151519,151646,151751,151918,152024,152140,152339,152445,152550,152657,152931,153120
53,MW4647-4,145646,145929,150234,150645,150856,151140,151352,151707,152751,152836,153015,153109,153248,153344,153544,153649,153826,153931,154046,154202,154402,154612,154727
54,MW4781-4,,,151624,152150,152518,152740,153120,153638,154612,154655,154738,154843,155000,155032,155221,155325,155454,155537,155654,155748,155842,160124,160218
55,MW4825-3,152013,152256,152623,152858,153132,153310,153534,154035,155032,155116,155221,155304,155410,155504,155621,155654,155925,160135,160229,160312,160419,160712,160922
56,MW4846-3,152107,154014,154245,154518,154853,155116,155432,155759,160744,160828,160922,161016,161120,161204,161445,161539,161751,161949,162116,162159,162304,162651,162755
57,MW5084-0,,153048,153439,153826,154140,154424,154706,155210,160218,160251,160334,160440,160524,160607,160734,160839,161016,161214,161308,161402,161529,161751,161917
58,MW4856-4,,,154949,155348,155632,,160041,160356,161435,161507,161602,,161917,162022,162221,162326,162420,162557,162712,162806,163028,163324,163534
59,MW5124-2,154949,155304,155548,155915,160229,160430,160651,160954,161928,162000,162105,162159,162326,162409,162546,162651,162734,162850,163006,163050,163229,163512,163712
60,MW5594-4,155715,160157,160408,160640,161005,161204,161424,161740,162734,162817,162901,163017,163123,163218,163345,163439,163606,163733,163849,163954,164132,164415,164520
61,MW4229-2,,161109,161204,161550,161823,162116,162358,162535,163639,163712,163817,163943,164059,164132,164258,164352,164533,164649,164754,164849,165058,165351,165528
62,MW4366-4,161445,161751,162000,162304,162535,162755,163144,163335,164415,164458,164555,164710,164826,164921,165037,165142,165319,165413,165539,165625,165824,170108,170224
